Date,RBA
2021-07-28,183.8000030517578
2021-07-29,180.0500030517578
2021-07-30,180.85000610351562
2021-08-02,185.85000610351562
2021-08-03,184.10000610351562
2021-08-04,187.25
2021-08-05,183.25
2021-08-06,177.6999969482422
2021-08-09,175.64999389648438
2021-08-10,169.0500030517578
2021-08-11,165.0
2021-08-12,171.9499969482422
2021-08-13,170.5
2021-08-16,167.89999389648438
2021-08-17,165.5500030517578
2021-08-18,163.35000610351562
2021-08-20,158.5
2021-08-23,148.25
2021-08-24,161.8000030517578
2021-08-25,170.6999969482422
2021-08-26,170.0500030517578
2021-08-27,171.75
2021-08-30,163.75
2021-08-31,161.25
2021-09-01,157.4499969482422
2021-09-02,158.0500030517578
2021-09-03,157.0500030517578
2021-09-06,157.64999389648438
2021-09-07,157.8000030517578
2021-09-08,158.25
2021-09-09,160.0
2021-09-13,158.39999389648438
2021-09-14,159.9499969482422
2021-09-15,162.25
2021-09-16,160.1999969482422
2021-09-17,164.64999389648438
2021-09-20,161.39999389648438
2021-09-21,160.4499969482422
2021-09-22,159.75
2021-09-23,160.3000030517578
2021-09-24,159.1999969482422
2021-09-27,162.75
2021-09-28,164.0500030517578
2021-09-29,163.39999389648438
2021-09-30,162.4499969482422
2021-10-01,160.5
2021-10-04,162.5500030517578
2021-10-05,162.5
2021-10-06,159.25
2021-10-07,160.3000030517578
2021-10-08,160.25
2021-10-11,160.14999389648438
2021-10-12,161.6999969482422
2021-10-13,162.60000610351562
2021-10-14,162.35000610351562
2021-10-18,161.4499969482422
2021-10-19,163.10000610351562
2021-10-20,161.9499969482422
2021-10-21,162.4499969482422
2021-10-22,162.85000610351562
2021-10-25,158.0
2021-10-26,158.25
2021-10-27,157.10000610351562
2021-10-28,150.85000610351562
2021-10-29,152.64999389648438
2021-11-01,155.0500030517578
2021-11-02,159.85000610351562
2021-11-03,160.14999389648438
2021-11-04,162.0
2021-11-08,161.89999389648438
2021-11-09,162.25
2021-11-10,161.64999389648438
2021-11-11,160.64999389648438
2021-11-12,162.60000610351562
2021-11-15,162.5
2021-11-16,162.60000610351562
2021-11-17,159.5500030517578
2021-11-18,155.5500030517578
2021-11-22,151.5
2021-11-23,154.35000610351562
2021-11-24,157.0
2021-11-25,158.25
2021-11-26,152.60000610351562
2021-11-29,143.75
2021-11-30,148.4499969482422
2021-12-01,148.0
2021-12-02,148.60000610351562
2021-12-03,152.10000610351562
2021-12-06,148.10000610351562
2021-12-07,147.8000030517578
2021-12-08,152.5500030517578
2021-12-09,162.64999389648438
2021-12-10,159.14999389648438
2021-12-13,158.25
2021-12-14,156.0
2021-12-15,155.39999389648438
2021-12-16,153.35000610351562
2021-12-17,147.89999389648438
2021-12-20,142.3000030517578
2021-12-21,144.1999969482422
2021-12-22,143.0500030517578
2021-12-23,144.89999389648438
2021-12-24,143.1999969482422
2021-12-27,142.4499969482422
2021-12-28,141.5500030517578
2021-12-29,141.5
2021-12-30,141.4499969482422
2021-12-31,141.5500030517578
2022-01-03,142.25
2022-01-04,140.8000030517578
2022-01-05,139.5500030517578
2022-01-06,138.6999969482422
2022-01-07,145.1999969482422
2022-01-10,144.39999389648438
2022-01-11,142.75
2022-01-12,146.25
2022-01-13,145.85000610351562
2022-01-14,143.5
2022-01-17,141.5
