Date,INDOSTAR
2026-04-02,195.6199951171875
2026-04-06,198.83999633789062
2026-04-07,196.3800048828125
2026-04-08,214.14999389648438
2026-04-09,215.39999389648438
2026-04-10,229.00999450683594
2026-04-13,217.63999938964844
2026-04-15,217.14999389648438
2026-04-16,217.25999450683594
2026-04-17,220.25
2026-04-20,215.11000061035156
2026-04-21,215.3300018310547
2026-04-22,203.52999877929688
2026-04-23,195.89999389648438
2026-04-24,195.63999938964844
2026-04-27,196.72000122070312
2026-04-28,199.82000732421875
2026-04-29,209.60000610351562
2026-04-30,202.66000366210938
2026-05-01,202.66000366210938
2026-05-04,218.25999450683594
2026-05-05,221.6699981689453
2026-05-06,224.5500030517578
2026-05-07,225.5500030517578
2026-05-08,219.63999938964844
2026-05-11,213.52000427246094
2026-05-12,200.66000366210938
2026-05-13,201.7899932861328
2026-05-14,200.1300048828125
2026-05-15,197.13999938964844
2026-05-18,192.08999633789062
2026-05-19,194.0
2026-05-20,194.32000732421875
2026-05-21,211.1300048828125
2026-05-22,214.72999572753906
2026-05-25,212.75999450683594
2026-05-26,211.30999755859375
2026-05-27,230.25
2026-05-28,230.25
2026-05-29,236.3699951171875
2026-06-01,225.57000732421875
2026-06-02,227.0
2026-06-03,226.5500030517578
2026-06-04,233.9199981689453
2026-06-05,234.8300018310547
2026-06-08,240.63999938964844
2026-06-09,253.58999633789062
2026-06-10,240.9199981689453
2026-06-11,234.0
2026-06-12,242.4499969482422
2026-06-15,244.22000122070312
2026-06-16,247.4600067138672
2026-06-17,243.25999450683594
2026-06-18,243.91000366210938
2026-06-19,249.47000122070312
2026-06-22,246.55999755859375
2026-06-23,244.75
2026-06-24,260.25
2026-06-25,258.42999267578125
2026-06-26,258.42999267578125
2026-06-29,254.9600067138672
2026-06-30,251.7899932861328
2026-07-01,252.60000610351562
2026-07-02,260.45001220703125
2026-07-03,256.6499938964844
2026-07-06,258.1000061035156
2026-07-07,257.1499938964844
2026-07-08,252.9499969482422
2026-07-09,259.8500061035156
2026-07-10,269.54998779296875
2026-07-13,269.3500061035156
2026-07-14,263.25
2026-07-15,270.95001220703125
2026-07-16,272.1000061035156
2026-07-17,269.45001220703125
2026-07-20,266.6499938964844
2026-07-21,270.6000061035156
2026-07-22,265.3500061035156
2026-07-23,262.8500061035156
2026-07-24,260.5
2026-07-27,268.5
2026-07-28,269.75
2026-07-29,274.70001220703125
2026-07-30,260.54998779296875
2026-07-31,250.0
2026-08-03,245.25
2026-08-04,238.3000030517578
2026-08-05,233.6999969482422
2026-08-06,233.39999389648438
2026-08-07,229.5
2026-08-10,242.10000610351562
2026-08-11,248.5500030517578
2026-08-12,246.5
2026-08-13,248.8000030517578
2026-08-14,239.25
2026-08-17,247.14999389648438
2026-08-18,251.39999389648438
2026-08-19,250.5500030517578
2026-08-20,251.39999389648438
2026-08-21,253.14999389648438
2026-08-24,262.5
2026-08-25,257.54998779296875
2026-08-26,259.5
2026-08-27,255.0500030517578
2026-08-28,258.8500061035156
2026-08-31,249.3000030517578
2026-09-01,252.0800018310547
2026-09-02,261.07000732421875
2026-09-03,255.8800048828125
2026-09-04,258.6600036621094
2026-09-07,253.0800018310547
2026-09-08,251.2899932861328
2026-09-09,247.49000549316406
2026-09-10,246.88999938964844
2026-09-11,244.3800048828125
2026-09-14,244.3800048828125
2026-09-15,233.07000732421875
2026-09-16,226.1699981689453
2026-09-18,241.0500030517578
2026-09-21,235.0399932861328
