Date,SIS
2018-05-07,642.9121704101562
2018-05-08,646.5554809570312
2018-05-09,639.1715698242188
2018-05-10,604.8265991210938
2018-05-11,620.1287841796875
2018-05-14,634.84814453125
2018-05-15,631.8848266601562
2018-05-16,659.2830810546875
2018-05-17,669.848876953125
2018-05-18,653.4050903320312
2018-05-21,630.6460571289062
2018-05-22,633.8765258789062
2018-05-23,645.1710815429688
2018-05-24,632.2005615234375
2018-05-25,651.2433471679688
2018-05-28,645.5353393554688
2018-05-29,644.5638427734375
2018-05-30,636.6455688476562
2018-05-31,639.0258178710938
2018-06-01,630.548828125
2018-06-04,599.6044311523438
2018-06-05,580.5615844726562
2018-06-06,582.8690795898438
2018-06-07,581.5331420898438
2018-06-08,579.4199829101562
2018-06-11,575.9710083007812
2018-06-12,579.0800170898438
2018-06-13,577.8412475585938
2018-06-14,569.1942138671875
2018-06-15,563.4619750976562
2018-06-18,559.4542846679688
2018-06-19,552.6775512695312
2018-06-20,562.041259765625
2018-06-21,548.93212890625
2018-06-22,545.3568725585938
2018-06-25,536.0174560546875
2018-06-26,539.762939453125
2018-06-27,539.0576171875
2018-06-28,548.93212890625
2018-06-29,559.6334838867188
2018-07-02,549.6860961914062
2018-07-03,551.9478759765625
2018-07-04,554.3800048828125
2018-07-05,557.1283569335938
2018-07-06,567.6351318359375
2018-07-09,569.605224609375
2018-07-10,561.262939453125
2018-07-11,564.230224609375
2018-07-12,563.7924194335938
2018-07-13,556.3743896484375
2018-07-16,560.8739013671875
2018-07-17,534.7041015625
2018-07-18,574.51806640625
2018-07-19,557.7850341796875
2018-07-20,538.0360717773438
2018-07-23,544.238037109375
2018-07-24,546.0621337890625
2018-07-25,555.1096801757812
2018-07-26,534.4608764648438
2018-07-27,526.1187133789062
2018-07-30,525.1702270507812
2018-07-31,517.3143310546875
2018-08-01,514.9308471679688
2018-08-02,512.8392333984375
2018-08-03,510.7232971191406
2018-08-06,509.2397155761719
2018-08-07,511.40423583984375
2018-08-08,524.9512329101562
2018-08-09,527.3833618164062
2018-08-10,531.5910034179688
2018-08-13,528.5994262695312
2018-08-14,535.1175537109375
2018-08-16,537.9388427734375
2018-08-17,541.6356811523438
2018-08-20,548.90771484375
2018-08-21,545.9405517578125
2018-08-23,549.7103271484375
2018-08-24,557.61474609375
2018-08-27,549.7589721679688
2018-08-28,549.7589721679688
2018-08-29,531.7368774414062
2018-08-30,530.3992919921875
2018-08-31,520.7680053710938
2018-09-03,513.3257446289062
2018-09-04,512.03662109375
2018-09-05,523.3460083007812
2018-09-06,545.7216796875
2018-09-07,529.6695556640625
2018-09-10,525.1702270507812
2018-09-11,516.8765258789062
2018-09-12,514.274169921875
2018-09-14,520.2815551757812
2018-09-17,508.2182312011719
2018-09-18,501.602783203125
2018-09-19,486.2803649902344
2018-09-21,473.6819152832031
2018-09-24,462.7616271972656
2018-09-25,460.93756103515625
2018-09-26,456.2922058105469
2018-09-27,451.4522399902344
2018-09-28,471.7605285644531
2018-10-01,451.01446533203125
2018-10-03,457.119140625
2018-10-04,444.95843505859375
2018-10-05,439.77801513671875
2018-10-08,433.28424072265625
2018-10-09,438.9997253417969
2018-10-10,469.1824951171875
2018-10-11,449.9200134277344
2018-10-12,463.515625
2018-10-15,451.5008850097656
2018-10-16,448.55804443359375
2018-10-17,442.9884338378906
2018-10-19,439.31591796875
2018-10-22,426.69317626953125
2018-10-23,431.4601135253906
2018-10-24,411.6868896484375
2018-10-25,399.2100830078125
2018-10-26,406.4091796875
2018-10-29,413.5839538574219
2018-10-30,410.42218017578125
2018-10-31,409.7655029296875
2018-11-01,404.1959228515625
2018-11-02,427.93353271484375
2018-11-05,420.5398864746094
2018-11-06,409.3034362792969
2018-11-07,423.16656494140625
2018-11-09,413.900146484375
2018-11-12,399.3316955566406
2018-11-13,397.6778259277344
2018-11-14,396.46173095703125
2018-11-15,390.5760192871094
2018-11-16,388.04656982421875
2018-11-19,385.15234375
2018-11-20,379.8016357421875
2018-11-21,365.81689453125
2018-11-22,358.95831298828125
2018-11-26,364.6251525878906
2018-11-27,383.4985046386719
2018-11-28,395.02679443359375
