Date,ORIENTELEC
2025-12-15,180.67640686035156
2025-12-16,181.58851623535156
2025-12-17,177.74179077148438
2025-12-18,177.38490295410156
2025-12-19,180.55743408203125
2025-12-22,181.1919403076172
2025-12-23,179.6949005126953
2025-12-24,178.38623046875
2025-12-26,176.10595703125
2025-12-29,174.8964385986328
2025-12-30,175.41195678710938
2025-12-31,174.61883544921875
2026-01-01,172.88385009765625
2026-01-02,175.372314453125
2026-01-05,174.33131408691406
2026-01-06,172.36830139160156
2026-01-07,173.1614532470703
2026-01-08,170.8514404296875
2026-01-09,167.292236328125
2026-01-12,164.47659301757812
2026-01-13,163.13819885253906
2026-01-14,163.28689575195312
2026-01-15,163.28689575195312
2026-01-16,170.03846740722656
2026-01-19,165.5275115966797
2026-01-20,160.0647735595703
2026-01-21,158.0522003173828
2026-01-22,169.02723693847656
2026-01-23,176.83961486816406
2026-01-27,176.40338134765625
2026-01-28,174.4205322265625
2026-01-29,177.94520568847656
2026-01-30,178.72181701660156
2026-02-02,171.70237731933594
2026-02-03,172.0807342529297
2026-02-04,172.15042114257812
2026-02-05,169.89027404785156
2026-02-06,170.72662353515625
2026-02-09,171.45346069335938
2026-02-10,180.075927734375
2026-02-11,179.8767852783203
2026-02-12,178.78155517578125
2026-02-13,173.36514282226562
2026-02-16,173.5543212890625
2026-02-17,174.82876586914062
2026-02-18,175.77464294433594
2026-02-19,174.11187744140625
2026-02-20,176.30235290527344
2026-02-23,177.2283172607422
2026-02-24,173.30540466308594
2026-02-25,174.22140502929688
2026-02-26,193.6567840576172
2026-02-27,184.3074951171875
2026-03-02,181.22093200683594
2026-03-04,189.31568908691406
2026-03-05,186.18930053710938
2026-03-06,178.20407104492188
2026-03-09,171.25433349609375
2026-03-10,173.713623046875
2026-03-11,174.7292022705078
2026-03-12,169.92015075683594
2026-03-13,169.06387329101562
2026-03-16,167.26171875
2026-03-17,161.94485473632812
2026-03-18,168.68551635742188
2026-03-19,163.45826721191406
2026-03-20,165.57904052734375
2026-03-23,159.2764892578125
2026-03-24,160.5210723876953
2026-03-25,159.29640197753906
2026-03-27,153.96958923339844
2026-03-30,155.6223907470703
2026-04-01,159.47561645507812
2026-04-02,158.24098205566406
2026-04-06,160.6803741455078
2026-04-07,154.2882080078125
2026-04-08,158.86825561523438
2026-04-09,159.0076446533203
2026-04-10,169.6612548828125
2026-04-13,166.2162628173828
2026-04-15,171.14480590820312
2026-04-16,169.2430877685547
2026-04-17,178.78155517578125
2026-04-20,180.1754913330078
2026-04-21,181.23089599609375
2026-04-22,185.57199096679688
2026-04-23,186.27891540527344
2026-04-24,184.0087890625
2026-04-27,192.64120483398438
2026-04-28,187.48367309570312
2026-04-29,185.34298706054688
2026-04-30,183.3616180419922
2026-05-01,183.3616180419922
2026-05-04,184.03866577148438
2026-05-05,179.3192138671875
2026-05-06,182.9036102294922
2026-05-07,191.25723266601562
2026-05-08,187.5234832763672
2026-05-11,186.298828125
2026-05-12,187.3343048095703
2026-05-13,191.5957489013672
2026-05-14,190.4009552001953
2026-05-15,191.8944549560547
2026-05-18,189.2858123779297
2026-05-19,188.0611572265625
2026-05-20,185.7113800048828
2026-05-21,184.03866577148438
2026-05-22,183.03305053710938
2026-05-25,184.23779296875
2026-05-26,187.075439453125
2026-05-27,192.32260131835938
2026-05-28,192.32260131835938
2026-05-29,187.62306213378906
2026-06-01,181.99754333496094
2026-06-02,182.27635192871094
2026-06-03,180.7928009033203
2026-06-04,178.36337280273438
2026-06-05,177.60667419433594
2026-06-08,172.21017456054688
2026-06-09,175.72486877441406
2026-06-10,172.64825439453125
2026-06-11,173.39500427246094
2026-06-12,175.087646484375
2026-06-15,180.5936737060547
2026-06-16,184.84515380859375
2026-06-17,181.73867797851562
2026-06-18,181.16119384765625
2026-06-19,179.74734497070312
2026-06-22,179.04043579101562
2026-06-23,176.9495391845703
2026-06-24,176.9993133544922
2026-06-25,177.17852783203125
2026-06-26,177.17852783203125
2026-06-29,174.63958740234375
2026-06-30,174.6993408203125
2026-07-01,179.24951171875
2026-07-02,178.2339324951172
2026-07-03,176.95948791503906
2026-07-06,176.2227020263672
2026-07-07,174.21145629882812
2026-07-08,167.9686279296875
2026-07-09,172.25
2026-07-10,178.4499969482422
2026-07-13,175.94000244140625
2026-07-14,174.0500030517578
2026-07-15,174.0399932861328
2026-07-16,173.33999633789062
2026-07-17,172.8800048828125
2026-07-20,173.4199981689453
2026-07-21,178.50999450683594
2026-07-22,170.27999877929688
2026-07-23,174.3300018310547
2026-07-24,170.74000549316406
2026-07-27,172.97999572753906
2026-07-28,170.50999450683594
2026-07-29,173.66000366210938
2026-07-30,173.02000427246094
2026-07-31,174.77000427246094
2026-08-03,175.5500030517578
2026-08-04,176.74000549316406
2026-08-05,179.82000732421875
2026-08-06,178.22999572753906
2026-08-07,189.17999267578125
2026-08-10,189.75
2026-08-11,190.67999267578125
2026-08-12,189.7899932861328
2026-08-13,190.27000427246094
2026-08-14,187.30999755859375
2026-08-17,187.4199981689453
2026-08-18,184.22000122070312
2026-08-19,180.58999633789062
2026-08-20,186.02999877929688
2026-08-21,185.0800018310547
2026-08-24,185.0
2026-08-25,181.7899932861328
2026-08-26,185.9199981689453
2026-08-27,179.4600067138672
2026-08-28,180.1699981689453
2026-08-31,179.8300018310547
2026-09-01,177.66000366210938
2026-09-02,179.35000610351562
2026-09-03,178.14999389648438
2026-09-04,179.19000244140625
2026-09-07,176.3800048828125
2026-09-08,175.5399932861328
2026-09-09,175.11000061035156
2026-09-10,173.63999938964844
2026-09-11,173.55999755859375
2026-09-15,169.1699981689453
2026-09-16,168.39999389648438
2026-09-18,167.36000061035156
2026-09-21,167.89999389648438
