Date,TIINDIA
2025-06-02,3049.89111328125
2025-06-03,3027.533935546875
2025-06-04,3072.14892578125
2025-06-05,3079.53466796875
2025-06-06,3061.169921875
2025-06-09,3033.822021484375
2025-06-10,3082.828369140625
2025-06-11,3021.8447265625
2025-06-12,2972.538818359375
2025-06-13,2930.618408203125
2025-06-16,2981.621337890625
2025-06-17,2898.57958984375
2025-06-18,2893.090087890625
2025-06-19,2844.881591796875
2025-06-20,2920.7373046875
2025-06-23,2863.246826171875
2025-06-24,2851.26953125
2025-06-25,2850.7705078125
2025-06-26,2999.58740234375
2025-06-27,3076.2412109375
2025-06-30,3103.090087890625
2025-07-01,3081.1318359375
2025-07-02,2989.50634765625
2025-07-03,2947.18701171875
2025-07-04,2982.320068359375
2025-07-07,2934.61083984375
2025-07-08,2919.539794921875
2025-07-09,2889.79638671875
2025-07-10,2893.98828125
2025-07-11,2864.3447265625
2025-07-14,2865.54248046875
2025-07-15,2924.729736328125
2025-07-16,2934.2119140625
2025-07-17,2936.307373046875
2025-07-18,2913.351318359375
2025-07-21,2933.8125
2025-07-22,2943.893310546875
2025-07-23,2946.588134765625
2025-07-24,2929.121337890625
2025-07-25,2884.982666015625
2025-07-28,2817.676513671875
2025-07-29,2864.51123046875
2025-07-30,2851.429443359375
2025-07-31,2836.75
2025-08-01,2804.494873046875
2025-08-04,2899.76220703125
2025-08-05,2897.964599609375
2025-08-06,2956.083740234375
2025-08-07,2938.807861328125
2025-08-08,2881.687255859375
2025-08-11,2996.427734375
2025-08-12,3017.498291015625
2025-08-13,3052.948974609375
2025-08-14,3059.33984375
2025-08-18,3046.95703125
2025-08-19,3148.016357421875
2025-08-20,3175.578125
2025-08-21,3093.0927734375
2025-08-22,3067.828369140625
2025-08-25,3055.7451171875
2025-08-26,3024.188720703125
2025-08-28,2939.30712890625
2025-08-29,2957.48193359375
2025-09-01,3136.532470703125
2025-09-02,3043.26220703125
2025-09-03,3039.567626953125
2025-09-04,2992.732421875
2025-09-05,2986.44140625
2025-09-08,3068.02783203125
2025-09-09,3147.11767578125
2025-09-10,3230.6015625
2025-09-11,3206.834716796875
2025-09-12,3226.70703125
2025-09-15,3349.43603515625
2025-09-16,3399.666015625
2025-09-17,3382.290283203125
2025-09-18,3385.18603515625
2025-09-19,3325.070068359375
2025-09-22,3345.441650390625
2025-09-23,3298.406982421875
2025-09-24,3271.94384765625
2025-09-25,3208.332763671875
2025-09-26,3124.748779296875
2025-09-29,3094.291259765625
2025-09-30,3092.39404296875
2025-10-01,3079.8115234375
2025-10-03,3131.7392578125
2025-10-06,3145.8193359375
2025-10-07,3213.924560546875
2025-10-08,3137.83056640625
2025-10-09,3187.162109375
2025-10-10,3154.607421875
2025-10-13,3111.86669921875
2025-10-14,3095.090087890625
2025-10-15,3145.8193359375
2025-10-16,3174.57958984375
2025-10-17,3132.03857421875
2025-10-20,3121.952880859375
2025-10-21,3125.5478515625
2025-10-23,3201.94140625
2025-10-24,3154.806884765625
2025-10-27,3129.4423828125
2025-10-28,3121.15380859375
2025-10-29,3136.4326171875
2025-10-30,3055.4453125
2025-10-31,3018.79638671875
2025-11-03,3042.263916015625
2025-11-04,2988.3388671875
2025-11-06,2973.45947265625
2025-11-07,2981.44873046875
2025-11-10,2976.15576171875
2025-11-11,2995.229248046875
2025-11-12,3031.279052734375
2025-11-13,3029.181884765625
2025-11-14,3063.334716796875
2025-11-17,3087.301025390625
2025-11-18,3027.484375
2025-11-19,3029.08203125
2025-11-20,3000.8212890625
2025-11-21,2880.388916015625
2025-11-24,2905.254638671875
2025-11-25,2875.69580078125
2025-11-26,2876.6943359375
2025-11-27,2832.85546875
2025-11-28,2780.528076171875
2025-12-01,2793.90966796875
2025-12-02,2789.815185546875
2025-12-03,2736.689208984375
2025-12-04,2699.8408203125
2025-12-05,2662.99169921875
2025-12-08,2563.23095703125
2025-12-09,2651.70751953125
2025-12-10,2624.245849609375
2025-12-11,2647.41357421875
2025-12-12,2651.907470703125
2025-12-15,2644.01806640625
2025-12-16,2618.75341796875
2025-12-17,2610.465087890625
2025-12-18,2576.3125
2025-12-19,2631.236083984375
2025-12-22,2594.087646484375
2025-12-23,2593.788330078125
2025-12-24,2592.09033203125
2025-12-26,2597.18359375
2025-12-29,2602.575927734375
2025-12-30,2561.83251953125
2025-12-31,2610.465087890625
2026-01-01,2619.252685546875
2026-01-02,2594.087646484375
2026-01-05,2526.48193359375
2026-01-06,2545.45556640625
2026-01-07,2523.885498046875
2026-01-08,2504.01318359375
2026-01-09,2449.08984375
2026-01-12,2405.3505859375
2026-01-13,2383.980224609375
2026-01-14,2351.525634765625
2026-01-15,2351.525634765625
2026-01-16,2339.342529296875
2026-01-19,2380.28564453125
2026-01-20,2326.2607421875
2026-01-21,2269.739501953125
2026-01-22,2293.606201171875
2026-01-23,2216.313720703125
2026-01-27,2186.255615234375
2026-01-28,2277.528564453125
2026-01-29,2322.16650390625
2026-01-30,2331.85302734375
2026-02-02,2312.479736328125
2026-02-03,2499.8193359375
2026-02-04,2633.732421875
2026-02-05,2378.288330078125
2026-02-06,2310.383056640625
2026-02-09,2360.013916015625
2026-02-10,2437.271728515625
2026-02-11,2448.865234375
2026-02-12,2510.031982421875
2026-02-13,2497.239013671875
2026-02-16,2503.03564453125
2026-02-17,2461.3583984375
2026-02-18,2469.853759765625
2026-02-19,2486.944580078125
2026-02-20,2584.3916015625
2026-02-23,2538.216796875
2026-02-24,2561.303955078125
2026-02-25,2617.2734375
2026-02-26,2718.818115234375
2026-02-27,2751.900146484375
2026-03-02,2836.054443359375
2026-03-04,2769.590576171875
2026-03-05,2780.384521484375
2026-03-06,2721.416748046875
2026-03-09,2607.17919921875
2026-03-10,2642.65966796875
2026-03-11,2564.602294921875
2026-03-12,2548.31103515625
2026-03-13,2456.86083984375
2026-03-16,2420.98046875
2026-03-17,2474.55126953125
2026-03-18,2558.3056640625
2026-03-19,2528.621826171875
2026-03-20,2535.91796875
2026-03-23,2469.654052734375
2026-03-24,2567.200927734375
2026-03-25,2680.938720703125
2026-03-27,2564.902099609375
2026-03-30,2515.9287109375
2026-04-01,2571.298583984375
2026-04-02,2565.901611328125
2026-04-06,2581.492919921875
2026-04-07,2586.7900390625
2026-04-08,2725.614501953125
2026-04-09,2741.8056640625
2026-04-10,2743.304931640625
2026-04-13,2714.020751953125
2026-04-15,2753.499267578125
2026-04-16,2751.400390625
2026-04-17,2788.68017578125
2026-04-20,2871.53515625
2026-04-21,2883.62841796875
2026-04-22,3022.75244140625
2026-04-23,3085.11865234375
2026-04-24,2967.082763671875
2026-04-27,2992.768798828125
2026-04-28,2999.365234375
2026-04-29,2963.48486328125
2026-04-30,2946.294189453125
2026-05-01,2946.294189453125
2026-05-04,2904.4169921875
2026-05-05,2930.802490234375
2026-05-06,2915.4111328125
2026-05-07,3013.857421875
2026-05-08,3048.138671875
2026-05-11,2990.570068359375
2026-05-12,2952.390869140625
2026-05-13,2939.39794921875
2026-05-14,2799.2744140625
2026-05-15,2848.747314453125
2026-05-18,2813.466552734375
2026-05-19,2890.62451171875
2026-05-20,2969.281494140625
2026-05-21,2998.965576171875
2026-05-22,3009.65966796875
2026-05-25,3045.93994140625
2026-05-26,3037.444580078125
2026-05-27,3208.751220703125
2026-05-28,3208.751220703125
2026-05-29,3139.688720703125
2026-06-01,3054.93505859375
2026-06-02,3109.00537109375
2026-06-03,3068.527587890625
2026-06-04,3096.712158203125
2026-06-05,3127.295654296875
2026-06-08,3054.435302734375
2026-06-09,3103.808349609375
2026-06-10,3060.6318359375
2026-06-11,2973.679443359375
2026-06-12,3140.088623046875
2026-06-15,3224.3427734375
2026-06-16,3262.421875
2026-06-17,3265.919921875
2026-06-18,3254.72607421875
2026-06-19,3283.810302734375
2026-06-22,3306.097900390625
2026-06-23,3255.82568359375
2026-06-24,3168.77294921875
2026-06-25,3052.33642578125
2026-06-26,3052.33642578125
2026-06-29,3020.65380859375
2026-06-30,3027.64990234375
2026-07-01,3095.31298828125
2026-07-02,3088.91650390625
2026-07-03,2974.178955078125
2026-07-06,3004.262451171875
2026-07-07,2977.177490234375
2026-07-08,2897.820556640625
2026-07-09,2914.611328125
2026-07-10,2956.788330078125
2026-07-13,2919.5087890625
2026-07-14,2914.51171875
2026-07-15,2938.0986328125
2026-07-16,2931.1025390625
2026-07-17,2887.026611328125
2026-07-20,2885.327392578125
2026-07-21,2907.71533203125
2026-07-22,2902.1181640625
2026-07-23,2822.96142578125
2026-07-24,2765.49267578125
2026-07-27,2847.748046875
2026-07-28,2823.760986328125
2026-07-29,2785.181884765625
2026-07-30,2687.33544921875
2026-07-31,2751.50048828125
2026-08-03,2764.4931640625
2026-08-04,2742.80517578125
2026-08-05,2786.38134765625
2026-08-06,2752.300048828125
2026-08-07,2772.0
2026-08-10,2815.0
2026-08-11,2780.0
2026-08-12,2839.0
2026-08-13,2780.0
2026-08-14,2733.5
2026-08-17,2741.39990234375
2026-08-18,2959.0
2026-08-19,2961.0
2026-08-20,2930.0
2026-08-21,2885.800048828125
2026-08-24,2880.0
2026-08-25,2888.0
2026-08-26,2860.0
2026-08-27,2870.0
2026-08-28,2840.0
2026-08-31,2780.0
2026-09-01,2763.199951171875
2026-09-02,2720.0
2026-09-03,2735.39990234375
2026-09-04,2698.0
2026-09-07,2683.0
2026-09-08,2638.699951171875
2026-09-09,2678.300048828125
2026-09-10,2652.0
2026-09-11,2606.10009765625
2026-09-14,2606.10009765625
2026-09-15,2525.0
2026-09-16,2566.60009765625
2026-09-17,2598.800048828125
2026-09-18,2600.0
2026-09-21,2588.300048828125
