Date,GICRE
2025-05-30,385.64849853515625
2025-06-02,382.6502685546875
2025-06-03,378.2934265136719
2025-06-04,373.702392578125
2025-06-05,373.6555480957031
2025-06-06,374.545654296875
2025-06-09,382.1349182128906
2025-06-10,383.680908203125
2025-06-11,379.2772216796875
2025-06-12,369.20501708984375
2025-06-13,366.8157958984375
2025-06-16,362.5527038574219
2025-06-17,355.47869873046875
2025-06-18,347.9831237792969
2025-06-19,347.5615234375
2025-06-20,353.4174499511719
2025-06-23,352.7147216796875
2025-06-24,357.024658203125
2025-06-25,360.4445495605469
2025-06-26,357.4931335449219
2025-06-27,362.2716064453125
2025-06-30,360.86614990234375
2025-07-01,357.8210754394531
2025-07-02,355.6661071777344
2025-07-03,353.65167236328125
2025-07-04,355.9940185546875
2025-07-07,354.541748046875
2025-07-08,351.0750732421875
2025-07-09,349.0137634277344
2025-07-10,353.0894775390625
2025-07-11,351.5903625488281
2025-07-14,358.711181640625
2025-07-15,361.0066833496094
2025-07-16,368.5023193359375
2025-07-17,362.4590148925781
2025-07-18,358.38323974609375
2025-07-21,356.9309997558594
2025-07-22,359.6012878417969
2025-07-23,356.6030578613281
2025-07-24,357.16522216796875
2025-07-25,350.0912170410156
2025-07-28,347.093017578125
2025-07-29,348.02996826171875
2025-07-30,357.8679504394531
2025-07-31,367.4248046875
2025-08-01,359.6012878417969
2025-08-04,359.03912353515625
2025-08-05,358.9454040527344
2025-08-06,356.32196044921875
2025-08-07,353.7922058105469
2025-08-08,368.4554748535156
2025-08-11,374.3114013671875
2025-08-12,369.2987060546875
2025-08-13,369.01763916015625
2025-08-14,361.89678955078125
2025-08-18,364.4734191894531
2025-08-19,365.3635559082031
2025-08-20,362.6463623046875
2025-08-21,358.7580261230469
2025-08-22,356.7904357910156
2025-08-25,355.385009765625
2025-08-26,349.575927734375
2025-08-28,343.43890380859375
2025-08-29,340.72174072265625
2025-09-01,347.42095947265625
2025-09-02,347.5615234375
2025-09-03,349.0137634277344
2025-09-04,352.7686462402344
2025-09-05,353.6833190917969
2025-09-08,352.7686462402344
2025-09-09,352.3354187011719
2025-09-10,353.9721374511719
2025-09-11,356.379150390625
2025-09-12,355.65704345703125
2025-09-15,360.3266296386719
2025-09-16,355.9458923339844
2025-09-17,352.2391357421875
2025-09-18,350.84307861328125
2025-09-19,350.5060729980469
2025-09-22,349.5914306640625
2025-09-23,350.0728454589844
2025-09-24,349.39886474609375
2025-09-25,346.70306396484375
2025-09-26,346.31793212890625
2025-09-29,350.1209716796875
2025-09-30,354.9349365234375
2025-10-01,352.67236328125
2025-10-03,352.2872619628906
2025-10-06,366.8736267089844
2025-10-07,368.5103759765625
2025-10-08,360.2303161621094
2025-10-09,364.1296691894531
2025-10-10,369.5694580078125
2025-10-13,370.82110595703125
2025-10-14,362.9261779785156
2025-10-15,368.4140930175781
2025-10-16,372.02459716796875
2025-10-17,369.3287658691406
2025-10-20,373.6613464355469
2025-10-21,372.1208801269531
2025-10-23,373.6131896972656
2025-10-24,371.63946533203125
2025-10-27,371.5913391113281
2025-10-28,369.1361999511719
2025-10-29,371.9283142089844
2025-10-30,368.5585021972656
2025-10-31,360.2784729003906
2025-11-03,365.4294128417969
2025-11-04,361.8670959472656
2025-11-06,360.03778076171875
2025-11-07,365.0443115234375
2025-11-10,364.32220458984375
2025-11-11,370.43597412109375
2025-11-12,372.5059814453125
2025-11-13,377.22369384765625
2025-11-14,378.42718505859375
2025-11-17,380.40093994140625
2025-11-18,378.81231689453125
2025-11-19,373.6131896972656
2025-11-20,370.7729797363281
2025-11-21,365.8627014160156
2025-11-24,363.9852294921875
2025-11-25,367.9327087402344
2025-11-26,377.89764404296875
2025-11-27,370.43597412109375
2025-11-28,372.7948303222656
2025-12-01,373.8538818359375
2025-12-02,373.3243713378906
2025-12-03,371.9283142089844
2025-12-04,370.0989990234375
2025-12-05,367.6438903808594
2025-12-08,362.1559143066406
2025-12-09,364.03338623046875
2025-12-10,366.1033935546875
2025-12-11,361.1449890136719
2025-12-12,368.1252746582031
2025-12-15,367.88458251953125
2025-12-16,363.552001953125
2025-12-17,354.501708984375
2025-12-18,348.8211975097656
2025-12-19,351.85400390625
2025-12-22,358.1121826171875
2025-12-23,354.8386535644531
2025-12-24,358.6417236328125
2025-12-26,357.4863586425781
2025-12-29,355.7052001953125
2025-12-30,370.0989990234375
2025-12-31,366.6329345703125
2026-01-01,363.7926940917969
2026-01-02,365.4294128417969
2026-01-05,364.17779541015625
2026-01-06,357.77520751953125
2026-01-07,358.2566223144531
2026-01-08,356.09033203125
2026-01-09,352.9130554199219
2026-01-12,355.4645080566406
2026-01-13,352.9130554199219
2026-01-14,350.9393615722656
2026-01-15,350.9393615722656
2026-01-16,346.6549072265625
2026-01-19,350.4098205566406
2026-01-20,352.1428527832031
2026-01-21,356.5235595703125
2026-01-22,364.611083984375
2026-01-23,356.8124084472656
2026-01-27,359.2193908691406
2026-01-28,361.3857116699219
2026-01-29,359.7489318847656
2026-01-30,363.9852294921875
2026-02-02,357.00494384765625
2026-02-03,356.7642517089844
2026-02-04,360.134033203125
2026-02-05,359.2193908691406
2026-02-06,366.3922119140625
2026-02-09,369.7138671875
2026-02-10,383.530029296875
2026-02-11,378.6197509765625
2026-02-12,378.2346496582031
2026-02-13,376.068359375
2026-02-16,371.3987731933594
2026-02-17,374.7204284667969
2026-02-18,370.8692626953125
2026-02-19,366.3440856933594
2026-02-20,366.6329345703125
2026-02-23,375.34625244140625
2026-02-24,371.7357482910156
2026-02-25,376.6460266113281
2026-02-26,374.43157958984375
2026-02-27,368.7992248535156
2026-03-02,358.5935974121094
2026-03-04,349.4951477050781
2026-03-05,352.86492919921875
2026-03-06,350.0246887207031
2026-03-09,352.7686462402344
2026-03-10,353.25006103515625
2026-03-11,352.5279541015625
2026-03-12,355.5607604980469
2026-03-13,346.46234130859375
2026-03-16,349.0618896484375
2026-03-17,354.1165771484375
2026-03-18,357.1012268066406
2026-03-19,347.4251403808594
2026-03-20,358.30474853515625
2026-03-23,344.8255920410156
2026-03-24,344.0072021484375
2026-03-25,353.6351623535156
2026-03-27,349.54327392578125
2026-03-30,349.447021484375
2026-04-01,365.958984375
2026-04-02,364.4666442871094
2026-04-06,371.1099548339844
2026-04-07,367.74017333984375
2026-04-08,373.3243713378906
2026-04-09,374.57598876953125
2026-04-10,382.80792236328125
2026-04-13,375.00927734375
2026-04-15,384.30023193359375
2026-04-16,385.166748046875
2026-04-17,385.5037536621094
2026-04-20,381.171142578125
2026-04-21,382.4228210449219
2026-04-22,384.4446716308594
2026-04-23,383.9632568359375
2026-04-24,383.09674072265625
2026-04-27,384.9742126464844
2026-04-28,384.68536376953125
2026-04-29,385.07049560546875
2026-04-30,378.76416015625
2026-05-01,378.76416015625
2026-05-04,394.12078857421875
2026-05-05,382.95233154296875
2026-05-06,385.07049560546875
2026-05-07,384.4928283691406
2026-05-08,380.54534912109375
2026-05-11,376.5015869140625
2026-05-12,368.17340087890625
2026-05-13,370.5322570800781
2026-05-14,368.7029724121094
2026-05-15,373.0355529785156
2026-05-18,377.22369384765625
2026-05-19,374.8166809082031
2026-05-20,372.02459716796875
2026-05-21,373.8057556152344
2026-05-22,367.2587585449219
2026-05-25,376.83856201171875
2026-05-26,378.81231689453125
2026-05-27,376.068359375
2026-05-28,376.068359375
2026-05-29,367.0661926269531
2026-06-01,361.6745300292969
2026-06-02,363.6001281738281
2026-06-03,368.365966796875
2026-06-04,373.70947265625
2026-06-05,378.3309326171875
2026-06-08,370.6285400390625
2026-06-09,373.5650634765625
2026-06-10,365.91082763671875
2026-06-11,356.6198425292969
2026-06-12,365.1405944824219
2026-06-15,372.84295654296875
2026-06-16,345.0662841796875
2026-06-17,340.2522888183594
2026-06-18,343.8146667480469
2026-06-19,354.98309326171875
2026-06-22,355.5607604980469
2026-06-23,354.1165771484375
2026-06-24,350.16912841796875
2026-06-25,347.52142333984375
2026-06-26,347.52142333984375
2026-06-29,350.5060729980469
2026-06-30,349.9765625
2026-07-01,345.5958251953125
2026-07-02,346.269775390625
2026-07-03,347.52142333984375
2026-07-06,346.7511901855469
2026-07-07,349.0618896484375
2026-07-08,342.8999938964844
2026-07-09,349.2063293457031
2026-07-10,351.4207458496094
2026-07-13,351.2763366699219
2026-07-14,351.6133117675781
2026-07-15,353.3463439941406
2026-07-16,351.2281799316406
2026-07-17,348.5323486328125
2026-07-20,346.84747314453125
2026-07-21,348.2916564941406
2026-07-22,348.0028381347656
2026-07-23,346.46234130859375
2026-07-24,344.19976806640625
2026-07-27,345.8365478515625
2026-07-28,344.392333984375
2026-07-29,345.5958251953125
2026-07-30,343.4295349121094
2026-07-31,343.333251953125
2026-08-03,344.72930908203125
2026-08-04,346.31793212890625
2026-08-05,346.269775390625
2026-08-06,345.4995422363281
2026-08-07,343.91094970703125
2026-08-10,339.67462158203125
2026-08-11,342.4667663574219
2026-08-12,342.6111755371094
2026-08-13,335.24578857421875
2026-08-14,339.00067138671875
2026-08-17,342.274169921875
2026-08-18,346.5104675292969
2026-08-19,346.2216491699219
2026-08-20,346.4141845703125
2026-08-21,342.514892578125
2026-08-24,343.6702575683594
2026-08-25,338.32672119140625
2026-08-26,336.73809814453125
2026-08-27,338.7599792480469
2026-08-28,340.156005859375
2026-08-31,341.5520935058594
2026-09-01,341.5520935058594
2026-09-02,342.2260437011719
2026-09-03,342.8999938964844
2026-09-04,358.45001220703125
2026-09-07,349.79998779296875
2026-09-08,348.1000061035156
2026-09-09,349.8999938964844
2026-09-10,343.70001220703125
2026-09-11,349.3999938964844
2026-09-14,349.3999938964844
2026-09-15,338.20001220703125
2026-09-16,337.75
2026-09-18,351.0
2026-09-21,346.04998779296875
