Date,FEDERALBNK
2002-05-29,1.537497639656067
2002-05-30,1.4950062036514282
2002-05-31,1.5739185810089111
2002-06-03,1.5817232131958008
2002-06-04,1.6216131448745728
2002-06-05,1.5912621021270752
2002-06-06,1.5739185810089111
2002-06-07,1.5296930074691772
2002-06-10,1.5773873329162598
2002-06-11,1.6250818967819214
2002-06-12,1.6701748371124268
2002-06-13,1.6302850246429443
2002-06-14,1.6068711280822754
2002-06-17,1.62074613571167
2002-06-18,1.584324598312378
2002-06-19,1.5479038953781128
2002-06-20,1.5531061887741089
2002-06-21,1.7612282037734985
2002-06-24,1.7594935894012451
2002-06-25,1.7022600173950195
2002-06-26,1.655432939529419
2002-06-27,1.690987467765808
2002-06-28,1.7091974020004272
2002-07-01,1.7230721712112427
2002-07-02,1.6823153495788574
2002-07-03,1.6866511106491089
2002-07-04,1.6996586322784424
2002-07-05,1.7508217096328735
2002-07-08,1.7213375568389893
2002-07-09,1.6979244947433472
2002-07-10,1.6840494871139526
2002-07-11,1.6675732135772705
2002-07-12,1.685784101486206
2002-07-15,1.6415579319000244
2002-07-16,1.6276836395263672
2002-07-17,1.5305596590042114
2002-07-18,1.485466718673706
2002-07-19,1.456850528717041
2002-07-22,1.3926793336868286
2002-07-23,1.4126241207122803
2002-07-24,1.364062786102295
2002-07-25,1.3736015558242798
2002-07-26,1.3146339654922485
2002-07-29,1.3042281866073608
2002-07-30,1.3111652135849
2002-07-31,1.3137667179107666
2002-08-01,1.2981574535369873
2002-08-02,1.2990249395370483
2002-08-05,1.3285086154937744
2002-08-06,1.35452401638031
2002-08-07,1.3770705461502075
2002-08-08,1.3553909063339233
2002-08-09,1.371867299079895
2002-08-12,1.3848752975463867
2002-08-13,1.416617751121521
2002-08-14,1.410268783569336
2002-08-15,1.410268783569336
2002-08-16,1.4002927541732788
2002-08-19,1.3975721597671509
2002-08-20,1.3984793424606323
2002-08-21,1.3993855714797974
2002-08-22,1.3984793424606323
2002-08-23,1.4837303161621094
2002-08-26,1.4456391334533691
2002-08-27,1.4284074306488037
2002-08-28,1.407548189163208
2002-08-29,1.3993855714797974
2002-08-30,1.4583361148834229
2002-09-02,1.4637778997421265
2002-09-03,1.4411041736602783
2002-09-04,1.4211519956588745
2002-09-05,1.4211519956588745
2002-09-06,1.4048274755477905
2002-09-09,1.4021066427230835
2002-09-10,1.4021066427230835
2002-09-11,1.4129897356033325
2002-09-12,1.4456391334533691
2002-09-13,1.4583361148834229
2002-09-16,1.4465457201004028
2002-09-17,1.4429185390472412
2002-09-18,1.4175242185592651
2002-09-19,1.4238730669021606
2002-09-20,1.4265936613082886
2002-09-23,1.4030139446258545
2002-09-24,1.3622018098831177
2002-09-25,1.352225661277771
2002-09-26,1.3640161752700806
2002-09-27,1.3912230730056763
2002-09-30,1.3549463748931885
2002-10-01,1.3413424491882324
2002-10-02,1.3413424491882324
2002-10-03,1.3440630435943604
2002-10-04,1.3250181674957275
2002-10-07,1.319576621055603
2002-10-08,1.3268320560455322
2002-10-09,1.3132277727127075
2002-10-10,1.2905551195144653
2002-10-11,1.3068792819976807
2002-10-14,1.305065393447876
2002-10-15,1.305065393447876
2002-10-16,1.299623966217041
2002-10-17,1.2905551195144653
2002-10-18,1.3005309104919434
2002-10-21,1.2950892448425293
2002-10-22,1.2769510746002197
2002-10-23,1.25790536403656
2002-10-24,1.2633469104766846
2002-10-25,1.2842061519622803
2002-10-28,1.3340870141983032
2002-10-29,1.32229745388031
2002-10-30,1.297810435295105
2002-10-31,1.319576621055603
2002-11-01,1.3095998764038086
2002-11-04,1.3141350746154785
2002-11-05,1.2969032526016235
2002-11-06,1.2969032526016235
2002-11-07,1.2905551195144653
2002-11-08,1.2914613485336304
2002-11-11,1.2696956396102905
2002-11-12,1.261533498764038
2002-11-13,1.256091833114624
2002-11-14,1.256998062133789
2002-11-15,1.2461155652999878
2002-11-18,1.2443015575408936
2002-11-19,1.2443015575408936
2002-11-20,1.249743103981018
2002-11-21,1.25790536403656
2002-11-22,1.3141350746154785
2002-11-25,1.3413424491882324
2002-11-26,1.346783995628357
2002-11-27,1.366736888885498
2002-11-28,1.3703638315200806
2002-11-29,1.3576672077178955
2002-12-02,1.4048274755477905
2002-12-03,1.3776192665100098
2002-12-04,1.3485982418060303
2002-12-05,1.3912230730056763
2002-12-06,1.4302210807800293
2002-12-09,1.4628709554672241
2002-12-10,1.456521987915039
2002-12-11,1.4846372604370117
2002-12-12,1.5689810514450073
2002-12-13,1.5998166799545288
2002-12-16,1.6197688579559326
2002-12-17,1.6433485746383667
2002-12-18,1.651511311531067
2002-12-19,1.6252105236053467
2002-12-20,1.6125133037567139
2002-12-23,1.5952820777893066
2002-12-24,1.620676040649414
2002-12-25,1.620676040649414
2002-12-26,1.621583104133606
2002-12-27,1.615234136581421
2002-12-30,1.5789573192596436
2002-12-31,1.591653823852539
2003-01-01,1.5834918022155762
2003-01-02,1.570794939994812
2003-01-03,1.5508419275283813
2003-01-06,1.5018683671951294
2003-01-07,1.508217215538025
2003-01-08,1.5372388362884521
2003-01-09,1.6052581071853638
2003-01-10,1.6877880096435547
2003-01-13,1.688694953918457
2003-01-14,1.6896027326583862
2003-01-15,1.6932296752929688
2003-01-16,1.7793874740600586
2003-01-17,1.76124906539917
2003-01-20,1.7539936304092407
2003-01-21,1.792084813117981
2003-01-22,1.861011028289795
2003-01-23,1.8093163967132568
2003-01-24,1.6995784044265747
2003-01-27,1.6324650049209595
2003-01-28,1.6660226583480835
2003-01-29,1.651511311531067
2003-01-30,1.6460695266723633
2003-01-31,1.6533247232437134
2003-02-03,1.7340415716171265
2003-02-04,1.7131823301315308
2003-02-05,1.6941368579864502
2003-02-06,1.7286001443862915
2003-02-07,1.7032054662704468
2003-02-10,1.6442558765411377
2003-02-11,1.638814091682434
2003-02-12,1.622489333152771
2003-02-13,1.622489333152771
2003-02-14,1.571702003479004
2003-02-17,1.6551390886306763
2003-02-18,1.639721155166626
2003-02-19,1.7013921737670898
2003-02-20,1.7385761737823486
2003-02-21,1.705926537513733
2003-02-24,1.7186239957809448
2003-02-25,1.6605809926986694
2003-02-26,1.606164574623108
2003-02-27,1.6379071474075317
2003-02-28,1.7431104183197021
2003-03-03,1.8501276969909668
2003-03-04,1.802060604095459
2003-03-05,1.791177749633789
2003-03-06,1.7703183889389038
2003-03-07,1.6941368579864502
2003-03-10,1.675998568534851
2003-03-11,1.692323088645935
2003-03-12,1.681439757347107
2003-03-13,1.6778122186660767
2003-03-14,1.6778122186660767
2003-03-17,1.6551390886306763
2003-03-18,1.6551390886306763
2003-03-19,1.6651151180267334
2003-03-20,1.6841604709625244
2003-03-21,1.6859745979309082
2003-03-24,1.6868816614151
2003-03-25,1.7013921737670898
2003-03-26,1.72043776512146
2003-03-27,1.7013921737670898
2003-03-28,1.736762523651123
2003-03-31,1.682346224784851
2003-04-01,1.691415786743164
2003-04-02,1.7657842636108398
2003-04-03,1.7848293781280518
2003-04-04,1.8718944787979126
2003-04-07,1.9127060174942017
2003-04-08,1.8519420623779297
2003-04-09,1.802060604095459
2003-04-10,1.756714940071106
2003-04-11,1.7793874740600586
2003-04-15,1.7630633115768433
2003-04-16,1.7630633115768433
2003-04-17,1.7494593858718872
2003-04-18,1.7494593858718872
2003-04-21,1.7685050964355469
2003-04-22,1.7730393409729004
2003-04-23,1.742204189300537
2003-04-24,1.7530864477157593
2003-04-25,1.737668752670288
2003-04-28,1.7884565591812134
2003-04-29,1.742204189300537
2003-04-30,1.735854983329773
2003-05-01,1.735854983329773
2003-05-02,1.777573823928833
2003-05-05,1.8283615112304688
2003-05-06,1.901822566986084
2003-05-07,1.9145199060440063
2003-05-08,1.8800568580627441
2003-05-09,2.0215368270874023
2003-05-12,2.0850212574005127
2003-05-13,2.099531888961792
2003-05-14,2.1893177032470703
2003-05-15,2.3162875175476074
2003-05-16,2.210177421569824
2003-05-19,2.1457860469818115
2003-05-20,2.3081257343292236
2003-05-21,2.338960647583008
2003-05-22,2.3589131832122803
2003-05-23,2.4541399478912354
2003-05-26,2.5811102390289307
2003-05-27,2.5167181491851807
2003-05-28,2.6328046321868896
2003-05-29,2.639153242111206
2003-05-30,2.7942380905151367
2003-06-02,2.731659173965454
2003-06-03,2.7434496879577637
2003-06-04,2.825073003768921
2003-06-05,2.744356870651245
2003-06-06,2.8105618953704834
2003-06-09,2.7860748767852783
2003-06-10,2.557530164718628
2003-06-11,2.634617805480957
2003-06-12,2.5992486476898193
2003-06-13,2.5838308334350586
2003-06-16,2.571133613586426
2003-06-17,2.648221969604492
2003-06-18,2.587458610534668
2003-06-19,2.5611572265625
2003-06-20,2.7271251678466797
2003-06-23,2.7135205268859863
2003-06-24,2.7887961864471436
2003-06-25,2.849560260772705
2003-06-26,2.7887961864471436
2003-06-27,2.812376022338867
2003-06-30,2.7643091678619385
2003-07-01,2.7180559635162354
2003-07-02,2.654571294784546
2003-07-03,2.6835927963256836
2003-07-04,2.73075270652771
2003-07-07,2.7180559635162354
2003-07-08,2.7488913536071777
2003-07-09,2.690847635269165
2003-07-10,2.674522638320923
2003-07-11,2.722590923309326
2003-07-14,2.7697505950927734
2003-07-15,2.7325665950775146
2003-07-16,2.909416913986206
2003-07-17,2.8522801399230957
2003-07-18,2.811469078063965
2003-07-21,2.876767635345459
2003-07-22,2.8432111740112305
2003-07-23,2.8005855083465576
2003-07-24,2.853187322616577
2003-07-25,2.9057891368865967
2003-07-28,3.027317762374878
2003-07-29,3.1842148303985596
2003-07-30,3.186936378479004
2003-07-31,3.0935237407684326
2003-08-01,3.1080338954925537
2003-08-04,3.1561014652252197
2003-08-05,3.0227842330932617
2003-08-06,2.979250192642212
2003-08-07,3.011899471282959
2003-08-08,3.0744776725769043
2003-08-11,3.0599663257598877
2003-08-12,3.063594341278076
2003-08-13,3.0672225952148438
2003-08-14,3.092616081237793
2003-08-15,3.092616081237793
2003-08-18,3.0826399326324463
2003-08-19,3.0518035888671875
2003-08-20,3.16049861907959
2003-08-21,3.1753628253936768
2003-08-22,3.1335580348968506
2003-08-25,3.014643907546997
2003-08-26,3.0926811695098877
2003-08-27,3.1530661582946777
2003-08-28,3.088035821914673
2003-08-29,3.075028657913208
2003-09-01,3.1056861877441406
2003-09-02,3.139131546020508
2003-09-03,3.0443718433380127
2003-09-04,3.0016376972198486
2003-09-05,3.0090696811676025
2003-09-08,3.0406558513641357
2003-09-09,3.024862766265869
2003-09-10,3.004424571990967
2003-09-11,3.0666682720184326
2003-09-12,2.9867730140686035
2003-09-15,2.836272954940796
2003-09-16,2.872504472732544
2003-09-17,2.7991130352020264
2003-09-18,2.631890296936035
2003-09-19,2.5882275104522705
2003-09-22,2.5807950496673584
2003-09-23,2.6142396926879883
2003-09-24,2.6876320838928223
2003-09-25,2.767526388168335
2003-09-26,2.839988946914673
2003-09-29,2.9440383911132812
2003-09-30,2.9338197708129883
2003-10-01,2.9301035404205322
2003-10-02,2.9301035404205322
2003-10-03,2.9468257427215576
2003-10-06,3.009998321533203
2003-10-07,2.993276357650757
2003-10-08,2.989560127258301
2003-10-09,3.1103320121765137
2003-10-10,3.0592362880706787
2003-10-13,3.053661346435547
2003-10-14,2.9756245613098145
2003-10-15,2.9458959102630615
2003-10-16,3.025792121887207
2003-10-17,3.118692636489868
2003-10-20,3.049945831298828
2003-10-21,2.978411912918091
2003-10-22,2.918026924133301
2003-10-23,2.8752925395965576
2003-10-24,2.8929431438446045
2003-10-27,3.0378687381744385
2003-10-28,2.9040913581848145
2003-10-29,3.0898938179016113
2003-10-30,3.3500165939331055
2003-10-31,3.3676693439483643
2003-11-03,3.232032537460327
2003-11-04,3.3314366340637207
2003-11-05,3.5813403129577637
2003-11-06,3.632436513900757
2003-11-07,3.458711862564087
2003-11-10,3.4447760581970215
2003-11-11,3.541393756866455
2003-11-12,3.450350046157837
2003-11-13,3.3323657512664795
2003-11-14,3.275695562362671
2003-11-17,3.294276475906372
2003-11-18,3.2496836185455322
2003-11-19,3.2468972206115723
2003-11-20,3.1623566150665283
2003-11-21,3.1539950370788574
2003-11-24,3.244110107421875
2003-11-25,3.2533998489379883
2003-11-26,3.2533998489379883
2003-11-27,3.309140205383301
2003-11-28,3.369525909423828
2003-12-01,3.466144323348999
2003-12-02,3.5478973388671875
2003-12-03,3.7281250953674316
2003-12-04,3.93715238571167
2003-12-05,3.7411317825317383
2003-12-08,3.7420592308044434
2003-12-09,3.9631645679473877
2003-12-10,3.967808961868286
2003-12-11,4.113664627075195
2003-12-12,4.1489667892456055
2003-12-15,4.26416540145874
2003-12-16,4.195417404174805
2003-12-17,4.339416027069092
2003-12-18,4.829002857208252
2003-12-19,4.7463226318359375
2003-12-22,4.8169264793396
2003-12-23,4.736102104187012
2003-12-24,4.726812839508057
2003-12-25,4.726812839508057
2003-12-26,4.687793254852295
2003-12-29,5.01108980178833
2003-12-30,4.946988105773926
2003-12-31,5.002729415893555
2004-01-01,5.13464879989624
2004-01-02,5.311161518096924
2004-01-05,5.108635902404785
2004-01-06,5.016664505004883
2004-01-07,4.853158473968506
2004-01-08,4.945130825042725
2004-01-09,5.2498459815979
2004-01-12,5.403132438659668
2004-01-13,5.424499988555908
2004-01-14,5.326025485992432
2004-01-15,5.505324363708496
2004-01-16,5.244272232055664
2004-01-19,5.15694522857666
2004-01-20,5.041748523712158
2004-01-21,4.870809555053711
2004-01-22,4.329195499420166
2004-01-23,4.92655086517334
2004-01-26,4.92655086517334
2004-01-27,5.1272172927856445
2004-01-28,5.01387882232666
2004-01-29,5.061256408691406
2004-01-30,4.895893096923828
2004-02-02,4.895893096923828
2004-02-03,4.658995628356934
2004-02-04,4.7463226318359375
2004-02-05,4.794631481170654
2004-02-06,4.808565616607666
2004-02-09,5.275859355926514
2004-02-10,5.088198661804199
2004-02-11,5.257278919219971
2004-02-12,5.1987504959106445
2004-02-13,5.227550983428955
2004-02-16,5.283291339874268
2004-02-17,5.305587291717529
2004-02-18,5.281434059143066
2004-02-19,4.999013900756836
2004-02-20,4.881957530975342
2004-02-23,4.730529308319092
2004-02-24,4.8494415283203125
2004-02-25,4.711019515991211
2004-02-26,4.5595903396606445
2004-02-27,4.7026591300964355
2004-03-01,4.737031936645508
2004-03-02,4.737031936645508
2004-03-03,4.69058084487915
2004-03-04,4.578171253204346
2004-03-05,4.608827590942383
2004-03-08,4.888462543487549
2004-03-09,5.239627361297607
2004-03-10,5.12257194519043
2004-03-11,5.051966667175293
2004-03-12,5.242414474487305
2004-03-15,5.260993957519531
2004-03-16,5.107707977294922
2004-03-17,5.788673400878906
2004-03-18,5.934528827667236
2004-03-19,6.058085918426514
2004-03-22,5.797964096069336
2004-03-23,5.87692928314209
2004-03-24,6.067376613616943
2004-03-25,6.075738430023193
2004-03-26,6.434338569641113
2004-03-29,6.835669040679932
2004-03-30,6.7083964347839355
2004-03-31,6.894197463989258
2004-04-01,6.8152313232421875
2004-04-02,6.615493297576904
2004-04-05,6.441770076751709
2004-04-06,6.51516056060791
2004-04-07,6.581120014190674
2004-04-08,6.5077290534973145
2004-04-09,6.5077290534973145
2004-04-12,6.658229827880859
2004-04-13,6.899773120880127
2004-04-14,6.899773120880127
2004-04-15,7.085573673248291
2004-04-16,7.28624153137207
2004-04-19,7.044697284698486
2004-04-20,6.9034881591796875
2004-04-21,7.238860607147217
2004-04-22,7.360560417175293
2004-04-23,7.302962303161621
2004-04-26,7.302962303161621
2004-04-27,7.147817134857178
2004-04-28,6.922998905181885
2004-04-29,7.128310203552246
2004-04-30,7.2128496170043945
2004-05-03,6.837528228759766
2004-05-04,7.078142166137695
2004-05-05,7.0363359451293945
2004-05-06,7.053058624267578
2004-05-07,7.079070568084717
2004-05-10,6.919280529022217
2004-05-11,6.434338569641113
2004-05-12,6.549534320831299
2004-05-13,6.467782497406006
2004-05-14,5.201537609100342
2004-05-17,4.193559646606445
2004-05-18,4.960923671722412
2004-05-19,5.638173580169678
2004-05-20,5.807253360748291
2004-05-21,5.389197826385498
2004-05-24,5.81933069229126
2004-05-25,6.041364669799805
2004-05-26,6.108253479003906
2004-05-27,6.12497615814209
2004-05-28,6.038577556610107
2004-05-31,5.61401891708374
2004-06-01,5.79610538482666
2004-06-02,6.067376613616943
2004-06-03,5.981907844543457
2004-06-04,6.141697883605957
2004-06-07,6.576475620269775
2004-06-08,6.651726245880127
2004-06-09,6.614564895629883
2004-06-10,6.550463676452637
2004-06-11,6.431550979614258
2004-06-14,6.0460100173950195
2004-06-15,6.01349401473999
2004-06-16,5.945676326751709
2004-06-17,5.978190898895264
2004-06-18,5.998630046844482
2004-06-21,5.823047161102295
2004-06-22,5.7691650390625
2004-06-23,5.710636138916016
2004-06-24,5.68183708190918
2004-06-25,5.905728816986084
2004-06-28,6.059943675994873
2004-06-29,6.044151782989502
2004-06-30,5.968901634216309
2004-07-01,5.986552715301514
2004-07-02,5.973546981811523
2004-07-05,5.761732578277588
2004-07-06,5.682766437530518
2004-07-07,5.668830871582031
2004-07-08,5.415210723876953
2004-07-09,5.2637810707092285
2004-07-12,5.3408894538879395
2004-07-13,5.363186359405518
2004-07-14,5.33996057510376
2004-07-15,5.373405456542969
2004-07-16,5.44029426574707
2004-07-19,5.545271873474121
2004-07-20,5.579646587371826
2004-07-21,5.555491924285889
2004-07-22,5.683694362640381
2004-07-23,5.70784854888916
2004-07-26,5.68183708190918
2004-07-27,5.585219860076904
2004-07-28,5.555491924285889
2004-07-29,5.561994552612305
2004-07-30,5.538768768310547
2004-08-02,5.53505277633667
2004-08-03,5.326025485992432
2004-08-04,5.310231685638428
2004-08-05,5.321380615234375
2004-08-06,5.289793014526367
2004-08-09,5.234981536865234
2004-08-10,5.225691795349121
2004-08-11,5.156016826629639
2004-08-12,5.091915130615234
2004-08-13,5.0092315673828125
2004-08-16,4.943272113800049
2004-08-17,4.9841485023498535
2004-08-18,4.928407669067383
2004-08-19,4.897750377655029
2004-08-20,4.793702602386475
2004-08-23,4.681290626525879
2004-08-24,4.619977951049805
2004-08-25,4.895893096923828
2004-08-26,5.023168563842773
2004-08-27,4.982290267944336
2004-08-30,4.977646827697754
2004-08-31,4.979504585266113
2004-09-01,4.98507833480835
2004-09-02,5.126287937164307
2004-09-03,5.3306708335876465
2004-09-06,5.428216934204102
2004-09-07,5.418925762176514
2004-09-08,5.368760108947754
2004-09-09,5.540627956390381
2004-09-10,5.641888618469238
2004-09-13,5.764519691467285
2004-09-14,5.803536415100098
2004-09-15,5.779382228851318
2004-09-16,5.75657320022583
2004-09-17,5.774631500244141
2004-09-20,5.712855339050293
2004-09-21,5.659632205963135
2004-09-22,5.666285991668701
2004-09-23,5.841158866882324
2004-09-24,6.034090518951416
2004-09-27,6.125329971313477
2004-09-28,5.6368231773376465
2004-09-29,5.710955619812012
2004-09-30,5.714756488800049
2004-10-01,5.640625
2004-10-04,5.741367816925049
2004-10-05,5.775581359863281
2004-10-06,5.743268966674805
2004-10-07,5.768930435180664
2004-10-08,5.785085678100586
2004-10-11,5.6453776359558105
2004-10-12,5.595955848693848
2004-10-13,5.9371490478515625
2004-10-14,5.601657867431641
2004-10-15,5.582650661468506
2004-10-18,5.579800128936768
2004-10-19,5.561742305755615
2004-10-20,5.57789945602417
2004-10-21,5.594056129455566
2004-10-22,5.579800128936768
2004-10-25,5.432486057281494
2004-10-26,5.4106292724609375
2004-10-27,5.413479328155518
2004-10-28,5.5256266593933105
2004-10-29,5.685293674468994
2004-11-01,5.478107452392578
2004-11-02,5.766078472137451
2004-11-03,6.250782012939453
2004-11-04,6.592925071716309
2004-11-05,6.598628520965576
2004-11-08,6.67180871963501
2004-11-09,6.5796217918396
2004-11-10,6.615736484527588
2004-11-11,6.592925071716309
2004-11-12,6.60338020324707
2004-11-15,6.592925071716309
2004-11-16,6.898004531860352
2004-11-17,7.107091903686523
2004-11-18,7.107091903686523
2004-11-19,7.052919864654541
2004-11-22,7.177422523498535
2004-11-23,7.281966209411621
2004-11-24,7.351344585418701
2004-11-25,7.258204936981201
2004-11-26,7.258204936981201
2004-11-29,7.601302146911621
2004-11-30,7.769522190093994
2004-12-01,7.721050262451172
2004-12-02,7.778076171875
2004-12-03,7.703943729400635
2004-12-06,8.476619720458984
2004-12-07,8.48802375793457
2004-12-08,8.430999755859375
2004-12-09,8.38537883758545
2004-12-10,8.339761734008789
2004-12-13,8.165838241577148
2004-12-14,8.200054168701172
2004-12-15,8.22286319732666
2004-12-16,8.214309692382812
2004-12-17,8.630582809448242
2004-12-20,8.97272777557373
2004-12-21,8.93281364440918
2004-12-22,8.949920654296875
2004-12-23,9.07822322845459
2004-12-24,8.978431701660156
2004-12-27,9.086776733398438
2004-12-28,8.969878196716309
2004-12-29,8.804509162902832
2004-12-30,9.13239574432373
2004-12-31,9.292061805725098
2005-01-03,9.520157814025879
2005-01-04,9.320576667785645
2005-01-05,8.99838924407959
2005-01-06,9.274955749511719
2005-01-07,9.326277732849121
2005-01-10,9.44317626953125
2005-01-11,8.844425201416016
2005-01-12,8.422446250915527
2005-01-13,8.707568168640137
2005-01-14,8.827316284179688
2005-01-17,8.975578308105469
2005-01-18,8.844425201416016
2005-01-19,8.58781623840332
2005-01-20,8.359721183776855
2005-01-24,7.8807196617126465
2005-01-25,7.951998710632324
2005-01-27,8.257076263427734
2005-01-28,8.345463752746582
2005-01-31,8.681905746459961
2005-02-01,8.7645902633667
2005-02-02,8.66479778289795
2005-02-03,8.582113265991211
2005-02-04,8.699012756347656
2005-02-07,8.49372673034668
2005-02-08,8.741781234741211
2005-02-09,8.787399291992188
2005-02-10,8.835871696472168
2005-02-11,8.838722229003906
2005-02-14,8.915706634521484
2005-02-15,9.058263778686523
2005-02-16,8.824468612670898
2005-02-17,8.750333786010742
2005-02-18,8.847273826599121
2005-02-21,9.006942749023438
2005-02-22,9.03260326385498
2005-02-23,8.964174270629883
2005-02-24,8.881490707397461
2005-02-25,8.699012756347656
2005-02-28,8.718972206115723
2005-03-01,8.248523712158203
2005-03-02,8.120220184326172
2005-03-03,8.38537883758545
2005-03-04,8.53364372253418
2005-03-07,8.833020210266113
2005-03-08,8.850129127502441
2005-03-09,8.818764686584473
2005-03-10,8.787399291992188
2005-03-11,9.568629264831543
2005-03-14,9.463134765625
2005-03-15,9.400409698486328
2005-03-16,9.531564712524414
2005-03-17,9.306319236755371
2005-03-18,9.146652221679688
2005-03-21,9.480240821838379
2005-03-22,9.289212226867676
2005-03-23,8.947068214416504
2005-03-24,8.7645902633667
2005-03-28,8.93851375579834
2005-03-29,8.85867977142334
2005-03-30,8.952770233154297
2005-03-31,8.838722229003906
2005-04-01,8.827316284179688
2005-04-04,8.804509162902832
2005-04-05,8.921404838562012
2005-04-06,8.904298782348633
2005-04-07,9.075372695922852
2005-04-08,8.947068214416504
2005-04-11,8.790251731872559
2005-04-12,8.77314567565918
2005-04-13,8.704715728759766
2005-04-15,8.448107719421387
2005-04-18,8.405339241027832
2005-04-19,8.62773323059082
2005-04-20,8.870086669921875
2005-04-21,9.095330238342285
2005-04-22,8.818764686584473
2005-04-25,8.815912246704102
2005-04-26,8.724676132202148
2005-04-27,8.74463176727295
2005-04-28,8.439553260803223
2005-04-29,8.114517211914062
2005-05-02,8.171541213989258
2005-05-03,8.291292190551758
2005-05-04,8.32265567779541
2005-05-05,9.500200271606445
2005-05-06,9.25214672088623
2005-05-09,9.349085807800293
2005-05-10,9.43747329711914
2005-05-11,9.195121765136719
2005-05-12,9.066816329956055
2005-05-13,9.243592262268066
2005-05-16,9.43747329711914
2005-05-17,9.366195678710938
2005-05-18,9.548672676086426
2005-05-19,9.520157814025879
2005-05-20,9.386155128479004
2005-05-23,9.525861740112305
2005-05-24,9.485943794250488
2005-05-25,9.953545570373535
2005-05-26,9.976351737976074
2005-05-27,9.785320281982422
2005-05-30,9.67697525024414
2005-05-31,9.471688270568848
2005-06-01,9.711190223693848
2005-06-02,9.55722427368164
2005-06-03,9.642762184143066
2005-06-06,9.699785232543945
2005-06-07,9.7625093460083
2005-06-08,9.742552757263184
2005-06-09,9.714040756225586
2005-06-10,9.580033302307129
2005-06-13,9.602846145629883
2005-06-14,9.825238227844238
2005-06-15,9.782468795776367
2005-06-16,9.57718276977539
2005-06-17,9.414664268493652
2005-06-20,9.400409698486328
2005-06-21,9.446027755737305
2005-06-22,9.505903244018555
2005-06-23,9.468836784362793
2005-06-24,9.565778732299805
2005-06-27,9.272102355957031
2005-06-28,9.17231273651123
2005-06-29,9.197973251342773
2005-06-30,9.01264476776123
2005-07-01,9.32342529296875
2005-07-04,9.377599716186523
2005-07-05,9.260699272155762
2005-07-06,9.782468795776367
2005-07-07,10.050483703613281
2005-07-08,11.168153762817383
2005-07-11,11.07406234741211
2005-07-12,10.61787223815918
2005-07-13,10.63212776184082
2005-07-14,10.503827095031738
2005-07-15,10.441094398498535
2005-07-18,10.49812126159668
2005-07-19,10.77753734588623
2005-07-20,10.794647216796875
2005-07-21,10.557998657226562
2005-07-22,10.61787223815918
2005-07-25,10.757580757141113
2005-07-26,10.854521751403809
2005-07-27,10.817455291748047
2005-07-28,10.63212776184082
2005-07-29,10.435395240783691
2005-08-01,10.560847282409668
2005-08-02,10.640679359436035
2005-08-03,10.401180267333984
2005-08-04,10.532333374023438
2005-08-05,11.447569847106934
2005-08-08,10.988529205322266
2005-08-09,10.61787223815918
2005-08-10,10.968568801879883
2005-08-11,11.193814277648926
2005-08-12,10.92294979095459
2005-08-16,10.757580757141113
2005-08-17,10.806050300598145
2005-08-18,10.672045707702637
2005-08-19,10.572251319885254
2005-08-22,10.503827095031738
2005-08-23,10.441094398498535
2005-08-24,9.970646858215332
2005-08-25,9.90792465209961
2005-08-26,10.432540893554688
2005-08-29,10.25291633605957
2005-08-30,10.347006797790527
2005-08-31,10.486714363098145
2005-09-01,10.392626762390137
2005-09-02,10.58365535736084
2005-09-05,10.518078804016113
2005-09-06,10.49241828918457
2005-09-08,10.521322250366211
2005-09-09,10.58780288696289
2005-09-12,10.657175064086914
2005-09-13,10.853728294372559
2005-09-14,10.801698684692383
2005-09-15,11.067623138427734
2005-09-16,10.960674285888672
2005-09-19,11.284407615661621
2005-09-20,11.18613052368164
2005-09-21,10.807477951049805
2005-09-22,10.194698333740234
2005-09-23,10.365236282348633
2005-09-26,10.798810958862305
2005-09-27,10.853728294372559
2005-09-28,11.024266242980957
2005-09-29,10.830605506896973
2005-09-30,10.876852989196777
2005-10-03,11.027156829833984
2005-10-04,11.252613067626953
2005-10-05,11.33354663848877
2005-10-06,11.31909465789795
2005-10-07,11.14277458190918
2005-10-10,10.856618881225586
2005-10-11,10.871071815490723
2005-10-13,10.761229515075684
2005-10-14,10.561789512634277
2005-10-17,10.636941909790039
2005-10-18,10.44616985321045
2005-10-19,10.04150390625
2005-10-20,9.87674617767334
2005-10-21,9.821828842163086
2005-10-24,9.726444244384766
2005-10-25,9.680197715759277
2005-10-26,9.68886661529541
2005-10-27,8.977810859680176
2005-10-28,9.026947021484375
2005-10-31,9.307321548461914
2005-11-02,9.391146659851074
2005-11-04,9.391146659851074
2005-11-07,9.503877639770508
2005-11-08,9.396928787231445
2005-11-09,9.992366790771484
2005-11-10,9.995255470275879
2005-11-11,10.067519187927246
2005-11-14,9.836281776428223
2005-11-16,10.018380165100098
2005-11-17,9.951899528503418
2005-11-18,9.905651092529297
2005-11-21,9.709099769592285
2005-11-22,9.651288032531738
2005-11-23,9.746674537658691
2005-11-24,9.790033340454102
2005-11-25,9.93455696105957
2005-11-28,9.882527351379395
2005-11-29,10.261178970336914
2005-11-30,10.107983589172363
2005-12-01,10.359454154968262
2005-12-02,10.495309829711914
2005-12-05,10.304537773132324
2005-12-06,10.145561218261719
2005-12-07,10.093533515930176
2005-12-08,10.475075721740723
2005-12-09,10.42015552520752
2005-12-12,10.284305572509766
