Date,ATGL
2026-06-09,751.887451171875
2026-06-10,728.145751953125
2026-06-11,715.9000244140625
2026-06-12,728.5
2026-06-15,720.0499877929688
2026-06-16,713.7000122070312
2026-06-17,702.6500244140625
2026-06-18,724.3499755859375
2026-06-19,727.2999877929688
2026-06-22,733.4000244140625
2026-06-23,716.0499877929688
2026-06-24,719.4000244140625
2026-06-25,719.7999877929688
2026-06-26,719.7999877929688
2026-06-29,731.6500244140625
2026-06-30,731.5499877929688
2026-07-01,734.0
2026-07-02,733.4500122070312
2026-07-03,721.75
2026-07-06,724.25
2026-07-07,711.2000122070312
2026-07-08,698.6500244140625
2026-07-09,700.6500244140625
2026-07-10,723.9000244140625
2026-07-13,720.9500122070312
2026-07-14,721.5999755859375
2026-07-15,715.4000244140625
2026-07-16,707.7000122070312
2026-07-17,706.5999755859375
2026-07-20,712.9000244140625
2026-07-21,700.4000244140625
2026-07-22,681.5999755859375
2026-07-23,662.5999755859375
2026-07-24,652.8499755859375
2026-07-27,660.5
2026-07-28,645.5499877929688
2026-07-29,655.9000244140625
2026-07-30,650.1500244140625
2026-07-31,651.4500122070312
2026-08-03,667.5999755859375
2026-08-04,666.9500122070312
2026-08-05,660.3499755859375
2026-08-06,660.25
2026-08-07,657.5499877929688
2026-08-10,660.0999755859375
2026-08-11,666.1500244140625
2026-08-12,660.3499755859375
2026-08-13,655.0499877929688
2026-08-14,654.0499877929688
2026-08-17,646.9000244140625
2026-08-18,647.2999877929688
2026-08-19,664.25
2026-08-20,657.6500244140625
2026-08-21,646.0999755859375
2026-08-24,639.5999755859375
2026-08-25,640.25
2026-08-26,643.7000122070312
2026-08-27,645.3499755859375
2026-08-28,636.5
2026-08-31,621.2000122070312
2026-09-01,613.6500244140625
2026-09-02,614.9500122070312
2026-09-03,614.0499877929688
2026-09-04,612.3499755859375
2026-09-07,603.7000122070312
2026-09-08,609.4000244140625
2026-09-09,612.2999877929688
2026-09-10,602.7000122070312
2026-09-11,594.7999877929688
2026-09-14,594.7999877929688
2026-09-15,580.1500244140625
2026-09-16,586.5
2026-09-18,660.7000122070312
2026-09-21,638.1500244140625
