Date,VARROC
2026-02-27,539.8502807617188
2026-03-02,524.1821899414062
2026-03-04,513.6536865234375
2026-03-05,509.1128845214844
2026-03-06,513.603759765625
2026-03-09,482.51708984375
2026-03-10,496.9377136230469
2026-03-11,493.34503173828125
2026-03-12,494.3429870605469
2026-03-13,479.7726745605469
2026-03-16,477.87652587890625
2026-03-17,493.2452087402344
2026-03-18,523.234130859375
2026-03-19,502.6260986328125
2026-03-20,497.18719482421875
2026-03-23,474.43353271484375
2026-03-24,488.20550537109375
2026-03-25,492.3969421386719
2026-03-27,486.6087341308594
2026-03-30,466.4497985839844
2026-04-01,477.3775634765625
2026-04-02,489.0038757324219
2026-04-06,478.4254150390625
2026-04-07,472.1881103515625
2026-04-08,499.3827209472656
2026-04-09,498.68414306640625
2026-04-10,525.2799682617188
2026-04-13,517.2962036132812
2026-04-15,538.453125
2026-04-16,532.3655395507812
2026-04-17,538.1038818359375
2026-04-20,525.0803833007812
2026-04-21,526.5773315429688
2026-04-22,532.7147827148438
2026-04-23,513.3543090820312
2026-04-24,511.2086181640625
2026-04-27,520.2901000976562
2026-04-28,514.102783203125
2026-04-29,519.4418334960938
2026-04-30,532.7147827148438
2026-05-04,548.1334228515625
2026-05-05,537.15576171875
2026-05-06,542.6445922851562
2026-05-07,563.8513793945312
2026-05-08,558.7118530273438
2026-05-11,554.7698974609375
2026-05-12,554.0214233398438
2026-05-13,561.8055419921875
2026-05-14,558.0133056640625
2026-05-15,556.7158813476562
2026-05-18,548.5325927734375
2026-05-19,559.2607421875
2026-05-20,556.765869140625
2026-05-21,567.044921875
2026-05-22,560.8076171875
2026-05-25,580.6671142578125
2026-05-26,573.5316772460938
2026-05-27,586.1060180664062
2026-05-28,586.1060180664062
2026-05-29,564.2506103515625
2026-06-01,574.479736328125
2026-06-02,573.1324462890625
2026-06-03,592.3932495117188
2026-06-04,600.376953125
2026-06-05,585.1080932617188
2026-06-08,569.93896484375
2026-06-09,578.8707885742188
2026-06-10,573.9308471679688
2026-06-11,560.3585205078125
2026-06-12,569.1904907226562
2026-06-15,581.8148193359375
2026-06-16,621.7334594726562
2026-06-17,618.440185546875
2026-06-18,612.1030883789062
2026-06-19,613.9493408203125
2026-06-22,623.1805419921875
2026-06-23,605.416748046875
2026-06-24,615.4962158203125
2026-06-25,610.4065551757812
2026-06-26,610.4065551757812
2026-06-29,617.3424072265625
2026-06-30,631.713134765625
2026-07-01,635.854736328125
2026-07-02,654.9657592773438
2026-07-03,666.1929321289062
2026-07-06,659.5564575195312
2026-07-07,649.8262939453125
2026-07-08,635.4555053710938
2026-07-09,658.0595092773438
2026-07-10,660.1053466796875
2026-07-13,658.508544921875
2026-07-14,665.3446655273438
2026-07-15,659.2071533203125
2026-07-16,658.259033203125
2026-07-17,646.8822631835938
2026-07-20,640.6948852539062
2026-07-21,656.8120727539062
2026-07-22,647.830322265625
2026-07-23,639.4473876953125
2026-07-24,641.443359375
2026-07-27,664.3466796875
2026-07-28,657.3609008789062
2026-07-29,663.198974609375
2026-07-30,663.2489013671875
2026-07-31,677.8192138671875
2026-08-03,685.5036010742188
2026-08-04,679.3660888671875
2026-08-05,716.14111328125
2026-08-06,736.3499755859375
2026-08-07,811.2000122070312
2026-08-10,825.9500122070312
2026-08-11,842.1500244140625
2026-08-12,836.1500244140625
2026-08-13,841.9500122070312
2026-08-14,847.9000244140625
2026-08-17,847.75
2026-08-18,843.9000244140625
2026-08-19,830.9000244140625
2026-08-20,824.25
2026-08-21,814.9500122070312
2026-08-24,812.4000244140625
2026-08-25,810.2999877929688
2026-08-26,812.1500244140625
2026-08-27,813.1500244140625
2026-08-28,821.8499755859375
2026-08-31,862.0
2026-09-01,877.0
2026-09-02,824.4000244140625
2026-09-03,839.1500244140625
2026-09-04,826.3499755859375
2026-09-07,827.0499877929688
2026-09-08,849.4500122070312
2026-09-09,839.4000244140625
2026-09-10,884.4000244140625
2026-09-11,872.0
2026-09-14,872.0
2026-09-15,836.0
2026-09-16,851.1500244140625
2026-09-18,861.5499877929688
2026-09-21,871.3499755859375
