Date,GALAXYSURF
2025-08-11,2387.55615234375
2025-08-12,2332.089111328125
2025-08-13,2316.665283203125
2025-08-14,2243.203369140625
2025-08-18,2212.058837890625
2025-08-19,2201.083984375
2025-08-20,2160.44775390625
2025-08-21,2204.050048828125
2025-08-22,2194.064208984375
2025-08-25,2235.59033203125
2025-08-26,2211.76220703125
2025-08-28,2215.42041015625
2025-08-29,2239.05078125
2025-09-01,2256.155517578125
2025-09-02,2296.396484375
2025-09-03,2281.170166015625
2025-09-04,2338.318115234375
2025-09-05,2318.2470703125
2025-09-08,2313.995361328125
2025-09-09,2304.70166015625
2025-09-10,2381.030517578125
2025-09-11,2403.177978515625
2025-09-12,2362.146240234375
2025-09-15,2333.07763671875
2025-09-16,2332.97900390625
2025-09-17,2339.010009765625
2025-09-18,2342.96484375
2025-09-19,2378.4599609375
2025-09-22,2325.958984375
2025-09-23,2280.08251953125
2025-09-24,2280.181396484375
2025-09-25,2216.606689453125
2025-09-26,2159.458984375
2025-09-29,2171.02685546875
2025-09-30,2177.947998046875
2025-10-01,2201.578369140625
2025-10-03,2222.044677734375
2025-10-06,2249.728759765625
2025-10-07,2236.47998046875
2025-10-08,2226.79052734375
2025-10-09,2219.375244140625
2025-10-10,2230.35009765625
2025-10-13,2184.9677734375
2025-10-14,2169.247314453125
2025-10-15,2167.269775390625
2025-10-16,2192.6796875
2025-10-17,2194.85498046875
2025-10-20,2189.318359375
2025-10-21,2210.3779296875
2025-10-23,2234.107177734375
2025-10-24,2252.20068359375
2025-10-27,2167.56640625
2025-10-28,2216.508056640625
2025-10-29,2245.081787109375
2025-10-30,2209.488037109375
2025-10-31,2205.33544921875
2025-11-03,2234.403564453125
2025-11-04,2244.6865234375
2025-11-06,2234.502685546875
2025-11-07,2211.070068359375
2025-11-10,2204.14892578125
2025-11-11,2211.36669921875
2025-11-12,2219.2763671875
2025-11-13,2186.648681640625
2025-11-14,2121.986572265625
2025-11-17,2131.77490234375
2025-11-18,2119.613525390625
2025-11-19,2078.08740234375
2025-11-20,2085.6015625
2025-11-21,2038.9342041015625
2025-11-24,2003.142578125
2025-11-25,2013.623046875
2025-11-26,2003.241455078125
2025-11-27,1998.989990234375
2025-11-28,2000.8685302734375
2025-12-01,1991.7723388671875
2025-12-02,1981.390869140625
2025-12-03,2006.9986572265625
2025-12-04,1988.3118896484375
2025-12-05,1983.071533203125
2025-12-08,1979.7100830078125
2025-12-09,1947.477783203125
2025-12-10,1954.1021728515625
2025-12-11,1953.3111572265625
2025-12-12,1964.9781494140625
2025-12-15,1961.71533203125
2025-12-16,1964.8792724609375
2025-12-17,1964.1871337890625
2025-12-18,1970.416015625
2025-12-19,1969.3284912109375
2025-12-22,2015.2049560546875
2025-12-23,2014.6116943359375
2025-12-24,2047.5360107421875
2025-12-26,2030.82666015625
2025-12-29,2036.759033203125
2025-12-30,2015.2049560546875
2025-12-31,2026.278564453125
2026-01-01,2011.3489990234375
2026-01-02,2027.4652099609375
2026-01-05,1990.684814453125
2026-01-06,1967.9443359375
2026-01-07,1937.788330078125
2026-01-08,1923.649658203125
2026-01-09,1927.4068603515625
2026-01-12,1880.3438720703125
2026-01-13,1853.351806640625
2026-01-14,1875.4991455078125
2026-01-16,1878.46533203125
2026-01-19,1865.7108154296875
2026-01-20,1870.7532958984375
2026-01-21,1885.4852294921875
2026-01-22,1882.12353515625
2026-01-23,1882.222412109375
2026-01-27,1892.9005126953125
2026-01-28,1880.0472412109375
2026-01-29,1813.111083984375
2026-01-30,1793.23779296875
2026-02-02,1785.031494140625
2026-02-03,1828.1395263671875
2026-02-04,1813.4075927734375
2026-02-05,1808.266357421875
2026-02-06,1805.0035400390625
2026-02-09,1835.4560546875
2026-02-10,1924.638427734375
2026-02-11,1903.1832275390625
2026-02-12,1848.902587890625
2026-02-13,1812.320068359375
2026-02-16,1861.0638427734375
2026-02-17,1955.5853271484375
2026-02-18,1940.6556396484375
2026-02-19,1889.2423095703125
2026-02-20,1878.7618408203125
2026-02-23,1925.2315673828125
2026-02-24,1920.09033203125
2026-02-25,1942.435302734375
2026-02-26,1947.9720458984375
2026-02-27,1940.6556396484375
2026-03-02,1914.85009765625
2026-03-04,1923.8475341796875
2026-03-05,1935.7120361328125
2026-03-06,1898.6351318359375
2026-03-09,1841.8826904296875
2026-03-10,1851.6710205078125
2026-03-11,1851.4732666015625
2026-03-12,1831.896728515625
2026-03-13,1774.4521484375
2026-03-16,1727.290283203125
2026-03-17,1673.9984130859375
2026-03-18,1710.6798095703125
2026-03-19,1635.5372314453125
2026-03-20,1622.4862060546875
2026-03-23,1549.716552734375
2026-03-24,1543.487548828125
2026-03-25,1609.9295654296875
2026-03-27,1579.0814208984375
2026-03-30,1497.51220703125
2026-04-01,1615.6640625
2026-04-02,1636.6248779296875
2026-04-06,1662.232666015625
2026-04-07,1658.87109375
2026-04-08,1764.861572265625
2026-04-09,1789.97509765625
2026-04-10,1801.839599609375
2026-04-13,1783.3505859375
2026-04-15,1777.5172119140625
2026-04-16,1746.273681640625
2026-04-17,1767.8277587890625
2026-04-20,1779.296875
2026-04-21,1793.23779296875
2026-04-22,1804.0147705078125
2026-04-23,1780.4833984375
2026-04-24,1744.5928955078125
2026-04-27,1792.3480224609375
2026-04-28,1834.961669921875
2026-04-29,1896.65771484375
2026-04-30,1836.2469482421875
2026-05-04,1842.0804443359375
2026-05-05,1844.2557373046875
2026-05-06,1886.96826171875
2026-05-07,1902.194580078125
2026-05-08,1899.030517578125
2026-05-11,1855.131591796875
2026-05-12,1850.18798828125
2026-05-13,1827.3485107421875
2026-05-14,1828.5350341796875
2026-05-15,1804.212646484375
2026-05-18,1801.444091796875
2026-05-19,1793.23779296875
2026-05-20,1805.2012939453125
2026-05-21,1800.653076171875
2026-05-22,1801.2464599609375
2026-05-25,1819.5377197265625
2026-05-26,1801.3453369140625
2026-05-27,1802.2352294921875
2026-05-28,1802.2352294921875
2026-05-29,1775.04541015625
2026-06-01,1746.273681640625
2026-06-02,1737.671875
2026-06-03,1725.9061279296875
2026-06-04,1734.3101806640625
2026-06-05,1730.1575927734375
2026-06-08,1714.338134765625
2026-06-09,1710.5809326171875
2026-06-10,1676.86572265625
2026-06-11,1656.8936767578125
2026-06-12,1684.874267578125
2026-06-15,1736.4854736328125
2026-06-16,1775.7374267578125
2026-06-17,1752.9969482421875
2026-06-18,1892.0107421875
2026-06-19,1923.4520263671875
2026-06-22,1934.5255126953125
2026-06-23,1911.7850341796875
2026-06-24,1982.0828857421875
2026-06-25,1989.794921875
2026-06-26,1989.794921875
2026-06-29,1950.83935546875
2026-06-30,1940.2601318359375
2026-07-01,1944.4127197265625
2026-07-02,1959.1446533203125
2026-07-03,2026.7728271484375
2026-07-06,2058.016357421875
2026-07-07,1996.8148193359375
2026-07-08,1969.0318603515625
2026-07-09,1979.2156982421875
2026-07-10,1978.1280517578125
2026-07-13,1958.947021484375
2026-07-14,1936.8985595703125
2026-07-15,1940.0623779296875
2026-07-16,1915.7398681640625
2026-07-17,1904.468505859375
2026-07-20,1933.536865234375
2026-07-21,1927.6044921875
2026-07-22,1910.994140625
2026-07-23,1906.544921875
2026-07-24,1923.0565185546875
2026-07-27,1940.6556396484375
2026-07-28,1936.7996826171875
2026-07-29,1938.48046875
2026-07-30,1928.0
2026-07-31,1944.5
2026-08-03,1988.800048828125
2026-08-04,1980.5999755859375
2026-08-05,2005.800048828125
2026-08-06,1980.300048828125
2026-08-07,2066.699951171875
2026-08-10,2084.800048828125
2026-08-11,2043.0999755859375
2026-08-12,2022.4000244140625
2026-08-13,2090.39990234375
2026-08-14,2508.39990234375
2026-08-17,2403.699951171875
2026-08-18,2438.39990234375
2026-08-19,2361.300048828125
2026-08-20,2318.199951171875
2026-08-21,2333.0
2026-08-24,2316.39990234375
2026-08-25,2284.199951171875
2026-08-26,2338.800048828125
2026-08-27,2305.0
2026-08-28,2285.0
2026-08-31,2255.60009765625
2026-09-01,2229.39990234375
2026-09-02,2223.10009765625
2026-09-03,2251.60009765625
2026-09-04,2165.0
2026-09-07,2136.60009765625
2026-09-08,2251.89990234375
2026-09-09,2288.89990234375
2026-09-10,2247.39990234375
2026-09-11,2187.300048828125
2026-09-15,2127.300048828125
2026-09-16,2156.300048828125
2026-09-18,2215.199951171875
2026-09-21,2194.5
