Date,GODREJAGRO
2025-06-11,766.9097290039062
2025-06-12,747.4998168945312
2025-06-13,762.0209350585938
2025-06-16,749.5327758789062
2025-06-17,746.4348754882812
2025-06-18,739.706787109375
2025-06-19,720.5388793945312
2025-06-20,738.1578369140625
2025-06-23,723.1043090820312
2025-06-24,726.8313598632812
2025-06-25,740.8684692382812
2025-06-26,746.9673461914062
2025-06-27,759.9395751953125
2025-06-30,756.55126953125
2025-07-01,762.3114013671875
2025-07-02,778.1878051757812
2025-07-03,762.9405517578125
2025-07-04,756.9869995117188
2025-07-07,760.6172485351562
2025-07-08,756.3092651367188
2025-07-09,753.017822265625
2025-07-10,745.6604614257812
2025-07-11,755.3895874023438
2025-07-14,749.0487060546875
2025-07-15,749.7747802734375
2025-07-16,752.82421875
2025-07-17,763.1826171875
2025-07-18,775.1868286132812
2025-07-21,780.8500366210938
2025-07-22,784.4802856445312
2025-07-23,821.5091552734375
2025-07-24,826.4464111328125
2025-07-25,812.3124389648438
2025-07-28,809.2630615234375
2025-07-29,816.1847534179688
2025-07-30,812.0704345703125
2025-07-31,831.0516357421875
2025-08-01,798.4844970703125
2025-08-04,795.9340209960938
2025-08-05,795.1492309570312
2025-08-06,815.20947265625
2025-08-07,796.4735717773438
2025-08-08,800.495361328125
2025-08-11,785.1437377929688
2025-08-12,770.8710327148438
2025-08-13,761.9444580078125
2025-08-14,738.2057495117188
2025-08-18,736.3419799804688
2025-08-19,746.543701171875
2025-08-20,747.083251953125
2025-08-21,739.6281127929688
2025-08-22,731.8296508789062
2025-08-25,734.8214721679688
2025-08-26,723.9821166992188
2025-08-28,722.0692749023438
2025-08-29,726.1892700195312
2025-09-01,728.1021118164062
2025-09-02,733.0557861328125
2025-09-03,722.8540649414062
2025-09-04,716.4779663085938
2025-09-05,734.3309936523438
2025-09-08,720.4507446289062
2025-09-09,722.3635864257812
2025-09-10,726.4835205078125
2025-09-11,721.6769409179688
2025-09-12,720.107421875
2025-09-15,722.8049926757812
2025-09-16,717.5570068359375
2025-09-17,718.8812255859375
2025-09-18,711.0828247070312
2025-09-19,717.4098510742188
2025-09-22,720.8431396484375
2025-09-23,709.0718383789062
2025-09-24,701.3224487304688
2025-09-25,674.5918579101562
2025-09-26,702.15625
2025-09-29,699.4096069335938
2025-09-30,677.044189453125
2025-10-01,682.0469970703125
2025-10-03,677.2894287109375
2025-10-06,661.6925048828125
2025-10-07,661.2020263671875
2025-10-08,658.9458618164062
2025-10-09,654.5316772460938
2025-10-10,648.3517456054688
2025-10-13,657.18017578125
2025-10-14,643.8884887695312
2025-10-15,640.5042114257812
2025-10-16,646.5369873046875
2025-10-17,644.91845703125
2025-10-20,649.5288696289062
2025-10-21,659.2401733398438
2025-10-23,648.5969848632812
2025-10-24,653.2073974609375
2025-10-27,655.31640625
2025-10-28,647.9102783203125
2025-10-29,654.1883544921875
2025-10-30,651.5888061523438
2025-10-31,650.60791015625
2025-11-03,648.155517578125
2025-11-04,636.7766723632812
2025-11-06,607.103271484375
2025-11-07,578.3126831054688
2025-11-10,578.214599609375
2025-11-11,561.7838745117188
2025-11-12,564.4814453125
2025-11-13,573.506103515625
2025-11-14,556.1925048828125
2025-11-17,573.1627197265625
2025-11-18,566.0999755859375
2025-11-19,557.418701171875
2025-11-20,560.3124389648438
2025-11-21,563.892822265625
2025-11-24,554.132568359375
2025-11-25,560.263427734375
2025-11-26,584.345458984375
2025-11-27,588.2692260742188
2025-11-28,583.2173461914062
2025-12-01,596.7052612304688
2025-12-02,585.5716552734375
2025-12-03,579.7840576171875
2025-12-04,576.0565185546875
2025-12-05,571.7894287109375
2025-12-08,564.7266845703125
2025-12-09,584.345458984375
2025-12-10,587.7787475585938
2025-12-11,580.3726806640625
2025-12-12,580.3235473632812
2025-12-15,573.8003540039062
2025-12-16,568.3561401367188
2025-12-17,562.2743530273438
2025-12-18,552.4649658203125
2025-12-19,559.9691162109375
2025-12-22,559.8710327148438
2025-12-23,561.146240234375
2025-12-24,554.8191528320312
2025-12-26,554.3286743164062
2025-12-29,552.170654296875
2025-12-30,550.9445190429688
2025-12-31,560.3124389648438
2026-01-01,557.418701171875
2026-01-02,563.010009765625
2026-01-05,559.5277099609375
2026-01-06,555.456787109375
2026-01-07,560.0181884765625
2026-01-08,548.6392822265625
2026-01-09,547.0697631835938
2026-01-12,537.2603759765625
2026-01-13,549.2769165039062
2026-01-14,538.1922607421875
2026-01-15,538.1922607421875
2026-01-16,529.7561645507812
2026-01-19,532.1104736328125
2026-01-20,512.001220703125
2026-01-21,508.0284118652344
2026-01-22,514.4535522460938
2026-01-23,503.2217712402344
2026-01-27,507.4398193359375
2026-01-28,520.7806396484375
2026-01-29,513.6196899414062
2026-01-30,523.3800659179688
2026-02-02,543.538330078125
2026-02-03,537.89794921875
2026-02-04,547.8054809570312
2026-02-05,543.195068359375
2026-02-06,543.0479125976562
2026-02-09,571.1517944335938
2026-02-10,584.0020751953125
2026-02-11,580.029296875
2026-02-12,620.9345092773438
2026-02-13,638.78759765625
2026-02-16,626.035400390625
2026-02-17,632.9509887695312
2026-02-18,628.6838989257812
2026-02-19,628.7329711914062
2026-02-20,623.9263305664062
2026-02-23,632.509521484375
2026-02-24,626.1824951171875
2026-02-25,611.713623046875
2026-02-26,607.05419921875
2026-02-27,628.0462646484375
2026-03-02,596.3129272460938
2026-03-04,588.5144653320312
2026-03-05,598.3238525390625
2026-03-06,583.85498046875
2026-03-09,590.2801513671875
2026-03-10,590.8196411132812
2026-03-11,588.9067993164062
2026-03-12,575.369873046875
2026-03-13,558.1053466796875
2026-03-16,563.7457275390625
2026-03-17,566.5904541015625
2026-03-18,579.7350463867188
2026-03-19,562.9609985351562
2026-03-20,577.28271484375
2026-03-23,541.9688720703125
2026-03-24,546.5792846679688
2026-03-25,549.767333984375
2026-03-27,536.0342407226562
2026-03-30,524.5081787109375
2026-04-01,560.2142944335938
2026-04-02,558.841064453125
2026-04-06,562.2743530273438
2026-04-07,563.1080932617188
2026-04-08,580.12744140625
2026-04-09,575.7131958007812
2026-04-10,581.0592651367188
2026-04-13,576.0075073242188
2026-04-15,594.0567016601562
2026-04-16,596.1167602539062
2026-04-17,604.0133056640625
2026-04-20,598.07861328125
2026-04-21,596.5581665039062
2026-04-22,603.9642333984375
2026-04-23,594.4490966796875
2026-04-24,586.1111450195312
2026-04-27,593.5172119140625
2026-04-28,576.3998413085938
2026-04-29,582.0892944335938
2026-04-30,584.9340209960938
2026-05-01,584.9340209960938
2026-05-04,577.0374755859375
2026-05-05,560.1162719726562
2026-05-06,569.3370971679688
2026-05-07,575.2227172851562
2026-05-08,579.9312133789062
2026-05-11,571.544189453125
2026-05-12,561.9309692382812
2026-05-13,552.5139770507812
2026-05-14,553.4949340820312
2026-05-15,558.8900756835938
2026-05-18,551.9744873046875
2026-05-19,561.5386352539062
2026-05-20,563.2552490234375
2026-05-21,576.6941528320312
2026-05-22,567.9637451171875
2026-05-25,561.244384765625
2026-05-26,573.1627197265625
2026-05-27,576.9393920898438
2026-05-28,576.9393920898438
2026-05-29,565.2171630859375
2026-06-01,566.2471313476562
2026-06-02,571.9365844726562
2026-06-03,565.5604248046875
2026-06-04,565.6585693359375
2026-06-05,568.74853515625
2026-06-08,556.4867553710938
2026-06-09,557.6638793945312
2026-06-10,549.9635620117188
2026-06-11,547.2659912109375
2026-06-12,554.1815795898438
2026-06-15,559.9691162109375
2026-06-16,564.5304565429688
2026-06-17,562.9119262695312
2026-06-18,565.2171630859375
2026-06-19,563.990966796875
2026-06-22,566.0509033203125
2026-06-23,555.2606201171875
2026-06-24,554.8682250976562
2026-06-25,551.3368530273438
2026-06-26,551.3368530273438
2026-06-29,547.020751953125
2026-06-30,545.8926391601562
2026-07-01,540.9389038085938
2026-07-02,543.685546875
2026-07-03,548.83544921875
2026-07-06,557.271484375
2026-07-07,550.306884765625
2026-07-08,542.9007568359375
2026-07-09,551.2877807617188
2026-07-10,551.4349365234375
2026-07-13,554.623046875
2026-07-14,550.4049072265625
2026-07-15,565.413330078125
2026-07-16,560.9010009765625
2026-07-17,556.9772338867188
2026-07-20,560.9991455078125
2026-07-21,564.5304565429688
2026-07-22,558.4486694335938
2026-07-23,550.5030517578125
2026-07-24,562.6666870117188
2026-07-27,563.4024047851562
2026-07-28,566.0999755859375
2026-07-29,560.3499755859375
2026-07-30,559.4000244140625
2026-07-31,556.7999877929688
2026-08-03,565.0499877929688
2026-08-04,563.25
2026-08-05,566.4500122070312
2026-08-06,545.5499877929688
2026-08-07,542.8499755859375
2026-08-10,556.0499877929688
2026-08-11,546.4000244140625
2026-08-12,552.25
2026-08-13,562.2000122070312
2026-08-14,580.5
2026-08-17,597.0
2026-08-18,588.7000122070312
2026-08-19,573.3499755859375
2026-08-20,581.6500244140625
2026-08-21,574.5499877929688
2026-08-24,572.75
2026-08-25,610.0999755859375
2026-08-26,625.75
2026-08-27,614.75
2026-08-28,609.2999877929688
2026-08-31,615.2999877929688
2026-09-01,654.4000244140625
2026-09-02,670.25
2026-09-03,658.9500122070312
2026-09-04,644.8499755859375
2026-09-07,665.5
2026-09-08,673.5999755859375
2026-09-09,674.6500244140625
2026-09-10,673.0499877929688
2026-09-11,675.8499755859375
2026-09-14,675.8499755859375
2026-09-15,645.2999877929688
2026-09-16,647.3499755859375
2026-09-18,661.5999755859375
2026-09-21,658.2999877929688
