Date,DALBHARAT
2026-06-08,1659.1375732421875
2026-06-09,1646.87353515625
2026-06-10,1633.1138916015625
2026-06-11,1605.4947509765625
2026-06-12,1654.3515625
2026-06-15,1714.375732421875
2026-06-16,1704.6043701171875
2026-06-17,1718.364013671875
2026-06-18,1720.6572265625
2026-06-19,1712.18212890625
2026-06-22,1706.0999755859375
2026-06-23,1680.5999755859375
2026-06-24,1733.0
2026-06-25,1720.4000244140625
2026-06-26,1720.4000244140625
2026-06-29,1700.5
2026-06-30,1700.5999755859375
2026-07-01,1708.9000244140625
2026-07-02,1747.9000244140625
2026-07-03,1765.0999755859375
2026-07-06,1772.699951171875
2026-07-07,1788.800048828125
2026-07-08,1718.4000244140625
2026-07-09,1742.300048828125
2026-07-10,1786.5
2026-07-13,1757.0999755859375
2026-07-14,1761.699951171875
2026-07-15,1824.699951171875
2026-07-16,1830.300048828125
2026-07-17,1823.199951171875
2026-07-20,1847.800048828125
2026-07-21,1864.199951171875
2026-07-22,1864.199951171875
2026-07-23,1854.699951171875
2026-07-24,1810.800048828125
2026-07-27,1826.5
2026-07-28,1811.199951171875
2026-07-29,1823.0
2026-07-30,1794.199951171875
2026-07-31,1799.699951171875
2026-08-03,1844.5999755859375
2026-08-04,1827.0
2026-08-05,1838.0999755859375
2026-08-06,1822.5
2026-08-07,1827.4000244140625
2026-08-10,1845.0
2026-08-11,1835.5999755859375
2026-08-12,1841.4000244140625
2026-08-13,1834.5999755859375
2026-08-14,1842.0
2026-08-17,1844.0
2026-08-18,1837.0999755859375
2026-08-19,1875.0
2026-08-20,1897.0
2026-08-21,1880.0
2026-08-24,1853.0
2026-08-25,1824.0
2026-08-26,1898.0
2026-08-27,1876.199951171875
2026-08-28,1845.300048828125
2026-08-31,1856.199951171875
2026-09-01,1806.5999755859375
2026-09-02,1773.0999755859375
2026-09-03,1771.199951171875
2026-09-04,1749.300048828125
2026-09-07,1713.9000244140625
2026-09-08,1700.5
2026-09-09,1733.5999755859375
2026-09-10,1745.300048828125
2026-09-11,1746.5999755859375
2026-09-14,1746.5999755859375
2026-09-15,1687.4000244140625
2026-09-16,1693.5999755859375
2026-09-18,1761.4000244140625
2026-09-21,1764.0
