Date,DBL
2017-12-15,895.1141967773438
2017-12-18,888.1572875976562
2017-12-19,912.3335571289062
2017-12-20,907.350341796875
2017-12-21,917.6129760742188
2017-12-22,980.7178955078125
2017-12-26,1018.3143920898438
2017-12-27,992.115234375
2017-12-28,988.9082641601562
2017-12-29,976.7214965820312
2018-01-01,969.0737915039062
2018-01-02,963.3504638671875
2018-01-03,967.4949951171875
2018-01-04,970.8994750976562
2018-01-05,986.3425903320312
2018-01-08,997.2959594726562
2018-01-09,976.4747314453125
2018-01-10,981.60595703125
2018-01-11,978.2509155273438
2018-01-12,956.3935546875
2018-01-15,931.9212646484375
2018-01-16,921.066650390625
2018-01-17,946.2296752929688
2018-01-18,922.5963134765625
2018-01-19,933.6975708007812
2018-01-22,920.1785278320312
2018-01-23,928.81298828125
2018-01-24,935.0790405273438
2018-01-25,934.4869384765625
2018-01-29,914.0111694335938
2018-01-30,908.0904541015625
2018-01-31,897.7291870117188
2018-02-01,947.85791015625
2018-02-02,915.738037109375
2018-02-05,875.18115234375
2018-02-06,803.9351196289062
2018-02-07,849.8700561523438
2018-02-08,901.5282592773438
2018-02-09,921.3133544921875
2018-02-12,962.8569946289062
2018-02-14,973.2183837890625
2018-02-15,975.0438232421875
2018-02-16,945.094970703125
2018-02-19,913.17236328125
2018-02-20,903.74853515625
2018-02-21,923.7803955078125
2018-02-22,946.1803588867188
2018-02-23,949.4861450195312
2018-02-26,940.6543579101562
2018-02-27,928.8623046875
2018-02-28,933.25341796875
2018-03-01,940.851806640625
2018-03-05,948.2032470703125
2018-03-06,969.369873046875
2018-03-07,972.8236083984375
2018-03-08,991.0297241210938
2018-03-09,964.53466796875
2018-03-12,971.4913940429688
2018-03-13,967.1988525390625
2018-03-14,947.6605224609375
2018-03-15,944.9962158203125
2018-03-16,957.8738403320312
2018-03-19,956.1962280273438
2018-03-20,951.90380859375
2018-03-21,961.9195556640625
2018-03-22,968.77783203125
2018-03-23,972.3302001953125
2018-03-26,972.3302001953125
2018-03-27,987.9215087890625
2018-03-28,990.04296875
2018-04-02,1099.527099609375
2018-04-03,1141.514892578125
2018-04-04,1103.57275390625
2018-04-05,1142.74853515625
2018-04-06,1166.33251953125
2018-04-09,1144.9190673828125
2018-04-10,1160.1156005859375
2018-04-11,1182.8118896484375
2018-04-12,1138.505126953125
2018-04-13,1125.43017578125
2018-04-16,1129.3773193359375
2018-04-17,1138.25830078125
2018-04-18,1125.62744140625
2018-04-19,1118.1773681640625
2018-04-20,1114.3289794921875
2018-04-23,1119.410888671875
2018-04-24,1113.6873779296875
2018-04-25,1134.7060546875
2018-04-26,1145.560546875
2018-04-27,1147.6328125
2018-04-30,1147.0902099609375
2018-05-02,1123.9005126953125
2018-05-03,1108.260009765625
2018-05-04,1148.4716796875
2018-05-07,1145.8565673828125
2018-05-08,1137.370361328125
2018-05-09,1139.3438720703125
2018-05-10,1129.8214111328125
2018-05-11,1123.3580322265625
2018-05-14,1128.884033203125
2018-05-15,1188.3873291015625
2018-05-16,1155.527099609375
2018-05-17,1143.4886474609375
2018-05-18,1134.95263671875
2018-05-21,1070.86083984375
2018-05-22,1056.99658203125
2018-05-23,1053.4442138671875
2018-05-24,1008.199951171875
2018-05-25,1027.8370361328125
2018-05-28,1045.7470703125
2018-05-29,1040.5665283203125
2018-05-30,906.264892578125
2018-05-31,821.3517456054688
2018-06-01,847.7484741210938
2018-06-04,851.15283203125
2018-06-05,808.6223754882812
2018-06-06,814.987060546875
2018-06-07,855.6920166015625
2018-06-08,853.0277099609375
2018-06-11,829.2955322265625
2018-06-12,838.8673706054688
2018-06-13,811.878662109375
2018-06-14,831.1209716796875
2018-06-15,820.71044921875
2018-06-18,827.5192260742188
2018-06-19,829.4435424804688
2018-06-20,828.99951171875
2018-06-21,824.0161743164062
2018-06-22,814.6910400390625
2018-06-25,804.428466796875
2018-06-26,764.2169799804688
2018-06-27,726.0282592773438
2018-06-28,689.7637939453125
2018-06-29,655.275634765625
2018-07-02,622.5143432617188
2018-07-03,649.947021484375
2018-07-04,680.4387817382812
2018-07-05,646.4439086914062
2018-07-06,678.7611694335938
2018-07-09,712.6573486328125
2018-07-10,748.2803344726562
2018-07-11,785.6795043945312
2018-07-12,787.4063720703125
2018-07-13,774.3807983398438
2018-07-16,735.7974853515625
2018-07-17,721.4890747070312
2018-07-18,689.3692016601562
2018-07-19,654.9302978515625
2018-07-20,622.2183227539062
2018-07-23,620.6394653320312
2018-07-24,651.6245727539062
2018-07-25,684.1884765625
2018-07-26,718.380615234375
2018-07-27,754.2996826171875
2018-07-30,760.6151123046875
2018-07-31,798.6063232421875
2018-08-01,781.189697265625
2018-08-02,838.2258911132812
2018-08-03,856.1360473632812
2018-08-06,881.2991333007812
2018-08-07,854.6065063476562
2018-08-08,830.7756958007812
2018-08-09,814.5431518554688
2018-08-10,835.2655639648438
2018-08-13,841.72900390625
2018-08-14,835.8575439453125
2018-08-16,840.2981567382812
2018-08-17,843.01171875
2018-08-20,843.89990234375
2018-08-21,844.6400146484375
2018-08-23,839.8047485351562
2018-08-24,838.028564453125
2018-08-27,824.3616333007812
2018-08-28,800.3333129882812
2018-08-29,786.1235961914062
2018-08-30,822.141357421875
2018-08-31,827.02587890625
2018-09-03,807.8822021484375
2018-09-04,784.7913208007812
2018-09-05,774.183349609375
2018-09-06,789.676025390625
2018-09-07,788.8865966796875
2018-09-10,776.6011962890625
2018-09-11,764.6116943359375
2018-09-12,737.7216796875
2018-09-14,745.2213134765625
2018-09-17,745.02392578125
2018-09-18,739.29296875
2018-09-19,728.572021484375
2018-09-21,753.9661254882812
2018-09-24,709.7489013671875
2018-09-25,673.6339721679688
2018-09-26,678.9202270507812
2018-09-27,668.2982177734375
2018-09-28,646.1649169921875
2018-10-01,629.5650634765625
2018-10-03,629.7625732421875
2018-10-04,620.7215576171875
2018-10-05,600.2679443359375
2018-10-08,553.6298217773438
2018-10-09,506.547119140625
2018-10-10,541.772705078125
2018-10-11,516.922119140625
2018-10-12,518.0584716796875
2018-10-15,526.2101440429688
2018-10-16,530.6566162109375
2018-10-17,463.16973876953125
2018-10-19,461.7864074707031
2018-10-22,424.1893310546875
2018-10-23,398.49884033203125
2018-10-24,400.5244445800781
2018-10-25,376.90899658203125
2018-10-26,377.99591064453125
2018-10-29,386.2959289550781
2018-10-30,396.0780334472656
2018-10-31,417.8161315917969
2018-11-01,429.574462890625
2018-11-02,422.2625732421875
2018-11-05,413.7155456542969
2018-11-06,404.2792053222656
2018-11-07,413.1226501464844
2018-11-09,406.50244140625
2018-11-12,405.66253662109375
2018-11-13,422.1637268066406
2018-11-14,462.92266845703125
2018-11-15,486.2911376953125
2018-11-16,476.7066345214844
2018-11-19,482.3387451171875
2018-11-20,474.53277587890625
2018-11-21,474.9280090332031
2018-11-22,458.5256042480469
2018-11-26,447.7060241699219
2018-11-27,444.3465270996094
2018-11-28,444.4947204589844
2018-11-29,448.5953063964844
2018-11-30,453.7334289550781
2018-12-03,461.48992919921875
2018-12-04,454.52386474609375
2018-12-05,441.33282470703125
2018-12-06,427.25244140625
2018-12-07,446.1744079589844
2018-12-10,429.12982177734375
2018-12-11,432.7857666015625
2018-12-12,447.90362548828125
2018-12-13,434.8608093261719
2018-12-14,429.12982177734375
2018-12-17,423.8435363769531
2018-12-18,423.64593505859375
2018-12-19,425.91851806640625
2018-12-20,429.2780456542969
2018-12-21,419.1006774902344
2018-12-24,418.0137634277344
2018-12-26,415.39532470703125
2018-12-27,414.95068359375
2018-12-28,414.75299072265625
2018-12-31,413.2709045410156
2019-01-01,418.6559753417969
2019-01-02,414.3577880859375
2019-01-03,412.1839294433594
2019-01-04,407.83636474609375
2019-01-07,406.00836181640625
2019-01-08,406.1565856933594
2019-01-09,386.147705078125
2019-01-10,388.7167053222656
2019-01-11,389.0131530761719
2019-01-14,385.5548400878906
2019-01-15,387.4322509765625
2019-01-16,399.6845703125
2019-01-17,380.713134765625
2019-01-18,372.8577880859375
2019-01-21,374.6363830566406
2019-01-22,362.9768371582031
2019-01-23,353.78753662109375
2019-01-24,342.07861328125
2019-01-25,339.7071838378906
2019-01-28,331.0613098144531
2019-01-29,323.5518493652344
2019-01-30,323.7988586425781
2019-01-31,317.27740478515625
2019-02-01,322.7119445800781
2019-02-04,313.4732666015625
2019-02-05,312.583984375
2019-02-06,317.67266845703125
2019-02-07,325.42919921875
2019-02-08,330.96258544921875
2019-02-11,351.218505859375
2019-02-12,363.2239074707031
2019-02-14,405.9590148925781
2019-02-15,444.5440979003906
2019-02-18,454.5732727050781
2019-02-19,455.26495361328125
2019-02-20,444.29705810546875
2019-02-21,434.9595642089844
2019-02-22,428.93218994140625
2019-02-25,428.09228515625
2019-02-26,412.28277587890625
2019-02-27,420.18756103515625
2019-02-28,424.8809509277344
2019-03-01,441.53045654296875
2019-03-05,513.4637451171875
2019-03-06,590.7822265625
2019-03-07,566.0798950195312
2019-03-08,552.2958984375
2019-03-11,592.2643432617188
2019-03-12,614.4470825195312
2019-03-13,606.4435424804688
2019-03-14,596.4638061523438
2019-03-15,647.9929809570312
2019-03-18,689.5422973632812
2019-03-19,701.2512817382812
2019-03-20,664.1976928710938
2019-03-22,628.5274047851562
2019-03-25,600.7125854492188
2019-03-26,639.8904418945312
2019-03-27,653.0322265625
2019-03-28,640.8785400390625
2019-04-01,622.1048583984375
2019-04-02,639.3470458984375
2019-04-03,625.4149780273438
2019-04-04,617.7572631835938
2019-04-05,622.6976928710938
2019-04-08,611.3839111328125
2019-04-09,602.1947631835938
2019-04-10,613.16259765625
2019-04-11,612.4708862304688
2019-04-12,646.4120483398438
2019-04-15,644.3864135742188
2019-04-16,633.5667724609375
2019-04-18,637.074462890625
2019-04-22,624.822021484375
2019-04-23,605.7518310546875
2019-04-24,606.2953491210938
2019-04-25,599.3786010742188
2019-04-26,578.7767944335938
2019-04-30,532.4351806640625
2019-05-02,493.8500671386719
2019-05-03,472.7542419433594
2019-05-06,456.50006103515625
2019-05-07,472.8529968261719
2019-05-08,451.4608154296875
2019-05-09,456.1542053222656
2019-05-10,478.9298400878906
2019-05-13,462.5274353027344
2019-05-14,465.73876953125
2019-05-15,467.6161193847656
2019-05-16,467.1221008300781
2019-05-17,487.18035888671875
2019-05-20,511.53692626953125
2019-05-21,537.0792236328125
2019-05-22,561.682861328125
2019-05-23,580.6542358398438
2019-05-24,609.506591796875
2019-05-27,608.4196166992188
2019-05-28,597.6000366210938
2019-05-29,592.0174560546875
2019-05-30,592.3138427734375
2019-05-31,572.3048095703125
2019-06-03,576.0595092773438
2019-06-04,547.256591796875
2019-06-06,519.935791015625
2019-06-07,493.9488525390625
2019-06-10,454.3756408691406
2019-06-11,440.19647216796875
2019-06-12,438.96136474609375
2019-06-13,430.2661437988281
2019-06-14,439.8012390136719
2019-06-17,433.72442626953125
2019-06-18,428.9815673828125
2019-06-19,396.12744140625
2019-06-20,395.7321472167969
2019-06-21,391.2363586425781
2019-06-24,394.5464782714844
2019-06-25,395.1393127441406
2019-06-26,434.3667297363281
2019-06-27,472.8529968261719
2019-06-28,481.449462890625
2019-07-01,489.6506652832031
2019-07-02,476.1631774902344
2019-07-03,477.94171142578125
2019-07-04,478.979248046875
2019-07-05,459.4150085449219
2019-07-08,425.0292053222656
2019-07-09,423.4482116699219
2019-07-10,414.5553894042969
2019-07-11,405.16845703125
2019-07-12,410.15838623046875
2019-07-15,413.5179138183594
2019-07-16,412.0357666015625
2019-07-17,415.83990478515625
2019-07-18,407.2434997558594
2019-07-19,402.2535705566406
2019-07-22,414.8024597167969
2019-07-23,417.32208251953125
2019-07-24,415.29644775390625
2019-07-25,415.0000305175781
2019-07-26,418.2607727050781
2019-07-29,412.6286315917969
2019-07-30,408.67620849609375
2019-07-31,405.6131591796875
2019-08-01,408.281005859375
2019-08-02,402.0559997558594
2019-08-05,385.9994812011719
2019-08-06,380.5155334472656
2019-08-07,388.3214416503906
2019-08-08,398.5482482910156
2019-08-09,398.6470947265625
2019-08-13,392.42205810546875
2019-08-14,395.3863830566406
2019-08-16,390.49530029296875
2019-08-19,395.4851989746094
2019-08-20,397.11553955078125
2019-08-21,396.72027587890625
2019-08-22,333.1363525390625
2019-08-23,352.6512451171875
2019-08-26,367.47265625
2019-08-27,372.8083801269531
2019-08-28,371.8696594238281
2019-08-29,359.6666564941406
2019-08-30,355.2696533203125
2019-09-03,354.4792175292969
2019-09-04,347.6119384765625
2019-09-05,368.7572326660156
2019-09-06,381.73602294921875
2019-09-09,421.2173767089844
2019-09-11,451.7820739746094
2019-09-12,443.36065673828125
2019-09-13,437.2179870605469
2019-09-16,437.61431884765625
2019-09-17,424.7841491699219
2019-09-18,422.951171875
2019-09-19,405.66265869140625
2019-09-20,431.91754150390625
2019-09-23,446.9273986816406
2019-09-24,434.19622802734375
2019-09-25,435.8804626464844
2019-09-26,444.1532287597656
2019-09-27,439.298583984375
2019-09-30,412.44927978515625
2019-10-01,402.0959777832031
2019-10-03,390.2564392089844
2019-10-04,381.9341735839844
2019-10-07,379.25909423828125
2019-10-09,369.3515930175781
2019-10-10,372.3734436035156
2019-10-11,367.7168884277344
2019-10-14,377.9216613769531
2019-10-15,384.8569030761719
2019-10-16,362.3172912597656
2019-10-17,368.90582275390625
2019-10-18,384.9064025878906
2019-10-22,412.7464599609375
2019-10-23,399.5694885253906
2019-10-24,402.2940979003906
2019-10-25,386.83837890625
2019-10-27,390.5537109375
2019-10-29,431.3725891113281
2019-10-30,426.61700439453125
2019-10-31,428.2517395019531
2019-11-01,454.7542724609375
2019-11-04,437.8124694824219
2019-11-05,421.2669372558594
2019-11-06,414.1335144042969
2019-11-07,413.1427917480469
2019-11-08,403.48297119140625
2019-11-11,415.223388671875
2019-11-13,405.3158874511719
2019-11-14,394.2194519042969
2019-11-15,394.3680419921875
2019-11-18,400.36212158203125
2019-11-19,411.8548583984375
2019-11-20,402.93804931640625
2019-11-21,410.6659240722656
2019-11-22,406.65338134765625
2019-11-25,407.7927551269531
2019-11-26,398.6778259277344
2019-11-27,394.3680419921875
2019-11-28,392.3370361328125
2019-11-29,405.26629638671875
2019-12-02,399.3218078613281
2019-12-03,393.7240905761719
2019-12-04,387.3337707519531
2019-12-05,385.5504150390625
2019-12-06,376.0887756347656
2019-12-09,373.6613464355469
2019-12-10,375.98968505859375
2019-12-11,382.2809143066406
2019-12-12,373.51275634765625
2019-12-13,393.82318115234375
2019-12-16,395.259765625
2019-12-17,391.19769287109375
2019-12-18,414.0840148925781
2019-12-19,408.6844482421875
2019-12-20,405.26629638671875
2019-12-23,396.15142822265625
2019-12-24,389.90966796875
2019-12-26,393.9222106933594
2019-12-27,396.6963195800781
2019-12-30,394.0213317871094
2019-12-31,398.9255065917969
2020-01-01,399.86676025390625
2020-01-02,409.1797790527344
2020-01-03,417.5516662597656
2020-01-06,396.7458801269531
2020-01-07,401.2537536621094
2020-01-08,394.2690124511719
2020-01-09,401.2042541503906
2020-01-10,405.4149169921875
2020-01-13,428.0535583496094
2020-01-14,419.5826416015625
2020-01-15,416.4618225097656
2020-01-16,420.7715759277344
2020-01-17,419.3349914550781
2020-01-20,411.2108154296875
2020-01-21,412.3502197265625
2020-01-22,415.32244873046875
2020-01-23,416.4122314453125
2020-01-24,413.78680419921875
2020-01-27,405.0186462402344
2020-01-28,398.8264465332031
2020-01-29,402.0463562011719
2020-01-30,400.5107116699219
2020-01-31,405.06817626953125
2020-02-03,372.9678955078125
2020-02-04,377.6244201660156
2020-02-05,380.002197265625
2020-02-06,389.1666564941406
2020-02-07,395.85418701171875
2020-02-10,380.5471496582031
2020-02-11,378.6646728515625
2020-02-12,378.0207214355469
2020-02-13,376.6336364746094
2020-02-14,371.5312805175781
2020-02-17,352.7565002441406
2020-02-18,349.53662109375
2020-02-19,345.9203796386719
2020-02-20,343.5921325683594
2020-02-24,332.9415588378906
2020-02-25,334.2790832519531
2020-02-26,326.9970703125
2020-02-27,319.7150573730469
2020-02-28,296.4324035644531
2020-03-02,298.46343994140625
2020-03-03,304.30889892578125
2020-03-04,293.4106140136719
2020-03-05,291.2309875488281
2020-03-06,281.3730773925781
2020-03-09,276.617431640625
2020-03-11,324.81744384765625
2020-03-12,279.0447692871094
2020-03-13,291.4786682128906
2020-03-16,270.72247314453125
2020-03-17,269.285888671875
2020-03-18,261.50848388671875
2020-03-19,251.0065460205078
2020-03-20,269.8803405761719
2020-03-23,220.88771057128906
2020-03-24,219.55023193359375
2020-03-25,214.79464721679688
2020-03-26,222.77017211914062
2020-03-27,225.7919464111328
2020-03-30,209.49411010742188
2020-03-31,209.0978240966797
2020-04-01,207.7602996826172
2020-04-03,200.3296661376953
2020-04-07,205.0852813720703
2020-04-08,203.74774169921875
2020-04-09,214.2497100830078
2020-04-13,218.06410217285156
2020-04-15,257.4959411621094
2020-04-16,263.9853820800781
2020-04-17,267.4034423828125
2020-04-20,269.731689453125
2020-04-21,250.56068420410156
2020-04-22,248.5296630859375
2020-04-23,250.41209411621094
2020-04-24,239.4642791748047
2020-04-27,237.08648681640625
2020-04-28,237.58189392089844
2020-04-29,238.37449645996094
2020-04-30,257.3968811035156
2020-05-04,244.56666564941406
2020-05-05,238.77078247070312
2020-05-06,236.59112548828125
2020-05-07,234.65919494628906
2020-05-08,240.8018341064453
2020-05-11,238.47354125976562
2020-05-12,233.27210998535156
2020-05-13,254.82090759277344
2020-05-14,252.988037109375
2020-05-15,251.2542266845703
2020-05-18,241.14854431152344
2020-05-19,244.26943969726562
2020-05-20,257.34735107421875
2020-05-21,251.5019073486328
2020-05-22,249.56996154785156
2020-05-26,250.95700073242188
2020-05-27,252.19544982910156
2020-05-28,254.57325744628906
2020-05-29,258.0408935546875
2020-06-01,274.0414733886719
2020-06-02,283.948974609375
2020-06-03,279.29241943359375
2020-06-04,272.5058288574219
2020-06-05,282.462890625
2020-06-08,281.71978759765625
2020-06-09,273.9919738769531
2020-06-10,275.92388916015625
2020-06-11,274.2395935058594
2020-06-12,267.9483947753906
2020-06-15,262.2019958496094
2020-06-16,262.6478576660156
2020-06-17,263.6386413574219
2020-06-18,271.1683349609375
2020-06-19,274.635986328125
2020-06-22,279.4906005859375
2020-06-23,289.9925537109375
2020-06-24,283.1068420410156
2020-06-25,283.1563720703125
2020-06-26,280.5309143066406
2020-06-29,274.4377746582031
2020-06-30,270.2765808105469
2020-07-01,269.236328125
2020-07-02,283.0077209472656
2020-07-03,278.7475280761719
2020-07-06,290.2897644042969
2020-07-07,290.5870056152344
2020-07-08,283.35455322265625
2020-07-09,286.17816162109375
2020-07-10,280.6794738769531
2020-07-13,283.60223388671875
2020-07-14,280.6299743652344
2020-07-15,275.92388916015625
2020-07-16,277.3109130859375
2020-07-17,277.9053649902344
2020-07-20,280.08502197265625
2020-07-21,278.0044860839844
2020-07-22,279.4410705566406
2020-07-23,307.4792785644531
2020-07-24,293.6583251953125
2020-07-27,284.2957458496094
2020-07-28,289.5467224121094
2020-07-29,284.7911376953125
2020-07-30,280.4813537597656
2020-07-31,276.9146728515625
2020-08-03,284.048095703125
2020-08-04,296.3829345703125
2020-08-05,312.6312255859375
2020-08-06,331.653564453125
2020-08-07,335.56707763671875
2020-08-10,343.5426330566406
2020-08-11,339.57958984375
2020-08-12,340.5208435058594
2020-08-13,347.8524169921875
2020-08-14,347.7532958984375
2020-08-17,363.70440673828125
2020-08-18,376.5841369628906
2020-08-19,401.15472412109375
2020-08-20,401.4024353027344
2020-08-21,401.3528747558594
2020-08-24,391.5939636230469
2020-08-25,384.80731201171875
2020-08-26,388.47314453125
2020-08-27,393.2287292480469
2020-08-28,389.90966796875
2020-08-31,366.03265380859375
2020-09-01,364.9427795410156
2020-09-02,372.076171875
2020-09-03,367.76641845703125
2020-09-04,361.8714599609375
2020-09-07,367.2710876464844
2020-09-08,357.7102966308594
2020-09-09,345.8708801269531
2020-09-10,369.3515930175781
2020-09-11,364.5960693359375
2020-09-14,375.296142578125
2020-09-15,374.2558288574219
2020-09-16,375.5437927246094
2020-09-17,371.43218994140625
2020-09-18,355.4384460449219
2020-09-21,352.3589782714844
2020-09-22,346.4482116699219
2020-09-23,345.05743408203125
2020-09-24,329.65972900390625
2020-09-25,338.0043029785156
2020-09-28,342.72296142578125
2020-09-29,337.50762939453125
2020-09-30,333.3353576660156
2020-10-01,331.7955322265625
2020-10-05,337.90496826171875
2020-10-06,349.2297058105469
2020-10-07,348.2860107421875
2020-10-08,344.3124084472656
2020-10-09,339.7924499511719
2020-10-12,333.6333312988281
2020-10-13,333.7823181152344
2020-10-14,332.5406188964844
2020-10-15,325.090087890625
2020-10-16,322.90460205078125
2020-10-19,325.7358093261719
2020-10-20,322.90460205078125
2020-10-21,333.1863098144531
2020-10-22,335.9678649902344
2020-10-23,334.52740478515625
2020-10-26,326.0338439941406
2020-10-27,330.20611572265625
2020-10-28,325.5867919921875
2020-10-29,321.4145202636719
2020-10-30,324.9907531738281
2020-11-02,322.6562805175781
2020-11-03,327.5239562988281
2020-11-04,327.0769348144531
2020-11-05,331.944580078125
2020-11-06,345.00775146484375
2020-11-09,346.49786376953125
2020-11-10,347.5906066894531
2020-11-11,344.1137390136719
2020-11-12,350.7695007324219
2020-11-13,350.32244873046875
2020-11-14,353.79937744140625
2020-11-17,359.312744140625
2020-11-18,357.0279235839844
2020-11-19,362.5909118652344
2020-11-20,359.01470947265625
2020-11-23,352.2596130371094
2020-11-24,351.4151916503906
2020-11-25,348.78271484375
2020-11-26,349.32904052734375
2020-11-27,353.4019775390625
2020-12-01,360.0577697753906
2020-12-02,360.5047912597656
2020-12-03,378.73370361328125
2020-12-04,402.6746520996094
2020-12-07,409.28076171875
2020-12-08,406.2012023925781
2020-12-09,405.3568115234375
2020-12-10,391.5982360839844
2020-12-11,391.34991455078125
2020-12-14,385.33978271484375
2020-12-15,396.51556396484375
2020-12-16,397.6083068847656
2020-12-17,392.790283203125
2020-12-18,393.43597412109375
2020-12-21,365.422119140625
2020-12-22,356.2828369140625
2020-12-23,379.1807556152344
2020-12-24,386.6808776855469
2020-12-28,394.5784606933594
2020-12-29,391.2505798339844
2020-12-30,391.8465576171875
2020-12-31,390.1081237792969
2021-01-01,393.0386657714844
2021-01-04,393.5850524902344
2021-01-05,389.71075439453125
2021-01-06,389.36309814453125
2021-01-07,414.4464416503906
2021-01-08,408.2873229980469
2021-01-11,428.801025390625
2021-01-12,427.2612609863281
2021-01-13,421.9962463378906
2021-01-14,424.2810974121094
2021-01-15,423.83404541015625
2021-01-18,412.608642578125
2021-01-19,417.277587890625
2021-01-20,422.1949462890625
2021-01-21,418.370361328125
2021-01-22,412.3105773925781
2021-01-25,409.3800964355469
2021-01-27,416.13519287109375
2021-01-28,421.8969421386719
2021-01-29,420.1087951660156
2021-02-01,437.6919860839844
2021-02-02,457.1129455566406
2021-02-03,484.18310546875
2021-02-04,476.8816223144531
2021-02-05,489.24945068359375
2021-02-08,498.8357238769531
2021-02-09,487.6103210449219
2021-02-10,482.1466064453125
2021-02-11,532.5616455078125
2021-02-12,519.746826171875
2021-02-15,552.6282958984375
2021-02-16,551.1382446289062
2021-02-17,557.5457153320312
2021-02-18,562.2643432617188
2021-02-19,579.5992431640625
2021-02-22,618.8384399414062
2021-02-23,625.9412231445312
2021-02-24,639.7494506835938
2021-02-25,662.697021484375
2021-02-26,674.965576171875
2021-03-01,693.2440795898438
2021-03-02,668.1607055664062
2021-03-03,651.1240234375
2021-03-04,698.8568115234375
2021-03-05,665.0315551757812
2021-03-08,656.1903076171875
2021-03-09,642.68017578125
2021-03-10,641.388671875
2021-03-12,649.2861328125
2021-03-15,638.4083862304688
2021-03-16,634.236083984375
2021-03-17,616.0072631835938
2021-03-18,609.3515625
2021-03-19,598.5233764648438
2021-03-22,599.6161499023438
2021-03-23,588.6390991210938
2021-03-24,573.2413330078125
2021-03-25,548.7044067382812
2021-03-26,556.3038940429688
2021-03-30,580.2945556640625
2021-03-31,576.1719970703125
2021-04-01,591.072998046875
2021-04-05,570.1122436523438
2021-04-06,564.9961547851562
2021-04-07,568.1254272460938
2021-04-08,571.1552734375
2021-04-09,578.7546997070312
2021-04-12,554.76416015625
2021-04-13,550.542236328125
2021-04-15,543.9857177734375
2021-04-16,581.138916015625
2021-04-19,574.284423828125
2021-04-20,591.3212890625
2021-04-22,581.0396728515625
2021-04-23,596.5863037109375
2021-04-26,590.6258544921875
2021-04-27,588.2914428710938
2021-04-28,538.4723510742188
2021-04-29,542.9427490234375
2021-04-30,542.7440185546875
2021-05-03,537.6279907226562
2021-05-04,533.6544189453125
2021-05-05,528.6875
2021-05-06,529.3827514648438
2021-05-07,527.6940307617188
2021-05-10,531.9656372070312
2021-05-11,536.8333129882812
2021-05-12,531.1708984375
2021-05-14,523.3727416992188
2021-05-17,533.7537841796875
2021-05-18,541.8995971679688
2021-05-19,539.0684204101562
2021-05-20,542.49560546875
2021-05-21,532.7603759765625
2021-05-24,537.379638671875
2021-05-25,533.5551147460938
2021-05-26,556.105224609375
2021-05-27,557.6449584960938
2021-05-28,540.7572021484375
2021-05-31,535.2437744140625
2021-06-01,537.926025390625
2021-06-02,546.767333984375
2021-06-03,559.2344360351562
2021-06-04,549.0521240234375
2021-06-07,559.731201171875
2021-06-08,575.8738403320312
2021-06-09,562.9596557617188
2021-06-10,564.4497680664062
2021-06-11,563.2080688476562
2021-06-14,551.4859619140625
2021-06-15,552.7772827148438
2021-06-16,546.8666381835938
2021-06-17,553.2244262695312
2021-06-18,550.1448974609375
2021-06-21,546.4195556640625
2021-06-22,545.0288696289062
2021-06-23,554.6151123046875
2021-06-24,562.6616821289062
2021-06-25,552.2806396484375
2021-06-28,548.8037719726562
2021-06-29,543.0916748046875
2021-06-30,569.6651611328125
2021-07-01,568.721435546875
2021-07-02,566.4366455078125
2021-07-05,580.244873046875
2021-07-06,581.43701171875
2021-07-07,594.947265625
2021-07-08,599.2188720703125
2021-07-09,602.29833984375
2021-07-12,602.4473876953125
2021-07-13,598.4241333007812
2021-07-14,581.4865112304688
2021-07-15,559.532470703125
2021-07-16,565.4929809570312
2021-07-19,574.135498046875
2021-07-20,562.7113647460938
2021-07-22,560.17822265625
2021-07-23,561.4696655273438
2021-07-26,557.4464111328125
2021-07-27,558.1416625976562
2021-07-28,552.7772827148438
2021-07-29,569.16845703125
2021-07-30,558.6383666992188
2021-08-02,557.29736328125
2021-08-03,558.8370361328125
2021-08-04,553.423095703125
2021-08-05,564.2014770507812
2021-08-06,556.3038940429688
2021-08-09,553.969482421875
2021-08-10,538.9194946289062
2021-08-11,544.0354614257812
2021-08-12,535.8895874023438
2021-08-13,531.4192504882812
2021-08-16,506.53460693359375
2021-08-17,508.0743713378906
2021-08-18,518.6539916992188
2021-08-20,501.61724853515625
2021-08-23,490.7891845703125
2021-08-24,499.5807800292969
2021-08-25,508.3723449707031
2021-08-26,511.3525695800781
2021-08-27,513.3889770507812
2021-08-30,514.5314331054688
2021-08-31,505.143798828125
2021-09-01,506.584228515625
2021-09-02,511.15386962890625
2021-09-03,517.7600708007812
2021-09-06,520.8395385742188
2021-09-07,519.9951782226562
2021-09-08,511.3525695800781
2021-09-09,508.3227233886719
2021-09-13,511.2532653808594
2021-09-14,514.1340942382812
2021-09-15,522.9256591796875
2021-09-16,524.4655151367188
2021-09-17,513.0910034179688
2021-09-20,510.557861328125
2021-09-21,510.9551696777344
2021-09-22,516.529052734375
2021-09-23,551.46533203125
2021-09-24,569.48095703125
2021-09-27,557.487060546875
2021-09-28,545.2445068359375
2021-09-29,536.435791015625
2021-09-30,565.7484741210938
2021-10-01,574.7561645507812
2021-10-04,574.0097045898438
2021-10-05,596.1558837890625
2021-10-06,625.76708984375
2021-10-07,667.9195556640625
2021-10-08,657.6676025390625
2021-10-11,674.6380004882812
2021-10-12,692.5540771484375
