Date,M&MFIN
2009-12-30,31.623374938964844
2009-12-31,32.81093978881836
2010-01-04,33.1413459777832
2010-01-05,33.328094482421875
2010-01-06,33.045570373535156
2010-01-07,32.99290084838867
2010-01-08,32.691226959228516
2010-01-11,32.23152542114258
2010-01-12,33.792579650878906
2010-01-13,33.17965316772461
2010-01-14,33.26105880737305
2010-01-15,32.94501495361328
2010-01-18,33.227542877197266
2010-01-19,34.56352233886719
2010-01-20,35.92347717285156
2010-01-21,34.39114761352539
2010-01-22,34.304954528808594
2010-01-25,33.61540603637695
2010-01-27,31.709577560424805
2010-01-28,30.99608612060547
2010-01-29,30.148517608642578
2010-02-01,30.914684295654297
2010-02-02,30.584272384643555
2010-02-03,32.13575744628906
2010-02-04,31.848445892333984
2010-02-05,31.010456085205078
2010-02-08,31.66168785095215
2010-02-09,32.073509216308594
2010-02-10,31.949003219604492
2010-02-11,32.07828903198242
2010-02-15,31.795772552490234
2010-02-16,31.604236602783203
2010-02-17,32.370391845703125
2010-02-18,32.13575744628906
2010-02-19,31.719152450561523
2010-02-22,31.331281661987305
2010-02-23,31.187620162963867
2010-02-24,30.838062286376953
2010-02-25,31.106224060058594
2010-02-26,32.30813980102539
2010-03-02,34.16129684448242
2010-03-03,33.332881927490234
2010-03-04,33.11740493774414
2010-03-05,34.61141586303711
2010-03-08,34.33847427368164
2010-03-09,35.24350357055664
2010-03-10,38.087890625
2010-03-11,37.05356979370117
2010-03-12,35.65531539916992
2010-03-15,34.0511589050293
2010-03-16,35.60742950439453
2010-03-17,36.39274215698242
2010-03-18,35.6265869140625
2010-03-19,35.353633880615234
2010-03-22,36.16769027709961
2010-03-23,37.27383804321289
2010-03-25,37.36961364746094
2010-03-26,37.4797477722168
2010-03-29,36.699214935302734
2010-03-30,36.54597473144531
2010-03-31,35.70320510864258
2010-04-01,35.90910339355469
2010-04-05,35.86600875854492
2010-04-06,35.53081130981445
2010-04-07,36.02402877807617
2010-04-08,35.64094543457031
2010-04-09,35.985721588134766
2010-04-12,36.335289001464844
2010-04-13,35.96178436279297
2010-04-15,35.818119049072266
2010-04-16,35.90910339355469
2010-04-19,36.46458053588867
2010-04-20,37.20679473876953
2010-04-21,37.90592575073242
2010-04-22,38.90193176269531
2010-04-23,40.83169937133789
2010-04-26,41.909114837646484
2010-04-27,43.62820053100586
2010-04-28,42.81894302368164
2010-04-29,43.18286895751953
2010-04-30,42.929080963134766
2010-05-03,42.45501708984375
2010-05-04,41.660118103027344
2010-05-05,41.4781494140625
2010-05-06,40.83169937133789
2010-05-07,40.0032844543457
2010-05-10,40.563541412353516
2010-05-11,39.93146514892578
2010-05-12,39.72077560424805
2010-05-13,41.5595588684082
2010-05-14,41.24351501464844
2010-05-17,40.755088806152344
2010-05-18,41.09507369995117
2010-05-19,40.36243438720703
2010-05-20,39.715980529785156
2010-05-21,39.715980529785156
2010-05-24,39.78780746459961
2010-05-25,38.98813247680664
2010-05-26,39.083900451660156
2010-05-27,39.24191665649414
2010-05-28,39.141361236572266
2010-05-31,40.02244186401367
2010-06-01,40.271446228027344
2010-06-02,40.14694595336914
2010-06-03,41.09027862548828
2010-06-04,42.08150863647461
2010-06-07,41.444637298583984
2010-06-08,44.945037841796875
2010-06-09,43.786224365234375
2010-06-10,44.90673828125
2010-06-11,44.01607131958008
2010-06-14,44.39436340332031
2010-06-15,44.79660415649414
2010-06-16,44.72956466674805
2010-06-17,45.208404541015625
2010-06-18,43.64734649658203
2010-06-21,43.95860290527344
2010-06-22,43.364830017089844
2010-06-23,43.42707824707031
2010-06-24,43.599464416503906
2010-06-25,43.829322814941406
2010-06-28,44.150146484375
2010-06-29,43.65214157104492
2010-06-30,43.715145111083984
2010-07-01,43.09712219238281
2010-07-02,44.47431564331055
2010-07-05,44.3526611328125
2010-07-06,44.26020050048828
2010-07-07,44.11420822143555
2010-07-08,46.08997344970703
2010-07-09,48.674049377441406
2010-07-12,48.56699752807617
2010-07-13,48.97577667236328
2010-07-14,48.14848709106445
2010-07-15,47.880828857421875
2010-07-16,48.16794204711914
2010-07-19,48.24094009399414
2010-07-20,48.021949768066406
2010-07-21,48.21660614013672
2010-07-22,49.4332160949707
2010-07-23,51.073204040527344
2010-07-26,52.849449157714844
2010-07-27,52.27035140991211
2010-07-28,51.60364532470703
2010-07-29,53.71080780029297
2010-07-30,55.0101432800293
2010-08-02,55.365394592285156
2010-08-03,55.21452331542969
2010-08-04,57.487159729003906
2010-08-05,56.7863883972168
2010-08-06,59.2585334777832
2010-08-09,58.81570053100586
2010-08-10,58.596710205078125
2010-08-11,60.616275787353516
2010-08-12,60.290225982666016
2010-08-13,58.854637145996094
2010-08-16,56.835052490234375
2010-08-17,57.02484130859375
2010-08-18,57.46768569946289
2010-08-19,58.07600021362305
2010-08-20,57.6915397644043
2010-08-23,58.81570053100586
2010-08-24,57.90081024169922
2010-08-25,56.3532829284668
2010-08-26,56.11481475830078
2010-08-27,55.404335021972656
2010-08-30,56.066158294677734
2010-08-31,57.20489501953125
2010-09-01,57.6282844543457
2010-09-02,58.032196044921875
2010-09-03,58.100345611572266
2010-09-06,58.02732849121094
2010-09-07,60.5968132019043
2010-09-08,62.718570709228516
2010-09-09,61.497093200683594
2010-09-13,64.65541076660156
2010-09-14,64.07630157470703
2010-09-15,64.78194427490234
2010-09-16,65.17125701904297
2010-09-17,65.48757934570312
2010-09-20,64.09089660644531
2010-09-21,62.44119644165039
2010-09-22,61.390037536621094
2010-09-23,61.847476959228516
2010-09-24,61.044532775878906
2010-09-27,59.74518585205078
2010-09-28,60.38755416870117
2010-09-29,62.2708740234375
2010-09-30,62.9181022644043
2010-10-01,62.26601028442383
2010-10-04,62.76723861694336
2010-10-05,65.49730682373047
2010-10-06,64.72840881347656
2010-10-07,67.2005615234375
2010-10-08,66.59710693359375
2010-10-11,66.69931030273438
2010-10-12,69.98416900634766
2010-10-13,70.90878295898438
2010-10-14,69.26393127441406
2010-10-15,68.99627685546875
2010-10-18,68.03272247314453
2010-10-19,67.45846557617188
2010-10-20,65.48271179199219
2010-10-21,67.44873809814453
2010-10-22,63.71131896972656
2010-10-25,68.18843841552734
2010-10-26,69.31259155273438
2010-10-27,69.37097930908203
2010-10-28,68.74321746826172
2010-10-29,71.89179229736328
2010-11-01,73.46851348876953
2010-11-02,73.90164184570312
2010-11-03,72.67530059814453
2010-11-04,75.36643981933594
2010-11-08,75.09391021728516
2010-11-09,77.52225494384766
2010-11-10,78.93839263916016
2010-11-11,78.3690185546875
2010-11-12,78.01863098144531
2010-11-15,81.87285614013672
2010-11-16,80.77791595458984
2010-11-18,78.77294158935547
2010-11-19,75.98934173583984
2010-11-22,78.56368255615234
2010-11-23,77.60985565185547
2010-11-24,76.98210144042969
2010-11-25,73.33226013183594
2010-11-26,73.89189910888672
2010-11-29,75.361572265625
2010-11-30,76.71443176269531
2010-12-01,76.7679443359375
2010-12-02,76.91883087158203
2010-12-03,75.91146850585938
2010-12-06,74.39801025390625
2010-12-07,72.89429473876953
2010-12-08,70.75791931152344
2010-12-09,69.67758178710938
2010-12-10,71.50733947753906
2010-12-13,70.58759307861328
2010-12-14,70.41241455078125
2010-12-15,69.94035339355469
2010-12-16,69.07898712158203
2010-12-20,71.16670227050781
2010-12-21,71.08882904052734
2010-12-22,69.33692169189453
2010-12-23,69.68244171142578
2010-12-24,69.47805786132812
2010-12-27,70.69953155517578
2010-12-28,72.62662506103516
2010-12-29,72.164306640625
2010-12-30,70.88444519042969
2010-12-31,72.0572509765625
2011-01-03,73.181396484375
2011-01-04,72.33950805664062
2011-01-05,71.39542388916016
2011-01-06,69.20552825927734
2011-01-07,65.47296142578125
2011-01-10,61.87181854248047
2011-01-11,62.387664794921875
2011-01-12,65.14205932617188
2011-01-13,64.2369155883789
2011-01-14,60.762271881103516
2011-01-17,60.859596252441406
2011-01-18,63.58480453491211
2011-01-19,65.06420135498047
2011-01-20,69.8381576538086
2011-01-21,68.73347473144531
2011-01-24,68.09111022949219
2011-01-25,67.32708740234375
2011-01-27,68.12518310546875
2011-01-28,66.00827026367188
2011-01-31,67.77478790283203
2011-02-01,66.43653869628906
2011-02-02,66.75283813476562
2011-02-03,66.15913391113281
2011-02-04,65.97909545898438
2011-02-07,66.99617004394531
2011-02-08,66.6847152709961
2011-02-09,61.01531982421875
2011-02-10,61.584693908691406
2011-02-11,65.20531463623047
2011-02-14,67.92078399658203
2011-02-15,68.38311004638672
2011-02-16,66.57279205322266
2011-02-17,69.97930908203125
2011-02-18,70.09608459472656
2011-02-21,69.9646987915039
2011-02-22,68.69456481933594
2011-02-23,69.341796875
2011-02-24,67.1957015991211
2011-02-25,68.08139038085938
2011-02-28,69.03034973144531
2011-03-01,69.44884490966797
2011-03-03,69.45857238769531
2011-03-04,68.71888732910156
2011-03-07,68.6604995727539
2011-03-08,68.7286148071289
2011-03-09,69.01087188720703
2011-03-10,68.74321746826172
2011-03-11,68.15438079833984
2011-03-14,69.0498046875
2011-03-15,68.49017333984375
2011-03-16,68.96219635009766
2011-03-17,68.8016128540039
2011-03-18,68.13491821289062
2011-03-21,70.1788101196289
2011-03-22,74.61213684082031
2011-03-23,75.17176818847656
2011-03-24,76.61223602294922
2011-03-25,75.99907684326172
2011-03-28,79.9700698852539
2011-03-29,78.10136413574219
2011-03-30,76.9236831665039
2011-03-31,75.54647827148438
2011-04-01,76.3397216796875
2011-04-04,77.02102661132812
2011-04-05,78.82647705078125
2011-04-06,75.54647827148438
2011-04-07,75.71194458007812
2011-04-08,74.79705047607422
2011-04-11,74.7046127319336
2011-04-13,77.07940673828125
2011-04-15,77.9067153930664
2011-04-18,77.78504943847656
2011-04-19,77.99429321289062
2011-04-20,77.87265014648438
2011-04-21,78.1451644897461
2011-04-25,76.13045501708984
2011-04-26,74.92845153808594
2011-04-27,74.09628295898438
2011-04-28,73.36145782470703
2011-04-29,71.22996520996094
2011-05-02,69.7700424194336
2011-05-03,67.66288757324219
2011-05-04,67.6774673461914
2011-05-05,66.25646209716797
2011-05-06,70.42212677001953
2011-05-09,71.34675598144531
2011-05-10,69.45857238769531
2011-05-11,67.65312957763672
2011-05-12,68.10572052001953
2011-05-13,67.61907196044922
2011-05-16,64.72840881347656
2011-05-17,63.244140625
2011-05-18,62.17353820800781
2011-05-19,62.77696990966797
2011-05-20,63.648067474365234
2011-05-23,63.39501953125
2011-05-24,64.90359497070312
2011-05-25,63.03489303588867
2011-05-26,63.15655517578125
2011-05-27,64.54835510253906
2011-05-30,63.88166046142578
2011-05-31,62.3779296875
2011-06-01,64.86954498291016
2011-06-02,64.74787139892578
2011-06-03,64.20284271240234
2011-06-06,64.70894622802734
2011-06-07,64.31476593017578
2011-06-08,64.58241271972656
2011-06-09,64.3293685913086
2011-06-10,63.9400520324707
2011-06-13,62.8450927734375
2011-06-14,61.62849807739258
2011-06-15,59.90092468261719
2011-06-16,59.43860626220703
2011-06-17,59.81818389892578
2011-06-20,59.82304382324219
2011-06-21,59.79871368408203
2011-06-22,60.02257537841797
2011-06-23,59.92036819458008
2011-06-24,60.115028381347656
2011-06-27,59.94471740722656
2011-06-28,59.54079818725586
2011-06-29,60.0517692565918
2011-06-30,61.02019119262695
2011-07-01,60.83526611328125
2011-07-04,64.1444320678711
2011-07-05,64.85979461669922
2011-07-06,65.53137969970703
2011-07-07,66.88729095458984
2011-07-08,66.84777069091797
2011-07-11,65.51457977294922
2011-07-12,65.78119659423828
2011-07-13,66.05279541015625
2011-07-14,67.54894256591797
2011-07-15,67.71190643310547
2011-07-18,67.66744995117188
2011-07-19,68.74883270263672
2011-07-20,69.17346954345703
2011-07-21,68.23036193847656
2011-07-22,70.54125213623047
2011-07-25,69.79563903808594
2011-07-26,67.9686508178711
2011-07-27,67.71190643310547
2011-07-28,65.87996673583984
2011-07-29,62.90742874145508
2011-08-01,66.3984375
2011-08-02,65.1590576171875
2011-08-03,64.75909423828125
2011-08-04,66.36386108398438
2011-08-05,63.85054397583008
2011-08-08,64.67516326904297
2011-08-09,65.43062591552734
2011-08-10,69.11421966552734
2011-08-11,67.95382690429688
2011-08-12,66.02318572998047
2011-08-16,65.48988342285156
2011-08-17,65.65283203125
2011-08-18,64.61589813232422
2011-08-19,62.57659149169922
2011-08-22,59.717620849609375
2011-08-23,60.423702239990234
2011-08-24,61.11994552612305
2011-08-25,59.51022720336914
2011-08-26,58.66093063354492
2011-08-29,60.00894546508789
2011-08-30,60.976741790771484
2011-09-02,63.01606369018555
2011-09-05,63.30738830566406
2011-09-06,64.3492431640625
2011-09-07,65.42076110839844
2011-09-08,65.2578125
2011-09-09,64.66526794433594
2011-09-12,63.00617599487305
2011-09-13,62.892616271972656
2011-09-14,63.22345733642578
2011-09-15,62.374141693115234
2011-09-16,66.3836441040039
2011-09-19,66.70951080322266
2011-09-20,66.76384735107422
2011-09-21,67.73162841796875
2011-09-22,65.61333465576172
2011-09-23,65.20842742919922
2011-09-26,63.909793853759766
2011-09-27,64.37394714355469
2011-09-28,63.63821792602539
2011-09-29,64.00361633300781
2011-09-30,65.08497619628906
2011-10-03,63.5048942565918
2011-10-04,62.87779998779297
2011-10-05,61.253257751464844
2011-10-07,62.90742874145508
2011-10-10,63.38145446777344
2011-10-11,63.65797805786133
2011-10-12,63.425880432128906
2011-10-13,62.77408981323242
2011-10-14,62.196380615234375
2011-10-17,62.39388656616211
2011-10-18,61.722347259521484
2011-10-19,61.949501037597656
2011-10-20,62.22106170654297
2011-10-21,62.300071716308594
2011-10-24,63.06049728393555
2011-10-25,66.40833282470703
2011-10-28,67.49462890625
2011-10-31,66.5613784790039
2011-11-01,65.15412902832031
2011-11-02,65.3812484741211
2011-11-03,65.22325134277344
2011-11-04,66.17623901367188
2011-11-08,66.74901580810547
2011-11-09,68.13655090332031
2011-11-11,67.54894256591797
2011-11-14,66.81815338134766
2011-11-15,65.62320709228516
2011-11-16,64.37887573242188
2011-11-17,63.988800048828125
2011-11-18,63.44071960449219
2011-11-21,63.73698425292969
2011-11-22,63.72709655761719
2011-11-23,61.954429626464844
2011-11-24,61.19401550292969
2011-11-25,60.68541717529297
2011-11-28,61.5840950012207
2011-11-29,64.1418685913086
2011-11-30,67.59831237792969
2011-12-01,66.7144546508789
2011-12-02,65.97872161865234
2011-12-05,67.61808013916016
2011-12-07,68.95620727539062
2011-12-08,67.6822509765625
2011-12-09,66.01822662353516
2011-12-12,65.91453552246094
2011-12-13,65.94415283203125
2011-12-14,63.643150329589844
2011-12-15,63.19873809814453
2011-12-16,63.85547637939453
2011-12-19,61.9593620300293
2011-12-20,60.152122497558594
2011-12-21,60.710105895996094
2011-12-22,60.67060470581055
2011-12-23,60.12743377685547
2011-12-26,60.32001495361328
2011-12-27,59.737369537353516
2011-12-28,59.391719818115234
2011-12-29,58.52266311645508
2011-12-30,60.265708923339844
2012-01-02,60.675540924072266
2012-01-03,60.142269134521484
2012-01-04,60.265708923339844
2012-01-05,60.40890121459961
2012-01-06,59.54973602294922
2012-01-09,59.56947708129883
2012-01-10,60.66566848754883
2012-01-11,62.0877571105957
2012-01-12,61.8704948425293
2012-01-13,63.055572509765625
2012-01-16,62.596336364746094
2012-01-17,65.00103759765625
2012-01-18,65.1837387084961
2012-01-19,66.36881256103516
2012-01-20,65.74170684814453
2012-01-23,65.67752075195312
2012-01-24,68.6994400024414
2012-01-25,70.5511245727539
2012-01-27,70.16596221923828
2012-01-30,69.82526397705078
2012-01-31,69.49443054199219
2012-02-01,69.02040100097656
2012-02-02,70.17584228515625
2012-02-03,68.99571228027344
2012-02-06,69.25743103027344
2012-02-07,68.53155517578125
2012-02-08,68.43280792236328
2012-02-09,69.21793365478516
2012-02-10,70.01783752441406
2012-02-13,69.37591552734375
2012-02-14,69.3166732788086
2012-02-15,69.42037200927734
2012-02-16,70.10671997070312
2012-02-17,71.55841827392578
2012-02-21,74.48654174804688
2012-02-22,71.29673767089844
2012-02-23,71.0794677734375
2012-02-24,71.85469818115234
2012-02-27,72.77313232421875
2012-02-28,73.56315612792969
2012-02-29,74.99019622802734
2012-03-01,72.4966049194336
2012-03-02,69.18828582763672
2012-03-05,66.75889587402344
2012-03-06,67.58846282958984
2012-03-07,68.39330291748047
2012-03-09,69.93883514404297
2012-03-12,70.74369049072266
2012-03-13,70.2696533203125
2012-03-14,69.66232299804688
2012-03-15,69.32655334472656
2012-03-16,70.04747009277344
2012-03-19,68.36368560791016
2012-03-20,68.15628814697266
2012-03-21,66.91691589355469
2012-03-22,65.958984375
2012-03-23,66.88729095458984
2012-03-26,65.30225372314453
2012-03-27,65.30719757080078
2012-03-28,65.26274871826172
2012-03-29,65.9293441772461
2012-03-30,66.20586395263672
2012-04-02,66.16142272949219
2012-04-03,67.32179260253906
2012-04-04,68.27478790283203
2012-04-09,66.58112335205078
2012-04-10,66.54163360595703
2012-04-11,65.39605712890625
2012-04-12,65.65283203125
2012-04-13,65.54420471191406
2012-04-16,65.54914093017578
2012-04-17,65.05535125732422
2012-04-18,65.74666595458984
2012-04-19,66.97615814208984
2012-04-20,66.63050842285156
2012-04-23,65.64295959472656
2012-04-24,66.20586395263672
2012-04-25,66.3737564086914
2012-04-26,66.74901580810547
2012-04-27,68.437744140625
2012-04-30,68.37850189208984
2012-05-02,67.64274597167969
2012-05-03,67.28723907470703
2012-05-04,65.8849105834961
2012-05-07,66.81321716308594
2012-05-08,66.23548126220703
2012-05-09,65.2578125
2012-05-10,65.4355697631836
2012-05-11,65.3121109008789
2012-05-14,65.69233703613281
2012-05-15,65.73677825927734
2012-05-16,65.08003997802734
2012-05-17,64.8874740600586
2012-05-18,64.24061584472656
2012-05-21,63.93448257446289
2012-05-22,63.939414978027344
2012-05-23,63.0753059387207
2012-05-24,61.984066009521484
2012-05-25,60.803916931152344
2012-05-28,62.013671875
2012-05-29,63.20369338989258
2012-05-30,62.374141693115234
2012-05-31,62.7148323059082
2012-06-01,62.90248107910156
2012-06-04,62.21613311767578
2012-06-05,61.722347259521484
2012-06-06,62.10255432128906
2012-06-07,62.68521499633789
2012-06-08,62.700042724609375
2012-06-11,62.76423263549805
2012-06-12,62.660526275634766
2012-06-13,61.17424774169922
2012-06-14,59.7867317199707
2012-06-15,60.073123931884766
2012-06-18,60.7940559387207
2012-06-19,60.734798431396484
2012-06-20,61.77668380737305
2012-06-21,62.64570999145508
2012-06-22,62.680294036865234
2012-06-25,63.14445114135742
2012-06-26,63.188880920410156
2012-06-27,62.749420166015625
2012-06-28,63.262939453125
2012-06-29,63.71722412109375
2012-07-02,63.85547637939453
2012-07-03,63.66783905029297
2012-07-04,66.25524139404297
2012-07-05,68.22309875488281
2012-07-06,68.7372055053711
2012-07-09,67.18482208251953
2012-07-10,67.81990051269531
2012-07-11,69.94178009033203
2012-07-12,67.85013580322266
2012-07-13,66.13648223876953
2012-07-16,67.73420715332031
2012-07-17,67.20499420166016
2012-07-18,67.53763580322266
2012-07-19,67.54772186279297
2012-07-20,68.29365539550781
2012-07-23,69.20592498779297
2012-07-24,67.6686782836914
2012-07-25,68.99424743652344
2012-07-26,67.56788635253906
2012-07-27,68.86318969726562
2012-07-30,69.83594512939453
2012-07-31,71.53446197509766
2012-08-01,73.9234848022461
2012-08-02,74.33676147460938
2012-08-03,74.49299621582031
2012-08-06,74.21581268310547
2012-08-07,74.83575439453125
2012-08-08,75.38005828857422
2012-08-09,76.84674072265625
2012-08-10,79.1248779296875
2012-08-13,78.63597869873047
2012-08-14,78.65110778808594
2012-08-16,78.46966552734375
2012-08-17,78.6662368774414
2012-08-21,76.16130828857422
2012-08-22,77.81443786621094
2012-08-23,79.53312683105469
2012-08-24,77.92028045654297
2012-08-27,77.7640609741211
2012-08-28,76.59474182128906
2012-08-29,75.60688018798828
2012-08-30,75.21375274658203
2012-08-31,74.34684753417969
2012-09-03,75.09782409667969
2012-09-04,74.87100982666016
2012-09-05,74.41236114501953
2012-09-06,75.7328872680664
2012-09-07,79.07952117919922
2012-09-10,82.1136703491211
2012-09-11,80.98468780517578
2012-09-12,81.11573791503906
2012-09-13,80.24882507324219
2012-09-14,80.02201843261719
2012-09-17,79.44745635986328
2012-09-18,79.91114044189453
2012-09-20,85.27383422851562
2012-09-21,84.39179992675781
2012-09-24,86.6447525024414
2012-09-25,86.9673080444336
2012-09-26,89.40169525146484
2012-09-27,90.8431625366211
2012-09-28,90.46012115478516
2012-10-01,88.82711791992188
2012-10-03,90.71212768554688
2012-10-04,90.39459228515625
2012-10-05,89.72425842285156
2012-10-08,90.21820068359375
2012-10-09,90.23836517333984
2012-10-10,88.52470397949219
2012-10-11,88.67591094970703
2012-10-12,89.04385375976562
2012-10-15,89.2152099609375
2012-10-16,88.13157653808594
2012-10-17,86.47843170166016
2012-10-18,89.14463806152344
2012-10-19,89.1144027709961
2012-10-22,89.8956298828125
2012-10-23,89.70914459228516
2012-10-25,89.73434448242188
2012-10-29,89.67889404296875
2012-10-30,87.81909942626953
2012-10-31,87.36043548583984
2012-11-01,88.68095397949219
2012-11-02,89.31095886230469
2012-11-05,90.1929931640625
2012-11-06,90.08211517333984
2012-11-07,89.69402313232422
2012-11-08,91.2715835571289
2012-11-09,96.9114761352539
2012-11-12,96.94676208496094
2012-11-15,100.31356048583984
2012-11-16,100.66637420654297
2012-11-19,98.81160736083984
2012-11-20,97.81366729736328
2012-11-21,98.86199951171875
2012-11-22,99.3962631225586
2012-11-23,99.79946899414062
2012-11-26,98.8670425415039
2012-11-27,99.95068359375
2012-11-29,100.25811767578125
2012-11-30,100.8226089477539
2012-12-03,102.2892837524414
2012-12-04,101.32158660888672
2012-12-05,101.24597930908203
2012-12-06,101.53831481933594
2012-12-07,100.6714096069336
2012-12-10,106.26594543457031
2012-12-11,104.7690200805664
2012-12-12,105.24783325195312
2012-12-13,106.46753692626953
2012-12-14,109.8343505859375
2012-12-17,107.87877655029297
2012-12-18,108.7859878540039
2012-12-19,110.45428466796875
2012-12-20,108.83135986328125
2012-12-21,110.22747802734375
2012-12-24,110.87764739990234
2012-12-26,112.70722198486328
2012-12-27,113.14066314697266
2012-12-28,113.32210540771484
2012-12-31,110.73149108886719
2013-01-01,112.87354278564453
2013-01-02,117.34918212890625
2013-01-03,120.72100830078125
2013-01-04,121.9104995727539
2013-01-07,121.2653579711914
2013-01-08,120.186767578125
2013-01-09,116.00848388671875
2013-01-10,115.70103454589844
2013-01-11,111.62359619140625
2013-01-14,112.24858856201172
2013-01-15,112.9743423461914
2013-01-16,111.47240447998047
2013-01-17,114.56198120117188
2013-01-18,112.7828140258789
2013-01-21,108.76078796386719
2013-01-22,104.64806365966797
2013-01-23,106.2709732055664
2013-01-24,102.08263397216797
2013-01-25,107.9090347290039
2013-01-28,107.41004180908203
2013-01-29,106.70946502685547
2013-01-30,103.07554626464844
2013-01-31,104.50189208984375
2013-02-01,106.7447509765625
2013-02-04,106.68428039550781
2013-02-05,106.3616943359375
2013-02-06,103.3426742553711
2013-02-07,105.278076171875
2013-02-08,104.15916442871094
2013-02-11,104.31542205810547
2013-02-12,103.95755767822266
2013-02-13,102.52112579345703
2013-02-14,101.71974182128906
2013-02-15,101.70968627929688
2013-02-18,106.74977111816406
2013-02-19,109.49666595458984
2013-02-20,108.0350341796875
2013-02-21,103.14611053466797
2013-02-22,100.1976318359375
2013-02-25,100.70164489746094
2013-02-26,97.12315368652344
2013-02-27,97.67757415771484
2013-02-28,94.0486831665039
2013-03-01,93.24225616455078
2013-03-04,90.74739837646484
2013-03-05,95.71192932128906
2013-03-06,102.91930389404297
2013-03-07,107.6318130493164
2013-03-08,107.6318130493164
2013-03-11,106.90100860595703
2013-03-12,106.87579345703125
2013-03-13,102.31449127197266
2013-03-14,105.79218292236328
2013-03-15,102.868896484375
2013-03-18,101.81048583984375
2013-03-19,102.06248474121094
2013-03-20,96.14033508300781
2013-03-21,93.92267608642578
2013-03-22,98.18158721923828
2013-03-25,102.5665054321289
2013-03-26,99.76922607421875
2013-03-28,98.28237915039062
2013-04-01,100.57563781738281
2013-04-02,101.98688507080078
2013-04-03,104.75894927978516
2013-04-04,106.34661102294922
2013-04-05,105.48976135253906
2013-04-08,105.01095581054688
2013-04-09,105.56537628173828
2013-04-10,101.43246459960938
2013-04-11,101.55846405029297
2013-04-12,101.70968627929688
2013-04-15,100.0716323852539
2013-04-16,100.70164489746094
2013-04-17,101.48286437988281
2013-04-18,101.48286437988281
2013-04-22,107.02700805664062
2013-04-23,103.9021224975586
2013-04-25,114.23438262939453
2013-04-26,115.2424087524414
2013-04-29,115.62039947509766
2013-04-30,114.78878021240234
2013-05-02,117.00643920898438
2013-05-03,117.1324462890625
2013-05-06,117.40962982177734
2013-05-07,129.83355712890625
2013-05-08,132.5048065185547
2013-05-09,132.530029296875
2013-05-10,128.82553100585938
2013-05-13,123.58380889892578
2013-05-14,128.4727325439453
2013-05-15,128.72476196289062
2013-05-16,125.14623260498047
2013-05-17,121.31576538085938
2013-05-20,118.03966522216797
2013-05-21,120.53453063964844
2013-05-22,121.0385513305664
2013-05-23,122.44979095458984
2013-05-24,124.5666275024414
2013-05-27,122.9789810180664
2013-05-28,128.59872436523438
2013-05-29,131.2447967529297
2013-05-30,129.58155822753906
2013-05-31,127.11187744140625
2013-06-03,122.0213394165039
2013-06-04,120.00533294677734
2013-06-05,123.00418853759766
2013-06-06,122.04660034179688
2013-06-07,127.2378921508789
2013-06-10,127.56547546386719
2013-06-11,123.98701477050781
2013-06-12,119.17369079589844
2013-06-13,122.67658996582031
2013-06-14,127.64108276367188
2013-06-17,131.7235870361328
2013-06-18,134.59645080566406
2013-06-19,140.36741638183594
2013-06-20,132.3535919189453
2013-06-21,129.58155822753906
2013-06-24,119.09808349609375
2013-06-25,123.53337860107422
2013-06-26,126.40625762939453
2013-06-27,125.9274673461914
2013-06-28,131.59759521484375
2013-07-01,131.62281799316406
2013-07-02,133.91604614257812
2013-07-03,133.6136474609375
2013-07-04,136.4242401123047
2013-07-05,140.6890869140625
2013-07-08,141.5318603515625
2013-07-09,143.90692138671875
2013-07-10,137.77777099609375
2013-07-11,133.33413696289062
2013-07-12,135.35165405273438
2013-07-15,143.65151977539062
2013-07-16,136.9350128173828
2013-07-17,133.05320739746094
2013-07-18,130.34620666503906
2013-07-19,127.71577453613281
2013-07-22,132.082763671875
2013-07-23,136.1944122314453
2013-07-24,127.46038055419922
2013-07-25,123.32322692871094
2013-07-26,117.24517822265625
2013-07-29,112.57173156738281
2013-07-30,117.37287139892578
2013-07-31,119.33929443359375
2013-08-01,123.68080139160156
2013-08-02,126.18350219726562
2013-08-05,125.8770523071289
2013-08-06,117.85808563232422
2013-08-07,116.22366333007812
2013-08-08,120.94818878173828
2013-08-12,126.23457336425781
2013-08-13,126.64319610595703
2013-08-14,130.5249481201172
2013-08-16,129.83543395996094
2013-08-19,125.00874328613281
2013-08-20,120.00328826904297
2013-08-21,117.04086303710938
2013-08-22,111.6268081665039
2013-08-23,110.45205688476562
2013-08-26,119.56912994384766
2013-08-27,117.21964263916016
2013-08-28,113.82308197021484
2013-08-29,119.92667388916016
2013-08-30,129.0692901611328
2013-09-02,139.79522705078125
2013-09-03,136.8328399658203
2013-09-04,136.88392639160156
2013-09-05,135.5303955078125
2013-09-06,136.27101135253906
2013-09-10,137.06271362304688
2013-09-11,137.93099975585938
2013-09-12,136.7562255859375
2013-09-13,134.96859741210938
2013-09-16,131.2144775390625
2013-09-17,129.5544891357422
2013-09-18,127.00070190429688
2013-09-19,135.24949645996094
2013-09-20,127.74129486083984
2013-09-23,133.05320739746094
2013-09-24,135.19842529296875
2013-09-25,135.07077026367188
2013-09-26,133.00216674804688
2013-09-27,131.24000549316406
2013-09-30,131.59756469726562
2013-10-01,132.18492126464844
2013-10-03,134.8408966064453
2013-10-04,137.0371551513672
2013-10-07,141.55740356445312
2013-10-08,137.87994384765625
