Date,DIXON
2025-05-26,15066.6953125
2025-05-27,15072.6875
2025-05-28,14798.021484375
2025-05-29,14790.03125
2025-05-30,14674.171875
2025-06-02,14594.2685546875
2025-06-03,14435.462890625
2025-06-04,14937.8515625
2025-06-05,14676.169921875
2025-06-06,14836.9736328125
2025-06-09,14895.9033203125
2025-06-10,14963.8203125
2025-06-11,14772.052734375
2025-06-12,14500.3828125
2025-06-13,14293.6337890625
2025-06-16,14295.6318359375
2025-06-17,14225.716796875
2025-06-18,14349.56640625
2025-06-19,13987.0068359375
2025-06-20,14029.955078125
2025-06-23,14553.3193359375
2025-06-24,14488.3974609375
2025-06-25,14147.8115234375
2025-06-26,14297.62890625
2025-06-27,14455.4375
2025-06-30,14964.818359375
2025-07-01,14698.1435546875
2025-07-02,15144.6005859375
2025-07-03,15055.708984375
2025-07-04,15183.552734375
2025-07-07,15414.2724609375
2025-07-08,15454.224609375
2025-07-09,15690.9365234375
2025-07-10,15829.7685546875
2025-07-11,15766.84375
2025-07-14,15878.7080078125
2025-07-15,15803.7998046875
2025-07-16,16079.46484375
2025-07-17,16087.455078125
2025-07-18,15940.6328125
2025-07-21,16261.244140625
2025-07-22,16092.44921875
2025-07-23,16535.91015625
2025-07-24,16747.65234375
2025-07-25,16679.736328125
2025-07-28,16723.68359375
2025-07-29,16763.6328125
2025-07-30,16744.65625
2025-07-31,16820.564453125
2025-08-01,16827.556640625
2025-08-04,16981.369140625
2025-08-05,16828.5546875
2025-08-06,16492.962890625
2025-08-07,16642.78125
2025-08-08,15844.75
2025-08-11,16068.478515625
2025-08-12,15808.79296875
2025-08-13,15932.6435546875
2025-08-14,16171.353515625
2025-08-18,16735.66796875
2025-08-19,16884.486328125
2025-08-20,16855.521484375
2025-08-21,16704.705078125
2025-08-22,16872.501953125
2025-08-25,16997.349609375
2025-08-26,16647.775390625
2025-08-28,16657.763671875
2025-08-29,16669.748046875
2025-09-01,17560.666015625
2025-09-02,17531.69921875
2025-09-03,17737.44921875
2025-09-04,17830.337890625
2025-09-05,17833.33203125
2025-09-08,17984.150390625
2025-09-09,17980.15625
2025-09-10,17875.283203125
2025-09-11,18019.107421875
2025-09-12,18081.033203125
2025-09-15,17963.17578125
2025-09-16,18096.07421875
2025-09-17,18096.07421875
2025-09-18,18316.904296875
2025-09-19,18163.0234375
2025-09-22,18068.095703125
2025-09-23,18116.05859375
2025-09-24,18147.03515625
2025-09-25,18188.00390625
2025-09-26,17497.53515625
2025-09-29,16665.17578125
2025-09-30,16309.44921875
2025-10-01,16440.34765625
2025-10-03,16578.2421875
2025-10-06,17027.896484375
2025-10-07,17218.75
2025-10-08,16846.03515625
2025-10-09,17084.8515625
2025-10-10,17431.5859375
2025-10-13,17181.77734375
2025-10-14,16621.208984375
2025-10-15,16764.099609375
2025-10-16,16831.046875
2025-10-17,16687.158203125
2025-10-20,16062.638671875
2025-10-21,16109.6025390625
2025-10-23,15598.99609375
2025-10-24,15478.0888671875
2025-10-27,15493.0771484375
2025-10-28,15360.1796875
2025-10-29,15500.072265625
2025-10-30,15631.970703125
2025-10-31,15482.0859375
2025-11-03,15473.0927734375
2025-11-04,15242.2705078125
2025-11-06,15067.4052734375
2025-11-07,14837.58203125
2025-11-10,14855.568359375
2025-11-11,15082.3935546875
2025-11-12,15295.2294921875
2025-11-13,15311.216796875
2025-11-14,15407.1435546875
2025-11-17,15628.97265625
2025-11-18,15684.9296875
2025-11-19,15528.05078125
2025-11-20,15301.224609375
2025-11-21,14953.4921875
2025-11-24,14657.7197265625
2025-11-25,14389.92578125
2025-11-26,14813.6005859375
2025-11-27,14631.740234375
2025-11-28,14589.7724609375
2025-12-01,14554.7998046875
2025-12-02,14482.8544921875
2025-12-03,14007.220703125
2025-12-04,13696.4599609375
2025-12-05,13738.427734375
2025-12-08,13552.5703125
2025-12-09,13506.6064453125
2025-12-10,12341.5029296875
2025-12-11,12978.0126953125
2025-12-12,13368.7119140625
2025-12-15,13726.4365234375
2025-12-16,13617.5205078125
2025-12-17,13263.79296875
2025-12-18,13288.7734375
2025-12-19,13257.7978515625
2025-12-22,12835.123046875
2025-12-23,12822.1328125
2025-12-24,12619.2890625
2025-12-26,12318.5205078125
2025-12-29,11847.8828125
2025-12-30,11757.951171875
2025-12-31,12092.6943359375
2026-01-01,12081.7021484375
2026-01-02,12155.6455078125
2026-01-05,12041.7333984375
2026-01-06,11716.9833984375
2026-01-07,11760.94921875
2026-01-08,11977.7822265625
2026-01-09,11892.84765625
2026-01-12,11832.8935546875
2026-01-13,11229.3583984375
2026-01-14,11094.4619140625
2026-01-15,11094.4619140625
2026-01-16,10723.7470703125
2026-01-19,11015.5234375
2026-01-20,10673.7861328125
2026-01-21,10508.9130859375
2026-01-22,10503.9169921875
2026-01-23,10352.033203125
2026-01-27,10176.1689453125
2026-01-28,10271.095703125
2026-01-29,10329.05078125
2026-01-30,10437.9677734375
2026-02-02,10331.0498046875
2026-02-03,11022.517578125
2026-02-04,11669.0205078125
2026-02-05,11367.251953125
2026-02-06,11493.1552734375
2026-02-09,11747.958984375
2026-02-10,11600.0732421875
2026-02-11,11731.9716796875
2026-02-12,11617.060546875
2026-02-13,11408.220703125
2026-02-16,11741.9638671875
2026-02-17,11628.0517578125
2026-02-18,11508.1435546875
2026-02-19,11228.359375
2026-02-20,11063.486328125
2026-02-23,10590.849609375
2026-02-24,10516.90625
2026-02-25,10380.01171875
2026-02-26,10108.2216796875
2026-02-27,10519.904296875
2026-03-02,10143.1943359375
2026-03-04,10128.2060546875
2026-03-05,10216.1376953125
2026-03-06,10021.2880859375
2026-03-09,9796.4609375
2026-03-10,10899.6123046875
2026-03-11,10609.8349609375
2026-03-12,10794.693359375
2026-03-13,10330.05078125
2026-03-16,10255.1083984375
2026-03-17,10281.087890625
2026-03-18,10700.765625
2026-03-19,10186.1611328125
2026-03-20,10334.0478515625
2026-03-23,9886.3916015625
2026-03-24,10166.1767578125
2026-03-25,10406.9912109375
2026-03-27,10011.2958984375
2026-03-30,9665.5615234375
2026-04-01,10246.115234375
2026-04-02,9912.87109375
2026-04-06,10000.3046875
2026-04-07,10108.720703125
2026-04-08,10627.8212890625
2026-04-09,10617.3291015625
2026-04-10,10667.791015625
2026-04-13,10495.4228515625
2026-04-15,11059.9892578125
2026-04-16,11278.3203125
2026-04-17,11362.755859375
2026-04-20,11202.37890625
2026-04-21,11256.337890625
2026-04-22,11258.3359375
2026-04-23,10858.14453125
2026-04-24,10807.18359375
2026-04-27,11243.34765625
2026-04-28,11361.2568359375
2026-04-29,11316.2919921875
2026-04-30,11157.9130859375
2026-05-01,11157.9130859375
2026-05-04,11399.2275390625
2026-05-05,11244.3466796875
2026-05-06,11290.3115234375
2026-05-07,11039.5048828125
2026-05-08,10794.693359375
2026-05-11,10763.716796875
2026-05-12,10130.2041015625
2026-05-13,11115.4462890625
2026-05-14,11094.4619140625
2026-05-15,10970.5576171875
2026-05-18,10771.7109375
2026-05-19,11039.5048828125
2026-05-20,10988.5439453125
2026-05-21,11249.3427734375
2026-05-22,11712.986328125
2026-05-25,11814.908203125
2026-05-26,11664.0244140625
2026-05-27,11746.9599609375
2026-05-28,11746.9599609375
2026-05-29,11515.138671875
2026-06-01,11454.185546875
2026-06-02,11595.0771484375
2026-06-03,11218.3671875
2026-06-04,11479.166015625
2026-06-05,11423.208984375
2026-06-08,11383.240234375
2026-06-09,11602.0712890625
2026-06-10,11478.1669921875
2026-06-11,11362.255859375
2026-06-12,11537.1220703125
2026-06-15,11947.8056640625
2026-06-16,12225.591796875
2026-06-17,12823.1318359375
2026-06-18,12656.2607421875
2026-06-19,12507.375
2026-06-22,12326.513671875
2026-06-23,11922.8251953125
2026-06-24,12076.7060546875
2026-06-25,12003.7626953125
2026-06-26,12003.7626953125
2026-06-29,11795.9228515625
2026-06-30,11910.833984375
2026-07-01,11946.806640625
2026-07-02,12363.4853515625
2026-07-03,12446.421875
2026-07-06,13293.76953125
2026-07-07,13231.8173828125
2026-07-08,12924.0546875
2026-07-09,13466.63671875
2026-07-10,13410.6796875
2026-07-13,13479.626953125
2026-07-14,13354.72265625
2026-07-15,13640.5029296875
2026-07-16,14495.8447265625
2026-07-17,14317.9814453125
2026-07-20,14577.78125
2026-07-21,14107.1435546875
2026-07-22,13871.3251953125
2026-07-23,13818.3662109375
2026-07-24,13835.3525390625
2026-07-27,13799.380859375
2026-07-28,13892.3095703125
2026-07-29,14264.0234375
2026-07-30,14326.974609375
2026-07-31,14038.197265625
2026-08-03,13881.3173828125
2026-08-04,13977.244140625
2026-08-05,14298.99609375
2026-08-06,14189.0810546875
2026-08-07,14189.0810546875
2026-08-10,14104.146484375
2026-08-11,14012.216796875
2026-08-12,13789.388671875
2026-08-13,14024.2080078125
2026-08-14,14119.134765625
2026-08-17,14014.2158203125
2026-08-18,14139.119140625
2026-08-19,14450.87890625
2026-08-20,14838.5810546875
2026-08-21,14838.5810546875
2026-08-24,14558.7958984375
2026-08-25,14978.4736328125
2026-08-26,14723.6689453125
2026-08-27,14699.6875
2026-08-28,14638.734375
2026-08-31,14838.5810546875
2026-09-01,14449.8798828125
2026-09-02,14578.78125
2026-09-03,14433.892578125
2026-09-04,14229.0498046875
2026-09-07,14169.095703125
2026-09-08,14089.1572265625
2026-09-09,13834.353515625
2026-09-10,13489.619140625
2026-09-11,13414.6767578125
2026-09-14,13414.6767578125
2026-09-15,13169.865234375
2026-09-16,13170.8642578125
2026-09-18,12995.0
2026-09-21,13375.0
