Date,FINEORG
2026-02-05,4471.890625
2026-02-06,4402.8466796875
2026-02-09,4477.27880859375
2026-02-10,4653.08154296875
2026-02-11,4616.56396484375
2026-02-12,4586.232421875
2026-02-13,4412.923828125
2026-02-16,4383.091796875
2026-02-17,4536.744140625
2026-02-18,4502.421875
2026-02-19,4484.76171875
2026-02-20,4460.31689453125
2026-02-23,4637.017578125
2026-02-24,4861.310546875
2026-02-25,4872.4853515625
2026-02-26,4698.67822265625
2026-02-27,4699.67578125
2026-03-02,4457.12451171875
2026-03-04,4254.28271484375
2026-03-05,4310.15625
2026-03-06,4266.9541015625
2026-03-09,4269.14892578125
2026-03-10,4300.37890625
2026-03-11,4267.453125
2026-03-12,4325.9208984375
2026-03-13,4278.029296875
2026-03-16,4301.37646484375
2026-03-17,4281.92041015625
2026-03-18,4310.35595703125
2026-03-19,4265.95654296875
2026-03-20,4246.50048828125
2026-03-23,3999.458740234375
2026-03-24,4155.306640625
2026-03-25,4221.9560546875
2026-03-27,3961.444580078125
2026-03-30,3948.1748046875
2026-04-01,4154.8076171875
2026-04-02,4353.45849609375
2026-04-06,4319.3359375
2026-04-07,4396.9599609375
2026-04-08,4481.5693359375
2026-04-09,4575.65625
2026-04-10,4642.80419921875
2026-04-13,4550.91259765625
2026-04-15,4631.330078125
2026-04-16,4890.1455078125
2026-04-17,4896.43115234375
2026-04-20,4983.93359375
2026-04-21,5045.494140625
2026-04-22,5074.5283203125
2026-04-23,4967.470703125
2026-04-24,4840.5576171875
2026-04-27,4872.68505859375
2026-04-28,4734.2978515625
2026-04-29,4710.95068359375
2026-04-30,4617.66162109375
2026-05-01,4617.66162109375
2026-05-04,4587.330078125
2026-05-05,4564.78076171875
2026-05-06,4648.2919921875
2026-05-07,4648.2919921875
2026-05-08,4643.40283203125
2026-05-11,4623.5478515625
2026-05-12,4566.6767578125
2026-05-13,4588.626953125
2026-05-14,4703.96630859375
2026-05-15,4620.85400390625
2026-05-18,4521.47900390625
2026-05-19,4556.89892578125
2026-05-20,4583.73828125
2026-05-21,4596.908203125
2026-05-22,4593.71533203125
2026-05-25,4547.51953125
2026-05-26,4609.4794921875
2026-05-27,4666.75
2026-05-28,4666.75
2026-05-29,4614.96728515625
2026-06-01,4481.46923828125
2026-06-02,4576.1552734375
2026-06-03,4623.34814453125
2026-06-04,4679.12255859375
2026-06-05,4743.67626953125
2026-06-08,4682.31494140625
2026-06-09,4726.71484375
2026-06-10,4705.76220703125
2026-06-11,4666.55078125
2026-06-12,4714.04345703125
2026-06-15,4912.89404296875
2026-06-16,5026.43701171875
2026-06-17,4979.34375
2026-06-18,5139.2822265625
2026-06-19,5273.8779296875
2026-06-22,5191.96337890625
2026-06-23,5088.4970703125
2026-06-24,5258.71240234375
2026-06-25,5224.2900390625
2026-06-26,5224.2900390625
2026-06-29,5322.06884765625
2026-06-30,5283.85498046875
2026-07-01,5197.2509765625
2026-07-02,5180.7880859375
2026-07-03,5194.7568359375
2026-07-06,5125.91259765625
2026-07-07,4988.72265625
2026-07-08,4866.99755859375
2026-07-09,4958.29150390625
2026-07-10,4988.2236328125
2026-07-13,5012.66845703125
2026-07-14,4972.7587890625
2026-07-15,5106.955078125
2026-07-16,5066.54638671875
2026-07-17,5044.59619140625
2026-07-20,4921.87353515625
2026-07-21,4889.94580078125
2026-07-22,4917.3837890625
2026-07-23,4734.79638671875
2026-07-24,4817.609375
2026-07-27,4827.5869140625
2026-07-28,4779.69482421875
2026-07-29,4783.18701171875
2026-07-30,4866.0
2026-07-31,4816.5
2026-08-03,4933.7001953125
2026-08-04,4929.5
2026-08-05,4940.39990234375
2026-08-06,4989.0
2026-08-07,5162.10009765625
2026-08-10,5027.7998046875
2026-08-11,5120.7001953125
2026-08-12,5265.10009765625
2026-08-13,5159.60009765625
2026-08-14,5143.7998046875
2026-08-17,5110.39990234375
2026-08-18,5093.10009765625
2026-08-19,5130.10009765625
2026-08-20,5066.2001953125
2026-08-21,5159.89990234375
2026-08-24,5277.39990234375
2026-08-25,5186.89990234375
2026-08-26,5139.10009765625
2026-08-27,5258.2001953125
2026-08-28,5282.5
2026-08-31,5282.7998046875
2026-09-01,5255.5
2026-09-02,5146.5
2026-09-03,5179.5
2026-09-04,5152.0
2026-09-07,5125.0
2026-09-08,5196.0
2026-09-09,5148.5
2026-09-10,5156.0
2026-09-11,5167.5
2026-09-15,5153.5
2026-09-16,5193.0
2026-09-18,5199.0
2026-09-21,5150.0
