Date,MGL
2017-07-25,778.1470947265625
2017-07-26,773.40478515625
2017-07-27,773.0491943359375
2017-07-28,779.5303955078125
2017-07-31,789.8451538085938
2017-08-01,787.2367553710938
2017-08-02,788.2247924804688
2017-08-03,798.2628173828125
2017-08-04,811.0673217773438
2017-08-07,821.3819580078125
2017-08-08,839.521728515625
2017-08-09,818.4574584960938
2017-08-10,763.36669921875
2017-08-11,779.1351318359375
2017-08-14,816.5604858398438
2017-08-16,820.1963500976562
2017-08-17,818.4179077148438
2017-08-18,822.409423828125
2017-08-21,814.7030639648438
2017-08-22,799.9227294921875
2017-08-23,808.8145751953125
2017-08-24,808.1823120117188
2017-08-28,811.6995849609375
2017-08-29,800.0411987304688
2017-08-30,821.1054077148438
2017-08-31,825.057373046875
2017-09-01,831.0247192382812
2017-09-04,835.41162109375
2017-09-05,851.6541748046875
2017-09-06,876.6703491210938
2017-09-07,891.371826171875
2017-09-08,891.60888671875
2017-09-11,908.0889282226562
2017-09-12,932.4722900390625
2017-09-13,909.0372314453125
2017-09-14,908.4785766601562
2017-09-15,890.562744140625
2017-09-18,891.9195556640625
2017-09-19,897.2264404296875
2017-09-20,892.6378173828125
2017-09-21,890.722412109375
2017-09-22,864.4273071289062
2017-09-25,859.8385620117188
2017-09-26,864.5868530273438
2017-09-27,848.1873168945312
2017-09-28,865.185302734375
2017-09-29,873.6842651367188
2017-10-03,863.9483642578125
2017-10-04,874.7618408203125
2017-10-05,871.2503051757812
2017-10-06,901.3762817382812
2017-10-09,916.9378051757812
2017-10-10,931.2623291015625
2017-10-11,911.4712524414062
2017-10-12,941.4769287109375
2017-10-13,932.2998046875
2017-10-16,930.9832763671875
2017-10-17,928.6287841796875
2017-10-18,956.7595825195312
2017-10-19,954.4451293945312
2017-10-23,979.7826538085938
2017-10-24,963.5028686523438
2017-10-25,944.9486694335938
2017-10-26,942.235107421875
2017-10-27,968.4505615234375
2017-10-30,972.1213989257812
2017-10-31,959.392822265625
2017-11-01,999.9729614257812
2017-11-02,999.3743286132812
2017-11-03,1005.3994750976562
2017-11-06,1021.0007934570312
2017-11-07,1003.0451049804688
2017-11-08,976.0319213867188
2017-11-09,923.241943359375
2017-11-10,898.6627197265625
2017-11-13,880.5076293945312
2017-11-14,889.6051025390625
2017-11-15,890.443115234375
2017-11-16,867.9385986328125
2017-11-17,858.3622436523438
2017-11-20,850.900634765625
2017-11-21,888.80712890625
2017-11-22,875.99853515625
2017-11-23,869.3751220703125
2017-11-24,880.54736328125
2017-11-27,881.7445678710938
2017-11-28,896.0692749023438
2017-11-29,890.1237182617188
2017-11-30,884.6574096679688
2017-12-01,873.9237670898438
2017-12-04,891.2410888671875
2017-12-05,880.6672973632812
2017-12-06,878.9114379882812
2017-12-07,914.1046142578125
2017-12-08,915.14208984375
2017-12-11,904.32861328125
2017-12-12,894.9918212890625
2017-12-13,886.373046875
2017-12-14,874.9212646484375
2017-12-15,880.2681884765625
2017-12-18,890.163818359375
2017-12-19,904.3685913085938
2017-12-20,889.684814453125
2017-12-21,893.9146118164062
2017-12-22,892.5178833007812
2017-12-26,889.1263427734375
2017-12-27,883.2608032226562
2017-12-28,868.0183715820312
2017-12-29,873.4449462890625
2018-01-01,891.4406127929688
2018-01-02,874.2830200195312
2018-01-03,876.238037109375
2018-01-04,870.97119140625
2018-01-05,876.238037109375
2018-01-08,876.07861328125
2018-01-09,881.0262451171875
2018-01-10,873.6842651367188
2018-01-11,874.5222778320312
2018-01-12,877.8340454101562
2018-01-15,876.5173950195312
2018-01-16,863.8687133789062
2018-01-17,849.4641723632812
2018-01-18,838.9700317382812
2018-01-19,833.82275390625
2018-01-22,833.3839111328125
2018-01-23,841.8828125
2018-01-24,844.2371215820312
2018-01-25,827.1990966796875
2018-01-29,820.0565795898438
2018-01-30,811.8369750976562
2018-01-31,815.10888671875
2018-02-01,804.6148071289062
2018-02-02,770.2994384765625
2018-02-05,773.6511840820312
2018-02-06,750.9871215820312
2018-02-07,776.6038208007812
2018-02-08,783.0679931640625
2018-02-09,775.406982421875
2018-02-12,821.65283203125
2018-02-14,832.9049682617188
2018-02-15,827.6779174804688
2018-02-16,814.7897338867188
2018-02-19,792.0458374023438
2018-02-20,801.0160522460938
2018-02-21,799.5277099609375
2018-02-22,793.2525634765625
2018-02-23,820.76708984375
2018-02-26,819.96240234375
2018-02-27,842.2074584960938
2018-02-28,839.3914794921875
2018-03-01,843.0521240234375
2018-03-05,824.1056518554688
2018-03-06,819.5199584960938
2018-03-07,812.3599243164062
2018-03-08,811.5955200195312
2018-03-09,810.831298828125
2018-03-12,823.0197143554688
2018-03-13,818.87646484375
2018-03-14,818.0718383789062
2018-03-15,829.7374267578125
2018-03-16,811.3944091796875
2018-03-19,785.8911743164062
2018-03-20,787.0176391601562
2018-03-21,790.2759399414062
2018-03-22,776.6795654296875
2018-03-23,776.0762939453125
2018-03-26,779.8975830078125
2018-03-27,786.213134765625
2018-03-28,770.766357421875
2018-04-02,802.90673828125
2018-04-03,813.7677612304688
2018-04-04,795.1834716796875
2018-04-05,814.29052734375
2018-04-06,814.813720703125
2018-04-09,787.3796997070312
2018-04-10,760.3076782226562
2018-04-11,733.59765625
2018-04-12,739.3097534179688
2018-04-13,736.61474609375
2018-04-16,735.56884765625
2018-04-17,719.1163940429688
2018-04-18,720.6047973632812
2018-04-19,729.5751953125
2018-04-20,729.9773559570312
2018-04-23,733.3563842773438
2018-04-24,731.0635986328125
2018-04-25,722.53564453125
2018-04-26,716.7833862304688
2018-04-27,719.8807983398438
2018-04-30,715.5364990234375
2018-05-02,717.1051635742188
2018-05-03,702.6641235351562
2018-05-04,697.5956420898438
2018-05-07,700.934326171875
2018-05-08,701.0953979492188
2018-05-09,699.0437622070312
2018-05-10,694.2569580078125
2018-05-11,700.6527099609375
2018-05-14,702.2617797851562
2018-05-15,702.060791015625
2018-05-16,695.3430786132812
2018-05-17,699.124267578125
2018-05-18,692.8087158203125
2018-05-21,677.2413940429688
2018-05-22,636.8948974609375
2018-05-23,642.6876220703125
2018-05-24,634.4813842773438
2018-05-25,636.2514038085938
2018-05-28,673.5808715820312
2018-05-29,677.7241821289062
2018-05-30,672.5752563476562
2018-05-31,658.8582153320312
2018-06-01,644.4574584960938
2018-06-04,652.1404418945312
2018-06-05,645.5435791015625
2018-06-06,651.8589477539062
2018-06-07,664.6508178710938
2018-06-08,682.1087036132812
2018-06-11,688.182861328125
2018-06-12,673.419921875
2018-06-13,666.98388671875
2018-06-14,671.569580078125
2018-06-15,670.6443481445312
2018-06-18,667.3860473632812
2018-06-19,658.0134887695312
2018-06-20,666.4607543945312
2018-06-21,669.8397827148438
2018-06-22,671.0466918945312
2018-06-25,663.4037475585938
2018-06-26,666.4607543945312
2018-06-27,650.8936157226562
2018-06-28,643.41162109375
2018-06-29,667.3860473632812
2018-07-02,658.737548828125
2018-07-03,662.8406372070312
2018-07-04,654.433349609375
2018-07-05,652.90478515625
2018-07-06,650.8531494140625
2018-07-09,671.6499633789062
2018-07-10,659.9443969726562
2018-07-11,654.7955322265625
2018-07-12,658.6571044921875
2018-07-13,649.0833740234375
2018-07-16,652.1002197265625
2018-07-17,663.564697265625
2018-07-18,662.59912109375
2018-07-19,658.3754272460938
2018-07-20,660.9901733398438
2018-07-23,679.5745239257812
2018-07-24,685.0855102539062
2018-07-25,705.3591918945312
2018-07-26,722.575927734375
2018-07-27,717.5074462890625
2018-07-30,723.2195434570312
2018-07-31,733.5574951171875
2018-08-01,761.7962036132812
2018-08-02,776.3577270507812
2018-08-03,786.29345703125
2018-08-06,778.8115234375
2018-08-07,771.77197265625
2018-08-08,767.065673828125
2018-08-09,763.8475341796875
2018-08-10,764.0888671875
2018-08-13,761.4339599609375
2018-08-14,757.813720703125
2018-08-16,745.8665771484375
2018-08-17,738.988037109375
2018-08-20,742.2059936523438
2018-08-21,725.8341064453125
2018-08-23,676.3565063476562
2018-08-24,679.0514526367188
2018-08-27,676.8792724609375
2018-08-28,670.5238037109375
2018-08-29,674.2244873046875
2018-08-30,682.4305419921875
2018-08-31,696.5095825195312
2018-09-03,701.1355590820312
2018-09-04,690.5964965820312
2018-09-05,684.3211669921875
2018-09-06,686.935791015625
2018-09-07,695.8602294921875
2018-09-10,688.6065673828125
2018-09-11,678.5819702148438
2018-09-12,686.7320556640625
2018-09-14,690.7664184570312
2018-09-17,689.1771850585938
2018-09-18,683.30908203125
2018-09-19,679.6822509765625
2018-09-21,672.5505981445312
2018-09-24,663.9932250976562
2018-09-25,670.268798828125
2018-09-26,677.2778930664062
2018-09-27,675.19970703125
2018-09-28,665.9898681640625
2018-10-01,660.4070434570312
2018-10-03,659.9180297851562
2018-10-04,647.0001220703125
2018-10-05,635.3453369140625
2018-10-08,640.1132202148438
2018-10-09,645.6145629882812
2018-10-10,641.0504150390625
2018-10-11,643.739990234375
2018-10-12,672.0210571289062
2018-10-15,675.1182250976562
2018-10-16,682.2493896484375
2018-10-17,669.25
2018-10-19,675.4033203125
2018-10-22,663.0151977539062
2018-10-23,658.6138916015625
2018-10-24,664.2377319335938
2018-10-25,670.9615478515625
2018-10-26,663.9115600585938
2018-10-29,667.8644409179688
2018-10-30,668.8016967773438
2018-10-31,682.371826171875
2018-11-01,689.340087890625
2018-11-02,687.9953002929688
2018-11-05,689.5438842773438
2018-11-06,685.7542724609375
2018-11-07,688.5657958984375
2018-11-09,688.7288208007812
2018-11-12,700.0576782226562
2018-11-13,696.59375
2018-11-14,686.3245239257812
2018-11-15,697.2864379882812
2018-11-16,688.2805786132812
2018-11-19,691.86669921875
2018-11-20,703.7252807617188
2018-11-21,699.8945922851562
2018-11-22,699.5685424804688
2018-11-26,684.8983764648438
2018-11-27,675.0773315429688
2018-11-28,668.3126831054688
2018-11-29,666.5197143554688
2018-11-30,678.3374633789062
2018-12-03,692.8447875976562
2018-12-04,697.2457275390625
2018-12-05,706.2109985351562
2018-12-06,711.7529907226562
2018-12-07,701.7283325195312
2018-12-10,695.2896728515625
2018-12-11,689.7884521484375
2018-12-12,710.65283203125
2018-12-13,712.119873046875
2018-12-14,710.3674926757812
2018-12-17,731.4765014648438
2018-12-18,724.0598754882812
2018-12-19,731.9654541015625
2018-12-20,723.4486083984375
2018-12-21,719.3326416015625
2018-12-24,715.2576293945312
2018-12-26,712.9755249023438
2018-12-27,729.5203857421875
2018-12-28,731.3134765625
2018-12-31,737.0999755859375
2019-01-01,743.6201171875
2019-01-02,733.6769409179688
2019-01-03,726.056640625
2019-01-04,732.2099609375
2019-01-07,738.2003784179688
2019-01-08,736.7332763671875
2019-01-09,731.1912231445312
2019-01-10,733.3101196289062
2019-01-11,728.1349487304688
2019-01-14,721.6962890625
2019-01-15,733.147216796875
2019-01-16,731.7616577148438
2019-01-17,733.4325561523438
2019-01-18,737.140869140625
2019-01-21,738.8930053710938
2019-01-22,738.4039306640625
2019-01-23,737.2222900390625
2019-01-24,739.5042724609375
2019-01-25,739.4227905273438
2019-01-28,734.736572265625
2019-01-29,749.895751953125
2019-01-30,743.1311645507812
2019-01-31,749.7736206054688
2019-02-01,755.8861694335938
2019-02-04,766.6036376953125
2019-02-05,782.944580078125
2019-02-06,787.345703125
2019-02-07,771.37744140625
2019-02-08,760.9239501953125
2019-02-11,754.2978515625
2019-02-12,718.863037109375
2019-02-14,711.3726806640625
2019-02-15,710.0145263671875
2019-02-18,707.58642578125
2019-02-19,715.65283203125
2019-02-20,711.7842407226562
2019-02-21,723.9661865234375
2019-02-22,714.8297729492188
2019-02-25,721.1677856445312
2019-02-26,733.0617065429688
2019-02-27,745.8198852539062
2019-02-28,740.0579833984375
2019-03-01,757.4669189453125
2019-03-05,739.1115112304688
2019-03-06,731.9093627929688
2019-03-07,723.5545654296875
2019-03-08,723.0609130859375
2019-03-11,733.6790161132812
2019-03-12,744.9144287109375
2019-03-13,758.0018310546875
2019-03-14,763.9695434570312
2019-03-15,772.9412841796875
2019-03-18,783.9708251953125
2019-03-19,805.4953002929688
2019-03-20,795.5355834960938
2019-03-22,797.3053588867188
2019-03-25,800.5567016601562
2019-03-26,822.904052734375
2019-03-27,847.3916015625
2019-03-28,855.86962890625
2019-04-01,845.7041625976562
2019-04-02,820.8463134765625
2019-04-03,820.3936157226562
2019-04-04,814.5906982421875
2019-04-05,824.673828125
2019-04-08,830.6412963867188
2019-04-09,836.3207397460938
2019-04-10,820.9697265625
2019-04-11,828.5835571289062
2019-04-12,842.08251953125
2019-04-15,841.341796875
2019-04-16,839.9013671875
2019-04-18,837.4732666015625
2019-04-22,814.8377075195312
2019-04-23,811.5040283203125
2019-04-24,798.1284790039062
2019-04-25,796.029541015625
2019-04-26,794.67138671875
2019-04-30,795.0418090820312
2019-05-02,787.0988159179688
2019-05-03,778.6207885742188
2019-05-06,776.1103515625
2019-05-07,779.4849853515625
2019-05-08,763.105224609375
2019-05-09,772.4475708007812
2019-05-10,732.114990234375
2019-05-13,702.483154296875
2019-05-14,707.7097778320312
2019-05-15,696.309814453125
2019-05-16,695.939453125
2019-05-17,705.3228149414062
2019-05-20,720.5916137695312
2019-05-21,704.499755859375
2019-05-22,699.026123046875
2019-05-23,721.6204223632812
2019-05-24,725.7772827148438
2019-05-27,729.6868896484375
2019-05-28,721.4146118164062
2019-05-29,726.9295043945312
2019-05-30,736.02490234375
2019-05-31,734.2962646484375
2019-06-03,732.5678100585938
2019-06-04,732.732421875
2019-06-06,719.6038818359375
2019-06-07,700.343017578125
2019-06-10,729.9337768554688
2019-06-11,723.5545654296875
2019-06-12,720.8385620117188
2019-06-13,724.048583984375
2019-06-14,718.78076171875
2019-06-17,721.8673706054688
2019-06-18,708.4918823242188
2019-06-19,707.58642578125
2019-06-20,710.2203979492188
2019-06-21,699.7667846679688
2019-06-24,681.4526977539062
2019-06-25,677.5841064453125
2019-06-26,698.6145629882812
2019-06-27,708.9034423828125
2019-06-28,699.4376220703125
2019-07-01,678.9010620117188
2019-07-02,678.5304565429688
2019-07-03,672.3984375
2019-07-04,681.7818603515625
2019-07-05,665.8136596679688
2019-07-08,652.0264892578125
2019-07-09,647.910888671875
2019-07-10,650.8328247070312
2019-07-11,664.0850830078125
2019-07-12,662.4799194335938
2019-07-15,654.2488403320312
2019-07-16,656.6770629882812
2019-07-17,658.6524047851562
2019-07-18,652.14990234375
2019-07-19,639.7208862304688
2019-07-22,629.0618896484375
2019-07-23,637.2517700195312
2019-07-24,635.3173217773438
2019-07-25,636.0993041992188
2019-07-26,640.996826171875
2019-07-29,634.1649780273438
2019-07-30,646.7996826171875
2019-07-31,665.2374267578125
2019-08-01,655.6893310546875
2019-08-02,650.0099487304688
2019-08-05,662.9739379882812
2019-08-06,666.1428833007812
2019-08-07,667.1304931640625
2019-08-08,676.4727172851562
2019-08-09,646.2647705078125
2019-08-13,646.8819580078125
2019-08-14,659.4756469726562
2019-08-16,664.0850830078125
2019-08-19,647.7874755859375
2019-08-20,698.4912109375
2019-08-21,699.8491821289062
2019-08-22,686.5558471679688
2019-08-23,696.556640625
2019-08-26,691.3712158203125
2019-08-27,708.8211059570312
2019-08-28,704.047119140625
2019-08-29,705.213623046875
2019-08-30,704.38037109375
2019-09-03,691.2553100585938
2019-09-04,697.2136840820312
2019-09-05,710.3804321289062
2019-09-06,705.6304321289062
2019-09-09,709.6304321289062
2019-09-11,709.8387451171875
2019-09-12,700.4219970703125
2019-09-13,706.38037109375
2019-09-16,701.172119140625
2019-09-17,693.6303100585938
2019-09-18,697.2970581054688
2019-09-19,690.6719970703125
2019-09-20,744.005615234375
2019-09-23,762.7141723632812
2019-09-24,757.0475463867188
2019-09-25,752.4224243164062
2019-09-26,775.172607421875
2019-09-27,764.380859375
2019-09-30,759.755859375
2019-10-01,752.089111328125
2019-10-03,742.79736328125
2019-10-04,731.6722412109375
2019-10-07,741.5472412109375
2019-10-09,760.4224243164062
2019-10-10,764.6307983398438
2019-10-11,763.380859375
2019-10-14,785.3394165039062
2019-10-15,790.922607421875
2019-10-16,815.7977905273438
2019-10-17,812.3812255859375
2019-10-18,805.3395385742188
2019-10-22,796.5477294921875
2019-10-23,794.0476684570312
2019-10-24,789.5476684570312
2019-10-25,809.8394775390625
2019-10-27,819.2977905273438
2019-10-29,821.2979125976562
2019-10-30,837.0481567382812
2019-10-31,849.7982177734375
2019-11-01,840.8814086914062
2019-11-04,814.75634765625
2019-11-05,799.756103515625
2019-11-06,813.3394775390625
2019-11-07,798.256103515625
2019-11-08,808.0061645507812
2019-11-11,807.8395385742188
2019-11-13,836.2147216796875
2019-11-14,858.4231567382812
2019-11-15,834.2979736328125
2019-11-18,857.1732788085938
2019-11-19,870.6734008789062
2019-11-20,862.79833984375
2019-11-21,868.506591796875
2019-11-22,848.7565307617188
2019-11-25,862.8815307617188
2019-11-26,855.4232177734375
2019-11-27,865.5482788085938
2019-11-28,869.3400268554688
2019-11-29,869.715087890625
2019-12-02,863.0899658203125
2019-12-03,855.7567138671875
2019-12-04,856.2982788085938
2019-12-05,847.9647827148438
2019-12-06,850.7147827148438
2019-12-09,865.8399658203125
2019-12-10,854.381591796875
2019-12-11,856.4231567382812
2019-12-12,866.8400268554688
2019-12-13,870.4234008789062
2019-12-16,867.0066528320312
2019-12-17,893.1318359375
2019-12-18,892.5484619140625
2019-12-19,887.8818969726562
2019-12-20,887.9652099609375
2019-12-23,875.3401489257812
2019-12-24,874.2566528320312
2019-12-26,870.5066528320312
2019-12-27,871.7150268554688
2019-12-30,879.2984008789062
2019-12-31,887.67333984375
2020-01-01,888.4234619140625
2020-01-02,886.5484008789062
2020-01-03,883.4651489257812
2020-01-06,874.6317749023438
2020-01-07,867.29833984375
2020-01-08,861.6315307617188
2020-01-09,857.4231567382812
2020-01-10,838.0064697265625
2020-01-13,837.5481567382812
2020-01-14,845.2564697265625
2020-01-15,917.5070190429688
2020-01-16,938.048828125
2020-01-17,947.4656982421875
2020-01-20,945.5906982421875
2020-01-21,955.2571411132812
2020-01-22,950.5490112304688
2020-01-23,983.1323852539062
2020-01-24,984.6326904296875
2020-01-27,988.1329345703125
2020-01-28,1024.0079345703125
2020-01-29,1022.04931640625
2020-01-30,1030.758056640625
2020-01-31,977.9658203125
2020-02-03,970.8823852539062
2020-02-04,999.8825073242188
2020-02-05,993.0492553710938
2020-02-06,992.4241943359375
2020-02-07,998.7577514648438
2020-02-10,996.2157592773438
2020-02-11,978.4658203125
2020-02-12,1020.2577514648438
2020-02-13,992.5907592773438
2020-02-14,967.4658203125
2020-02-17,945.1739501953125
2020-02-18,948.3404541015625
2020-02-19,948.1322631835938
2020-02-20,939.6740112304688
2020-02-24,917.923828125
2020-02-25,916.2987670898438
2020-02-26,896.1317749023438
2020-02-27,885.0485229492188
2020-02-28,837.75634765625
2020-03-02,833.7147216796875
2020-03-03,861.2566528320312
2020-03-04,846.8815307617188
2020-03-05,853.3815307617188
2020-03-06,840.3017578125
2020-03-09,810.1046142578125
2020-03-11,820.534912109375
2020-03-12,765.6502075195312
2020-03-13,789.9172973632812
2020-03-16,731.6680908203125
2020-03-17,738.5233764648438
2020-03-18,627.7449951171875
2020-03-19,628.9224853515625
2020-03-20,666.9000854492188
2020-03-23,588.4214477539062
2020-03-24,598.2628784179688
2020-03-25,625.5579833984375
2020-03-26,724.434326171875
2020-03-27,685.1530151367188
2020-03-30,666.3112182617188
2020-03-31,688.433349609375
2020-04-01,685.4473876953125
2020-04-03,693.5222778320312
2020-04-07,722.9623413085938
2020-04-08,749.121826171875
2020-04-09,755.7247924804688
2020-04-13,798.7913818359375
2020-04-15,791.4735107421875
2020-04-16,790.2117309570312
2020-04-17,796.7725830078125
2020-04-20,807.37109375
2020-04-21,798.7071533203125
2020-04-22,784.4498291015625
2020-04-23,767.4588012695312
2020-04-24,768.0054321289062
2020-04-27,778.4776611328125
2020-04-28,806.9503784179688
2020-04-29,795.8894653320312
2020-04-30,818.2218017578125
2020-05-04,792.0621948242188
2020-05-05,764.304443359375
2020-05-06,752.1920776367188
2020-05-07,734.0233764648438
2020-05-08,722.9201049804688
2020-05-11,757.1126708984375
2020-05-12,762.580078125
2020-05-13,775.6178588867188
2020-05-14,758.7107543945312
2020-05-15,751.014404296875
2020-05-18,741.6357421875
2020-05-19,747.6498413085938
2020-05-20,754.92578125
2020-05-21,762.8745727539062
2020-05-22,752.4863891601562
2020-05-26,782.5993041992188
2020-05-27,771.916748046875
2020-05-28,777.8048095703125
2020-05-29,818.0955200195312
2020-06-01,809.0953369140625
2020-06-02,812.8805541992188
2020-06-03,852.792724609375
2020-06-04,861.8771362304688
2020-06-05,851.7833251953125
2020-06-08,831.5117797851562
2020-06-09,838.4932250976562
2020-06-10,835.5072631835938
2020-06-11,871.6763916015625
2020-06-12,903.5557861328125
2020-06-15,899.854736328125
2020-06-16,882.2327270507812
2020-06-17,879.3306884765625
2020-06-18,910.6633911132812
2020-06-19,904.7753295898438
2020-06-22,886.1859741210938
2020-06-23,889.9291381835938
2020-06-24,894.0927734375
2020-06-25,899.6864013671875
2020-06-26,906.0370483398438
2020-06-29,877.8587036132812
2020-06-30,884.9664916992188
2020-07-01,883.2420654296875
2020-07-02,881.3495483398438
2020-07-03,901.07421875
2020-07-06,903.0088500976562
2020-07-07,865.1575317382812
2020-07-08,847.3253173828125
2020-07-09,851.2366943359375
2020-07-10,815.8665771484375
2020-07-13,815.8665771484375
2020-07-14,832.3109741210938
2020-07-15,824.656494140625
2020-07-16,826.1284790039062
2020-07-17,836.0119018554688
2020-07-20,846.7363891601562
2020-07-21,842.53076171875
2020-07-22,843.8765869140625
2020-07-23,864.7368774414062
2020-07-24,864.6107177734375
2020-07-27,842.7411499023438
2020-07-28,840.7222900390625
2020-07-29,846.0635986328125
2020-07-30,830.2921142578125
2020-07-31,819.6517333984375
2020-08-03,817.84326171875
2020-08-04,815.5301513671875
2020-08-05,830.4183349609375
2020-08-06,827.9788818359375
2020-08-07,815.0673828125
2020-08-10,814.1422119140625
2020-08-11,816.9599609375
2020-08-12,825.7079467773438
2020-08-13,827.6424560546875
2020-08-14,817.4646606445312
2020-08-17,805.5625
2020-08-18,816.4132690429688
2020-08-19,815.151611328125
2020-08-20,851.44677734375
2020-08-21,877.3961181640625
2020-08-24,891.6535034179688
2020-08-25,873.6109619140625
2020-08-26,853.8441772460938
2020-08-27,835.0866088867188
2020-08-28,834.6240844726562
2020-08-31,800.76806640625
2020-09-01,761.9492797851562
2020-09-02,768.4261474609375
2020-09-03,779.108642578125
2020-09-04,767.4588012695312
2020-09-07,760.5194091796875
2020-09-08,749.121826171875
2020-09-09,752.1920776367188
2020-09-10,754.0005493164062
2020-09-11,762.1596069335938
2020-09-14,782.0525512695312
2020-09-15,787.7723999023438
2020-09-16,786.2592163085938
2020-09-17,788.3343505859375
2020-09-18,794.7763061523438
2020-09-21,766.4578247070312
2020-09-22,736.107421875
2020-09-23,728.843994140625
2020-09-24,707.3565063476562
2020-09-25,710.166748046875
2020-09-28,734.723876953125
2020-09-29,722.877685546875
2020-09-30,717.7327270507812
2020-10-01,747.1320190429688
2020-10-05,738.7445678710938
2020-10-06,741.814208984375
2020-10-07,716.6519775390625
2020-10-08,724.5205078125
2020-10-09,712.4581909179688
2020-10-12,700.4822387695312
2020-10-13,681.3294677734375
2020-10-14,685.4367065429688
2020-10-15,704.3733520507812
2020-10-16,709.7776489257812
2020-10-19,714.7063598632812
2020-10-20,717.2572021484375
2020-10-21,710.5990600585938
2020-10-22,716.4357299804688
2020-10-23,710.0371704101562
2020-10-26,708.9994506835938
2020-10-27,728.281982421875
2020-10-28,709.9506225585938
2020-10-29,703.162841796875
2020-10-30,704.6328125
2020-11-02,705.6271362304688
2020-11-03,704.3733520507812
2020-11-04,709.3021850585938
2020-11-05,728.0657958984375
2020-11-06,724.2611083984375
2020-11-09,731.048828125
2020-11-10,737.188232421875
2020-11-11,754.3090209960938
2020-11-12,759.88623046875
2020-11-13,743.5867919921875
2020-11-14,746.3970947265625
2020-11-17,752.1904907226562
2020-11-18,782.6275024414062
2020-11-19,796.6353759765625
2020-11-20,805.412109375
2020-11-23,815.182861328125
2020-11-24,813.2372436523438
2020-11-25,804.5904541015625
2020-11-26,803.336669921875
2020-11-27,919.9397583007812
2020-12-01,916.0052490234375
2020-12-02,899.4898681640625
2020-12-03,900.2681274414062
2020-12-04,897.1552734375
2020-12-07,900.1815795898438
2020-12-08,897.4577026367188
2020-12-09,897.8468627929688
2020-12-10,897.3280639648438
2020-12-11,915.8756103515625
2020-12-14,930.6184692382812
2020-12-15,912.7195434570312
2020-12-16,918.8155517578125
2020-12-17,901.39208984375
2020-12-18,901.6082763671875
2020-12-21,877.8294677734375
2020-12-22,905.0238037109375
2020-12-23,913.4112548828125
2020-12-24,908.78515625
2020-12-28,910.0389404296875
2020-12-29,936.1093139648438
2020-12-30,925.5599975585938
2020-12-31,917.60498046875
2021-01-01,916.5241088867188
2021-01-04,936.7576904296875
2021-01-05,948.0850219726562
2021-01-06,976.662841796875
2021-01-07,965.9411010742188
2021-01-08,965.4652709960938
2021-01-11,973.7664184570312
2021-01-12,974.1987915039062
2021-01-13,963.174072265625
2021-01-14,960.2339477539062
2021-01-15,943.1997680664062
2021-01-18,904.1590576171875
2021-01-19,932.0452270507812
2021-01-20,938.2708740234375
2021-01-21,900.7434692382812
2021-01-22,900.1815795898438
2021-01-25,909.9093627929688
2021-01-27,902.386474609375
2021-01-28,912.8490600585938
2021-01-29,895.03662109375
2021-02-01,924.6954345703125
2021-02-02,934.6824340820312
2021-02-03,937.7954711914062
2021-02-04,952.2357177734375
2021-02-05,936.4550170898438
2021-02-08,960.2339477539062
2021-02-09,985.785400390625
2021-02-10,975.841552734375
2021-02-11,1006.1920166015625
2021-02-12,986.2178955078125
2021-02-15,976.1008911132812
2021-02-16,990.2817993164062
2021-02-17,995.1240844726562
2021-02-18,1015.0379028320312
2021-02-19,1031.0299072265625
2021-02-22,1002.5320434570312
2021-02-23,983.9690551757812
2021-02-24,987.9342041015625
2021-02-25,1043.7974853515625
2021-02-26,1009.5474243164062
2021-03-01,1009.6780395507812
2021-03-02,1032.031982421875
2021-03-03,1029.8099365234375
2021-03-04,1046.8475341796875
2021-03-05,1062.404052734375
2021-03-08,1049.810791015625
2021-03-09,1028.3720703125
2021-03-10,1018.9163208007812
2021-03-12,1052.8609619140625
2021-03-15,1066.1512451171875
2021-03-16,1035.77978515625
2021-03-17,998.087158203125
2021-03-18,973.9029541015625
2021-03-19,969.7197265625
2021-03-22,979.2191162109375
2021-03-23,1011.3340454101562
2021-03-24,1011.76953125
2021-03-25,994.470458984375
2021-03-26,990.50537109375
2021-03-30,1011.6390380859375
2021-03-31,1018.74169921875
2021-04-01,1029.678955078125
2021-04-05,988.7620239257812
2021-04-06,953.2485961914062
2021-04-07,978.5654296875
2021-04-08,985.8861694335938
2021-04-09,989.9384765625
2021-04-12,941.9624633789062
2021-04-13,953.596923828125
2021-04-15,944.4027099609375
2021-04-16,961.8327026367188
2021-04-19,942.6597900390625
2021-04-20,938.040771484375
2021-04-22,951.3310546875
2021-04-23,966.3644409179688
2021-04-26,961.0047607421875
2021-04-27,965.6239013671875
2021-04-28,967.0619506835938
2021-04-29,956.5165405273438
2021-04-30,980.7442626953125
2021-05-03,991.681640625
2021-05-04,1000.9195556640625
2021-05-05,998.4793701171875
2021-05-06,1001.4425659179688
2021-05-07,1009.1551513671875
2021-05-10,1012.9898681640625
2021-05-11,1016.2581787109375
2021-05-12,987.803466796875
2021-05-14,952.7689208984375
2021-05-17,964.70849609375
2021-05-18,982.5744018554688
2021-05-19,977.1713256835938
2021-05-20,972.4651489257812
2021-05-21,985.5376586914062
2021-05-24,994.8192138671875
2021-05-25,992.3353881835938
2021-05-26,1037.4354248046875
2021-05-27,1055.126953125
2021-05-28,1024.1015625
