Date,HGINFRA
2025-10-07,916.3422241210938
2025-10-08,929.5438232421875
2025-10-09,922.0712280273438
2025-10-10,931.0881958007812
2025-10-13,933.2303466796875
2025-10-14,918.68359375
2025-10-15,915.2960815429688
2025-10-16,927.3020629882812
2025-10-17,916.0433349609375
2025-10-20,908.072509765625
2025-10-21,930.3409423828125
2025-10-23,933.6786499023438
2025-10-24,911.5098876953125
2025-10-27,910.5135498046875
2025-10-28,908.96923828125
2025-10-29,924.26318359375
2025-10-30,920.5269165039062
2025-10-31,918.9326782226562
2025-11-03,906.3289184570312
2025-11-04,902.7918090820312
2025-11-06,895.1199951171875
2025-11-07,901.0980834960938
2025-11-10,895.0203247070312
2025-11-11,888.8429565429688
2025-11-12,904.0372924804688
2025-11-13,879.9256591796875
2025-11-14,893.3764038085938
2025-11-17,883.363037109375
2025-11-18,865.5782470703125
2025-11-19,865.7775268554688
2025-11-20,857.0594482421875
2025-11-21,860.447021484375
2025-11-24,874.9439086914062
2025-11-25,869.9122924804688
2025-11-26,884.8077392578125
2025-11-27,876.9864501953125
2025-11-28,862.0910034179688
2025-12-01,863.4859008789062
2025-12-02,858.4542846679688
2025-12-03,836.8335571289062
2025-12-04,837.2320556640625
2025-12-05,821.7388916015625
2025-12-08,791.5494995117188
2025-12-09,760.7622680664062
2025-12-10,767.3382568359375
2025-12-11,755.0830688476562
2025-12-12,753.837646484375
2025-12-15,762.0077514648438
2025-12-16,752.5922241210938
2025-12-17,749.00537109375
2025-12-18,730.6227416992188
2025-12-19,744.7210693359375
2025-12-22,784.3259887695312
2025-12-23,806.5445556640625
2025-12-24,787.06591796875
2025-12-26,777.9493408203125
2025-12-29,757.524169921875
2025-12-30,760.36376953125
2025-12-31,751.1475830078125
2026-01-01,737.1986694335938
2026-01-02,741.38330078125
2026-01-05,747.3115844726562
2026-01-06,737.3978881835938
2026-01-07,739.291015625
2026-01-08,724.0966796875
2026-01-09,708.7528686523438
2026-01-12,701.6290283203125
2026-01-13,696.547607421875
2026-01-14,692.0142211914062
2026-01-15,692.0142211914062
2026-01-16,678.4638671875
2026-01-19,689.6727905273438
2026-01-20,664.9135131835938
2026-01-21,650.4166259765625
2026-01-22,660.5794067382812
2026-01-23,587.895751953125
2026-01-27,592.2797241210938
2026-01-28,623.6148681640625
2026-01-29,625.956298828125
2026-01-30,639.406982421875
2026-02-02,626.4046630859375
2026-02-03,650.964599609375
2026-02-04,666.3582153320312
2026-02-05,646.03271484375
2026-02-06,647.826171875
2026-02-09,694.3556518554688
2026-02-10,686.2852172851562
2026-02-11,694.4552612304688
2026-02-12,669.795654296875
2026-02-13,663.967041015625
2026-02-16,641.3499145507812
2026-02-17,637.5637817382812
2026-02-18,620.7254638671875
2026-02-19,604.3853149414062
2026-02-20,588.3939208984375
2026-02-23,580.2238159179688
2026-02-24,566.922607421875
2026-02-25,564.0830078125
2026-02-26,556.0125732421875
2026-02-27,538.4768676757812
2026-03-02,527.9653930664062
2026-03-04,502.7577209472656
2026-03-05,498.52325439453125
2026-03-06,494.6872863769531
2026-03-09,478.64605712890625
2026-03-10,488.7590026855469
2026-03-11,518.2509765625
2026-03-12,505.79656982421875
2026-03-13,486.16851806640625
2026-03-16,487.3143310546875
2026-03-17,487.56341552734375
2026-03-18,502.85736083984375
2026-03-19,481.236572265625
2026-03-20,488.11138916015625
2026-03-23,465.892822265625
2026-03-24,472.6181640625
2026-03-25,482.9303894042969
2026-03-27,459.7154541015625
2026-03-30,429.92462158203125
2026-04-01,475.80645751953125
2026-04-02,480.6387634277344
2026-04-06,488.11138916015625
2026-04-07,482.9303894042969
2026-04-08,514.3153686523438
2026-04-09,518.8985595703125
2026-04-10,542.91064453125
2026-04-13,551.5787963867188
2026-04-15,628.1980590820312
2026-04-16,619.6793212890625
2026-04-17,618.7825317382812
2026-04-20,622.319580078125
2026-04-21,625.856689453125
2026-04-22,616.8396606445312
2026-04-23,602.8908081054688
2026-04-24,600.8980712890625
2026-04-27,611.6088256835938
2026-04-28,605.132568359375
2026-04-29,604.4351806640625
2026-04-30,592.8276977539062
2026-05-01,592.8276977539062
2026-05-04,596.61376953125
2026-05-05,609.3172607421875
2026-05-06,625.6076049804688
2026-05-07,626.6039428710938
2026-05-08,624.3621215820312
2026-05-11,627.4508056640625
2026-05-12,632.5321655273438
2026-05-13,619.3804321289062
2026-05-14,610.4630737304688
2026-05-15,601.9940795898438
2026-05-18,600.1508178710938
2026-05-19,595.3185424804688
2026-05-20,592.57861328125
2026-05-21,601.1471557617188
2026-05-22,596.9625244140625
2026-05-25,600.6489868164062
2026-05-26,594.0731201171875
2026-05-27,603.3391723632812
2026-05-28,603.3391723632812
2026-05-29,581.5191650390625
2026-06-01,569.96142578125
2026-06-02,573.4984741210938
2026-06-03,557.556884765625
2026-06-04,551.2799072265625
2026-06-05,546.6469116210938
2026-06-08,562.18994140625
2026-06-09,566.2251586914062
2026-06-10,555.2155151367188
2026-06-11,543.06005859375
2026-06-12,560.8449096679688
2026-06-15,573.0999755859375
2026-06-16,575.4911499023438
2026-06-17,574.8933715820312
2026-06-18,576.9359130859375
2026-06-19,580.7219848632812
2026-06-22,582.2664184570312
2026-06-23,580.7219848632812
2026-06-24,574.694091796875
2026-06-25,565.4281005859375
2026-06-26,565.4281005859375
2026-06-29,578.7791748046875
2026-06-30,568.5665893554688
2026-07-01,560.6954345703125
2026-07-02,562.18994140625
2026-07-03,569.7123413085938
2026-07-06,567.2713012695312
2026-07-07,559.4500122070312
2026-07-08,547.7428588867188
2026-07-09,553.8704833984375
2026-07-10,561.5921630859375
2026-07-13,565.97607421875
2026-07-14,555.6140747070312
2026-07-15,554.2689819335938
2026-07-16,554.2689819335938
2026-07-17,547.8424682617188
2026-07-20,557.8059692382812
2026-07-21,550.78173828125
2026-07-22,545.1025390625
2026-07-23,539.9215698242188
2026-07-24,534.8899536132812
2026-07-27,537.8292236328125
2026-07-28,534.1925659179688
2026-07-29,531.70166015625
2026-07-30,531.1038208007812
2026-07-31,536.583740234375
2026-08-03,544.8534545898438
2026-08-04,545.5010986328125
2026-08-05,540.9179077148438
2026-08-06,550.2835693359375
2026-08-07,547.1450805664062
2026-08-10,551.9275512695312
2026-08-11,545.7999877929688
2026-08-12,551.75
2026-08-13,526.4500122070312
2026-08-14,523.75
2026-08-17,514.5
2026-08-18,507.70001220703125
2026-08-19,518.5499877929688
2026-08-20,513.7000122070312
2026-08-21,511.8999938964844
2026-08-24,506.6499938964844
2026-08-25,502.8500061035156
2026-08-26,501.8999938964844
2026-08-27,502.1499938964844
2026-08-28,496.5
2026-08-31,490.04998779296875
2026-09-01,481.8500061035156
2026-09-02,471.79998779296875
2026-09-03,479.8999938964844
2026-09-04,482.0
2026-09-07,488.70001220703125
2026-09-08,484.54998779296875
2026-09-09,478.54998779296875
2026-09-10,487.25
2026-09-11,484.0
2026-09-14,484.0
2026-09-15,471.79998779296875
2026-09-16,461.5
2026-09-17,460.6499938964844
2026-09-18,442.45001220703125
2026-09-21,443.3500061035156
