Date,NAM-INDIA
2025-06-17,736.7406616210938
2025-06-18,720.9315795898438
2025-06-19,710.4405517578125
2025-06-20,734.3234252929688
2025-06-23,748.9237670898438
2025-06-24,756.3690185546875
2025-06-25,766.3765869140625
2025-06-26,769.0355834960938
2025-06-27,757.8193969726562
2025-06-30,773.5801391601562
2025-07-01,780.9287109375
2025-07-02,773.8701171875
2025-07-03,776.86767578125
2025-07-04,773.196044921875
2025-07-07,762.9154663085938
2025-07-08,771.62939453125
2025-07-09,784.2598266601562
2025-07-10,798.0651245117188
2025-07-11,788.0293579101562
2025-07-14,792.7780151367188
2025-07-15,827.927734375
2025-07-16,851.2303466796875
2025-07-17,832.6763916015625
2025-07-18,823.864501953125
2025-07-21,845.159912109375
2025-07-22,839.2363891601562
2025-07-23,828.2704467773438
2025-07-24,811.3809814453125
2025-07-25,792.7780151367188
2025-07-28,776.7697143554688
2025-07-29,790.6239624023438
2025-07-30,806.3385620117188
2025-07-31,795.3726196289062
2025-08-01,787.0013427734375
2025-08-04,796.0579833984375
2025-08-05,798.9953002929688
2025-08-06,795.9111938476562
2025-08-07,793.0228271484375
2025-08-08,783.8681640625
2025-08-11,789.1064453125
2025-08-12,782.3995361328125
2025-08-13,782.8890991210938
2025-08-14,787.7356567382812
2025-08-18,811.33203125
2025-08-19,843.6912841796875
2025-08-20,848.0482788085938
2025-08-21,844.376708984375
2025-08-22,846.775390625
2025-08-25,825.8226928710938
2025-08-26,808.4436645507812
2025-08-28,781.8121337890625
2025-08-29,768.3494873046875
2025-09-01,783.0360107421875
2025-09-02,773.7345581054688
2025-09-03,799.09326171875
2025-09-04,795.0299682617188
2025-09-05,781.3714599609375
2025-09-08,785.8263549804688
2025-09-09,790.2813110351562
2025-09-10,803.7439575195312
2025-09-11,801.1004028320312
2025-09-12,810.4508056640625
2025-09-15,814.8567504882812
2025-09-16,815.884765625
2025-09-17,829.0537109375
2025-09-18,821.416748046875
2025-09-19,817.3534545898438
2025-09-22,823.9134521484375
2025-09-23,820.3397216796875
2025-09-24,833.75341796875
2025-09-25,840.5092163085938
2025-09-26,838.0125122070312
2025-09-29,852.7969360351562
2025-09-30,850.2022705078125
2025-10-01,857.7903442382812
2025-10-03,868.5604248046875
2025-10-06,853.5802001953125
2025-10-07,856.76220703125
2025-10-08,842.9080200195312
2025-10-09,839.7748413085938
2025-10-10,853.629150390625
2025-10-13,866.063720703125
2025-10-14,861.4619140625
2025-10-15,879.820068359375
2025-10-16,868.6583862304688
2025-10-17,894.212890625
2025-10-20,931.1738891601562
2025-10-21,947.965576171875
2025-10-23,921.0892333984375
2025-10-24,903.4653930664062
2025-10-27,896.5137939453125
2025-10-28,886.0374145507812
2025-10-29,839.970703125
2025-10-30,853.5802001953125
2025-10-31,856.5175170898438
2025-11-03,852.20947265625
2025-11-04,863.1264038085938
2025-11-06,857.4879150390625
2025-11-07,840.3748168945312
2025-11-10,881.3771362304688
2025-11-11,861.1974487304688
2025-11-12,863.67041015625
2025-11-13,875.3925170898438
2025-11-14,853.9268188476562
2025-11-17,849.6238403320312
2025-11-18,852.9376220703125
2025-11-19,873.5624389648438
2025-11-20,876.2332763671875
2025-11-21,871.8313598632812
2025-11-24,866.5885620117188
2025-11-25,849.0302734375
2025-11-26,850.1184692382812
2025-11-27,866.0445556640625
2025-11-28,866.1434326171875
2025-12-01,848.4862670898438
2025-12-02,828.8506469726562
2025-12-03,811.7374267578125
2025-12-04,824.8443603515625
2025-12-05,805.208740234375
2025-12-08,800.75732421875
2025-12-09,809.8579711914062
2025-12-10,805.554931640625
2025-12-11,819.4037475585938
2025-12-12,861.0985717773438
2025-12-15,858.3287963867188
2025-12-16,858.1309204101562
2025-12-17,855.7073974609375
2025-12-18,905.7609252929688
2025-12-19,878.8546752929688
2025-12-22,893.1981201171875
2025-12-23,889.3896484375
2025-12-24,870.0013427734375
2025-12-26,857.7847290039062
2025-12-29,858.7244262695312
2025-12-30,853.5311279296875
2025-12-31,870.1497192382812
2026-01-01,865.599365234375
2026-01-02,882.6630859375
2026-01-05,889.9337768554688
2026-01-06,880.48681640625
2026-01-07,890.7745361328125
2026-01-08,885.3339233398438
2026-01-09,869.4078369140625
2026-01-12,852.1957397460938
2026-01-13,882.31689453125
2026-01-14,854.7182006835938
2026-01-15,854.7182006835938
2026-01-16,872.8700561523438
2026-01-19,871.633544921875
2026-01-20,842.897216796875
2026-01-21,824.3497314453125
2026-01-22,833.6482543945312
2026-01-23,815.05126953125
2026-01-27,790.3212890625
2026-01-28,825.7841186523438
2026-01-29,852.2946166992188
2026-01-30,868.616455078125
2026-02-02,853.135498046875
2026-02-03,918.9667358398438
2026-02-04,916.3948364257812
2026-02-05,915.0099487304688
2026-02-06,909.8660888671875
2026-02-09,909.91552734375
2026-02-10,901.062255859375
2026-02-11,939.9872436523438
2026-02-12,955.0230712890625
2026-02-13,902.5460205078125
2026-02-16,913.7239990234375
2026-02-17,933.8047485351562
2026-02-18,967.9815673828125
2026-02-19,930.688720703125
2026-02-20,946.7138061523438
2026-02-23,974.411376953125
2026-02-24,966.5967407226562
2026-02-25,965.1624145507812
2026-02-26,933.4585571289062
2026-02-27,921.1430053710938
2026-03-02,893.6926879882812
2026-03-04,841.2650756835938
2026-03-05,851.4044189453125
2026-03-06,850.959228515625
2026-03-09,824.5970458984375
2026-03-10,867.6272583007812
2026-03-11,848.0410766601562
2026-03-12,837.2093505859375
2026-03-13,814.7545776367188
2026-03-16,821.77783203125
2026-03-17,839.187744140625
2026-03-18,875.2440795898438
2026-03-19,847.00244140625
2026-03-20,829.83984375
2026-03-23,808.3742065429688
2026-03-24,838.59423828125
2026-03-25,860.208251953125
2026-03-27,822.9649047851562
2026-03-30,792.9921264648438
2026-04-01,855.8063354492188
2026-04-02,820.9370727539062
2026-04-06,830.5817260742188
2026-04-07,822.025146484375
2026-04-08,893.4453735351562
2026-04-09,898.8365478515625
2026-04-10,944.9332275390625
2026-04-13,905.5631103515625
2026-04-15,941.273193359375
2026-04-16,954.4295043945312
2026-04-17,1004.08740234375
2026-04-20,992.1675415039062
2026-04-21,1043.9521484375
2026-04-22,1048.65087890625
2026-04-23,1020.8048095703125
2026-04-24,968.77294921875
2026-04-27,979.0111694335938
2026-04-28,1012.1988525390625
2026-04-29,1017.787841796875
2026-04-30,999.04248046875
2026-05-01,999.04248046875
2026-05-04,1008.29150390625
2026-05-05,1041.4296875
2026-05-06,1082.382568359375
2026-05-07,1095.4400634765625
2026-05-08,1091.4832763671875
2026-05-11,1054.0914306640625
2026-05-12,1026.888427734375
2026-05-13,1048.15625
2026-05-14,1080.503173828125
2026-05-15,1088.71337890625
2026-05-18,1071.3035888671875
2026-05-19,1070.5120849609375
2026-05-20,1091.0875244140625
2026-05-21,1067.14892578125
2026-05-22,1068.731689453125
2026-05-25,1088.2188720703125
2026-05-26,1083.8663330078125
2026-05-27,1077.139892578125
2026-05-28,1077.139892578125
2026-05-29,1088.3177490234375
2026-06-01,1081.0966796875
2026-06-02,1078.1290283203125
2026-06-03,1066.1597900390625
2026-06-04,1116.9056396484375
2026-06-05,1101.078369140625
2026-06-08,1043.8037109375
2026-06-09,1073.0841064453125
2026-06-10,1050.0357666015625
2026-06-11,1030.3505859375
2026-06-12,1077.337646484375
2026-06-15,1127.786865234375
2026-06-16,1130.06201171875
2026-06-17,1141.2398681640625
2026-06-18,1154.7919921875
2026-06-19,1174.0814208984375
2026-06-22,1175.565185546875
2026-06-23,1155.97900390625
2026-06-24,1144.9000244140625
2026-06-25,1139.0
2026-06-26,1139.0
2026-06-29,1167.300048828125
2026-06-30,1162.0
2026-07-01,1196.4000244140625
2026-07-02,1213.199951171875
2026-07-03,1218.199951171875
2026-07-06,1207.5
2026-07-07,1192.5999755859375
2026-07-08,1168.0
2026-07-09,1218.199951171875
2026-07-10,1212.699951171875
2026-07-13,1215.300048828125
2026-07-14,1192.699951171875
2026-07-15,1196.300048828125
2026-07-16,1151.5
2026-07-17,1186.5
2026-07-20,1183.199951171875
2026-07-21,1166.9000244140625
2026-07-22,1147.9000244140625
2026-07-23,1105.800048828125
2026-07-24,1112.5
2026-07-27,1153.9000244140625
2026-07-28,1150.300048828125
2026-07-29,1168.0999755859375
2026-07-30,1146.9000244140625
2026-07-31,1161.4000244140625
2026-08-03,1165.0
2026-08-04,1202.0
2026-08-05,1215.0
2026-08-06,1200.0
2026-08-07,1176.0
2026-08-10,1174.0
2026-08-11,1171.300048828125
2026-08-12,1182.300048828125
2026-08-13,1177.0
2026-08-14,1167.9000244140625
2026-08-17,1202.699951171875
2026-08-18,1170.5999755859375
2026-08-19,1217.0
2026-08-20,1232.5
2026-08-21,1251.0
2026-08-24,1247.800048828125
2026-08-25,1224.4000244140625
2026-08-26,1223.0
2026-08-27,1204.0
2026-08-28,1194.4000244140625
2026-08-31,1172.300048828125
2026-09-01,1178.9000244140625
2026-09-02,1171.5
2026-09-03,1164.9000244140625
2026-09-04,1159.9000244140625
2026-09-07,1195.0
2026-09-08,1188.9000244140625
2026-09-09,1164.800048828125
2026-09-10,1185.0
2026-09-11,1189.5999755859375
2026-09-14,1189.5999755859375
2026-09-15,1153.0999755859375
2026-09-16,1124.0
2026-09-17,1119.0
2026-09-18,1155.0
2026-09-21,1144.0999755859375
