Date,BANDHANBNK
2025-11-07,152.38909912109375
2025-11-10,151.1894989013672
2025-11-11,149.6428985595703
2025-11-12,154.51071166992188
2025-11-13,152.8054962158203
2025-11-14,153.2615203857422
2025-11-17,153.44989013671875
2025-11-18,151.8438262939453
2025-11-19,151.56622314453125
2025-11-20,149.9204864501953
2025-11-21,147.82862854003906
2025-11-24,148.6217498779297
2025-11-25,148.3441619873047
2025-11-26,149.88082885742188
2025-11-27,148.35406494140625
2025-11-28,149.06788635253906
2025-12-01,148.7605438232422
2025-12-02,148.49285888671875
2025-12-03,145.51864624023438
2025-12-04,144.86431884765625
2025-12-05,138.876220703125
2025-12-08,134.30584716796875
2025-12-09,139.78831481933594
2025-12-10,140.12539672851562
2025-12-11,144.04144287109375
2025-12-12,148.28468322753906
2025-12-15,150.48558044433594
2025-12-16,148.2053680419922
2025-12-17,146.5695343017578
2025-12-18,144.08111572265625
2025-12-19,148.80020141601562
2025-12-22,147.68983459472656
2025-12-23,148.056640625
2025-12-24,145.072509765625
2025-12-26,143.63497924804688
2025-12-29,144.794921875
2025-12-30,144.56690979003906
2025-12-31,144.56690979003906
2026-01-01,142.94097900390625
2026-01-02,143.2185821533203
2026-01-05,145.9251251220703
2026-01-06,146.4010009765625
2026-01-07,146.3712615966797
2026-01-08,143.73411560058594
2026-01-09,142.7922821044922
2026-01-12,142.50477600097656
2026-01-13,142.137939453125
2026-01-14,144.07119750976562
2026-01-15,144.07119750976562
2026-01-16,143.59530639648438
2026-01-19,141.41421508789062
2026-01-20,138.19215393066406
2026-01-21,136.7942657470703
2026-01-22,141.23577880859375
2026-01-23,148.04673767089844
2026-01-27,147.73939514160156
2026-01-28,152.03219604492188
2026-01-29,150.6838836669922
2026-01-30,153.32101440429688
2026-02-02,147.28334045410156
2026-02-03,153.6680145263672
2026-02-04,155.98789978027344
2026-02-05,156.44395446777344
2026-02-06,157.67327880859375
2026-02-09,160.67726135253906
2026-02-10,165.25755310058594
2026-02-11,166.81405639648438
2026-02-12,168.0830535888672
2026-02-13,164.01829528808594
2026-02-16,166.4868927001953
2026-02-17,166.9825897216797
2026-02-18,170.26416015625
2026-02-19,168.01365661621094
2026-02-20,169.87750244140625
2026-02-23,172.15773010253906
2026-02-24,178.99844360351562
2026-02-25,181.3084259033203
2026-02-26,184.50076293945312
2026-02-27,180.41615295410156
2026-03-02,176.13328552246094
2026-03-04,175.88543701171875
2026-03-05,183.43994140625
2026-03-06,181.45713806152344
2026-03-09,172.62368774414062
2026-03-10,180.69374084472656
2026-03-11,180.90194702148438
2026-03-12,176.4802703857422
2026-03-13,173.99183654785156
2026-03-16,161.14320373535156
2026-03-17,158.20864868164062
2026-03-18,162.09495544433594
2026-03-19,156.7017059326172
2026-03-20,157.0784454345703
2026-03-23,147.0652313232422
2026-03-24,148.70106506347656
2026-03-25,152.10157775878906
2026-03-27,147.63034057617188
2026-03-30,140.13531494140625
2026-04-01,146.4010009765625
2026-04-02,145.08242797851562
2026-04-06,151.268798828125
2026-04-07,147.84844970703125
2026-04-08,163.334228515625
2026-04-09,164.5139923095703
2026-04-10,166.62570190429688
2026-04-13,165.2971954345703
2026-04-15,172.27671813964844
2026-04-16,172.6831817626953
2026-04-17,172.97068786621094
2026-04-20,173.9224395751953
2026-04-21,174.61642456054688
2026-04-22,175.00308227539062
2026-04-23,172.40557861328125
2026-04-24,173.16897583007812
2026-04-27,180.30709838867188
2026-04-28,177.11476135253906
2026-04-29,196.59591674804688
2026-04-30,198.0037078857422
2026-05-01,198.0037078857422
2026-05-04,204.9832000732422
2026-05-05,204.66595458984375
2026-05-06,207.08499145507812
2026-05-07,205.84573364257812
2026-05-08,204.3387908935547
2026-05-11,199.500732421875
2026-05-12,194.3850860595703
2026-05-13,193.20530700683594
2026-05-14,197.3295440673828
2026-05-15,192.78890991210938
2026-05-18,188.70431518554688
2026-05-19,189.5668487548828
2026-05-20,190.49874877929688
2026-05-21,189.43795776367188
2026-05-22,192.9376220703125
2026-05-25,195.27734375
2026-05-26,198.6778564453125
2026-05-27,204.0612030029297
2026-05-28,204.0612030029297
2026-05-29,206.50997924804688
2026-06-01,205.3599395751953
2026-06-02,204.55690002441406
2026-06-03,205.8358154296875
2026-06-04,203.674560546875
2026-06-05,204.10084533691406
2026-06-08,201.16629028320312
2026-06-09,205.1616668701172
2026-06-10,198.04335021972656
2026-06-11,192.2337188720703
2026-06-12,202.84178161621094
2026-06-15,209.06781005859375
2026-06-16,214.87745666503906
2026-06-17,211.9230499267578
2026-06-18,212.43858337402344
2026-06-19,206.30177307128906
2026-06-22,206.5397186279297
2026-06-23,205.34010314941406
2026-06-24,209.9402313232422
2026-06-25,200.0261688232422
2026-06-26,200.0261688232422
2026-06-29,200.59127807617188
2026-06-30,202.4253692626953
2026-07-01,203.27798461914062
2026-07-02,203.3374786376953
2026-07-03,198.8761444091797
2026-07-06,205.6077880859375
2026-07-07,203.3374786376953
2026-07-08,194.35531616210938
2026-07-09,198.1425018310547
2026-07-10,208.1953582763672
2026-07-13,211.3182830810547
2026-07-14,206.0836639404297
2026-07-15,214.65933227539062
2026-07-16,212.57737731933594
2026-07-17,211.4174346923828
2026-07-20,209.5238494873047
2026-07-21,207.03541564941406
2026-07-22,172.009033203125
2026-07-23,164.41485595703125
2026-07-24,164.5040740966797
2026-07-27,167.9739990234375
2026-07-28,167.38906860351562
2026-07-29,172.08834838867188
2026-07-30,171.23573303222656
2026-07-31,172.6336212158203
2026-08-03,172.15773010253906
2026-08-04,172.10816955566406
2026-08-05,168.9951629638672
2026-08-06,173.1590576171875
2026-08-07,174.5073699951172
2026-08-10,171.13658142089844
2026-08-11,172.50473022460938
2026-08-12,174.487548828125
2026-08-13,174.38839721679688
2026-08-14,173.0500030517578
2026-08-17,173.25
2026-08-18,170.5
2026-08-19,169.1999969482422
2026-08-20,174.16000366210938
2026-08-21,175.10000610351562
2026-08-24,173.89999389648438
2026-08-25,173.5
2026-08-26,173.5
2026-08-27,169.6999969482422
2026-08-28,168.25
2026-08-31,163.5
2026-09-01,162.89999389648438
2026-09-02,161.52000427246094
2026-09-03,164.22999572753906
2026-09-04,164.9499969482422
2026-09-07,164.6999969482422
2026-09-08,171.5800018310547
2026-09-09,171.6999969482422
2026-09-10,174.0
2026-09-11,176.52000427246094
2026-09-14,176.52000427246094
2026-09-15,172.4499969482422
2026-09-16,172.5
2026-09-18,175.0
2026-09-21,178.80999755859375
