Date,HDFCAMC
2022-05-05,878.4057006835938
2022-05-06,881.8284301757812
2022-05-09,870.3665161132812
2022-05-10,863.6559448242188
2022-05-11,845.2357177734375
2022-05-12,828.7071533203125
2022-05-13,797.1810302734375
2022-05-16,793.1051635742188
2022-05-17,815.8038940429688
2022-05-18,799.4553833007812
2022-05-19,768.6725463867188
2022-05-20,768.6950073242188
2022-05-23,781.508056640625
2022-05-24,766.69091796875
2022-05-25,767.6140747070312
2022-05-26,782.814208984375
2022-05-27,813.912353515625
2022-05-30,826.5678100585938
2022-05-31,854.2656860351562
2022-06-01,835.1023559570312
2022-06-02,848.9738159179688
2022-06-03,838.615234375
2022-06-06,836.7913208007812
2022-06-07,842.5785522460938
2022-06-08,856.0896606445312
2022-06-09,866.3369140625
2022-06-10,860.46484375
2022-06-13,835.342041015625
2022-06-14,838.4967651367188
2022-06-15,842.34228515625
2022-06-16,822.05517578125
2022-06-17,814.364013671875
2022-06-20,823.1604614257812
2022-06-21,854.3396606445312
2022-06-22,842.112060546875
2022-06-23,836.26318359375
2022-06-24,836.3782348632812
2022-06-27,809.620361328125
2022-06-28,806.0050659179688
2022-06-29,803.5872192382812
2022-06-30,825.4632568359375
2022-07-01,844.6911010742188
2022-07-04,861.3399047851562
2022-07-05,857.9088745117188
2022-07-06,880.0612182617188
2022-07-07,877.8045043945312
2022-07-08,901.4075927734375
2022-07-11,902.0984497070312
2022-07-12,882.9166259765625
2022-07-13,878.196044921875
2022-07-14,873.9819946289062
2022-07-15,874.0740966796875
2022-07-18,889.1110229492188
2022-07-19,889.571533203125
2022-07-20,885.0350952148438
2022-07-21,886.5780029296875
2022-07-22,875.8472290039062
2022-07-25,856.780517578125
2022-07-26,857.6785888671875
2022-07-27,877.896728515625
2022-07-28,895.8350219726562
2022-07-29,896.8252563476562
2022-08-01,921.0269165039062
2022-08-02,925.5172729492188
2022-08-03,921.8099365234375
2022-08-04,915.2701416015625
2022-08-05,922.0402221679688
2022-08-08,923.2606201171875
2022-08-10,913.9575805664062
2022-08-11,933.6228637695312
2022-08-12,901.0621948242188
2022-08-16,1004.616455078125
2022-08-17,1000.5405883789062
2022-08-18,1004.616455078125
2022-08-19,993.4481811523438
2022-08-22,968.8548583984375
2022-08-23,994.0468139648438
2022-08-24,973.6906127929688
2022-08-25,973.6906127929688
2022-08-26,962.3380737304688
2022-08-29,941.613525390625
2022-08-30,955.5910034179688
2022-09-01,939.84033203125
2022-09-02,927.7509155273438
2022-09-05,921.9710693359375
2022-09-06,908.6382446289062
2022-09-07,925.7014770507812
2022-09-08,930.859619140625
2022-09-09,928.2344970703125
2022-09-12,938.320556640625
2022-09-13,942.0049438476562
2022-09-14,935.6263427734375
2022-09-15,925.58642578125
2022-09-16,895.4204711914062
2022-09-19,893.8316650390625
2022-09-20,895.466552734375
2022-09-21,893.3941040039062
2022-09-22,882.8014526367188
2022-09-23,868.9620971679688
2022-09-26,852.5203857421875
2022-09-27,857.517333984375
2022-09-28,856.43505859375
2022-09-29,859.9122314453125
2022-09-30,870.2515258789062
2022-10-03,846.6714477539062
2022-10-04,871.5411376953125
2022-10-06,880.383544921875
2022-10-07,883.0548706054688
2022-10-10,882.5021362304688
2022-10-11,877.5973510742188
2022-10-12,886.554931640625
2022-10-13,884.3442993164062
2022-10-14,873.5905151367188
2022-10-17,881.6500854492188
2022-10-18,890.7919921875
2022-10-19,902.8123779296875
2022-10-20,937.3764038085938
2022-10-21,953.127197265625
2022-10-24,949.0282592773438
2022-10-25,948.7979125976562
2022-10-27,957.318115234375
2022-10-28,953.0120239257812
2022-10-31,955.4529418945312
2022-11-01,962.6604614257812
2022-11-02,969.8450317382812
2022-11-03,966.3218994140625
2022-11-04,961.8776245117188
2022-11-07,961.900634765625
2022-11-09,967.0587158203125
2022-11-10,959.828125
2022-11-11,968.233154296875
2022-11-14,954.278564453125
2022-11-15,957.4332275390625
2022-11-16,954.8312377929688
2022-11-17,942.8799438476562
2022-11-18,945.2979125976562
2022-11-21,954.0021362304688
2022-11-22,969.8680419921875
2022-11-23,980.25341796875
2022-11-24,978.4573364257812
2022-11-25,996.142333984375
2022-11-28,997.662109375
2022-11-29,1001.0701904296875
2022-11-30,1007.2645874023438
2022-12-01,1013.1595458984375
2022-12-02,1010.4193725585938
2022-12-05,1007.1265258789062
2022-12-06,1009.5213012695312
2022-12-07,1047.194091796875
2022-12-08,1057.1190185546875
2022-12-09,1037.6378173828125
2022-12-12,1030.614501953125
2022-12-13,1035.3809814453125
2022-12-14,1045.766357421875
2022-12-15,1039.6409912109375
2022-12-16,1030.9598388671875
2022-12-19,1055.0234375
2022-12-20,1047.217041015625
2022-12-21,1026.3773193359375
2022-12-22,1005.4225463867188
2022-12-23,956.0286865234375
2022-12-26,983.5924072265625
2022-12-27,996.8331298828125
2022-12-28,992.2046508789062
2022-12-29,1005.53759765625
2022-12-30,1004.6854858398438
2023-01-02,1008.6232299804688
2023-01-03,1008.43896484375
2023-01-04,1004.4552612304688
2023-01-05,1012.9292602539062
2023-01-06,983.4542846679688
2023-01-09,1000.3563232421875
2023-01-10,986.9775390625
2023-01-11,987.1616821289062
2023-01-12,990.5235595703125
2023-01-13,991.3987426757812
2023-01-16,972.6544189453125
2023-01-17,965.2855834960938
2023-01-18,953.4035034179688
2023-01-19,949.5579223632812
2023-01-20,931.2972412109375
2023-01-23,921.4644775390625
2023-01-24,904.3781127929688
2023-01-25,890.722900390625
2023-01-27,882.1797485351562
2023-01-30,862.4452514648438
2023-01-31,870.596923828125
2023-02-01,857.1259765625
2023-02-02,851.0697021484375
2023-02-03,854.8231811523438
2023-02-06,880.4987182617188
2023-02-07,877.343994140625
2023-02-08,880.1072998046875
2023-02-09,883.2390747070312
2023-02-10,887.19970703125
2023-02-13,870.1134643554688
2023-02-14,868.9850463867188
2023-02-15,876.5380249023438
2023-02-16,872.738525390625
2023-02-17,854.9153442382812
2023-02-20,855.83642578125
2023-02-21,844.2536010742188
2023-02-22,837.6217041015625
2023-02-23,819.59130859375
2023-02-24,836.009765625
2023-02-27,830.6443481445312
2023-02-28,833.4767456054688
2023-03-01,833.2925415039062
2023-03-02,824.8875122070312
2023-03-03,827.2593383789062
2023-03-06,827.3975830078125
2023-03-08,828.7100830078125
2023-03-09,821.2722778320312
2023-03-10,809.3440551757812
2023-03-13,788.6884765625
2023-03-14,788.9647827148438
2023-03-15,772.223876953125
2023-03-16,774.941162109375
2023-03-17,772.86865234375
2023-03-20,773.7667236328125
2023-03-21,812.498779296875
2023-03-22,814.3410034179688
2023-03-23,803.126708984375
2023-03-24,770.4277954101562
2023-03-27,773.9970703125
2023-03-28,776.1385498046875
2023-03-29,772.8226928710938
2023-03-31,786.5469360351562
2023-04-03,796.7250366210938
2023-04-05,804.2089233398438
2023-04-06,802.0213012695312
2023-04-10,806.1893310546875
2023-04-11,810.3111572265625
2023-04-12,821.9170532226562
2023-04-13,825.2099609375
2023-04-17,832.2793579101562
2023-04-18,833.9833984375
2023-04-19,814.502197265625
2023-04-20,817.104248046875
2023-04-21,815.1469116210938
2023-04-24,820.1900024414062
2023-04-25,813.1436157226562
2023-04-26,802.0443725585938
2023-04-27,798.4060668945312
2023-04-28,812.5448608398438
2023-05-02,833.0623168945312
2023-05-03,825.302001953125
2023-05-04,838.4736938476562
2023-05-05,840.29296875
2023-05-08,846.0037231445312
2023-05-09,838.957275390625
2023-05-10,849.1354370117188
2023-05-11,846.9478149414062
2023-05-12,839.2796630859375
2023-05-15,848.5828247070312
2023-05-16,848.0991821289062
2023-05-17,836.9999389648438
2023-05-18,835.2498779296875
2023-05-19,831.1050415039062
2023-05-22,823.0684204101562
2023-05-23,813.5811767578125
2023-05-24,802.2515869140625
2023-05-25,812.4298095703125
2023-05-26,854.6619873046875
2023-05-29,862.951904296875
2023-05-30,898.5752563476562
2023-05-31,904.0787963867188
2023-06-01,898.0686645507812
2023-06-02,904.9307250976562
2023-06-05,904.1018676757812
2023-06-06,908.1546630859375
2023-06-07,918.9775390625
2023-06-08,918.1715698242188
2023-06-09,912.7918090820312
2023-06-12,917.817626953125
2023-06-13,932.5884399414062
2023-06-14,912.60302734375
2023-06-15,901.2536010742188
2023-06-16,905.2175903320312
2023-06-19,893.06591796875
2023-06-20,993.3231811523438
2023-06-21,966.7075805664062
2023-06-22,952.2907104492188
2023-06-23,951.4176635742188
2023-06-26,946.8872680664062
2023-06-27,968.783935546875
2023-06-28,967.4153442382812
2023-06-30,1083.3399658203125
2023-07-03,1078.597412109375
2023-07-04,1081.3109130859375
2023-07-05,1082.9390869140625
2023-07-06,1066.3985595703125
2023-07-07,1063.1895751953125
2023-07-10,1061.20751953125
2023-07-11,1077.25244140625
2023-07-12,1097.54443359375
2023-07-13,1099.3140869140625
2023-07-14,1123.05126953125
2023-07-17,1124.8917236328125
2023-07-18,1119.4884033203125
2023-07-19,1136.406494140625
2023-07-20,1189.2838134765625
2023-07-21,1179.5625
2023-07-24,1178.61865234375
2023-07-25,1192.5400390625
2023-07-26,1173.2861328125
2023-07-27,1154.598388671875
2023-07-28,1197.825439453125
2023-07-31,1195.8197021484375
2023-08-01,1206.3433837890625
2023-08-02,1175.7635498046875
2023-08-03,1132.560302734375
2023-08-04,1135.556884765625
2023-08-07,1156.6041259765625
2023-08-08,1176.943359375
2023-08-09,1189.96826171875
2023-08-10,1217.0556640625
2023-08-11,1208.4906005859375
2023-08-14,1177.273681640625
2023-08-16,1204.88037109375
2023-08-17,1200.940185546875
2023-08-18,1180.5770263671875
2023-08-21,1166.679443359375
2023-08-22,1179.7041015625
2023-08-23,1194.94677734375
2023-08-24,1177.3446044921875
2023-08-25,1179.1142578125
2023-08-28,1192.6580810546875
2023-08-29,1168.7086181640625
2023-08-30,1176.8489990234375
2023-08-31,1191.195068359375
2023-09-01,1147.3309326171875
2023-09-04,1157.500732421875
2023-09-05,1166.3726806640625
2023-09-06,1159.530029296875
2023-09-07,1190.41650390625
2023-09-08,1196.669189453125
2023-09-11,1257.1209716796875
2023-09-12,1241.5478515625
2023-09-13,1238.3388671875
2023-09-14,1257.8995361328125
2023-09-15,1286.4501953125
2023-09-18,1249.8770751953125
2023-09-20,1266.6298828125
2023-09-21,1262.9962158203125
2023-09-22,1253.817626953125
2023-09-25,1260.5185546875
2023-09-26,1256.1771240234375
2023-09-27,1260.0467529296875
2023-09-28,1216.8905029296875
2023-09-29,1249.3580322265625
2023-10-03,1255.7760009765625
2023-10-04,1255.115234375
2023-10-05,1249.5938720703125
2023-10-06,1286.497314453125
2023-10-09,1269.3433837890625
2023-10-10,1304.0286865234375
2023-10-11,1296.4310302734375
2023-10-12,1300.32421875
2023-10-13,1347.538818359375
2023-10-16,1348.95458984375
2023-10-17,1368.2320556640625
2023-10-18,1350.4647216796875
2023-10-19,1352.8006591796875
2023-10-20,1358.6287841796875
2023-10-23,1335.0096435546875
2023-10-25,1327.5770263671875
2023-10-26,1279.4185791015625
2023-10-27,1298.79052734375
2023-10-30,1277.8377685546875
2023-10-31,1290.2017822265625
2023-11-01,1285.0579833984375
2023-11-02,1288.43212890625
2023-11-03,1300.277099609375
2023-11-06,1306.1995849609375
2023-11-07,1309.9276123046875
2023-11-08,1295.841064453125
2023-11-09,1303.6512451171875
2023-11-10,1307.1197509765625
2023-11-13,1312.593994140625
2023-11-15,1307.1668701171875
2023-11-16,1324.2264404296875
2023-11-17,1371.7005615234375
2023-11-20,1358.463623046875
2023-11-21,1358.487060546875
2023-11-22,1346.689453125
2023-11-23,1346.712890625
2023-11-24,1340.9556884765625
2023-11-28,1367.736572265625
2023-11-29,1383.993896484375
2023-11-30,1401.360107421875
2023-12-01,1381.77587890625
2023-12-04,1393.8096923828125
2023-12-05,1429.721923828125
2023-12-06,1412.0018310546875
2023-12-07,1413.8421630859375
2023-12-08,1409.61865234375
2023-12-11,1404.451171875
2023-12-12,1423.681640625
2023-12-13,1420.9915771484375
2023-12-14,1439.1129150390625
2023-12-15,1427.385986328125
2023-12-18,1428.87255859375
2023-12-19,1473.3265380859375
2023-12-20,1470.754638671875
2023-12-21,1485.855712890625
2023-12-22,1520.2579345703125
2023-12-26,1507.964599609375
2023-12-27,1516.9072265625
2023-12-28,1516.6949462890625
2023-12-29,1512.471435546875
2024-01-01,1520.16357421875
2024-01-02,1538.8746337890625
2024-01-03,1527.6904296875
2024-01-04,1569.73779296875
2024-01-05,1559.001708984375
2024-01-08,1580.9691162109375
2024-01-09,1611.6904296875
2024-01-10,1613.4127197265625
2024-01-11,1652.487060546875
2024-01-12,1630.3309326171875
2024-01-15,1652.67578125
2024-01-16,1621.4825439453125
2024-01-17,1573.5364990234375
2024-01-18,1605.697265625
2024-01-19,1641.633056640625
2024-01-23,1588.968017578125
2024-01-24,1621.3646240234375
2024-01-25,1618.0140380859375
2024-01-29,1656.451171875
2024-01-30,1656.592529296875
2024-01-31,1690.1455078125
2024-02-01,1693.189208984375
2024-02-02,1683.2320556640625
2024-02-05,1679.1263427734375
2024-02-06,1710.319580078125
2024-02-07,1719.16796875
2024-02-08,1719.333251953125
2024-02-09,1716.1712646484375
2024-02-12,1715.9825439453125
2024-02-13,1776.6466064453125
2024-02-14,1782.9937744140625
2024-02-15,1785.2352294921875
2024-02-16,1828.83984375
2024-02-19,1762.34765625
2024-02-20,1781.2239990234375
2024-02-21,1765.580322265625
2024-02-22,1785.211669921875
2024-02-23,1801.681396484375
2024-02-26,1831.435302734375
2024-02-27,1842.2657470703125
2024-02-28,1810.6241455078125
2024-02-29,1771.0780029296875
2024-03-01,1786.06103515625
2024-03-04,1819.9207763671875
2024-03-05,1790.756591796875
2024-03-06,1775.8443603515625
2024-03-07,1767.6802978515625
2024-03-11,1778.2039794921875
2024-03-12,1740.923095703125
2024-03-13,1715.88818359375
2024-03-14,1772.0455322265625
2024-03-15,1802.058837890625
2024-03-18,1765.580322265625
2024-03-19,1730.0926513671875
2024-03-20,1704.255615234375
2024-03-21,1732.4993896484375
2024-03-22,1780.7049560546875
2024-03-26,1798.3780517578125
2024-03-27,1791.1578369140625
2024-03-28,1771.59716796875
2024-04-01,1786.226318359375
2024-04-02,1772.8240966796875
2024-04-03,1766.7364501953125
2024-04-04,1745.7601318359375
2024-04-05,1734.1273193359375
2024-04-08,1727.35546875
2024-04-09,1747.9072265625
2024-04-10,1748.7803955078125
2024-04-12,1736.722900390625
2024-04-15,1721.00830078125
2024-04-16,1759.7286376953125
2024-04-18,1780.23291015625
2024-04-19,1750.054443359375
2024-04-22,1721.29150390625
2024-04-23,1720.4656982421875
2024-04-24,1727.379150390625
2024-04-25,1740.215087890625
2024-04-26,1754.4195556640625
2024-04-29,1779.501708984375
2024-04-30,1837.9239501953125
2024-05-02,1858.570068359375
2024-05-03,1848.9195556640625
2024-05-06,1834.6441650390625
2024-05-07,1776.6466064453125
2024-05-08,1753.4993896484375
2024-05-09,1706.614990234375
2024-05-10,1717.5634765625
2024-05-13,1733.39599609375
2024-05-14,1735.6375732421875
2024-05-15,1775.348876953125
2024-05-16,1819.1890869140625
2024-05-17,1785.943115234375
2024-05-21,1791.6060791015625
2024-05-22,1792.6915283203125
2024-05-23,1806.0230712890625
2024-05-24,1800.9735107421875
2024-05-27,1849.8397216796875
2024-05-28,1893.114013671875
2024-05-29,1837.3577880859375
2024-05-30,1769.0723876953125
2024-05-31,1833.039794921875
2024-06-03,1930.2059326171875
2024-06-04,1631.5814208984375
2024-06-05,1748.6151123046875
2024-06-06,1774.6173095703125
2024-06-07,1804.2060546875
2024-06-10,1788.9161376953125
2024-06-11,1801.2095947265625
2024-06-12,1889.57470703125
2024-06-13,1885.8228759765625
2024-06-14,1894.4351806640625
2024-06-18,1902.4320068359375
2024-06-19,1873.2547607421875
2024-06-20,1869.3643798828125
2024-06-21,1879.25830078125
2024-06-24,1906.2021484375
2024-06-25,1975.699462890625
2024-06-26,1942.4398193359375
2024-06-27,1942.2236328125
2024-06-28,1917.9212646484375
2024-07-01,1973.826416015625
2024-07-02,1967.222412109375
2024-07-03,1981.6309814453125
2024-07-04,2027.1859130859375
2024-07-05,2033.8621826171875
2024-07-08,1997.5283203125
2024-07-09,2010.928466796875
2024-07-10,1997.8165283203125
2024-07-11,2008.2869873046875
2024-07-12,2002.283203125
2024-07-15,2015.4669189453125
2024-07-16,1963.332275390625
2024-07-18,1999.1854248046875
2024-07-19,1952.909912109375
2024-07-22,1947.3145751953125
2024-07-23,1900.4388427734375
2024-07-24,1949.8602294921875
2024-07-25,1949.23583984375
2024-07-26,1971.6170654296875
2024-07-29,1991.188720703125
2024-07-30,1971.9053955078125
2024-07-31,1976.0115966796875
2024-08-01,2008.959228515625
2024-08-02,1980.5982666015625
2024-08-05,1935.3795166015625
2024-08-06,1913.5025634765625
2024-08-07,1954.494873046875
2024-08-08,1973.3699951171875
2024-08-09,1985.136962890625
2024-08-12,2021.0865478515625
2024-08-13,1989.363525390625
2024-08-14,1990.34814453125
2024-08-16,2025.0245361328125
2024-08-19,2015.3468017578125
2024-08-20,2064.624267578125
2024-08-21,2108.234130859375
2024-08-22,2125.4521484375
2024-08-23,2106.408935546875
2024-08-26,2115.91845703125
2024-08-27,2164.811767578125
2024-08-28,2149.25048828125
2024-08-29,2139.188232421875
2024-08-30,2123.098876953125
2024-09-02,2114.837890625
2024-09-03,2141.998046875
2024-09-04,2163.37060546875
2024-09-05,2168.173583984375
2024-09-06,2121.898193359375
2024-09-09,2113.92529296875
2024-09-10,2101.582275390625
2024-09-11,2114.1416015625
2024-09-12,2106.673095703125
2024-09-13,2124.011474609375
2024-09-16,2129.102294921875
2024-09-17,2123.771240234375
2024-09-18,2128.7421875
2024-09-19,2108.35400390625
2024-09-20,2102.830810546875
2024-09-23,2119.400390625
2024-09-24,2151.267578125
2024-09-25,2147.44921875
2024-09-26,2174.51318359375
2024-09-27,2123.122802734375
2024-09-30,2064.88818359375
2024-10-01,2096.443115234375
2024-10-03,2029.5152587890625
2024-10-04,2026.5377197265625
2024-10-07,1984.9208984375
2024-10-08,2012.129150390625
2024-10-09,2098.748291015625
2024-10-10,2118.27197265625
2024-10-11,2136.97900390625
2024-10-14,2152.660400390625
2024-10-15,2187.745361328125
2024-10-16,2318.7666015625
2024-10-17,2271.0986328125
2024-10-18,2262.021240234375
2024-10-21,2210.726806640625
2024-10-22,2166.492431640625
2024-10-23,2160.80126953125
2024-10-24,2129.798828125
2024-10-25,2085.5166015625
2024-10-28,2083.235107421875
2024-10-29,2122.402587890625
2024-10-30,2105.856689453125
2024-10-31,2064.96044921875
2024-11-01,2076.198974609375
2024-11-04,2057.251708984375
2024-11-05,2062.3427734375
2024-11-06,2160.537109375
2024-11-07,2169.518310546875
2024-11-08,2153.86083984375
2024-11-11,2137.291259765625
2024-11-12,2112.05224609375
2024-11-13,2040.802001953125
2024-11-14,2055.0185546875
2024-11-18,2008.7191162109375
2024-11-19,2012.465087890625
2024-11-21,2023.96826171875
2024-11-22,2028.362548828125
2024-11-25,2086.093017578125
2024-11-26,2035.6630859375
2024-11-27,2037.3199462890625
2024-11-28,2021.8787841796875
2024-11-29,2019.2371826171875
2024-12-02,2041.2342529296875
2024-12-03,2045.196533203125
2024-12-04,2095.29052734375
2024-12-05,2092.6005859375
2024-12-06,2095.914794921875
2024-12-09,2146.464599609375
2024-12-10,2140.38916015625
2024-12-11,2182.342041015625
2024-12-12,2181.74169921875
2024-12-13,2179.940673828125
2024-12-16,2169.326416015625
2024-12-17,2120.457275390625
2024-12-18,2097.9560546875
2024-12-19,2110.467529296875
2024-12-20,2047.35791015625
2024-12-23,2041.0421142578125
2024-12-24,2025.1688232421875
2024-12-26,2050.5517578125
2024-12-27,2047.502197265625
2024-12-30,2048.606689453125
2024-12-31,2016.7396240234375
2025-01-01,1999.2093505859375
2025-01-02,2056.555419921875
2025-01-03,2029.0350341796875
2025-01-06,1971.5450439453125
2025-01-07,1955.575439453125
2025-01-08,1951.1328125
2025-01-09,1897.31689453125
2025-01-10,1846.5989990234375
2025-01-13,1841.6759033203125
2025-01-14,1856.32470703125
2025-01-15,1943.95263671875
2025-01-16,1964.700927734375
2025-01-17,1935.9559326171875
2025-01-20,1940.54248046875
2025-01-21,1935.403564453125
2025-01-22,1897.6531982421875
2025-01-23,1921.95556640625
2025-01-24,1862.4483642578125
2025-01-27,1783.873779296875
2025-01-28,1771.6024169921875
2025-01-29,1818.2139892578125
2025-01-30,1810.361572265625
2025-01-31,1858.6539306640625
2025-02-01,1877.0009765625
2025-02-03,1830.3172607421875
2025-02-04,1857.90966796875
2025-02-05,1917.705078125
2025-02-06,1890.2327880859375
2025-02-07,1883.8450927734375
2025-02-10,1859.854736328125
2025-02-11,1769.585205078125
2025-02-12,1778.8067626953125
2025-02-13,1803.8775634765625
2025-02-14,1802.2445068359375
2025-02-17,1791.726318359375
2025-02-18,1795.232421875
2025-02-19,1821.119873046875
2025-02-20,1863.3128662109375
2025-02-21,1821.7681884765625
2025-02-24,1817.13330078125
2025-02-25,1808.3922119140625
2025-02-27,1771.6744384765625
2025-02-28,1742.6173095703125
2025-03-03,1783.1292724609375
2025-03-04,1774.6522216796875
2025-03-05,1855.9644775390625
2025-03-06,1845.2781982421875
2025-03-07,1841.5078125
2025-03-10,1801.115966796875
2025-03-11,1815.1402587890625
2025-03-12,1809.544921875
2025-03-13,1789.10888671875
2025-03-17,1799.458984375
2025-03-18,1799.458984375
2025-03-19,1909.4921875
2025-03-20,1905.6739501953125
2025-03-21,1918.5216064453125
2025-03-24,1969.3837890625
2025-03-25,1975.074951171875
2025-03-26,1955.407470703125
2025-03-27,1956.343994140625
2025-03-28,1927.8150634765625
2025-04-01,1909.87646484375
2025-04-02,1957.32861328125
2025-04-03,1942.031494140625
2025-04-04,1876.136474609375
2025-04-07,1792.4708251953125
2025-04-08,1842.54052734375
2025-04-09,1825.05810546875
2025-04-11,1915.0155029296875
2025-04-15,1985.0650634765625
2025-04-16,1983.5760498046875
2025-04-17,2025.84130859375
2025-04-21,2141.973876953125
2025-04-22,2165.892333984375
2025-04-23,2189.8583984375
2025-04-24,2184.046875
2025-04-25,2104.84814453125
2025-04-28,2127.3251953125
2025-04-29,2120.9375
2025-04-30,2100.957763671875
2025-05-02,2109.026611328125
2025-05-05,2144.471435546875
2025-05-06,2083.475341796875
2025-05-07,2127.373291015625
2025-05-08,2059.364990234375
2025-05-09,2051.58447265625
2025-05-12,2175.2578125
2025-05-13,2159.6484375
2025-05-14,2194.373046875
2025-05-15,2258.4912109375
2025-05-16,2275.2529296875
2025-05-19,2311.466796875
2025-05-20,2288.7490234375
2025-05-21,2312.811279296875
2025-05-22,2297.970458984375
2025-05-23,2312.138916015625
2025-05-26,2320.159423828125
2025-05-27,2309.401123046875
2025-05-28,2318.526611328125
2025-05-29,2326.931640625
2025-05-30,2297.2021484375
2025-06-02,2315.549072265625
2025-06-03,2300.323974609375
2025-06-04,2276.357666015625
2025-06-05,2346.5751953125
2025-06-06,2489.3037109375
2025-06-09,2552.765625
2025-06-10,2505.646240234375
2025-06-11,2507.114013671875
2025-06-12,2461.75634765625
2025-06-13,2431.419677734375
2025-06-16,2431.957763671875
2025-06-17,2438.6123046875
2025-06-18,2418.60009765625
2025-06-19,2386.551025390625
2025-06-20,2426.233154296875
2025-06-23,2416.398193359375
2025-06-24,2477.511474609375
2025-06-25,2491.652099609375
2025-06-26,2483.1875
2025-06-27,2519.15087890625
2025-06-30,2540.33740234375
2025-07-01,2516.459716796875
2025-07-02,2483.6767578125
2025-07-03,2468.508544921875
2025-07-04,2462.881591796875
2025-07-07,2446.000732421875
2025-07-08,2499.823486328125
2025-07-09,2515.481201171875
2025-07-10,2548.01953125
2025-07-11,2503.24853515625
2025-07-14,2491.2607421875
2025-07-15,2585.2060546875
2025-07-16,2619.45703125
2025-07-17,2696.031982421875
2025-07-18,2735.176025390625
2025-07-21,2750.83349609375
2025-07-22,2736.399169921875
2025-07-23,2739.57958984375
2025-07-24,2721.96484375
2025-07-25,2716.337890625
2025-07-28,2722.20947265625
2025-07-29,2753.524658203125
2025-07-30,2774.31982421875
2025-07-31,2764.53369140625
2025-08-01,2747.408447265625
2025-08-04,2781.6591796875
2025-08-05,2776.0322265625
2025-08-06,2779.7021484375
2025-08-07,2771.628662109375
2025-08-08,2721.4755859375
2025-08-11,2691.62841796875
2025-08-12,2674.5029296875
2025-08-13,2682.087158203125
2025-08-14,2686.7353515625
2025-08-18,2797.316650390625
2025-08-19,2798.29541015625
2025-08-20,2793.64697265625
2025-08-21,2834.99267578125
2025-08-22,2851.62890625
2025-08-25,2882.94384765625
2025-08-26,2818.11181640625
2025-08-28,2731.261474609375
2025-08-29,2673.03515625
2025-09-01,2730.038330078125
2025-09-02,2706.062744140625
2025-09-03,2738.845703125
2025-09-04,2725.145263671875
2025-09-05,2726.61328125
2025-09-08,2795.114990234375
2025-09-09,2765.757080078125
2025-09-10,2840.13037109375
2025-09-11,2837.439208984375
2025-09-12,2837.194580078125
2025-09-15,2810.52783203125
2025-09-16,2827.89794921875
2025-09-17,2841.8427734375
2025-09-18,2862.393310546875
2025-09-19,2865.57373046875
2025-09-22,2851.38427734375
2025-09-23,2878.784912109375
2025-09-24,2833.035400390625
2025-09-25,2813.952880859375
2025-09-26,2750.34423828125
2025-09-29,2751.32275390625
2025-09-30,2707.041259765625
2025-10-01,2718.295166015625
2025-10-03,2735.665283203125
2025-10-06,2769.916015625
2025-10-07,2718.784423828125
2025-10-08,2679.1513671875
2025-10-09,2680.86376953125
2025-10-10,2700.925048828125
2025-10-13,2773.83056640625
2025-10-14,2737.133056640625
2025-10-15,2820.313720703125
2025-10-16,2839.64111328125
2025-10-17,2796.582763671875
2025-10-20,2796.827392578125
2025-10-21,2792.66845703125
2025-10-23,2745.9404296875
2025-10-24,2712.423583984375
2025-10-27,2720.007568359375
2025-10-28,2762.8212890625
2025-10-29,2641.230712890625
2025-10-30,2624.839111328125
2025-10-31,2631.93408203125
2025-11-03,2644.4111328125
2025-11-04,2643.4326171875
2025-11-06,2636.582275390625
2025-11-07,2658.111572265625
2025-11-10,2689.181884765625
2025-11-11,2681.35302734375
2025-11-12,2684.044189453125
2025-11-13,2680.1298828125
2025-11-14,2648.570068359375
2025-11-17,2661.04736328125
2025-11-18,2640.496826171875
2025-11-19,2638.294921875
2025-11-20,2641.719970703125
2025-11-21,2639.02880859375
2025-11-24,2628.01953125
2025-11-25,2611.138916015625
2025-11-26,2621.65869140625
2025-11-27,2622.637451171875
2025-11-28,2615.787109375
2025-12-01,2592.105224609375
2025-12-02,2543.37109375
2025-12-03,2540.630859375
2025-12-04,2540.435302734375
2025-12-05,2522.331298828125
2025-12-08,2496.8876953125
2025-12-09,2504.12939453125
2025-12-10,2553.54833984375
2025-12-11,2607.664794921875
2025-12-12,2617.45068359375
2025-12-15,2551.199951171875
2025-12-16,2528.3984375
2025-12-17,2486.80810546875
2025-12-18,2664.619140625
2025-12-19,2615.004150390625
2025-12-22,2605.8056640625
2025-12-23,2651.310302734375
2025-12-24,2599.2490234375
2025-12-26,2590.539306640625
2025-12-29,2590.539306640625
2025-12-30,2573.9033203125
2025-12-31,2615.004150390625
2026-01-01,2591.51806640625
2026-01-02,2600.325439453125
2026-01-05,2603.75048828125
2026-01-06,2565.976806640625
2026-01-07,2568.42333984375
2026-01-08,2527.713623046875
2026-01-09,2469.38916015625
2026-01-12,2434.257568359375
2026-01-13,2432.49609375
2026-01-14,2499.43212890625
2026-01-15,2499.43212890625
2026-01-16,2540.82666015625
2026-01-19,2524.386474609375
2026-01-20,2472.814208984375
2026-01-21,2423.003662109375
2026-01-22,2445.41357421875
2026-01-23,2377.69482421875
2026-01-27,2384.642822265625
2026-01-28,2424.569580078125
2026-01-29,2489.743896484375
2026-01-30,2461.85400390625
2026-02-02,2515.285400390625
