Date,CDSL
2025-02-01,1284.612548828125
2025-02-03,1225.783203125
2025-02-04,1268.4921875
2025-02-05,1325.8470458984375
2025-02-06,1305.40185546875
2025-02-07,1313.4127197265625
2025-02-10,1275.4710693359375
2025-02-11,1218.7552490234375
2025-02-12,1214.626708984375
2025-02-13,1206.0750732421875
2025-02-14,1184.7452392578125
2025-02-17,1186.3670654296875
2025-02-18,1164.34912109375
2025-02-19,1187.644775390625
2025-02-20,1227.9456787109375
2025-02-21,1234.236572265625
2025-02-24,1193.2476806640625
2025-02-25,1180.76416015625
2025-02-27,1134.07421875
2025-02-28,1089.0062255859375
2025-03-03,1085.3692626953125
2025-03-04,1097.2138671875
2025-03-05,1119.5758056640625
2025-03-06,1155.8465576171875
2025-03-07,1133.2388916015625
2025-03-10,1088.41650390625
2025-03-11,1085.614990234375
2025-03-12,1071.2640380859375
2025-03-13,1052.735595703125
2025-03-17,1040.15380859375
2025-03-18,1040.15380859375
2025-03-19,1153.24169921875
2025-03-20,1150.3421630859375
2025-03-21,1195.5576171875
2025-03-24,1214.4793701171875
2025-03-25,1189.7581787109375
2025-03-26,1161.05615234375
2025-03-27,1167.4453125
2025-03-28,1199.2437744140625
2025-04-01,1177.3731689453125
2025-04-02,1200.6197509765625
2025-04-03,1217.1824951171875
2025-04-04,1179.3880615234375
2025-04-07,1124.2939453125
2025-04-08,1151.9638671875
2025-04-09,1127.095458984375
2025-04-11,1148.081298828125
2025-04-15,1206.4683837890625
2025-04-16,1211.1864013671875
2025-04-17,1220.7210693359375
2025-04-21,1284.5142822265625
2025-04-22,1290.21533203125
2025-04-23,1337.691650390625
2025-04-24,1344.080810546875
2025-04-25,1308.203369140625
2025-04-28,1316.2633056640625
2025-04-29,1323.2423095703125
2025-04-30,1297.4891357421875
2025-05-02,1298.6685791015625
2025-05-05,1291.0999755859375
2025-05-06,1238.708984375
2025-05-07,1244.999755859375
2025-05-08,1219.050048828125
2025-05-09,1197.818359375
2025-05-12,1257.1883544921875
2025-05-13,1300.73291015625
2025-05-14,1313.6094970703125
2025-05-15,1314.395751953125
2025-05-16,1384.77490234375
2025-05-19,1426.05859375
2025-05-20,1423.89599609375
2025-05-21,1425.5670166015625
2025-05-22,1430.6783447265625
2025-05-23,1437.3624267578125
2025-05-26,1443.849853515625
2025-05-27,1440.802734375
2025-05-28,1493.390380859375
2025-05-29,1487.19775390625
2025-05-30,1503.6129150390625
2025-06-02,1654.200439453125
2025-06-03,1679.7569580078125
2025-06-04,1672.28662109375
2025-06-05,1748.4649658203125
2025-06-06,1745.712646484375
2025-06-09,1762.9141845703125
2025-06-10,1756.7216796875
2025-06-11,1709.7369384765625
2025-06-12,1616.1602783203125
2025-06-13,1631.39599609375
2025-06-16,1653.905517578125
2025-06-17,1658.0338134765625
2025-06-18,1651.644775390625
2025-06-19,1609.8695068359375
2025-06-20,1657.051025390625
2025-06-23,1693.911376953125
2025-06-24,1718.681640625
2025-06-25,1714.5533447265625
2025-06-26,1717.0106201171875
2025-06-27,1730.47705078125
2025-06-30,1763.4056396484375
2025-07-01,1766.845947265625
2025-07-02,1748.6614990234375
2025-07-03,1774.119873046875
2025-07-04,1732.44287109375
2025-07-07,1748.1700439453125
2025-07-08,1724.1861572265625
2025-07-09,1731.4598388671875
2025-07-10,1717.40380859375
2025-07-11,1659.9014892578125
2025-07-14,1648.794189453125
2025-07-15,1672.3848876953125
2025-07-16,1692.1419677734375
2025-07-17,1684.8682861328125
2025-07-18,1669.5343017578125
2025-07-21,1701.9715576171875
2025-07-22,1685.4580078125
2025-07-23,1668.3548583984375
2025-07-24,1650.6617431640625
2025-07-25,1587.163330078125
2025-07-28,1496.8306884765625
2025-07-29,1513.4423828125
2025-07-30,1487.001220703125
2025-07-31,1455.546875
2025-08-01,1453.5810546875
2025-08-04,1545.5848388671875
2025-08-05,1539.4903564453125
2025-08-06,1519.24169921875
2025-08-07,1550.35791015625
2025-08-08,1552.9344482421875
2025-08-11,1550.6552734375
2025-08-12,1527.7640380859375
2025-08-13,1550.35791015625
2025-08-14,1545.700439453125
2025-08-18,1560.862060546875
2025-08-19,1567.4024658203125
2025-08-20,1569.2852783203125
2025-08-21,1555.312744140625
2025-08-22,1560.16845703125
2025-08-25,1527.9622802734375
2025-08-26,1478.6124267578125
2025-08-28,1438.8748779296875
2025-08-29,1411.5244140625
2025-09-01,1463.5498046875
2025-09-02,1495.2606201171875
2025-09-03,1504.872802734375
2025-09-04,1495.7559814453125
2025-09-05,1509.6295166015625
2025-09-08,1540.250244140625
2025-09-09,1534.89892578125
2025-09-10,1534.7999267578125
2025-09-11,1518.0526123046875
2025-09-12,1531.8270263671875
2025-09-15,1539.556396484375
2025-09-16,1535.3944091796875
2025-09-17,1554.7181396484375
2025-09-18,1573.94287109375
2025-09-19,1567.69970703125
2025-09-22,1544.4122314453125
2025-09-23,1532.6197509765625
2025-09-24,1500.314453125
2025-09-25,1481.2880859375
2025-09-26,1454.432861328125
2025-09-29,1461.6669921875
2025-09-30,1445.4151611328125
2025-10-01,1462.1624755859375
2025-10-03,1476.6304931640625
2025-10-06,1511.115966796875
2025-10-07,1548.67333984375
2025-10-08,1525.7821044921875
2025-10-09,1544.51123046875
2025-10-10,1590.7891845703125
2025-10-13,1604.76171875
2025-10-14,1591.978271484375
2025-10-15,1607.338134765625
2025-10-16,1605.653564453125
2025-10-17,1596.7349853515625
2025-10-20,1585.3388671875
2025-10-21,1589.5008544921875
2025-10-23,1585.8343505859375
2025-10-24,1575.8255615234375
2025-10-27,1621.7071533203125
2025-10-28,1618.0406494140625
2025-10-29,1601.788818359375
2025-10-30,1600.1041259765625
2025-10-31,1572.8526611328125
2025-11-03,1578.9967041015625
2025-11-04,1525.1875
2025-11-06,1519.0435791015625
2025-11-07,1564.5286865234375
2025-11-10,1575.4293212890625
2025-11-11,1586.428955078125
2025-11-12,1640.3372802734375
2025-11-13,1611.599365234375
2025-11-14,1611.1038818359375
2025-11-17,1616.7523193359375
2025-11-18,1591.1854248046875
2025-11-19,1608.1309814453125
2025-11-20,1625.2745361328125
2025-11-21,1595.644775390625
2025-11-24,1573.2491455078125
2025-11-25,1559.87109375
2025-11-26,1605.2572021484375
2025-11-27,1609.9146728515625
2025-11-28,1602.58154296875
2025-12-01,1589.996337890625
2025-12-02,1577.70849609375
2025-12-03,1536.4844970703125
2025-12-04,1522.4129638671875
2025-12-05,1536.5836181640625
2025-12-08,1507.152099609375
2025-12-09,1503.4854736328125
2025-12-10,1465.9281005859375
2025-12-11,1508.935791015625
2025-12-12,1512.701416015625
2025-12-15,1503.8818359375
2025-12-16,1487.630126953125
2025-12-17,1463.9461669921875
2025-12-18,1476.135009765625
2025-12-19,1486.0445556640625
2025-12-22,1504.971923828125
2025-12-23,1501.8009033203125
2025-12-24,1485.3509521484375
2025-12-26,1469.29736328125
2025-12-29,1450.2708740234375
2025-12-30,1420.9384765625
2025-12-31,1430.55078125
2026-01-01,1433.127197265625
2026-01-02,1453.3428955078125
2026-01-05,1455.3248291015625
2026-01-06,1443.8297119140625
2026-01-07,1462.261474609375
2026-01-08,1425.1995849609375
2026-01-09,1396.9571533203125
2026-01-12,1404.686767578125
2026-01-13,1407.0650634765625
2026-01-14,1402.8038330078125
2026-01-15,1402.8038330078125
2026-01-16,1421.3349609375
2026-01-19,1402.1102294921875
2026-01-20,1328.8782958984375
2026-01-21,1321.743408203125
2026-01-22,1344.337158203125
2026-01-23,1314.3111572265625
2026-01-27,1310.1490478515625
2026-01-28,1344.634521484375
2026-01-29,1311.0408935546875
2026-01-30,1308.2662353515625
2026-02-02,1226.0164794921875
2026-02-03,1330.860107421875
2026-02-04,1353.9495849609375
2026-02-05,1350.9766845703125
2026-02-06,1319.364990234375
2026-02-09,1361.8773193359375
2026-02-10,1388.23681640625
2026-02-11,1384.5701904296875
2026-02-12,1357.814208984375
2026-02-13,1323.2298583984375
2026-02-16,1341.46337890625
2026-02-17,1327.292724609375
2026-02-18,1343.4453125
2026-02-19,1308.3653564453125
2026-02-20,1308.4644775390625
2026-02-23,1322.2388916015625
2026-02-24,1312.82470703125
2026-02-25,1314.806640625
2026-02-26,1284.0869140625
2026-02-27,1260.7000732421875
2026-03-02,1217.197021484375
2026-03-04,1198.4678955078125
2026-03-05,1228.394775390625
2026-03-06,1213.034912109375
2026-03-09,1199.557861328125
2026-03-10,1238.0072021484375
2026-03-11,1208.37744140625
2026-03-12,1199.855224609375
2026-03-13,1165.865234375
2026-03-16,1173.7928466796875
2026-03-17,1188.4591064453125
2026-03-18,1222.4490966796875
2026-03-19,1183.4051513671875
2026-03-20,1180.0360107421875
2026-03-23,1123.55126953125
2026-03-24,1174.7838134765625
2026-03-25,1201.837158203125
2026-03-27,1160.7122802734375
2026-03-30,1109.2813720703125
2026-04-01,1172.1082763671875
2026-04-02,1175.57666015625
2026-04-06,1194.4049072265625
2026-04-07,1192.62109375
2026-04-08,1275.7628173828125
2026-04-09,1267.7359619140625
2026-04-10,1291.6181640625
2026-04-13,1278.933837890625
2026-04-15,1327.6890869140625
2026-04-16,1355.43603515625
2026-04-17,1380.6063232421875
2026-04-20,1357.9134521484375
2026-04-21,1350.282958984375
2026-04-22,1309.2572021484375
2026-04-23,1311.635498046875
2026-04-24,1300.9332275390625
2026-04-27,1312.1309814453125
2026-04-28,1312.62646484375
2026-04-29,1294.591064453125
2026-04-30,1260.501953125
2026-05-01,1260.501953125
2026-05-04,1227.106689453125
2026-05-05,1243.3582763671875
2026-05-06,1271.204345703125
2026-05-07,1258.3218994140625
2026-05-08,1247.916748046875
2026-05-11,1215.7105712890625
2026-05-12,1171.7119140625
2026-05-13,1175.4775390625
2026-05-14,1187.864501953125
2026-05-15,1175.9730224609375
2026-05-18,1173.49560546875
2026-05-19,1198.56689453125
2026-05-20,1213.5303955078125
2026-05-21,1188.95458984375
2026-05-22,1193.2156982421875
2026-05-25,1206.3955078125
2026-05-26,1215.215087890625
2026-05-27,1232.556884765625
2026-05-28,1232.556884765625
2026-05-29,1233.349609375
2026-06-01,1204.1162109375
2026-06-02,1215.7105712890625
2026-06-03,1207.188232421875
2026-06-04,1205.9000244140625
2026-06-05,1206.49462890625
2026-06-08,1182.6124267578125
2026-06-09,1201.3416748046875
2026-06-10,1190.044677734375
2026-06-11,1179.4412841796875
2026-06-12,1216.8006591796875
2026-06-15,1254.2589111328125
2026-06-16,1252.57421875
2026-06-17,1279.2310791015625
2026-06-18,1338.1932373046875
2026-06-19,1357.9134521484375
2026-06-22,1359.39990234375
2026-06-23,1338.886962890625
2026-06-24,1319.6622314453125
2026-06-25,1305.09521484375
2026-06-26,1305.09521484375
2026-06-29,1286.1678466796875
2026-06-30,1293.6990966796875
2026-07-01,1320.35595703125
2026-07-02,1338.5897216796875
2026-07-03,1338.3914794921875
2026-07-06,1346.319091796875
2026-07-07,1347.70654296875
2026-07-08,1299.5457763671875
2026-07-09,1334.3284912109375
2026-07-10,1418.95654296875
2026-07-13,1431.442626953125
2026-07-14,1415.5872802734375
2026-07-15,1427.0823974609375
2026-07-16,1397.75
2026-07-17,1418.199951171875
2026-07-20,1385.199951171875
2026-07-21,1364.9000244140625
2026-07-22,1339.699951171875
2026-07-23,1323.4000244140625
2026-07-24,1333.0999755859375
2026-07-27,1329.0
2026-07-28,1345.0999755859375
2026-07-29,1350.0
2026-07-30,1336.4000244140625
2026-07-31,1333.0
2026-08-03,1322.199951171875
2026-08-04,1340.0
2026-08-05,1326.5
2026-08-06,1331.0
2026-08-07,1328.0
2026-08-10,1332.5
2026-08-11,1347.0
2026-08-12,1339.0
2026-08-13,1350.0
2026-08-14,1344.4000244140625
2026-08-17,1356.800048828125
2026-08-18,1340.5999755859375
2026-08-19,1329.0
2026-08-20,1345.9000244140625
2026-08-21,1388.9000244140625
2026-08-24,1385.0999755859375
2026-08-25,1394.800048828125
2026-08-26,1434.0
2026-08-27,1410.800048828125
2026-08-28,1414.699951171875
2026-08-31,1402.5
2026-09-01,1391.0
2026-09-02,1365.199951171875
2026-09-03,1394.0
2026-09-04,1394.5999755859375
2026-09-07,1414.9000244140625
2026-09-08,1400.0
2026-09-09,1368.5999755859375
2026-09-10,1355.0
2026-09-11,1360.0
2026-09-14,1360.0
2026-09-15,1311.0
2026-09-16,1299.0
2026-09-17,1349.4000244140625
2026-09-18,1390.0
2026-09-21,1361.0
