Date,ASTERDM
2025-09-26,622.3738403320312
2025-09-29,620.6314697265625
2025-09-30,624.2158203125
2025-10-01,628.0987548828125
2025-10-03,642.8342895507812
2025-10-06,669.616943359375
2025-10-07,658.7146606445312
2025-10-08,695.5035400390625
2025-10-09,694.70703125
2025-10-10,682.5602416992188
2025-10-13,697.6939697265625
2025-10-14,683.9541625976562
2025-10-15,695.4537963867188
2025-10-16,696.300048828125
2025-10-17,699.3865356445312
2025-10-20,715.06787109375
2025-10-21,719.7971801757812
2025-10-23,717.3578491210938
2025-10-24,702.721923828125
2025-10-27,694.8065795898438
2025-10-28,697.1961669921875
2025-10-29,696.7978515625
2025-10-30,694.5576782226562
2025-10-31,675.0929565429688
2025-11-03,675.4912109375
2025-11-04,685.646728515625
2025-11-06,684.2528686523438
2025-11-07,689.8782348632812
2025-11-10,678.6773071289062
2025-11-11,674.6947021484375
2025-11-12,678.3785400390625
2025-11-13,670.21435546875
2025-11-14,675.1427001953125
2025-11-17,676.1383666992188
2025-11-18,678.0798950195312
2025-11-19,659.7103271484375
2025-11-20,662.3985595703125
2025-11-21,647.3644409179688
2025-11-24,664.9374389648438
2025-11-25,657.1217041015625
2025-11-26,662.5479125976562
2025-11-27,662.7470703125
2025-11-28,662.5479125976562
2025-12-01,666.7296142578125
2025-12-02,662.0003051757812
2025-12-03,652.591552734375
2025-12-04,650.401123046875
2025-12-05,632.3302612304688
2025-12-08,615.9520263671875
2025-12-09,620.482177734375
2025-12-10,627.0533447265625
2025-12-11,613.7118530273438
2025-12-12,617.6445922851562
2025-12-15,615.205322265625
2025-12-16,602.9091186523438
2025-12-17,605.7965087890625
2025-12-18,589.418212890625
2025-12-19,595.5911865234375
2025-12-22,594.5955810546875
2025-12-23,594.744873046875
2025-12-24,594.5955810546875
2025-12-26,615.2550659179688
2025-12-29,608.3353881835938
2025-12-30,608.683837890625
2025-12-31,614.1598510742188
2026-01-01,604.0541381835938
2026-01-02,611.2227783203125
2026-01-05,612.5668334960938
2026-01-06,622.9215087890625
2026-01-07,618.341552734375
2026-01-08,612.41748046875
2026-01-09,611.8201293945312
2026-01-12,598.478515625
2026-01-13,603.6060791015625
2026-01-14,605.3982543945312
2026-01-15,605.3982543945312
2026-01-16,596.7860107421875
2026-01-19,570.5010986328125
2026-01-20,549.1943969726562
2026-01-21,566.0704956054688
2026-01-22,573.7866821289062
2026-01-23,552.8284912109375
2026-01-27,551.7830810546875
2026-01-28,547.2529296875
2026-01-29,536.8485107421875
2026-01-30,549.7420654296875
2026-02-02,555.6162719726562
2026-02-03,544.3157958984375
2026-02-04,537.9934692382812
2026-02-05,535.6039428710938
2026-02-06,560.594482421875
2026-02-09,569.5552368164062
2026-02-10,573.8364868164062
2026-02-11,597.7816162109375
2026-02-12,600.2208862304688
2026-02-13,597.2838134765625
2026-02-16,617.9432983398438
2026-02-17,623.17041015625
2026-02-18,626.4559936523438
2026-02-19,634.0228271484375
2026-02-20,628.0490112304688
2026-02-23,643.2324829101562
2026-02-24,635.2176513671875
2026-02-25,639.7975463867188
2026-02-26,646.61767578125
2026-02-27,651.7451782226562
2026-03-02,641.788818359375
2026-03-04,646.4185791015625
2026-03-05,652.591552734375
2026-03-06,669.7662963867188
2026-03-09,655.4290771484375
2026-03-10,662.5977172851562
2026-03-11,682.9087524414062
2026-03-12,681.0667724609375
2026-03-13,664.0413818359375
2026-03-16,646.3687744140625
2026-03-17,666.6300048828125
2026-03-18,659.1129760742188
2026-03-19,633.4254760742188
2026-03-20,624.2158203125
2026-03-23,618.5904541015625
2026-03-24,631.085693359375
2026-03-25,649.1565551757812
2026-03-27,665.0867919921875
2026-03-30,667.0780639648438
2026-04-01,684.9000244140625
2026-04-02,658.0999755859375
2026-04-06,670.5999755859375
2026-04-07,655.75
2026-04-08,666.5
2026-04-09,668.0999755859375
2026-04-10,681.7999877929688
2026-04-13,666.0499877929688
2026-04-15,683.0
2026-04-16,674.3499755859375
2026-04-17,688.1500244140625
2026-04-20,679.5
2026-04-21,679.75
2026-04-22,684.2999877929688
2026-04-23,687.5999755859375
2026-04-24,705.25
2026-04-27,719.7999877929688
2026-04-28,705.2999877929688
2026-04-29,699.5
2026-04-30,701.0499877929688
2026-05-01,701.0499877929688
2026-05-04,744.8499755859375
2026-05-05,742.7999877929688
2026-05-06,731.0499877929688
2026-05-07,738.5499877929688
2026-05-08,742.4000244140625
2026-05-11,739.8499755859375
2026-05-12,730.3499755859375
2026-05-13,735.75
2026-05-14,746.5999755859375
2026-05-15,753.6500244140625
2026-05-18,755.25
2026-05-19,748.9000244140625
2026-05-20,764.8499755859375
2026-05-21,759.25
2026-05-22,756.5999755859375
2026-05-25,746.9000244140625
2026-05-26,757.5999755859375
2026-05-27,741.25
2026-05-28,741.25
2026-05-29,728.3499755859375
2026-06-01,720.9500122070312
2026-06-02,726.9500122070312
2026-06-03,730.5
2026-06-04,738.0499877929688
2026-06-05,754.0
2026-06-08,766.1500244140625
2026-06-09,790.3499755859375
2026-06-10,812.9000244140625
2026-06-11,813.75
2026-06-12,814.9500122070312
2026-06-15,786.7000122070312
2026-06-16,780.0499877929688
2026-06-17,765.9500122070312
2026-06-18,788.5
2026-06-19,809.4000244140625
2026-06-22,789.8499755859375
2026-06-23,765.8499755859375
2026-06-24,769.7000122070312
2026-06-25,769.0499877929688
2026-06-26,769.0499877929688
2026-06-29,765.7000122070312
2026-06-30,784.4500122070312
2026-07-01,776.0
2026-07-02,790.9500122070312
2026-07-03,793.2000122070312
2026-07-06,791.5499877929688
2026-07-07,789.1500244140625
2026-07-08,779.5999755859375
2026-07-09,807.1500244140625
2026-07-10,808.9000244140625
2026-07-13,814.9000244140625
2026-07-14,813.2000122070312
2026-07-15,824.5999755859375
2026-07-16,812.0999755859375
2026-07-17,819.9000244140625
2026-07-20,815.1500244140625
2026-07-21,813.4500122070312
2026-07-22,799.5
2026-07-23,784.2999877929688
2026-07-24,785.6500244140625
2026-07-27,801.5
2026-07-28,813.5
2026-07-29,818.3499755859375
2026-07-30,814.0
2026-07-31,822.1500244140625
2026-08-03,815.1500244140625
2026-08-04,834.7000122070312
2026-08-05,842.0999755859375
2026-08-06,844.4500122070312
2026-08-07,869.7000122070312
2026-08-10,867.1500244140625
2026-08-11,854.9000244140625
2026-08-12,827.9500122070312
2026-08-13,824.2999877929688
2026-08-14,822.3499755859375
2026-08-17,819.75
2026-08-18,818.0
2026-08-19,800.2000122070312
2026-08-20,765.6500244140625
2026-08-21,761.5499877929688
2026-08-24,750.9000244140625
2026-08-25,765.25
2026-08-26,762.0999755859375
2026-08-27,754.7999877929688
2026-08-28,748.4000244140625
2026-08-31,756.0
2026-09-01,757.7999877929688
2026-09-02,759.9000244140625
2026-09-03,787.0
2026-09-04,785.75
2026-09-07,795.6500244140625
2026-09-08,790.3499755859375
2026-09-09,780.3499755859375
2026-09-10,766.5
2026-09-11,763.0499877929688
2026-09-14,763.0499877929688
2026-09-15,741.25
2026-09-16,741.2000122070312
2026-09-18,755.0499877929688
2026-09-21,758.5
