Date,GODREJPROP
2010-06-16,241.08799743652344
2010-06-17,238.1351776123047
2010-06-18,239.7336883544922
2010-06-21,248.83641052246094
2010-06-22,252.14442443847656
2010-06-23,251.0343475341797
2010-06-24,268.8179016113281
2010-06-25,272.8585510253906
2010-06-28,272.2369384765625
2010-06-29,275.5893859863281
2010-06-30,280.6069641113281
2010-07-01,277.03253173828125
2010-07-02,271.7485046386719
2010-07-05,275.7447814941406
2010-07-06,275.5228271484375
2010-07-07,281.0954284667969
2010-07-08,283.2403259277344
2010-07-09,287.2843933105469
2010-07-12,287.6195373535156
2010-07-13,287.1726989746094
2010-07-14,292.266845703125
2010-07-15,306.1864318847656
2010-07-16,314.7884521484375
2010-07-19,308.88995361328125
2010-07-20,297.6961669921875
2010-07-21,295.8417053222656
2010-07-22,292.69134521484375
2010-07-23,286.5917663574219
2010-07-26,281.7657470703125
2010-07-27,290.4570617675781
2010-07-28,290.5464782714844
2010-07-29,294.724609375
2010-07-30,298.3664245605469
2010-08-02,300.75714111328125
2010-08-03,308.10791015625
2010-08-04,310.1410827636719
2010-08-05,328.6856994628906
2010-08-06,334.5395202636719
2010-08-09,347.3866882324219
2010-08-10,342.8063659667969
2010-08-11,332.3052673339844
2010-08-12,336.706787109375
2010-08-13,347.65478515625
2010-08-16,344.3927307128906
2010-08-17,344.9512939453125
2010-08-18,351.3860168457031
2010-08-19,348.5484924316406
2010-08-20,341.3094177246094
2010-08-23,333.8022155761719
2010-08-24,338.91876220703125
2010-08-25,334.40545654296875
2010-08-26,333.08721923828125
2010-08-27,332.99786376953125
2010-08-30,338.49420166015625
2010-08-31,327.6355895996094
2010-09-01,338.8516540527344
2010-09-02,353.6426696777344
2010-09-03,350.559326171875
2010-09-06,352.2797546386719
2010-09-07,346.4482727050781
2010-09-08,340.6614685058594
2010-09-09,339.9688720703125
2010-09-13,342.53826904296875
2010-09-14,339.4996337890625
2010-09-15,336.2599182128906
2010-09-16,335.0757141113281
2010-09-17,333.9139404296875
2010-09-20,332.99786376953125
2010-09-21,324.4405822753906
2010-09-22,322.295654296875
2010-09-23,321.1561279296875
2010-09-24,323.52447509765625
2010-09-27,326.3843994140625
2010-09-28,320.64227294921875
2010-09-29,317.76007080078125
2010-09-30,328.5069580078125
2010-10-01,333.66815185546875
2010-10-04,332.8638610839844
2010-10-05,333.06488037109375
2010-10-06,333.7351989746094
2010-10-07,330.7859191894531
2010-10-08,327.367431640625
2010-10-11,328.5069580078125
2010-10-12,327.1216735839844
2010-10-13,339.3656005859375
2010-10-14,332.68505859375
2010-10-15,325.35662841796875
2010-10-18,314.4085998535156
2010-10-19,310.49859619140625
2010-10-20,314.94482421875
2010-10-21,319.5474853515625
2010-10-22,318.54205322265625
2010-10-25,323.27874755859375
2010-10-26,329.2666015625
2010-10-27,329.7804870605469
2010-10-28,329.2442626953125
2010-10-29,325.580078125
2010-11-01,318.9665832519531
2010-11-02,320.48590087890625
2010-11-03,320.79864501953125
2010-11-04,326.1162414550781
2010-11-08,329.3336486816406
2010-11-09,328.6856994628906
2010-11-10,332.84149169921875
2010-11-11,326.362060546875
2010-11-12,318.3186340332031
2010-11-15,314.7214050292969
2010-11-16,308.8229064941406
2010-11-18,301.38275146484375
2010-11-19,292.53497314453125
2010-11-22,289.7197570800781
2010-11-23,292.3785705566406
2010-11-24,298.3217468261719
2010-11-25,289.7644958496094
2010-11-26,288.71435546875
2010-11-29,286.1449279785156
2010-11-30,285.899169921875
2010-12-01,301.0475769042969
2010-12-02,302.1870422363281
2010-12-03,297.070556640625
2010-12-06,293.8755187988281
2010-12-07,289.3175964355469
2010-12-08,285.63104248046875
2010-12-09,275.48736572265625
2010-12-10,281.4082336425781
2010-12-13,278.32489013671875
2010-12-14,276.98431396484375
2010-12-15,273.0743408203125
2010-12-16,270.8400573730469
2010-12-20,268.5834045410156
2010-12-21,267.89080810546875
2010-12-22,263.93609619140625
2010-12-23,257.81414794921875
2010-12-24,265.5001220703125
2010-12-27,267.08648681640625
2010-12-28,264.2712707519531
2010-12-29,264.4277038574219
2010-12-30,263.3328552246094
2010-12-31,274.86175537109375
2011-01-03,278.5260009765625
2011-01-04,275.39801025390625
2011-01-05,275.39801025390625
2011-01-06,274.95111083984375
2011-01-07,272.314697265625
2011-01-10,262.7295837402344
2011-01-11,261.3890075683594
2011-01-12,264.2489013671875
2011-01-13,262.0816650390625
2011-01-14,268.0918884277344
2011-01-17,265.477783203125
2011-01-18,261.0538635253906
2011-01-19,261.3666687011719
2011-01-20,261.90289306640625
2011-01-21,263.0423889160156
2011-01-24,262.238037109375
2011-01-25,261.4114074707031
2011-01-27,258.8419189453125
2011-01-28,254.8872528076172
2011-01-31,253.21157836914062
2011-02-01,249.79310607910156
2011-02-02,254.86492919921875
2011-02-03,266.2374267578125
2011-02-04,266.5948791503906
2011-02-07,266.9300537109375
2011-02-08,260.62933349609375
2011-02-09,258.082275390625
2011-02-10,252.18377685546875
2011-02-11,256.4289245605469
2011-02-14,260.1378479003906
2011-02-15,268.1589050292969
2011-02-16,268.7174987792969
2011-02-17,270.4154968261719
2011-02-18,270.1921081542969
2011-02-21,270.6389465332031
2011-02-22,267.600341796875
2011-02-23,264.0701904296875
2011-02-24,261.76885986328125
2011-02-25,263.3551940917969
2011-02-28,270.8177185058594
2011-03-01,272.873291015625
2011-03-03,270.9964599609375
2011-03-04,269.85693359375
2011-03-07,270.7283020019531
2011-03-08,270.77301025390625
2011-03-09,271.8454895019531
2011-03-10,271.8678283691406
2011-03-11,270.9517517089844
2011-03-14,269.96868896484375
2011-03-15,265.3213806152344
2011-03-16,268.8291931152344
2011-03-17,273.14141845703125
2011-03-18,271.46563720703125
2011-03-21,273.833984375
2011-03-22,275.4203186035156
2011-03-23,285.0947570800781
2011-03-24,288.46856689453125
2011-03-25,304.0191650390625
2011-03-28,301.6285095214844
2011-03-29,301.695556640625
2011-03-30,299.3941955566406
2011-03-31,298.1877136230469
2011-04-01,299.0590515136719
2011-04-04,305.51617431640625
2011-04-05,308.10791015625
2011-04-06,314.1181335449219
2011-04-07,309.8059997558594
2011-04-08,304.22027587890625
2011-04-11,297.629150390625
2011-04-13,308.44305419921875
2011-04-15,309.96240234375
2011-04-18,308.28668212890625
2011-04-19,302.14239501953125
2011-04-20,309.06866455078125
2011-04-21,305.8289794921875
2011-04-25,303.59466552734375
2011-04-26,308.33135986328125
2011-04-27,307.1471862792969
2011-04-28,307.92919921875
2011-04-29,307.8621520996094
2011-05-02,306.2981872558594
2011-05-03,302.65625
2011-05-04,301.226318359375
2011-05-05,299.0590515136719
2011-05-06,299.3271789550781
2011-05-09,310.7667541503906
2011-05-10,315.52581787109375
2011-05-11,310.9231262207031
2011-05-12,308.8005676269531
2011-05-13,310.6549987792969
2011-05-16,314.7437438964844
2011-05-17,306.0523681640625
2011-05-18,303.41595458984375
2011-05-19,299.3271789550781
2011-05-20,297.7408142089844
2011-05-23,291.5295104980469
2011-05-24,290.41241455078125
2011-05-25,291.5741882324219
2011-05-26,290.4794616699219
2011-05-27,300.5113220214844
2011-05-30,296.9364929199219
2011-05-31,302.16473388671875
2011-06-01,300.6007385253906
2011-06-02,303.12548828125
2011-06-03,296.0204772949219
2011-06-06,297.89727783203125
2011-06-07,299.52825927734375
2011-06-08,295.7523193359375
2011-06-09,298.14300537109375
2011-06-10,293.0264892578125
2011-06-13,296.60137939453125
2011-06-14,295.14910888671875
2011-06-15,295.2607727050781
2011-06-16,295.3725280761719
2011-06-17,298.9920654296875
2011-06-20,295.8863830566406
2011-06-21,296.3108825683594
2011-06-22,302.34344482421875
2011-06-23,302.94671630859375
2011-06-24,306.3652038574219
2011-06-27,306.4768981933594
2011-06-28,327.7026062011719
2011-06-29,330.9422912597656
2011-06-30,329.4230041503906
2011-07-01,330.5177917480469
2011-07-04,334.5172119140625
2011-07-05,331.8583679199219
2011-07-06,338.1143798828125
2011-07-07,344.7502136230469
2011-07-08,345.2193603515625
2011-07-11,363.2947998046875
2011-07-12,362.80328369140625
2011-07-13,353.709716796875
2011-07-14,354.02423095703125
2011-07-15,361.88897705078125
2011-07-18,355.6197204589844
2011-07-19,361.7316589355469
2011-07-20,358.13641357421875
2011-07-21,358.4284973144531
2011-07-22,366.18084716796875
2011-07-25,361.1249694824219
2011-07-26,355.7769775390625
2011-07-27,346.06964111328125
2011-07-28,348.4066467285156
2011-07-29,346.901123046875
2011-08-01,342.4519348144531
2011-08-02,335.9129638671875
2011-08-03,332.07049560546875
2011-08-04,332.2052917480469
2011-08-05,322.99237060546875
2011-08-08,323.9810485839844
2011-08-09,310.0942687988281
2011-08-10,312.6334228515625
2011-08-11,312.7232971191406
2011-08-12,309.9369812011719
2011-08-16,312.0491638183594
2011-08-17,300.6566162109375
2011-08-18,302.4092712402344
2011-08-19,302.3419189453125
2011-08-22,310.22906494140625
2011-08-23,311.62225341796875
2011-08-24,310.3414611816406
2011-08-25,309.59991455078125
2011-08-26,309.5100402832031
2011-08-29,311.1953125
2011-08-30,307.57757568359375
2011-09-02,310.13922119140625
2011-09-05,310.13922119140625
2011-09-06,309.8021240234375
2011-09-07,323.53167724609375
2011-09-08,317.55450439453125
2011-09-09,315.82427978515625
2011-09-12,309.4201354980469
2011-09-13,307.15057373046875
2011-09-14,309.7347412109375
2011-09-15,312.27392578125
2011-09-16,308.386474609375
2011-09-19,308.6111755371094
2011-09-20,303.4205017089844
2011-09-21,297.1286926269531
2011-09-22,288.455078125
2011-09-23,289.78082275390625
2011-09-26,282.11834716796875
2011-09-27,287.5338134765625
2011-09-28,296.9939270019531
2011-09-29,303.37554931640625
2011-09-30,297.8478088378906
2011-10-03,295.7355041503906
2011-10-04,290.252685546875
2011-10-05,281.0847473144531
2011-10-07,293.46600341796875
2011-10-10,297.5107421875
2011-10-11,295.1737976074219
2011-10-12,298.67919921875
2011-10-13,301.488037109375
2011-10-14,305.48779296875
2011-10-17,300.36444091796875
2011-10-18,298.67919921875
2011-10-19,302.0048522949219
2011-10-20,296.948974609375
2011-10-21,300.4768371582031
2011-10-24,298.2073059082031
2011-10-25,300.342041015625
2011-10-28,308.9257507324219
2011-10-31,309.57745361328125
2011-11-01,307.6224670410156
2011-11-02,300.1173400878906
2011-11-03,301.555419921875
2011-11-04,305.82489013671875
2011-11-08,306.4090576171875
2011-11-09,303.95977783203125
2011-11-11,303.21826171875
2011-11-14,302.7014465332031
2011-11-15,301.6228332519531
2011-11-16,299.5105895996094
2011-11-17,301.1959228515625
2011-11-18,296.7467346191406
2011-11-21,294.20751953125
2011-11-22,287.73602294921875
2011-11-23,281.107177734375
2011-11-24,289.6011047363281
2011-11-25,296.1175231933594
2011-11-28,297.4208068847656
2011-11-29,300.81390380859375
2011-11-30,298.3197326660156
2011-12-01,302.8811950683594
2011-12-02,303.3530578613281
2011-12-05,303.10589599609375
2011-12-07,303.98223876953125
2011-12-08,305.0833435058594
2011-12-09,303.4205017089844
2011-12-12,303.5328063964844
2011-12-13,303.73504638671875
2011-12-14,301.69024658203125
2011-12-15,292.0054626464844
2011-12-16,297.6230163574219
2011-12-19,283.26434326171875
2011-12-20,281.0397644042969
2011-12-21,285.6462707519531
2011-12-22,285.9608154296875
2011-12-23,288.5449523925781
2011-12-26,286.1855163574219
2011-12-27,276.2085876464844
2011-12-28,278.0287170410156
2011-12-29,278.5006103515625
2011-12-30,274.07391357421875
2012-01-02,272.5908203125
2012-01-03,275.60186767578125
2012-01-04,280.5454406738281
2012-01-05,282.208251953125
2012-01-06,279.0624084472656
2012-01-09,280.2308349609375
2012-01-10,282.2981262207031
2012-01-11,283.9609680175781
2012-01-12,281.6464538574219
2012-01-13,282.6801452636719
2012-01-16,286.2529602050781
2012-01-17,288.36517333984375
2012-01-18,287.37652587890625
2012-01-19,292.83685302734375
2012-01-20,290.85943603515625
2012-01-23,292.54473876953125
2012-01-24,295.6681213378906
2012-01-25,296.79168701171875
2012-01-27,298.9038391113281
2012-01-30,288.7696533203125
2012-01-31,296.25238037109375
2012-02-01,295.802978515625
2012-02-02,295.21868896484375
2012-02-03,296.49957275390625
2012-02-06,288.2752990722656
2012-02-07,283.0621032714844
2012-02-08,289.3763732910156
2012-02-09,294.90411376953125
2012-02-10,291.5110778808594
2012-02-13,292.1177978515625
2012-02-14,293.6907043457031
2012-02-15,293.80303955078125
2012-02-16,295.5557861328125
2012-02-17,299.15106201171875
2012-02-21,297.8478088378906
2012-02-22,291.0841369628906
2012-02-23,291.96051025390625
2012-02-24,295.0838928222656
2012-02-27,287.17425537109375
2012-02-28,296.4321594238281
2012-02-29,296.8815002441406
2012-03-01,294.3648376464844
2012-03-02,300.9037780761719
2012-03-05,297.4208068847656
2012-03-06,292.54473876953125
2012-03-07,289.30889892578125
2012-03-09,292.8818054199219
2012-03-12,294.6794128417969
2012-03-13,301.69024658203125
2012-03-14,302.74639892578125
2012-03-15,299.84765625
2012-03-16,291.5560302734375
2012-03-19,288.85955810546875
2012-03-20,284.02838134765625
2012-03-21,287.24163818359375
2012-03-22,278.6354064941406
2012-03-23,295.0614318847656
2012-03-26,287.5562438964844
2012-03-27,281.6464538574219
2012-03-28,276.2085876464844
2012-03-29,274.6131896972656
2012-03-30,275.4895324707031
2012-04-02,270.72576904296875
2012-04-03,276.5906066894531
2012-04-04,277.9837646484375
2012-04-09,278.09613037109375
2012-04-10,279.1072998046875
2012-04-11,277.5118408203125
2012-04-12,274.41094970703125
2012-04-13,276.7478942871094
2012-04-16,273.3997497558594
2012-04-17,273.7817687988281
2012-04-18,275.93896484375
2012-04-19,274.99517822265625
2012-04-20,273.62451171875
2012-04-23,272.2987365722656
2012-04-24,273.1750793457031
2012-04-25,269.5572814941406
2012-04-26,269.4449768066406
2012-04-27,268.9281311035156
2012-04-30,266.5238037109375
2012-05-02,264.99578857421875
2012-05-03,267.5124816894531
2012-05-04,264.38909912109375
2012-05-07,265.1305847167969
2012-05-08,264.9059143066406
2012-05-09,267.06304931640625
2012-05-10,263.5576171875
2012-05-11,256.7490234375
2012-05-14,257.91754150390625
2012-05-15,257.3557434082031
2012-05-16,255.73793029785156
2012-05-17,254.12001037597656
2012-05-18,257.220947265625
2012-05-21,257.8950500488281
2012-05-22,259.40057373046875
2012-05-23,260.0746765136719
2012-05-24,259.5578918457031
2012-05-25,256.3895568847656
2012-05-28,260.3218994140625
2012-05-29,261.2431640625
2012-05-30,259.8275146484375
2012-05-31,260.8836669921875
2012-06-01,256.164794921875
2012-06-04,256.3895568847656
2012-06-05,257.1085510253906
2012-06-06,256.79400634765625
2012-06-07,256.50189208984375
2012-06-08,258.6590576171875
2012-06-11,258.2096252441406
2012-06-12,270.5460205078125
2012-06-13,262.45660400390625
2012-06-14,256.02996826171875
2012-06-15,256.8614196777344
2012-06-18,254.99635314941406
2012-06-19,253.55821228027344
2012-06-20,253.9626922607422
2012-06-21,252.81668090820312
2012-06-22,247.76083374023438
2012-06-25,244.14305114746094
2012-06-26,243.94081115722656
2012-06-27,242.61505126953125
2012-06-28,239.087158203125
2012-06-29,236.97491455078125
2012-07-02,234.6155242919922
2012-07-03,240.95220947265625
2012-07-04,243.581298828125
2012-07-05,243.064453125
2012-07-06,247.4686737060547
2012-07-09,243.648681640625
2012-07-10,242.0982208251953
2012-07-11,237.87376403808594
2012-07-12,234.7952880859375
2012-07-13,232.3235321044922
2012-07-16,231.716796875
2012-07-17,231.82916259765625
2012-07-18,228.7281951904297
2012-07-19,228.43434143066406
2012-07-20,232.2770233154297
2012-07-23,227.9596710205078
2012-07-24,228.81863403320312
2012-07-25,230.12966918945312
2012-07-26,226.30960083007812
2012-07-27,228.59259033203125
2012-07-30,231.14683532714844
2012-07-31,230.51390075683594
2012-08-01,233.40719604492188
2012-08-02,234.28875732421875
2012-08-03,232.29962158203125
2012-08-06,231.48587036132812
2012-08-07,234.65042114257812
2012-08-08,231.82493591308594
2012-08-09,230.62692260742188
2012-08-10,229.47413635253906
2012-08-13,229.60975646972656
2012-08-14,230.64955139160156
2012-08-16,234.69561767578125
2012-08-17,235.73541259765625
2012-08-21,237.29507446289062
2012-08-22,240.5274200439453
2012-08-23,239.35202026367188
2012-08-24,237.99578857421875
2012-08-27,235.147705078125
2012-08-28,235.71279907226562
2012-08-29,233.94970703125
2012-08-30,237.22726440429688
2012-08-31,233.1585693359375
2012-09-03,232.8195037841797
2012-09-04,233.27159118652344
2012-09-05,235.147705078125
2012-09-06,235.3963623046875
2012-09-07,234.4696044921875
2012-09-10,236.79779052734375
2012-09-11,240.21096801757812
2012-09-12,243.872802734375
2012-09-13,248.23532104492188
2012-09-14,246.81129455566406
2012-09-17,249.18467712402344
2012-09-18,252.48483276367188
2012-09-20,248.9812469482422
2012-09-21,248.4613494873047
2012-09-24,257.43511962890625
2012-09-25,266.4087829589844
2012-09-26,270.3418884277344
2012-09-27,265.8211364746094
2012-09-28,269.8219909667969
2012-10-01,267.62945556640625
2012-10-03,267.62945556640625
2012-10-04,269.595947265625
2012-10-05,266.72528076171875
2012-10-08,268.3075256347656
2012-10-09,267.8328552246094
2012-10-10,263.3572692871094
2012-10-11,259.9892883300781
2012-10-12,262.5209655761719
2012-10-15,263.76416015625
2012-10-16,265.0978088378906
2012-10-17,266.7704772949219
2012-10-18,269.4829406738281
2012-10-19,273.6872253417969
2012-10-22,265.54986572265625
2012-10-23,268.5335693359375
2012-10-25,269.9576110839844
2012-10-29,266.61224365234375
2012-10-30,265.685546875
2012-10-31,262.0236511230469
2012-11-01,271.8789367675781
2012-11-02,273.5290222167969
2012-11-05,277.9141845703125
2012-11-06,275.3598937988281
2012-11-07,278.5696716308594
2012-11-08,292.6292419433594
2012-11-09,290.2558288574219
2012-11-12,285.7576599121094
2012-11-15,286.50360107421875
2012-11-16,286.00634765625
2012-11-19,281.6664123535156
2012-11-20,280.10675048828125
2012-11-21,285.735107421875
2012-11-22,283.6329345703125
2012-11-23,283.8589782714844
2012-11-26,281.5081787109375
2012-11-27,282.412353515625
2012-11-29,285.9159240722656
2012-11-30,289.1708679199219
2012-12-03,295.11566162109375
2012-12-04,294.2115173339844
2012-12-05,298.5740661621094
2012-12-06,296.3815002441406
2012-12-07,298.325439453125
2012-12-10,299.1165466308594
2012-12-11,297.17266845703125
2012-12-12,297.2404479980469
2012-12-13,296.4493103027344
2012-12-14,297.8055419921875
2012-12-17,294.4601745605469
2012-12-18,303.6825256347656
2012-12-19,298.00897216796875
2012-12-20,295.2513122558594
2012-12-21,290.2558288574219
2012-12-24,294.5732116699219
2012-12-26,291.5442810058594
2012-12-27,289.80377197265625
2012-12-28,288.899658203125
2012-12-31,289.0578308105469
2013-01-01,291.49908447265625
2013-01-02,298.55145263671875
2013-01-03,299.6816711425781
2013-01-04,294.392333984375
2013-01-07,287.1138916015625
2013-01-08,286.23236083984375
2013-01-09,283.5199279785156
2013-01-10,284.1754455566406
2013-01-11,281.1917419433594
2013-01-14,282.412353515625
2013-01-15,285.03436279296875
2013-01-16,283.18084716796875
2013-01-17,282.23150634765625
2013-01-18,277.4394836425781
2013-01-21,276.6257629394531
2013-01-22,280.2197265625
2013-01-23,277.6203308105469
2013-01-24,274.43316650390625
2013-01-25,281.0334777832031
2013-01-28,282.6383361816406
2013-01-29,282.2088928222656
2013-01-30,284.9665832519531
2013-01-31,280.78485107421875
2013-02-01,280.89788818359375
2013-02-04,280.3553771972656
2013-02-05,276.4449157714844
2013-02-06,270.47747802734375
2013-02-07,270.3644714355469
2013-02-08,268.8048400878906
2013-02-11,269.57330322265625
2013-02-12,267.2904052734375
2013-02-13,275.49554443359375
2013-02-14,270.6583557128906
2013-02-15,269.0760498046875
2013-02-18,270.9295959472656
2013-02-19,273.12213134765625
2013-02-20,273.4837951660156
2013-02-21,270.29669189453125
2013-02-22,269.3247375488281
2013-02-25,267.2225341796875
2013-02-26,260.5544128417969
2013-02-27,253.2081756591797
2013-02-28,242.85560607910156
2013-03-01,244.8673553466797
2013-03-04,246.5400390625
2013-03-05,253.9993133544922
2013-03-06,254.67745971679688
2013-03-07,254.5417938232422
2013-03-08,250.17926025390625
2013-03-11,249.86280822753906
2013-03-12,248.6195831298828
2013-03-13,245.61329650878906
2013-03-14,242.9234161376953
2013-03-15,242.04190063476562
2013-03-18,243.01385498046875
2013-03-19,240.708251953125
2013-03-20,237.04644775390625
2013-03-21,234.06272888183594
2013-03-22,232.8195037841797
2013-03-25,237.7923583984375
2013-03-26,239.44244384765625
2013-03-28,238.4930877685547
2013-04-01,256.7344055175781
2013-04-02,256.5534973144531
2013-04-03,247.71543884277344
2013-04-04,243.42071533203125
2013-04-05,240.23358154296875
2013-04-08,240.1431427001953
2013-04-09,239.01296997070312
2013-04-10,241.9740753173828
2013-04-11,252.48483276367188
2013-04-12,253.298583984375
2013-04-15,258.38446044921875
2013-04-16,264.0127868652344
2013-04-17,258.2940368652344
2013-04-18,263.4703063964844
2013-04-22,270.1836853027344
2013-04-23,270.81658935546875
2013-04-25,273.0769348144531
2013-04-26,271.76593017578125
2013-04-29,271.63031005859375
2013-04-30,280.12933349609375
2013-05-02,283.38427734375
2013-05-03,279.9033203125
2013-05-06,278.5470886230469
2013-05-07,282.8192138671875
2013-05-08,281.28216552734375
2013-05-09,271.2912292480469
2013-05-10,270.68096923828125
2013-05-13,267.3356018066406
2013-05-14,266.8157043457031
2013-05-15,265.0751953125
2013-05-16,268.48834228515625
2013-05-17,265.9567565917969
2013-05-20,263.3798828125
2013-05-21,256.8926086425781
2013-05-22,255.08428955078125
2013-05-23,255.06166076660156
2013-05-24,253.81846618652344
2013-05-27,256.4405212402344
2013-05-28,259.9892883300781
2013-05-29,260.3962097167969
2013-05-30,257.6611328125
2013-05-31,257.11865234375
2013-06-03,254.47401428222656
2013-06-04,254.9712677001953
2013-06-05,255.152099609375
2013-06-06,252.95953369140625
2013-06-07,251.1511993408203
2013-06-10,249.07167053222656
2013-06-11,254.85826110839844
2013-06-12,253.9993133544922
2013-06-13,249.07167053222656
2013-06-14,250.54090881347656
2013-06-17,250.87997436523438
2013-06-18,250.83477783203125
2013-06-19,248.30313110351562
2013-06-20,239.6458740234375
2013-06-21,238.58348083496094
2013-06-24,227.8014678955078
2013-06-25,240.55001831054688
2013-06-26,237.34027099609375
2013-06-27,240.91168212890625
2013-06-28,240.7534637451172
2013-07-01,241.9288330078125
2013-07-02,241.88330078125
2013-07-03,238.58106994628906
2013-07-04,238.3533172607422
2013-07-05,240.5396270751953
2013-07-08,238.6266326904297
2013-07-09,238.28500366210938
2013-07-10,239.628662109375
2013-07-11,239.01377868652344
2013-07-12,239.78811645507812
2013-07-15,243.63690185546875
2013-07-16,241.86053466796875
2013-07-17,245.93710327148438
2013-07-18,247.5312957763672
2013-07-19,247.62237548828125
2013-07-22,242.68038940429688
2013-07-23,242.47544860839844
2013-07-24,237.53347778320312
2013-07-25,236.25811767578125
2013-07-26,234.1628875732422
2013-07-29,230.70123291015625
2013-07-30,224.3245086669922
2013-07-31,217.9933319091797
2013-08-01,223.77792358398438
2013-08-02,216.42189025878906
2013-08-05,216.0347442626953
2013-08-06,207.17564392089844
2013-08-07,210.95614624023438
2013-08-08,204.01004028320312
2013-08-12,210.7511749267578
2013-08-13,208.4965362548828
2013-08-14,210.8878173828125
2013-08-16,218.85874938964844
2013-08-19,218.379638671875
2013-08-20,220.1917266845703
2013-08-21,215.46563720703125
2013-08-22,210.6171112060547
2013-08-23,209.17234802246094
2013-08-26,209.12335205078125
2013-08-27,202.26686096191406
2013-08-28,195.45933532714844
2013-08-29,193.74522399902344
2013-08-30,192.69224548339844
2013-09-02,193.54931640625
2013-09-03,193.0105743408203
2013-09-04,186.96217346191406
2013-09-05,190.1945343017578
2013-09-06,190.6352996826172
2013-09-10,191.76171875
2013-09-11,189.1415557861328
2013-09-12,189.7047576904297
2013-09-13,185.2725372314453
2013-09-16,188.57833862304688
2013-09-17,186.76626586914062
2013-09-18,183.65635681152344
2013-09-19,190.8801727294922
2013-09-20,191.9086456298828
2013-09-23,184.70932006835938
2013-09-24,175.8693084716797
2013-09-25,175.23263549804688
2013-09-26,171.04527282714844
