Date,CROMPTON
2017-08-11,207.42190551757812
2017-08-14,208.3937225341797
2017-08-16,208.3011932373047
2017-08-17,206.12608337402344
2017-08-18,208.4400177001953
2017-08-21,208.94908142089844
2017-08-22,201.17422485351562
2017-08-23,198.5363311767578
2017-08-24,198.0735626220703
2017-08-28,202.88656616210938
2017-08-29,200.1098175048828
2017-08-30,203.39561462402344
2017-08-31,202.8402862548828
2017-09-01,201.72958374023438
2017-09-04,201.54446411132812
2017-09-05,200.9428253173828
2017-09-06,200.34120178222656
2017-09-07,200.38748168945312
2017-09-08,199.5082244873047
2017-09-11,198.99913024902344
2017-09-12,201.2205047607422
2017-09-13,204.36749267578125
2017-09-14,202.3774871826172
2017-09-15,201.2205047607422
2017-09-18,203.02540588378906
2017-09-19,202.65516662597656
2017-09-20,205.9872589111328
2017-09-21,201.77584838867188
2017-09-22,195.25057983398438
2017-09-25,191.6407928466797
2017-09-26,195.25057983398438
2017-09-27,192.1035919189453
2017-09-28,192.42752075195312
2017-09-29,193.3068389892578
2017-10-03,201.59075927734375
2017-10-04,198.35121154785156
2017-10-05,199.5082244873047
2017-10-06,206.35748291015625
2017-10-09,200.98910522460938
2017-10-10,196.8703155517578
2017-10-11,197.65704345703125
2017-10-12,195.62078857421875
2017-10-13,194.5563507080078
2017-10-16,198.0735626220703
2017-10-17,195.8521728515625
2017-10-18,196.5000762939453
2017-10-19,200.24867248535156
