Date,NIACL
2025-06-13,183.28228759765625
2025-06-16,183.7147674560547
2025-06-17,179.8814239501953
2025-06-18,179.2720184326172
2025-06-19,174.3574981689453
2025-06-20,182.1322784423828
2025-06-23,182.74168395996094
2025-06-24,183.21348571777344
2025-06-25,186.99766540527344
2025-06-26,182.45664978027344
2025-06-27,180.5498046875
2025-06-30,189.18954467773438
2025-07-01,187.67587280273438
2025-07-02,186.01475524902344
2025-07-03,183.6066436767578
2025-07-04,182.93824768066406
2025-07-07,183.9998016357422
2025-07-08,185.2480926513672
2025-07-09,186.05406188964844
2025-07-10,183.5279998779297
2025-07-11,180.38270568847656
2025-07-14,180.22544860839844
2025-07-15,181.92587280273438
2025-07-16,182.57460021972656
2025-07-17,182.82032775878906
2025-07-18,182.3190460205078
2025-07-21,180.69723510742188
2025-07-22,181.08056640625
2025-07-23,182.1322784423828
2025-07-24,180.34339904785156
2025-07-25,176.86392211914062
2025-07-28,171.24169921875
2025-07-29,170.5536651611328
2025-07-30,200.85662841796875
2025-07-31,196.36474609375
2025-08-01,185.51348876953125
2025-08-04,184.3044891357422
2025-08-05,195.16558837890625
2025-08-06,187.18441772460938
2025-08-07,190.71304321289062
2025-08-08,187.5677490234375
2025-08-11,185.2480926513672
2025-08-12,181.61134338378906
2025-08-13,182.89895629882812
2025-08-14,181.22801208496094
2025-08-18,191.72543334960938
2025-08-19,190.388671875
2025-08-20,189.42544555664062
2025-08-21,195.48013305664062
2025-08-22,192.7771453857422
2025-08-25,190.2412567138672
2025-08-26,187.2630615234375
2025-08-28,188.5604705810547
2025-08-29,185.04168701171875
2025-09-01,187.64637756347656
2025-09-02,189.5728759765625
2025-09-03,196.59080505371094
2025-09-04,198.8720245361328
2025-09-05,193.19874572753906
2025-09-08,191.6614227294922
2025-09-09,189.5289764404297
2025-09-10,190.94729614257812
2025-09-11,190.95721435546875
2025-09-12,190.92745971679688
2025-09-15,191.54238891601562
2025-09-16,191.22500610351562
2025-09-17,191.20516967773438
2025-09-18,194.34927368164062
2025-09-19,199.64564514160156
2025-09-22,197.2652587890625
2025-09-23,194.5377197265625
2025-09-24,194.23025512695312
2025-09-25,193.01031494140625
2025-09-26,186.35511779785156
2025-09-29,186.5336456298828
2025-09-30,187.55523681640625
2025-10-01,188.9338836669922
2025-10-03,189.122314453125
2025-10-06,191.32418823242188
2025-10-07,191.39361572265625
2025-10-08,188.51731872558594
2025-10-09,187.82302856445312
2025-10-10,191.29443359375
2025-10-13,189.4992218017578
2025-10-14,187.13865661621094
2025-10-15,186.97998046875
2025-10-16,187.0791473388672
2025-10-17,185.41287231445312
2025-10-20,184.78802490234375
2025-10-21,186.1269989013672
2025-10-23,186.58323669433594
2025-10-24,185.53189086914062
2025-10-27,188.45779418945312
2025-10-28,187.55523681640625
2025-10-29,189.36036682128906
2025-10-30,188.07098388671875
2025-10-31,185.5418243408203
2025-11-03,181.49514770507812
2025-11-04,180.73143005371094
2025-11-06,181.09840393066406
2025-11-07,180.4338836669922
2025-11-10,181.86212158203125
2025-11-11,181.2670135498047
2025-11-12,183.74659729003906
2025-11-13,183.00271606445312
2025-11-14,178.54940795898438
2025-11-17,179.42221069335938
2025-11-18,180.4041290283203
2025-11-19,177.13108825683594
2025-11-20,176.228515625
2025-11-21,173.08441162109375
2025-11-24,171.5074005126953
2025-11-25,171.51731872558594
2025-11-26,171.7851104736328
2025-11-27,169.5931854248047
2025-11-28,169.28570556640625
2025-12-01,167.9864044189453
2025-12-02,166.21102905273438
2025-12-03,163.68185424804688
2025-12-04,162.0056610107422
2025-12-05,158.0482635498047
2025-12-08,155.01324462890625
2025-12-09,157.86973571777344
2025-12-10,158.9210662841797
2025-12-11,161.08326721191406
2025-12-12,170.5155792236328
2025-12-15,165.83413696289062
2025-12-16,165.05059814453125
2025-12-17,160.90472412109375
2025-12-18,157.6614532470703
2025-12-19,154.46775817871094
2025-12-22,152.21629333496094
2025-12-23,151.54183959960938
2025-12-24,149.26065063476562
2025-12-26,152.56344604492188
2025-12-29,151.66087341308594
2025-12-30,151.81956481933594
2025-12-31,154.54710388183594
2026-01-01,154.2495574951172
2026-01-02,155.7571258544922
2026-01-05,153.24778747558594
2026-01-06,152.31549072265625
2026-01-07,152.71221923828125
2026-01-08,149.5482635498047
2026-01-09,147.89190673828125
2026-01-12,148.58619689941406
2026-01-13,148.58619689941406
2026-01-14,148.56634521484375
2026-01-15,148.56634521484375
2026-01-16,148.69529724121094
2026-01-19,146.05702209472656
2026-01-20,142.3475799560547
2026-01-21,141.51443481445312
2026-01-22,145.30323791503906
2026-01-23,142.24839782714844
2026-01-27,142.6252899169922
2026-01-28,146.4735870361328
2026-01-29,145.80906677246094
2026-01-30,147.69354248046875
2026-02-02,145.3230743408203
2026-02-03,146.44383239746094
2026-02-04,148.0010223388672
2026-02-05,146.73147583007812
2026-02-06,148.4770965576172
2026-02-09,151.7203826904297
2026-02-10,157.72096252441406
2026-02-11,155.5290069580078
2026-02-12,153.3271484375
2026-02-13,149.25071716308594
2026-02-16,149.81607055664062
2026-02-17,150.98641967773438
2026-02-18,151.76004028320312
2026-02-19,149.52842712402344
2026-02-20,148.62586975097656
2026-02-23,150.5599365234375
2026-02-24,148.2489776611328
2026-02-25,147.8720703125
2026-02-26,147.7530517578125
2026-02-27,146.09669494628906
2026-03-02,141.35574340820312
2026-03-04,136.3866729736328
2026-03-05,138.43975830078125
2026-03-06,137.4875946044922
2026-03-09,133.6690673828125
2026-03-10,136.55528259277344
2026-03-11,135.6229705810547
2026-03-12,136.76356506347656
2026-03-13,133.51036071777344
2026-03-16,131.12997436523438
2026-03-17,132.1515655517578
2026-03-18,133.5401153564453
2026-03-19,128.95787048339844
2026-03-20,131.42750549316406
2026-03-23,123.63172912597656
2026-03-24,123.70115661621094
2026-03-25,127.23207092285156
2026-03-27,120.81492614746094
2026-03-30,116.8575210571289
2026-04-01,122.65972900390625
2026-04-02,122.22332763671875
2026-04-06,122.91761016845703
2026-04-07,123.24491882324219
2026-04-08,129.7810821533203
2026-04-09,128.87850952148438
2026-04-10,154.43800354003906
2026-04-13,170.2676239013672
2026-04-15,170.88255310058594
2026-04-16,168.5319061279297
2026-04-17,165.97299194335938
2026-04-20,163.60250854492188
2026-04-21,162.3627166748047
2026-04-22,161.47007751464844
2026-04-23,162.8090362548828
2026-04-24,162.61068725585938
2026-04-27,164.31663513183594
2026-04-28,162.1842041015625
2026-04-29,160.26004028320312
2026-04-30,159.28805541992188
2026-05-01,159.28805541992188
2026-05-04,160.26995849609375
2026-05-05,160.3294677734375
2026-05-06,162.69003295898438
2026-05-07,163.64219665527344
2026-05-08,162.75946044921875
2026-05-11,161.79739379882812
2026-05-12,158.3358917236328
2026-05-13,166.70693969726562
2026-05-14,163.493408203125
2026-05-15,163.6719512939453
2026-05-18,161.2617950439453
2026-05-19,163.2256317138672
2026-05-20,161.76763916015625
2026-05-21,164.72328186035156
2026-05-22,163.2950439453125
2026-05-25,164.84230041503906
2026-05-26,161.43040466308594
2026-05-27,159.2483673095703
2026-05-28,159.2483673095703
2026-05-29,156.13401794433594
2026-06-01,155.7273712158203
2026-06-02,148.10020446777344
2026-06-03,145.97767639160156
2026-06-04,150.45083618164062
2026-06-05,150.27230834960938
2026-06-08,148.31838989257812
2026-06-09,149.6672821044922
2026-06-10,148.9630889892578
2026-06-11,145.72972106933594
2026-06-12,151.55177307128906
2026-06-15,159.05992126464844
2026-06-16,160.43856811523438
2026-06-17,164.1083526611328
2026-06-18,177.21043395996094
2026-06-19,200.65731811523438
2026-06-22,210.37725830078125
2026-06-23,193.5062255859375
2026-06-24,186.9700469970703
2026-06-25,183.1217498779297
2026-06-26,183.1217498779297
2026-06-29,179.90821838378906
2026-06-30,176.55581665039062
2026-07-01,181.61416625976562
2026-07-02,186.14682006835938
2026-07-03,184.30203247070312
2026-07-06,184.5301513671875
2026-07-07,183.4887237548828
2026-07-08,178.00390625
2026-07-09,182.1199951171875
2026-07-10,183.9199981689453
2026-07-13,181.82000732421875
2026-07-14,177.24000549316406
2026-07-15,180.0500030517578
2026-07-16,178.13999938964844
2026-07-17,174.82000732421875
2026-07-20,176.8000030517578
2026-07-21,178.11000061035156
2026-07-22,175.13999938964844
2026-07-23,173.05999755859375
2026-07-24,173.1999969482422
2026-07-27,165.57000732421875
2026-07-28,163.07000732421875
2026-07-29,164.1300048828125
2026-07-30,165.88999938964844
2026-07-31,173.6199951171875
2026-08-03,175.4600067138672
2026-08-04,171.77000427246094
2026-08-05,183.75999450683594
2026-08-06,178.92999267578125
2026-08-07,177.11000061035156
2026-08-10,179.55999755859375
2026-08-11,179.3699951171875
2026-08-12,181.08999633789062
2026-08-13,180.64999389648438
2026-08-14,179.0800018310547
2026-08-17,183.63999938964844
2026-08-18,184.0800018310547
2026-08-19,185.67999267578125
2026-08-20,183.0800018310547
2026-08-21,184.1300048828125
2026-08-24,184.0800018310547
2026-08-25,187.2899932861328
2026-08-26,187.08999633789062
2026-08-27,185.1999969482422
2026-08-28,186.33999633789062
2026-08-31,191.22999572753906
2026-09-01,185.77000427246094
2026-09-02,199.11000061035156
2026-09-03,195.3300018310547
2026-09-04,229.91000366210938
2026-09-07,231.1999969482422
2026-09-08,205.22000122070312
2026-09-09,205.50999450683594
2026-09-10,197.35000610351562
2026-09-11,198.38999938964844
2026-09-14,198.38999938964844
2026-09-15,185.41000366210938
2026-09-16,184.19000244140625
2026-09-17,197.0500030517578
2026-09-18,187.66000366210938
2026-09-21,186.30999755859375
