Date,HDFCLIFE
2025-07-18,736.8736572265625
2025-07-21,749.6282348632812
2025-07-22,760.589111328125
2025-07-23,759.7919921875
2025-07-24,754.6104736328125
2025-07-25,759.6425170898438
2025-07-28,758.4966430664062
2025-07-29,753.663818359375
2025-07-30,754.7599487304688
2025-07-31,752.8168334960938
2025-08-01,739.0658569335938
2025-08-04,737.172607421875
2025-08-05,735.8772583007812
2025-08-06,749.8773193359375
2025-08-07,753.0161743164062
2025-08-08,758.8453369140625
2025-08-11,762.0339965820312
2025-08-12,763.4788818359375
2025-08-13,773.8419189453125
2025-08-14,785.9487915039062
2025-08-18,788.1907958984375
2025-08-19,790.9310302734375
2025-08-20,793.7210693359375
2025-08-21,792.625
2025-08-22,785.9487915039062
2025-08-25,784.2049560546875
2025-08-26,773.8419189453125
2025-08-28,772.5963134765625
2025-08-29,769.3080444335938
2025-09-01,779.0234375
2025-09-02,779.9700927734375
2025-09-03,773.6924438476562
2025-09-04,751.5712890625
2025-09-05,756.8524780273438
2025-09-08,751.0730590820312
2025-09-09,758.3969116210938
2025-09-10,774.8383178710938
2025-09-11,771.500244140625
2025-09-12,776.881103515625
2025-09-15,774.4398193359375
2025-09-16,771.5999145507812
2025-09-17,765.322265625
2025-09-18,781.8134765625
2025-09-19,779.4220581054688
2025-09-22,785.0021362304688
2025-09-23,772.2974243164062
2025-09-24,767.5144653320312
2025-09-25,762.3329467773438
2025-09-26,761.6852416992188
2025-09-29,753.9129028320312
2025-09-30,753.7634887695312
2025-10-01,761.2866821289062
2025-10-03,756.5037231445312
2025-10-06,760.3400268554688
2025-10-07,752.91650390625
2025-10-08,744.6459350585938
2025-10-09,751.6708984375
2025-10-10,744.6459350585938
2025-10-13,743.8986206054688
2025-10-14,740.9093017578125
2025-10-15,758.4468383789062
2025-10-16,740.2117309570312
2025-10-17,743.30078125
2025-10-20,739.6138916015625
2025-10-21,741.0587768554688
2025-10-23,741.0089721679688
2025-10-24,732.33984375
2025-10-27,734.6316528320312
2025-10-28,744.3470458984375
2025-10-29,758.5962524414062
2025-10-30,743.9484252929688
2025-10-31,729.2507934570312
2025-11-03,733.3861083984375
2025-11-04,739.813232421875
2025-11-06,733.4359130859375
2025-11-07,746.5890502929688
2025-11-10,748.033935546875
2025-11-11,761.1870727539062
2025-11-12,780.3187866210938
2025-11-13,779.4220581054688
2025-11-14,770.9522094726562
2025-11-17,767.5144653320312
2025-11-18,759.094482421875
2025-11-19,758.3969116210938
2025-11-20,759.4930419921875
2025-11-21,761.2866821289062
2025-11-24,758.9450073242188
2025-11-25,763.8275756835938
2025-11-26,784.7529907226562
2025-11-27,775.0376586914062
2025-11-28,761.5855712890625
2025-12-01,764.0269165039062
2025-12-02,756.304443359375
2025-12-03,749.2794799804688
2025-12-04,758.0980224609375
2025-12-05,765.5714111328125
2025-12-08,761.3364868164062
2025-12-09,760.1906127929688
2025-12-10,768.3116455078125
2025-12-11,772.4468994140625
2025-12-12,774.7387084960938
2025-12-15,769.955810546875
2025-12-16,761.6353759765625
2025-12-17,750.823974609375
2025-12-18,754.3115234375
2025-12-19,763.7279663085938
2025-12-22,759.094482421875
2025-12-23,761.2368774414062
2025-12-24,752.6673583984375
2025-12-26,745.7919311523438
2025-12-29,743.7990112304688
2025-12-30,740.3612670898438
2025-12-31,747.1868896484375
2026-01-01,747.43603515625
2026-01-02,752.1691284179688
2026-01-05,756.6033325195312
2026-01-06,775.0874633789062
2026-01-07,769.6069946289062
2026-01-08,755.4574584960938
2026-01-09,747.2367553710938
2026-01-12,751.9699096679688
2026-01-13,745.8417358398438
2026-01-14,740.560546875
2026-01-15,740.560546875
2026-01-16,729.9483642578125
2026-01-19,734.1832275390625
2026-01-20,729.4999389648438
2026-01-21,721.7774658203125
2026-01-22,722.5247802734375
2026-01-23,709.5709838867188
2026-01-27,717.4927368164062
2026-01-28,726.0123901367188
2026-01-29,724.5177001953125
2026-01-30,728.4038696289062
2026-02-02,714.9517822265625
2026-02-03,717.5924072265625
2026-02-04,719.93408203125
2026-02-05,718.1404418945312
2026-02-06,701.0015258789062
2026-02-09,705.3859252929688
2026-02-10,701.449951171875
2026-02-11,698.6100463867188
2026-02-12,700.2044067382812
2026-02-13,694.3253173828125
2026-02-16,701.400146484375
2026-02-17,703.2933349609375
2026-02-18,727.0087890625
2026-02-19,730.5462646484375
2026-02-20,726.062255859375
2026-02-23,739.813232421875
2026-02-24,732.1405639648438
2026-02-25,732.6387939453125
2026-02-26,731.3931884765625
2026-02-27,712.7595825195312
2026-03-02,704.7880249023438
2026-03-04,682.1686401367188
2026-03-05,681.8696899414062
2026-03-06,666.1756591796875
2026-03-09,651.42822265625
2026-03-10,653.7698364257812
2026-03-11,645.5989990234375
2026-03-12,643.4067993164062
2026-03-13,623.5276489257812
2026-03-16,623.7767944335938
2026-03-17,640.0188598632812
2026-03-18,641.0651245117188
2026-03-19,631.2501220703125
2026-03-20,621.4351196289062
2026-03-23,589.9971313476562
2026-03-24,600.8584594726562
2026-03-25,610.7233276367188
2026-03-27,608.0328979492188
2026-03-30,588.50244140625
2026-04-01,570.9151611328125
2026-04-02,564.0894775390625
2026-04-06,578.3387451171875
2026-04-07,579.6340942382812
2026-04-08,596.1751098632812
2026-04-09,589.1004028320312
2026-04-10,602.00439453125
2026-04-13,616.9012451171875
2026-04-15,638.1754760742188
2026-04-16,629.2572631835938
2026-04-17,614.2606811523438
2026-04-20,607.58447265625
2026-04-21,612.0186767578125
2026-04-22,601.9047241210938
2026-04-23,596.52392578125
2026-04-24,586.1110229492188
2026-04-27,595.1787109375
2026-04-28,588.0541381835938
2026-04-29,592.2890014648438
2026-04-30,584.815673828125
2026-05-01,584.815673828125
2026-05-04,586.2604370117188
2026-05-05,591.9900512695312
2026-05-06,604.196533203125
2026-05-07,623.178955078125
2026-05-08,619.4920654296875
2026-05-11,620.488525390625
2026-05-12,599.6627197265625
2026-05-13,600.6591796875
2026-05-14,610.37451171875
2026-05-15,606.5382080078125
2026-05-18,602.801513671875
2026-05-19,608.232177734375
2026-05-20,602.9509887695312
2026-05-21,612.1681518554688
2026-05-22,614.41015625
2026-05-25,617.798095703125
2026-05-26,616.6521606445312
2026-05-27,607.4349975585938
2026-05-28,607.4349975585938
2026-05-29,592.6875610351562
2026-06-01,584.4668579101562
2026-06-02,577.8405151367188
2026-06-03,572.3600463867188
2026-06-04,571.7123413085938
2026-06-05,573.2568359375
2026-06-08,562.5449829101562
2026-06-09,558.6090087890625
2026-06-10,547.5982666015625
2026-06-11,543.3135375976562
2026-06-12,553.377685546875
2026-06-15,579.1358642578125
2026-06-16,572.3600463867188
2026-06-17,579.7337646484375
2026-06-18,589.2000122070312
2026-06-19,591.8499755859375
2026-06-22,597.1500244140625
2026-06-23,597.4500122070312
2026-06-24,591.75
2026-06-25,585.4500122070312
2026-06-26,585.4500122070312
2026-06-29,583.25
2026-06-30,575.8499755859375
2026-07-01,569.9500122070312
2026-07-02,571.3499755859375
2026-07-03,567.7000122070312
2026-07-06,564.2000122070312
2026-07-07,572.4500122070312
2026-07-08,555.7000122070312
2026-07-09,551.8499755859375
2026-07-10,567.7000122070312
2026-07-13,573.4000244140625
2026-07-14,555.2000122070312
2026-07-15,568.75
2026-07-16,567.5999755859375
2026-07-17,563.6500244140625
2026-07-20,564.6500244140625
2026-07-21,561.0
2026-07-22,553.0999755859375
2026-07-23,550.9500122070312
2026-07-24,555.0499877929688
2026-07-27,552.8499755859375
2026-07-28,558.75
2026-07-29,556.7000122070312
2026-07-30,545.4000244140625
2026-07-31,548.5
2026-08-03,553.0999755859375
2026-08-04,535.9500122070312
2026-08-05,545.0
2026-08-06,542.5
2026-08-07,540.0
2026-08-10,540.0
2026-08-11,536.0
2026-08-12,537.0
2026-08-13,538.0499877929688
2026-08-14,535.8499755859375
2026-08-17,543.0
2026-08-18,538.25
2026-08-19,536.2999877929688
2026-08-20,542.0
2026-08-21,554.7999877929688
2026-08-24,552.9500122070312
2026-08-25,546.7000122070312
2026-08-26,553.0
2026-08-27,548.0
2026-08-28,548.0
2026-08-31,543.3499755859375
2026-09-01,540.2999877929688
2026-09-02,533.0
2026-09-03,533.5
2026-09-04,546.4000244140625
2026-09-07,533.2000122070312
2026-09-08,533.7999877929688
2026-09-09,514.0
2026-09-10,526.1500244140625
2026-09-11,530.0
2026-09-14,530.0
2026-09-15,516.0999755859375
2026-09-16,530.2000122070312
2026-09-17,557.0
2026-09-18,550.9500122070312
2026-09-21,560.0
