Date,BDL
2025-10-10,1531.1346435546875
2025-10-13,1503.542236328125
2025-10-14,1483.022216796875
2025-10-15,1495.0751953125
2025-10-16,1499.0596923828125
2025-10-17,1534.0234375
2025-10-20,1528.6444091796875
2025-10-21,1535.716796875
2025-10-23,1508.9212646484375
2025-10-24,1538.0079345703125
2025-10-27,1531.83203125
2025-10-28,1511.7103271484375
2025-10-29,1519.878662109375
2025-10-30,1509.2200927734375
2025-10-31,1523.9627685546875
2025-11-03,1530.6365966796875
2025-11-04,1475.3519287109375
2025-11-06,1432.5189208984375
2025-11-07,1442.0816650390625
2025-11-10,1508.5228271484375
2025-11-11,1527.4490966796875
2025-11-12,1526.4530029296875
2025-11-13,1512.00927734375
2025-11-14,1607.537109375
2025-11-17,1583.3314208984375
2025-11-18,1552.1527099609375
2025-11-19,1530.8359375
2025-11-20,1550.9573974609375
2025-11-21,1506.829345703125
2025-11-24,1471.26806640625
2025-11-25,1456.7247314453125
2025-11-26,1481.826904296875
2025-11-27,1498.6612548828125
2025-11-28,1507.725830078125
2025-12-01,1524.3612060546875
2025-12-02,1519.3804931640625
2025-12-03,1477.24462890625
2025-12-04,1522.070068359375
2025-12-05,1506.630126953125
2025-12-08,1417.5771484375
2025-12-09,1421.8604736328125
2025-12-10,1394.86572265625
2025-12-11,1407.914794921875
2025-12-12,1404.4283447265625
2025-12-15,1397.1566162109375
2025-12-16,1350.339111328125
2025-12-17,1319.16064453125
2025-12-18,1337.2899169921875
2025-12-19,1367.7711181640625
2025-12-22,1418.0751953125
2025-12-23,1425.8448486328125
2025-12-24,1475.45166015625
2025-12-26,1472.1644287109375
2025-12-29,1467.980712890625
2025-12-30,1448.954833984375
2025-12-31,1460.8087158203125
2026-01-01,1475.75048828125
2026-01-02,1489.1981201171875
2026-01-05,1535.8165283203125
2026-01-06,1536.5137939453125
2026-01-07,1533.525390625
2026-01-08,1527.6483154296875
2026-01-09,1514.59912109375
2026-01-12,1527.0506591796875
2026-01-13,1516.5914306640625
2026-01-14,1507.725830078125
2026-01-15,1507.725830078125
2026-01-16,1510.51513671875
2026-01-19,1501.450439453125
2026-01-20,1447.460693359375
2026-01-21,1413.6922607421875
2026-01-22,1445.5679931640625
2026-01-23,1402.53564453125
2026-01-27,1463.6973876953125
2026-01-28,1563.9071044921875
2026-01-29,1524.759521484375
2026-01-30,1532.23046875
2026-02-02,1321.0531005859375
2026-02-03,1312.984619140625
2026-02-04,1298.9393310546875
2026-02-05,1268.3585205078125
2026-02-06,1263.4775390625
2026-02-09,1302.7642822265625
2026-02-10,1299.5654296875
2026-02-11,1282.1712646484375
2026-02-12,1271.1749267578125
2026-02-13,1243.184326171875
2026-02-16,1253.2808837890625
2026-02-17,1261.478271484375
2026-02-18,1298.765625
2026-02-19,1274.1739501953125
2026-02-20,1309.9620361328125
2026-02-23,1275.173583984375
2026-02-24,1239.6854248046875
2026-02-25,1240.38525390625
2026-02-26,1272.974365234375
2026-02-27,1264.777099609375
2026-03-02,1267.576171875
2026-03-04,1268.875732421875
2026-03-05,1280.171875
2026-03-06,1356.2464599609375
2026-03-09,1335.0535888671875
2026-03-10,1383.937255859375
2026-03-11,1359.54541015625
2026-03-12,1348.948974609375
2026-03-13,1311.5614013671875
2026-03-16,1283.57080078125
2026-03-17,1296.3665771484375
2026-03-18,1319.7586669921875
2026-03-19,1257.379638671875
2026-03-20,1249.482177734375
2026-03-23,1158.11279296875
2026-03-24,1173.70751953125
2026-03-25,1181.8048095703125
2026-03-27,1136.52001953125
2026-03-30,1096.2333984375
2026-04-01,1203.49755859375
2026-04-02,1185.20361328125
2026-04-06,1224.190673828125
2026-04-07,1235.4869384765625
2026-04-08,1290.9683837890625
2026-04-09,1325.056884765625
2026-04-10,1345.4501953125
2026-04-13,1332.3544921875
2026-04-15,1355.646728515625
2026-04-16,1358.9456787109375
2026-04-17,1380.2384033203125
2026-04-20,1369.3421630859375
2026-04-21,1374.5404052734375
2026-04-22,1379.7386474609375
2026-04-23,1422.8243408203125
2026-04-24,1399.931884765625
2026-04-27,1390.8349609375
2026-04-28,1396.2330322265625
2026-04-29,1393.634033203125
2026-04-30,1363.64404296875
2026-05-01,1363.64404296875
2026-05-04,1371.9412841796875
2026-05-05,1398.1324462890625
2026-05-06,1401.031494140625
2026-05-07,1466.40966796875
2026-05-08,1448.11572265625
2026-05-11,1400.8316650390625
2026-05-12,1333.7540283203125
2026-05-13,1359.8453369140625
2026-05-14,1352.647705078125
2026-05-15,1324.95703125
2026-05-18,1308.7623291015625
2026-05-19,1311.361572265625
2026-05-20,1303.3642578125
2026-05-21,1303.3642578125
2026-05-22,1312.061279296875
2026-05-25,1325.65673828125
2026-05-26,1329.4554443359375
2026-05-27,1281.7713623046875
2026-05-28,1281.7713623046875
2026-05-29,1204.197265625
2026-06-01,1203.5975341796875
2026-06-02,1205.69677734375
2026-06-03,1226.58984375
2026-06-04,1212.3946533203125
2026-06-05,1206.9964599609375
2026-06-08,1186.603271484375
2026-06-09,1202.39794921875
2026-06-10,1183.404296875
2026-06-11,1159.9122314453125
2026-06-12,1199.798828125
2026-06-15,1209.295654296875
2026-06-16,1236.28662109375
2026-06-17,1309.3621826171875
2026-06-18,1311.361572265625
2026-06-19,1372.94091796875
2026-06-22,1406.229736328125
2026-06-23,1390.1351318359375
2026-06-24,1383.03759765625
2026-06-25,1367.942626953125
2026-06-26,1367.942626953125
2026-06-29,1334.6536865234375
2026-06-30,1367.942626953125
2026-07-01,1378.5390625
2026-07-02,1384.4371337890625
2026-07-03,1387.7359619140625
2026-07-06,1409.1287841796875
2026-07-07,1395.2333984375
2026-07-08,1336.9530029296875
2026-07-09,1325.856689453125
2026-07-10,1344.050537109375
2026-07-13,1302.3646240234375
2026-07-14,1277.3729248046875
2026-07-15,1270.7750244140625
2026-07-16,1262.3779296875
2026-07-17,1254.380615234375
2026-07-20,1257.1795654296875
2026-07-21,1272.7744140625
2026-07-22,1249.0823974609375
2026-07-23,1239.3856201171875
2026-07-24,1242.58447265625
2026-07-27,1255.9801025390625
2026-07-28,1270.5751953125
2026-07-29,1261.3782958984375
2026-07-30,1245.4835205078125
2026-07-31,1252.68115234375
2026-08-03,1264.5771484375
2026-08-04,1264.5771484375
2026-08-05,1239.5855712890625
2026-08-06,1298.5657958984375
2026-08-07,1293.5675048828125
2026-08-10,1309.5621337890625
2026-08-11,1307.162841796875
2026-08-12,1339.5521240234375
2026-08-13,1375.0401611328125
2026-08-14,1397.53271484375
2026-08-17,1379.5386962890625
2026-08-18,1392.534423828125
2026-08-19,1348.549072265625
2026-08-20,1316.559814453125
2026-08-21,1358.5457763671875
2026-08-24,1367.542724609375
2026-08-25,1359.4454345703125
2026-08-26,1362.54443359375
2026-08-27,1348.149169921875
2026-08-28,1305.5634765625
2026-08-31,1274.5738525390625
2026-09-01,1249.5821533203125
2026-09-02,1253.2808837890625
2026-09-03,1257.279541015625
2026-09-04,1254.5804443359375
2026-09-07,1241.284912109375
2026-09-08,1242.084716796875
2026-09-09,1217.6927490234375
2026-09-10,1194.6005859375
2026-09-11,1189.6021728515625
2026-09-14,1189.6021728515625
2026-09-15,1134.62060546875
2026-09-16,1135.6202392578125
2026-09-17,1151.5150146484375
2026-09-18,1196.199951171875
2026-09-21,1174.5
