Date,TASTYBITE
2025-01-02,10200.169921875
2025-01-03,10136.4990234375
2025-01-06,9971.0556640625
2025-01-07,9937.2490234375
2025-01-08,9956.0244140625
2025-01-09,9901.5927734375
2025-01-10,9741.34375
2025-01-13,9362.4189453125
2025-01-14,9305.0908203125
2025-01-15,9441.8193359375
2025-01-16,9834.5771484375
2025-01-17,10091.4052734375
2025-01-20,10647.0595703125
2025-01-21,10288.55859375
2025-01-22,10218.9453125
2025-01-23,10041.8173828125
2025-01-24,9887.7607421875
2025-01-27,9390.2333984375
2025-01-28,9460.1962890625
2025-01-29,9424.2412109375
2025-01-30,9483.416015625
2025-01-31,9430.43359375
2025-02-01,9685.314453125
2025-02-03,9892.3046875
2025-02-04,9971.60546875
2025-02-05,10017.447265625
2025-02-06,9960.3193359375
2025-02-07,10039.0712890625
2025-02-10,10232.62890625
2025-02-11,9606.76171875
2025-02-12,9340.8955078125
2025-02-13,9175.7529296875
2025-02-14,8945.4912109375
2025-02-17,8524.71875
2025-02-18,8690.9599609375
2025-02-19,8924.9169921875
2025-02-20,8925.56640625
2025-02-21,8961.970703125
2025-02-24,9221.6953125
2025-02-25,9469.6845703125
2025-02-27,9171.3583984375
2025-02-28,8784.9423828125
2025-03-03,8416.00390625
2025-03-04,8414.607421875
2025-03-05,8503.1953125
2025-03-06,8559.2255859375
2025-03-07,8454.7548828125
2025-03-10,8349.23828125
2025-03-11,8196.0302734375
2025-03-12,8441.3232421875
2025-03-13,8528.013671875
2025-03-17,8303.6455078125
2025-03-18,8303.6455078125
2025-03-19,8449.3125
2025-03-20,8474.181640625
2025-03-21,8761.5712890625
2025-03-24,8856.4521484375
2025-03-25,8545.7919921875
2025-03-26,8454.0576171875
2025-03-27,8323.3701171875
2025-03-28,8208.9150390625
2025-04-01,8430.88671875
2025-04-02,8415.3056640625
2025-04-03,8457.40234375
2025-04-04,7994.2333984375
2025-04-07,7801.4248046875
2025-04-08,7886.41796875
2025-04-09,7775.70703125
2025-04-11,8011.1123046875
2025-04-15,8281.1240234375
2025-04-16,8270.63671875
2025-04-17,8325.068359375
2025-04-21,8418.951171875
2025-04-22,8593.2333984375
2025-04-23,9092.107421875
2025-04-24,9290.8583984375
2025-04-25,9057.650390625
2025-04-28,9000.7216796875
2025-04-29,9323.8173828125
2025-04-30,9458.1484375
2025-05-02,9464.1416015625
2025-05-05,9423.1923828125
2025-05-06,8999.224609375
2025-05-07,9067.6376953125
2025-05-08,9001.720703125
2025-05-09,8893.8564453125
2025-05-12,9477.625
2025-05-13,9561.0205078125
2025-05-14,9802.716796875
2025-05-15,10000.9677734375
2025-05-16,10600.2177734375
2025-05-19,10236.173828125
2025-05-20,10181.2431640625
2025-05-21,10163.7646484375
2025-05-22,10090.3564453125
2025-05-23,10538.2958984375
2025-05-26,10605.2119140625
2025-05-27,10920.81640625
2025-05-28,10470.8798828125
2025-05-29,10571.75390625
2025-05-30,10519.818359375
2025-06-02,10559.7685546875
2025-06-03,10282.1162109375
2025-06-04,10486.859375
2025-06-05,10370.005859375
2025-06-06,10318.0712890625
2025-06-09,10185.2373046875
2025-06-10,10513.826171875
2025-06-11,10543.7890625
2025-06-12,10934.2998046875
2025-06-13,10779.4931640625
2025-06-16,10607.7080078125
2025-06-17,10765.5107421875
2025-06-18,10831.427734375
2025-06-19,10429.9306640625
2025-06-20,10381.9912109375
2025-06-23,10544.787109375
2025-06-24,10740.5419921875
2025-06-25,10869.3798828125
2025-06-26,11025.1845703125
2025-06-27,11099.0927734375
2025-06-30,11097.0947265625
2025-07-01,10996.220703125
2025-07-02,11001.2158203125
2025-07-03,11223.935546875
2025-07-04,11151.0283203125
2025-07-07,11174.9970703125
2025-07-08,11635.419921875
2025-07-09,11469.6279296875
2025-07-10,11207.9560546875
2025-07-11,11042.1640625
2025-07-14,11031.177734375
2025-07-15,11269.87890625
2025-07-16,11251.900390625
2025-07-17,11184.984375
2025-07-18,10960.2666015625
2025-07-21,10896.3466796875
2025-07-22,10907.3330078125
2025-07-23,10886.359375
2025-07-24,10837.4208984375
2025-07-25,10771.5029296875
2025-07-28,11433.673828125
2025-07-29,11697.3427734375
2025-07-30,11654.396484375
2025-07-31,11375.74609375
2025-08-01,11158.9794921875
2025-08-04,10864.296875
2025-08-05,10848.314453125
2025-08-06,10669.5068359375
2025-08-07,10709.4638671875
2025-08-08,10756.4130859375
2025-08-11,10524.6630859375
2025-08-12,10410.78515625
2025-08-13,10276.9296875
2025-08-14,9931.3017578125
2025-08-18,9848.3916015625
2025-08-19,9966.2646484375
2025-08-20,9905.330078125
2025-08-21,9740.5078125
2025-08-22,9721.5283203125
2025-08-25,9625.630859375
2025-08-26,9594.6650390625
2025-08-28,9534.7294921875
2025-08-29,9513.751953125
2025-09-01,9574.1865234375
2025-09-02,9526.7373046875
2025-09-03,9540.2236328125
2025-09-04,9539.224609375
2025-09-05,9562.19921875
2025-09-08,9460.80859375
2025-09-09,9477.7900390625
2025-09-10,9391.8828125
2025-09-11,9192.0986328125
2025-09-12,9306.974609375
2025-09-15,9384.3916015625
2025-09-16,9386.888671875
2025-09-17,9410.8623046875
2025-09-18,9452.318359375
2025-09-19,9368.908203125
2025-09-22,9298.9833984375
2025-09-23,9233.5537109375
2025-09-24,9216.572265625
2025-09-25,8959.3486328125
2025-09-26,8931.87890625
2025-09-29,8842.474609375
2025-09-30,8855.4609375
2025-10-01,8895.41796875
2025-10-03,8879.9345703125
2025-10-06,9128.1669921875
2025-10-07,9013.7900390625
2025-10-08,8851.96484375
2025-10-09,8805.5146484375
2025-10-10,8880.43359375
2025-10-13,8813.0068359375
2025-10-14,8801.5185546875
2025-10-15,8827.4912109375
2025-10-16,8905.90625
2025-10-17,8981.8251953125
2025-10-20,9033.26953125
2025-10-21,9148.1455078125
2025-10-23,9164.1279296875
2025-10-24,8990.3154296875
2025-10-27,8981.8251953125
2025-10-28,8948.8603515625
2025-10-29,8998.806640625
2025-10-30,8964.34375
2025-10-31,8954.853515625
2025-11-03,8930.3798828125
2025-11-04,8918.892578125
2025-11-06,8847.96875
2025-11-07,8838.4794921875
2025-11-10,8986.3203125
2025-11-11,8592.244140625
2025-11-12,8518.32421875
2025-11-13,8524.3173828125
2025-11-14,8489.8544921875
2025-11-17,8397.4541015625
2025-11-18,8390.9609375
2025-11-19,8369.484375
2025-11-20,8335.021484375
2025-11-21,8309.548828125
2025-11-24,8375.9775390625
2025-11-25,8339.017578125
2025-11-26,8365.48828125
2025-11-27,8294.5654296875
2025-11-28,8354.0009765625
2025-12-01,8420.4296875
2025-12-02,8349.0068359375
2025-12-03,8241.123046875
2025-12-04,8188.67919921875
2025-12-05,8078.79736328125
2025-12-08,7984.3994140625
2025-12-09,8105.26904296875
2025-12-10,8155.21533203125
2025-12-11,8096.7783203125
2025-12-12,8091.78369140625
2025-12-15,8191.17626953125
2025-12-16,8130.74169921875
2025-12-17,8021.85888671875
2025-12-18,8037.841796875
2025-12-19,8078.79736328125
2025-12-22,7967.41748046875
2025-12-23,7971.91259765625
2025-12-24,7904.4853515625
2025-12-26,7833.06201171875
2025-12-29,7776.12353515625
2025-12-30,7841.0537109375
2025-12-31,7824.5712890625
2026-01-01,7849.044921875
2026-01-02,7885.505859375
2026-01-05,7762.138671875
2026-01-06,7777.6220703125
2026-01-07,7807.09033203125
2026-01-08,7691.71435546875
2026-01-09,7610.30224609375
2026-01-12,7591.822265625
2026-01-13,7693.212890625
2026-01-14,7678.22900390625
2026-01-16,7618.29345703125
2026-01-19,7460.962890625
2026-01-20,7247.193359375
2026-01-21,7107.84326171875
2026-01-22,7153.7939453125
2026-01-23,6989.97021484375
2026-01-27,6789.68603515625
2026-01-28,6869.1005859375
2026-01-29,6772.70458984375
2026-01-30,6803.17138671875
2026-02-02,6802.1728515625
2026-02-03,7355.57666015625
2026-02-04,7279.658203125
2026-02-05,7081.3720703125
2026-02-06,7166.2802734375
2026-02-09,7572.84228515625
2026-02-10,7832.56298828125
2026-02-11,7832.56298828125
2026-02-12,7929.9580078125
2026-02-13,7664.244140625
2026-02-16,8158.2119140625
2026-02-17,7967.9169921875
2026-02-18,7647.76171875
2026-02-19,7660.748046875
2026-02-20,7587.3271484375
2026-02-23,7447.97705078125
2026-02-24,7317.61767578125
2026-02-25,7319.11572265625
2026-02-26,7199.2451171875
2026-02-27,7191.7529296875
2026-03-02,7034.921875
2026-03-04,6987.97265625
2026-03-05,7009.94873046875
2026-03-06,6980.48046875
2026-03-09,7039.4169921875
2026-03-10,7272.16650390625
2026-03-11,7040.91552734375
2026-03-12,7036.42041015625
2026-03-13,6901.5654296875
2026-03-16,6814.6591796875
2026-03-17,6883.08544921875
2026-03-18,6919.54638671875
2026-03-19,6815.658203125
2026-03-20,6722.2587890625
2026-03-23,6446.5556640625
2026-03-24,7138.81005859375
2026-03-25,7172.27392578125
2026-03-27,6797.17822265625
2026-03-30,6524.97119140625
2026-04-01,6690.29296875
2026-04-02,6731.74853515625
2026-04-06,6741.23828125
2026-04-07,6787.18896484375
2026-04-08,7058.396484375
2026-04-09,6951.51171875
2026-04-10,7171.27490234375
2026-04-13,7140.80810546875
2026-04-15,7117.3330078125
2026-04-16,7105.34619140625
2026-04-17,7092.35986328125
2026-04-20,7088.86376953125
2026-04-21,7315.61962890625
2026-04-22,7238.203125
2026-04-23,7045.41064453125
2026-04-24,6960.501953125
2026-04-27,6985.974609375
2026-04-28,6897.0703125
2026-04-29,6963.99853515625
2026-04-30,6984.9755859375
2026-05-01,6984.9755859375
2026-05-04,7033.42333984375
2026-05-05,7282.15576171875
2026-05-06,7376.55419921875
2026-05-07,8395.9560546875
2026-05-08,8415.9345703125
2026-05-11,8006.875
2026-05-12,7683.72314453125
2026-05-13,7591.32275390625
2026-05-14,7670.7373046875
2026-05-15,7599.8134765625
2026-05-18,7392.037109375
2026-05-19,7406.0224609375
2026-05-20,7446.478515625
2026-05-21,7442.982421875
2026-05-22,7560.85546875
2026-05-25,7595.318359375
2026-05-26,7655.25390625
2026-05-27,7672.2353515625
2026-05-28,7672.2353515625
2026-05-29,7609.802734375
2026-06-01,7229.212890625
2026-06-02,7561.35498046875
2026-06-03,7708.19677734375
2026-06-04,7712.1923828125
2026-06-05,7845.548828125
2026-06-08,7956.9287109375
2026-06-09,7963.421875
2026-06-10,8140.73095703125
2026-06-11,8001.380859375
2026-06-12,8170.19921875
2026-06-15,8154.21630859375
2026-06-16,8147.72314453125
2026-06-17,8178.68994140625
2026-06-18,8242.12109375
2026-06-19,8288.5712890625
2026-06-22,8318.5390625
2026-06-23,8329.52734375
2026-06-24,8426.4228515625
2026-06-25,8468.876953125
2026-06-26,8468.876953125
2026-06-29,8516.326171875
2026-06-30,8482.8623046875
2026-07-01,8979.3271484375
2026-07-02,8766.556640625
2026-07-03,8664.666015625
2026-07-06,8506.8359375
2026-07-07,8612.22265625
2026-07-08,8496.34765625
2026-07-09,8820.998046875
2026-07-10,9084.21484375
2026-07-13,8952.8564453125
2026-07-14,9062.7373046875
2026-07-15,9102.6943359375
2026-07-16,8900.412109375
2026-07-17,8737.0888671875
2026-07-20,8781.041015625
2026-07-21,9029.2734375
2026-07-22,8948.3603515625
2026-07-23,9177.1142578125
2026-07-24,8989.31640625
2026-07-27,8863.9521484375
2026-07-28,9008.2958984375
2026-07-29,9289.9931640625
2026-07-30,9042.7587890625
2026-07-31,9226.5615234375
2026-08-03,9419.8525390625
2026-08-04,9450.8193359375
2026-08-05,9283.5
2026-08-06,9175.0
2026-08-07,9394.0
2026-08-10,9524.5
2026-08-11,9357.0
2026-08-12,9505.5
2026-08-13,9090.5
2026-08-14,10005.0
2026-08-17,10014.5
2026-08-18,10142.5
2026-08-19,10392.0
2026-08-20,10104.5
2026-08-21,10135.5
2026-08-24,10109.0
2026-08-25,10083.0
2026-08-26,9911.5
2026-08-27,9816.5
2026-08-28,10073.0
2026-08-31,10139.0
2026-09-01,9946.0
2026-09-02,10008.0
2026-09-03,10052.0
2026-09-04,9982.0
2026-09-07,9901.0
2026-09-08,9853.0
2026-09-09,9824.0
2026-09-10,10201.0
2026-09-11,10273.0
2026-09-15,9927.0
2026-09-16,9936.0
2026-09-18,9901.0
2026-09-21,9780.0
