Date,SFL
2024-06-27,924.44970703125
2024-06-28,913.8140869140625
2024-07-01,934.9854736328125
2024-07-02,942.37548828125
2024-07-03,967.6412963867188
2024-07-04,993.8558349609375
2024-07-05,1033.302490234375
2024-07-08,1043.039306640625
2024-07-09,1037.696533203125
2024-07-10,1010.3834838867188
2024-07-11,1031.3551025390625
2024-07-12,1034.7506103515625
2024-07-15,1034.8004150390625
2024-07-16,1033.052734375
2024-07-18,1017.4239501953125
2024-07-19,998.6493530273438
2024-07-22,982.0218505859375
2024-07-23,998.6992797851562
2024-07-24,1015.1270751953125
2024-07-25,1027.010986328125
2024-07-26,1023.865234375
2024-07-29,1026.71142578125
2024-07-30,1026.062255859375
2024-07-31,1022.1176147460938
2024-08-01,1008.3861694335938
2024-08-02,996.95166015625
2024-08-05,968.7398071289062
2024-08-06,950.6642456054688
2024-08-07,953.9597778320312
2024-08-08,944.9220581054688
2024-08-09,955.7573852539062
2024-08-12,928.3444213867188
2024-08-13,916.81005859375
2024-08-14,904.6764526367188
2024-08-16,903.07861328125
2024-08-19,923.4510498046875
2024-08-20,932.8883056640625
2024-08-21,938.480712890625
2024-08-22,943.3241577148438
2024-08-23,938.18115234375
2024-08-26,942.2755737304688
2024-08-27,943.1244506835938
2024-08-28,933.687255859375
2024-08-29,926.846435546875
2024-08-30,924.9989624023438
2024-09-02,927.4456787109375
2024-09-03,927.395751953125
2024-09-04,923.8505249023438
2024-09-05,932.7883911132812
2024-09-06,936.8829345703125
2024-09-09,927.595458984375
2024-09-10,927.0961303710938
2024-09-11,924.6494750976562
2024-09-12,926.74658203125
2024-09-13,926.6966552734375
2024-09-16,927.49560546875
2024-09-17,925.8477783203125
2024-09-18,926.2472534179688
2024-09-19,928.0448608398438
2024-09-20,927.9450073242188
2024-09-23,920.7047729492188
2024-09-24,919.6561889648438
2024-09-25,912.416015625
2024-09-26,905.5253295898438
2024-09-27,897.3363647460938
2024-09-30,918.3079833984375
2024-10-01,913.76416015625
2024-10-03,908.4713134765625
2024-10-04,899.5333862304688
2024-10-07,871.3714599609375
2024-10-08,906.6737670898438
2024-10-09,918.6575927734375
2024-10-10,914.6629638671875
2024-10-11,911.86669921875
2024-10-14,901.3309936523438
2024-10-15,903.5779418945312
2024-10-16,901.5307006835938
2024-10-17,884.853271484375
2024-10-18,886.8006591796875
2024-10-21,870.173095703125
2024-10-22,849.25146484375
2024-10-23,840.5631713867188
2024-10-24,839.2649536132812
2024-10-25,822.3877563476562
2024-10-28,832.1744995117188
2024-10-29,823.6360473632812
2024-10-30,808.3567504882812
2024-10-31,831.0260620117188
2024-11-01,866.8775634765625
2024-11-04,847.1542358398438
2024-11-05,848.2028198242188
2024-11-06,852.6467895507812
2024-11-07,857.6400756835938
2024-11-08,843.2095336914062
2024-11-11,835.2203369140625
2024-11-12,836.3688354492188
2024-11-13,828.27978515625
2024-11-14,801.0665893554688
2024-11-18,785.637451171875
2024-11-19,790.4309692382812
2024-11-21,778.9963989257812
2024-11-22,786.586181640625
2024-11-25,801.1664428710938
2024-11-26,798.7197265625
2024-11-27,812.2514038085938
2024-11-28,836.568603515625
2024-11-29,839.6144409179688
2024-12-02,849.5010986328125
2024-12-03,855.8923950195312
2024-12-04,858.5888061523438
2024-12-05,853.5955200195312
2024-12-06,889.047607421875
2024-12-09,935.5347290039062
2024-12-10,946.669677734375
2024-12-11,951.3633422851562
2024-12-12,944.1231079101562
2024-12-13,956.805908203125
2024-12-16,958.0043334960938
2024-12-17,974.0326538085938
2024-12-18,969.1392822265625
2024-12-19,970.4874267578125
2024-12-20,945.7708740234375
2024-12-23,935.7344360351562
2024-12-24,966.1932373046875
2024-12-26,986.7155151367188
2024-12-27,986.1163330078125
2024-12-30,997.0015869140625
2024-12-31,990.2107543945312
2025-01-01,1003.5427856445312
2025-01-02,1037.5966796875
2025-01-03,1010.1338500976562
2025-01-06,978.62646484375
2025-01-07,1028.509033203125
2025-01-08,1002.8436889648438
2025-01-09,999.2985229492188
2025-01-10,971.5360107421875
2025-01-13,921.303955078125
2025-01-14,937.9315185546875
2025-01-15,951.91259765625
2025-01-16,951.1136474609375
2025-01-17,941.8761596679688
2025-01-20,926.846435546875
2025-01-21,918.058349609375
2025-01-22,913.3646850585938
2025-01-23,925.498291015625
2025-01-24,931.7398681640625
2025-01-27,902.2297973632812
2025-01-28,891.5941162109375
2025-01-29,917.7088623046875
2025-01-30,905.2257080078125
2025-01-31,914.2135620117188
2025-02-01,905.8248901367188
2025-02-03,903.7277221679688
2025-02-04,875.1663208007812
2025-02-05,835.1704711914062
2025-02-06,865.0800170898438
2025-02-07,850.0503540039062
2025-02-10,833.6724853515625
2025-02-11,811.402587890625
2025-02-12,786.785888671875
2025-02-13,785.8372192382812
2025-02-14,774.2528076171875
2025-02-17,769.50927734375
2025-02-18,742.1962280273438
2025-02-19,756.8764038085938
2025-02-20,752.5322265625
2025-02-21,738.1516723632812
2025-02-24,729.9627685546875
2025-02-25,728.8142700195312
2025-02-27,720.4256591796875
2025-02-28,711.787353515625
2025-03-03,716.1314086914062
2025-03-04,721.0747680664062
2025-03-05,733.2083740234375
2025-03-06,737.3027954101562
2025-03-07,718.6280517578125
2025-03-10,707.5430908203125
2025-03-11,704.6969604492188
2025-03-12,708.6415405273438
2025-03-13,708.3419799804688
2025-03-17,692.9628295898438
2025-03-18,692.9628295898438
2025-03-19,721.8736572265625
2025-03-20,739.1503295898438
2025-03-21,751.4337158203125
2025-03-24,762.4188842773438
2025-03-25,749.6361694335938
2025-03-26,722.472900390625
2025-03-27,719.7765502929688
2025-03-28,709.041015625
2025-04-01,700.2030029296875
2025-04-02,700.2030029296875
2025-04-03,700.8021850585938
2025-04-04,695.10986328125
2025-04-07,684.6240844726562
2025-04-08,682.4769897460938
2025-04-09,679.181396484375
2025-04-11,656.661865234375
2025-04-15,649.1719970703125
2025-04-16,649.221923828125
2025-04-17,666.748291015625
2025-04-21,666.4486083984375
2025-04-22,668.0465087890625
2025-04-23,667.1976318359375
2025-04-24,670.0438232421875
2025-04-25,662.4041137695312
2025-04-28,659.1085815429688
2025-04-29,656.7617797851562
2025-04-30,643.4297485351562
2025-05-02,661.7050170898438
2025-05-05,670.1935424804688
2025-05-06,651.7685546875
2025-05-07,657.1611938476562
2025-05-08,643.2300415039062
2025-05-09,648.5728149414062
2025-05-12,660.7064208984375
2025-05-13,658.85888671875
2025-05-14,662.7036743164062
2025-05-15,651.119384765625
2025-05-16,651.8683471679688
2025-05-19,663.80224609375
2025-05-20,651.3690185546875
2025-05-21,655.313720703125
2025-05-22,654.6146850585938
2025-05-23,652.5175170898438
2025-05-26,652.6173706054688
2025-05-27,642.8805541992188
2025-05-28,628.7496337890625
2025-05-29,623.456787109375
2025-05-30,627.2017211914062
2025-06-02,624.9547729492188
2025-06-03,622.5580444335938
2025-06-04,625.553955078125
2025-06-05,655.2138061523438
2025-06-06,642.4310913085938
2025-06-09,649.1719970703125
2025-06-10,656.96142578125
2025-06-11,664.7009887695312
2025-06-12,671.4918823242188
2025-06-13,666.2988891601562
2025-06-16,705.9951782226562
2025-06-17,717.9290771484375
2025-06-18,744.8425903320312
2025-06-19,740.4486083984375
2025-06-20,740.997802734375
2025-06-23,745.4418334960938
2025-06-24,740.1989135742188
2025-06-25,757.9249267578125
2025-06-26,743.3945922851562
2025-06-27,735.9047241210938
2025-06-30,725.6685791015625
2025-07-01,714.3837890625
2025-07-02,710.4890747070312
2025-07-03,704.9465942382812
2025-07-04,697.5565795898438
2025-07-07,685.273193359375
2025-07-08,686.421630859375
2025-07-09,678.5323486328125
2025-07-10,676.2853393554688
2025-07-11,676.485107421875
2025-07-14,675.3366088867188
2025-07-15,684.124755859375
2025-07-16,685.1732788085938
2025-07-17,686.32177734375
2025-07-18,673.4891357421875
2025-07-21,673.9384765625
2025-07-22,668.9452514648438
2025-07-23,665.6996459960938
2025-07-24,658.6092529296875
2025-07-25,660.0573120117188
2025-07-28,661.2056884765625
2025-07-29,667.7469482421875
2025-07-30,670.8926391601562
2025-07-31,661.3555297851562
2025-08-01,671.9412231445312
2025-08-04,706.0451049804688
2025-08-05,691.2151489257812
2025-08-06,672.9898071289062
2025-08-07,672.4405517578125
2025-08-08,675.9857788085938
2025-08-11,671.1422729492188
2025-08-12,662.6038208007812
2025-08-13,671.7914428710938
2025-08-14,671.5916748046875
2025-08-18,681.72802734375
2025-08-19,700.1031494140625
2025-08-20,700.7522583007812
2025-08-21,698.15576171875
2025-08-22,700.352783203125
2025-08-25,709.3905639648438
2025-08-26,719.7266235351562
2025-08-28,696.5079956054688
2025-08-29,691.1652221679688
2025-09-01,713.7346801757812
2025-09-02,738.3513793945312
2025-09-03,726.2677612304688
2025-09-04,716.1314086914062
2025-09-05,716.2313232421875
2025-09-08,715.232666015625
2025-09-09,738.3513793945312
2025-09-10,746.7899780273438
2025-09-11,740.6483154296875
2025-09-12,736.2542114257812
2025-09-15,727.6658935546875
2025-09-16,696.7576904296875
2025-09-17,697.6065063476562
2025-09-18,694.2111206054688
2025-09-19,679.930419921875
2025-09-22,678.9817504882812
2025-09-23,677.18408203125
2025-09-24,688.4688720703125
2025-09-25,678.6321411132812
2025-09-26,665.9492797851562
2025-09-29,668.695556640625
2025-09-30,662.6038208007812
2025-10-01,669.8939819335938
2025-10-03,675.5863037109375
2025-10-06,671.0923461914062
2025-10-07,667.0478515625
2025-10-08,668.5458374023438
2025-10-09,657.410888671875
2025-10-10,680.1800537109375
2025-10-13,677.3339233398438
2025-10-14,668.9452514648438
2025-10-15,672.690185546875
2025-10-16,669.3946533203125
2025-10-17,666.5485229492188
2025-10-20,666.748291015625
2025-10-21,677.93310546875
2025-10-23,674.8372802734375
2025-10-24,673.33935546875
2025-10-27,675.2866821289062
2025-10-28,667.0977783203125
2025-10-29,676.9344482421875
2025-10-30,693.5619506835938
2025-10-31,698.4053955078125
2025-11-03,724.9695434570312
2025-11-04,716.28125
2025-11-06,670.593017578125
2025-11-07,682.0775146484375
2025-11-10,670.393310546875
2025-11-11,663.6024780273438
2025-11-12,663.7023315429688
2025-11-13,665.999267578125
2025-11-14,656.661865234375
2025-11-17,636.0897216796875
2025-11-18,620.7105102539062
2025-11-19,615.5175170898438
2025-11-20,612.67138671875
2025-11-21,608.5769653320312
2025-11-24,597.04248046875
2025-11-25,592.2988891601562
2025-11-26,612.022216796875
2025-11-27,606.7294311523438
2025-11-28,599.2395629882812
2025-12-01,609.4757080078125
2025-12-02,609.9251098632812
2025-12-03,607.6781616210938
2025-12-04,604.482421875
2025-12-05,595.49462890625
2025-12-08,587.85498046875
2025-12-09,588.5040283203125
2025-12-10,586.90625
2025-12-11,587.3056640625
2025-12-12,576.7698974609375
2025-12-15,578.7672119140625
2025-12-16,565.3853759765625
2025-12-17,570.0789794921875
2025-12-18,571.3772583007812
2025-12-19,575.3218994140625
2025-12-22,584.1599731445312
2025-12-23,583.0614013671875
2025-12-24,590.7510375976562
2025-12-26,578.6174926757812
2025-12-29,582.9615478515625
2025-12-30,578.0182495117188
2025-12-31,583.760498046875
2026-01-01,589.2530517578125
2026-01-02,592.548583984375
2026-01-05,587.5552978515625
2026-01-06,583.0614013671875
2026-01-07,583.5607299804688
2026-01-08,577.0195922851562
2026-01-09,564.9859008789062
2026-01-12,556.19775390625
2026-01-13,568.880615234375
2026-01-14,560.9413452148438
2026-01-15,560.9413452148438
2026-01-16,551.6539306640625
2026-01-19,541.31787109375
2026-01-20,523.94140625
2026-01-21,522.4434204101562
2026-01-22,541.617431640625
2026-01-23,516.8509521484375
2026-01-27,517.0507202148438
2026-01-28,525.1397705078125
2026-01-29,504.26800537109375
2026-01-30,518.3988647460938
2026-02-02,516.9508666992188
2026-02-03,522.8927612304688
2026-02-04,600.4878540039062
2026-02-05,609.725341796875
2026-02-06,587.4555053710938
2026-02-09,608.2273559570312
2026-02-10,612.1221313476562
2026-02-11,607.2786254882812
2026-02-12,590.4014892578125
2026-02-13,582.4122924804688
2026-02-16,576.8698120117188
2026-02-17,582.3124389648438
2026-02-18,575.571533203125
2026-02-19,572.6754760742188
2026-02-20,562.189697265625
2026-02-23,568.0816650390625
2026-02-24,555.0992431640625
2026-02-25,552.2031860351562
2026-02-26,552.5027465820312
2026-02-27,546.760498046875
2026-03-02,553.5014038085938
2026-03-04,536.3745727539062
2026-03-05,532.0803833007812
2026-03-06,521.9940185546875
2026-03-09,506.26531982421875
2026-03-10,517.2504272460938
2026-03-11,524.14111328125
2026-03-12,521.5945434570312
2026-03-13,514.5540771484375
2026-03-16,517.1006469726562
2026-03-17,510.80914306640625
2026-03-18,528.2855224609375
2026-03-19,519.2976684570312
2026-03-20,515.3030395507812
2026-03-23,485.2936706542969
2026-03-24,503.36920166015625
2026-03-25,513.2059326171875
2026-03-27,493.1330261230469
2026-03-30,464.421875
2026-04-01,485.19378662109375
2026-04-02,498.07635498046875
2026-04-06,503.0696105957031
2026-04-07,499.9737854003906
2026-04-08,522.2437133789062
2026-04-09,515.9022216796875
2026-04-10,527.9859008789062
2026-04-13,519.5473022460938
2026-04-15,535.9252319335938
2026-04-16,547.3097534179688
2026-04-17,547.1100463867188
2026-04-20,545.9116821289062
2026-04-21,543.4649658203125
2026-04-22,563.737548828125
2026-04-23,553.0020751953125
2026-04-24,522.5432739257812
2026-04-27,524.6404418945312
2026-04-28,513.3057861328125
2026-04-29,517.0007934570312
2026-04-30,508.3624572753906
2026-05-01,508.3624572753906
2026-05-04,521.3449096679688
2026-05-05,525.189697265625
2026-05-06,543.514892578125
2026-05-07,572.525634765625
2026-05-08,580.0654296875
2026-05-11,580.9143676757812
2026-05-12,555.898193359375
2026-05-13,539.670166015625
2026-05-14,542.6160888671875
2026-05-15,604.1329345703125
2026-05-18,597.4918823242188
2026-05-19,585.7577514648438
2026-05-20,584.9588623046875
2026-05-21,594.645751953125
2026-05-22,637.6376342773438
2026-05-25,634.1922607421875
2026-05-26,625.8535766601562
2026-05-27,625.2044067382812
2026-05-28,625.2044067382812
2026-05-29,604.182861328125
2026-06-01,605.6808471679688
2026-06-02,604.1329345703125
2026-06-03,598.5404663085938
2026-06-04,622.308349609375
2026-06-05,641.8818969726562
2026-06-08,670.4432373046875
2026-06-09,679.9803466796875
2026-06-10,695.6091918945312
2026-06-11,679.4310913085938
2026-06-12,702.5997314453125
2026-06-15,708.6415405273438
2026-06-16,702.4998779296875
2026-06-17,708.7913818359375
2026-06-18,701.5012817382812
2026-06-19,699.7036743164062
2026-06-22,740.7481689453125
2026-06-23,735.3054809570312
2026-06-24,733.7576293945312
2026-06-25,724.6199340820312
2026-06-26,724.6199340820312
2026-06-29,741.64697265625
2026-06-30,745.8912353515625
2026-07-01,735.9047241210938
2026-07-02,761.969482421875
2026-07-03,765.5146484375
2026-07-06,751.1341552734375
2026-07-07,747.4890747070312
2026-07-08,739.4000244140625
2026-07-09,752.5
2026-07-10,765.2999877929688
2026-07-13,806.9500122070312
2026-07-14,808.9500122070312
2026-07-15,782.8499755859375
2026-07-16,761.5499877929688
2026-07-17,761.0999755859375
2026-07-20,760.5499877929688
2026-07-21,745.9000244140625
2026-07-22,745.6500244140625
2026-07-23,751.75
2026-07-24,761.9500122070312
2026-07-27,767.2000122070312
2026-07-28,764.75
2026-07-29,789.3499755859375
2026-07-30,776.2999877929688
2026-07-31,783.7999877929688
2026-08-03,790.75
2026-08-04,768.0499877929688
2026-08-05,771.6500244140625
2026-08-06,697.0499877929688
2026-08-07,677.4000244140625
2026-08-10,673.2999877929688
2026-08-11,679.25
2026-08-12,691.0999755859375
2026-08-13,695.9500122070312
2026-08-14,699.9500122070312
2026-08-17,675.0999755859375
2026-08-18,668.7999877929688
2026-08-19,678.4500122070312
2026-08-20,666.2000122070312
2026-08-21,664.9500122070312
2026-08-24,656.1500244140625
2026-08-25,646.5499877929688
2026-08-26,648.0499877929688
2026-08-27,636.2999877929688
2026-08-28,637.0
2026-08-31,641.75
2026-09-01,644.75
2026-09-02,646.8499755859375
2026-09-03,644.9000244140625
2026-09-04,646.7999877929688
2026-09-07,642.7000122070312
2026-09-08,675.9500122070312
2026-09-09,687.0
2026-09-10,697.9500122070312
2026-09-11,691.5499877929688
2026-09-14,691.5499877929688
2026-09-15,668.25
2026-09-16,663.0499877929688
2026-09-18,657.2999877929688
2026-09-21,643.0
