Date,HAL
2025-11-06,4546.5361328125
2025-11-07,4579.19775390625
2025-11-10,4740.72607421875
2025-11-11,4812.7802734375
2025-11-12,4699.84912109375
2025-11-13,4702.3232421875
2025-11-14,4681.34033203125
2025-11-17,4746.07080078125
2025-11-18,4758.640625
2025-11-19,4695.59326171875
2025-11-20,4668.2763671875
2025-11-21,4547.921875
2025-11-24,4399.5576171875
2025-11-25,4396.09375
2025-11-26,4471.5126953125
2025-11-27,4437.26708984375
2025-11-28,4495.8603515625
2025-12-01,4484.28076171875
2025-12-02,4462.30810546875
2025-12-03,4390.84765625
2025-12-04,4450.7275390625
2025-12-05,4397.47900390625
2025-12-08,4243.1767578125
2025-12-09,4258.91357421875
2025-12-10,4250.10498046875
2025-12-11,4276.53076171875
2025-12-12,4258.4189453125
2025-12-15,4277.3232421875
2025-12-16,4217.73974609375
2025-12-17,4185.078125
2025-12-18,4215.859375
2025-12-19,4261.189453125
2025-12-22,4341.16259765625
2025-12-23,4362.24365234375
2025-12-24,4376.00146484375
2025-12-26,4364.02587890625
2025-12-29,4329.482421875
2025-12-30,4281.18310546875
2025-12-31,4343.73583984375
2026-01-01,4352.84130859375
2026-01-02,4372.537109375
2026-01-05,4479.72802734375
2026-01-06,4469.7314453125
2026-01-07,4478.73828125
2026-01-08,4433.90185546875
2026-01-09,4416.3837890625
2026-01-12,4472.10693359375
2026-01-13,4406.78271484375
2026-01-14,4415.6904296875
2026-01-15,4415.6904296875
2026-01-16,4383.32568359375
2026-01-19,4458.15087890625
2026-01-20,4310.57861328125
2026-01-21,4215.759765625
2026-01-22,4308.599609375
2026-01-23,4261.58642578125
2026-01-27,4303.947265625
2026-01-28,4576.62451171875
2026-01-29,4553.85986328125
2026-01-30,4572.07177734375
2026-02-02,4294.248046875
2026-02-03,4424.59814453125
2026-02-04,4173.8935546875
2026-02-05,3994.154052734375
2026-02-06,4025.826416015625
2026-02-09,4088.67578125
2026-02-10,4125.59375
2026-02-11,4090.6552734375
2026-02-12,4116.28955078125
2026-02-13,4169.24169921875
2026-02-16,4182.80126953125
2026-02-17,4204.0810546875
2026-02-18,4242.50341796875
2026-02-19,4124.24267578125
2026-02-20,4161.5673828125
2026-02-23,4017.259521484375
2026-02-24,3944.60693359375
2026-02-25,3976.941162109375
2026-02-26,4000.792724609375
2026-02-27,3905.286376953125
2026-03-02,3943.60888671875
2026-03-04,3868.960205078125
2026-03-05,3883.9296875
2026-03-06,4015.56298828125
2026-03-09,3981.831298828125
2026-03-10,4031.929931640625
2026-03-11,3997.000732421875
2026-03-12,4005.383544921875
2026-03-13,3906.48388671875
2026-03-16,3905.186767578125
2026-03-17,3955.085693359375
2026-03-18,3953.588623046875
2026-03-19,3794.810302734375
2026-03-20,3774.7509765625
2026-03-23,3627.25
2026-03-24,3646.610595703125
2026-03-25,3661.9794921875
2026-03-27,3581.343017578125
2026-03-30,3480.14794921875
2026-04-01,3663.376708984375
2026-04-02,3679.5439453125
2026-04-06,3744.512451171875
2026-04-07,3788.52294921875
2026-04-08,3899.597900390625
2026-04-09,4024.744384765625
2026-04-10,4103.88427734375
2026-04-13,4091.60888671875
2026-04-15,4230.62744140625
2026-04-16,4354.576171875
2026-04-17,4379.22607421875
2026-04-20,4335.71435546875
2026-04-21,4349.5859375
2026-04-22,4391.70068359375
2026-04-23,4343.6982421875
2026-04-24,4257.17333984375
2026-04-27,4301.5830078125
2026-04-28,4332.62060546875
2026-04-29,4342.7998046875
2026-04-30,4330.025390625
2026-05-01,4330.025390625
2026-05-04,4550.279296875
2026-05-05,4601.07666015625
2026-05-06,4617.54296875
2026-05-07,4772.42919921875
2026-05-08,4778.41748046875
2026-05-11,4746.68115234375
2026-05-12,4563.25341796875
2026-05-13,4609.16015625
2026-05-14,4598.681640625
2026-05-15,4377.330078125
2026-05-18,4317.75048828125
2026-05-19,4324.4375
2026-05-20,4317.75048828125
2026-05-21,4361.56201171875
2026-05-22,4359.56591796875
2026-05-25,4416.94970703125
2026-05-26,4418.74609375
2026-05-27,4404.07568359375
2026-05-28,4404.07568359375
2026-05-29,4295.09619140625
2026-06-01,4245.4970703125
2026-06-02,4269.84765625
2026-06-03,4255.47705078125
2026-06-04,4182.52490234375
2026-06-05,4208.3720703125
2026-06-08,4229.4296875
2026-06-09,4255.17724609375
2026-06-10,4210.66796875
2026-06-11,4163.8623046875
2026-06-12,4183.82177734375
2026-06-15,4276.03515625
2026-06-16,4247.193359375
2026-06-17,4451.4794921875
2026-06-18,4402.57861328125
2026-06-19,4399.185546875
2026-06-22,4506.0693359375
2026-06-23,4491.099609375
2026-06-24,4360.06494140625
2026-06-25,4359.86572265625
2026-06-26,4359.86572265625
2026-06-29,4334.017578125
2026-06-30,4372.34033203125
2026-07-01,4425.43212890625
2026-07-02,4425.033203125
2026-07-03,4419.943359375
2026-07-06,4431.6201171875
2026-07-07,4391.4013671875
2026-07-08,4355.87353515625
2026-07-09,4370.04443359375
2026-07-10,4497.68603515625
2026-07-13,4502.1767578125
2026-07-14,4433.416015625
2026-07-15,4411.560546875
2026-07-16,4424.83349609375
2026-07-17,4491.5986328125
2026-07-20,4481.91796875
2026-07-21,4572.4345703125
2026-07-22,4565.54833984375
2026-07-23,4583.212890625
2026-07-24,4564.1513671875
2026-07-27,4609.6591796875
2026-07-28,4590.79736328125
2026-07-29,4582.7138671875
2026-07-30,4572.13525390625
2026-07-31,4637.103515625
2026-08-03,4680.515625
2026-08-04,4625.626953125
2026-08-05,4635.6064453125
2026-08-06,4910.05029296875
2026-08-07,4900.07080078125
2026-08-10,4918.0341796875
2026-08-11,4899.07275390625
2026-08-12,4984.89892578125
2026-08-13,4935.0
2026-08-14,5029.89990234375
2026-08-17,5059.0
2026-08-18,5099.0
2026-08-19,5017.0
2026-08-20,4998.0
2026-08-21,5000.0
2026-08-24,4906.0
2026-08-25,4900.0
2026-08-26,4865.5
2026-08-27,4899.0
2026-08-28,4861.10009765625
2026-08-31,4801.60009765625
2026-09-01,4807.60009765625
2026-09-02,4780.0
2026-09-03,4765.60009765625
2026-09-04,4856.0
2026-09-07,4855.2001953125
2026-09-08,5031.10009765625
2026-09-09,5000.5
2026-09-10,4950.0
2026-09-11,4905.0
2026-09-14,4905.0
2026-09-15,4695.0
2026-09-16,4695.60009765625
2026-09-17,4788.0
2026-09-18,4800.2998046875
2026-09-21,4825.0
