Date,ICICIGI
2025-02-20,1708.7984619140625
2025-02-21,1714.5362548828125
2025-02-24,1692.524658203125
2025-02-25,1669.672119140625
2025-02-27,1682.9779052734375
2025-02-28,1672.837646484375
2025-03-03,1645.681884765625
2025-03-04,1622.13671875
2025-03-05,1658.938232421875
2025-03-06,1684.0662841796875
2025-03-07,1668.8807373046875
2025-03-10,1681.3951416015625
2025-03-11,1682.2359619140625
2025-03-12,1647.8582763671875
2025-03-13,1660.7685546875
2025-03-17,1706.8692626953125
2025-03-18,1706.8692626953125
2025-03-19,1737.6856689453125
2025-03-20,1706.2757568359375
2025-03-21,1704.7423095703125
2025-03-24,1765.9298095703125
2025-03-25,1760.439453125
2025-03-26,1753.4647216796875
2025-03-27,1775.03125
2025-03-28,1773.646240234375
2025-04-01,1772.70654296875
2025-04-02,1810.348876953125
2025-04-03,1811.88232421875
2025-04-04,1809.9532470703125
2025-04-07,1725.71533203125
2025-04-08,1757.817626953125
2025-04-09,1767.3642578125
2025-04-11,1700.1422119140625
2025-04-15,1803.07763671875
2025-04-16,1792.393310546875
2025-04-17,1774.1904296875
2025-04-21,1821.3795166015625
2025-04-22,1825.435546875
2025-04-23,1859.86279296875
2025-04-24,1860.15966796875
2025-04-25,1834.240234375
2025-04-28,1830.3819580078125
2025-04-29,1836.2188720703125
2025-04-30,1856.4002685546875
2025-05-02,1833.5478515625
2025-05-05,1832.4595947265625
2025-05-06,1775.8721923828125
2025-05-07,1806.4412841796875
2025-05-08,1772.607666015625
2025-05-09,1763.1102294921875
2025-05-12,1817.026611328125
2025-05-13,1846.507568359375
2025-05-14,1831.074462890625
2025-05-15,1853.0367431640625
2025-05-16,1829.7884521484375
2025-05-19,1864.512451171875
2025-05-20,1855.1142578125
2025-05-21,1857.983154296875
2025-05-22,1848.5848388671875
2025-05-23,1874.8011474609375
2025-05-26,1823.5560302734375
2025-05-27,1821.280517578125
2025-05-28,1828.4034423828125
2025-05-29,1835.3284912109375
2025-05-30,1855.3121337890625
2025-06-02,1843.7373046875
2025-06-03,1841.1651611328125
2025-06-04,1853.3336181640625
2025-06-05,1857.3896484375
2025-06-06,1992.138427734375
2025-06-09,2007.2320556640625
2025-06-10,1963.8382568359375
2025-06-11,1928.3885498046875
2025-06-12,1888.569580078125
2025-06-13,1927.09765625
2025-06-16,1931.069580078125
2025-06-17,1903.1666259765625
2025-06-18,1918.756591796875
2025-06-19,1913.9901123046875
2025-06-20,1957.185302734375
2025-06-23,1958.77392578125
2025-06-24,1972.87451171875
2025-06-25,1996.7064208984375
2025-06-26,2002.8629150390625
2025-06-27,2002.9620361328125
2025-06-30,2025.9002685546875
2025-07-01,2049.136474609375
2025-07-02,2030.0709228515625
2025-07-03,2019.843017578125
2025-07-04,2021.1339111328125
2025-07-07,2011.30322265625
2025-07-08,2022.6234130859375
2025-07-09,2006.040283203125
2025-07-10,1980.619873046875
2025-07-11,1998.096435546875
2025-07-14,2005.5439453125
2025-07-15,1988.6630859375
2025-07-16,1956.9866943359375
2025-07-17,1935.240234375
2025-07-18,1899.3931884765625
2025-07-21,1938.51708984375
2025-07-22,1948.54638671875
2025-07-23,1923.22509765625
2025-07-24,1893.5345458984375
2025-07-25,1907.8336181640625
2025-07-28,1890.754150390625
2025-07-29,1902.0743408203125
2025-07-30,1906.93994140625
2025-07-31,1913.49365234375
2025-08-01,1854.212158203125
2025-08-04,1882.313720703125
2025-08-05,1886.8814697265625
2025-08-06,1870.7950439453125
2025-08-07,1890.05908203125
2025-08-08,1881.419921875
2025-08-11,1888.370849609375
2025-08-12,1889.5626220703125
2025-08-13,1899.2939453125
2025-08-14,1884.994873046875
2025-08-18,1932.7576904296875
2025-08-19,1939.212158203125
2025-08-20,1954.7027587890625
2025-08-21,1953.3126220703125
2025-08-22,1897.3077392578125
2025-08-25,1905.5496826171875
2025-08-26,1859.57421875
2025-08-28,1847.26123046875
2025-08-29,1826.706298828125
2025-09-01,1827.4013671875
2025-09-02,1809.924560546875
2025-09-03,1809.2296142578125
2025-09-04,1858.3826904296875
2025-09-05,1827.500732421875
2025-09-08,1820.1524658203125
2025-09-09,1822.0391845703125
2025-09-10,1842.19677734375
2025-09-11,1857.786865234375
2025-09-12,1880.32763671875
2025-09-15,1886.8814697265625
2025-09-16,1899.0953369140625
2025-09-17,1858.978515625
2025-09-18,1872.3837890625
2025-09-19,1852.9212646484375
2025-09-22,1873.0789794921875
2025-09-23,1881.419921875
2025-09-24,1865.2342529296875
2025-09-25,1868.6104736328125
2025-09-26,1880.7249755859375
2025-09-29,1890.158447265625
2025-09-30,1876.554443359375
2025-10-01,1890.257568359375
2025-10-03,1898.20166015625
2025-10-06,1912.3021240234375
2025-10-07,1892.640869140625
2025-10-08,1864.9364013671875
2025-10-09,1869.504150390625
2025-10-10,1849.7437744140625
2025-10-13,1820.5498046875
2025-10-14,1841.7998046875
2025-10-15,2006.1397705078125
2025-10-16,1996.0111083984375
2025-10-17,1986.9749755859375
2025-10-20,1997.004150390625
2025-10-21,1992.932861328125
2025-10-23,1971.7135009765625
2025-10-24,1986.35791015625
2025-10-27,1978.8863525390625
2025-10-28,2011.363037109375
2025-10-29,2022.2218017578125
2025-10-30,2006.4814453125
2025-10-31,1986.15869140625
2025-11-03,2000.006103515625
2025-11-04,2032.2835693359375
2025-11-06,1993.4310302734375
2025-11-07,2012.558349609375
2025-11-10,2017.73876953125
2025-11-11,1988.549560546875
2025-11-12,2020.9266357421875
2025-11-13,2026.1070556640625
2025-11-14,1997.5155029296875
2025-11-17,2035.172607421875
2025-11-18,2018.1373291015625
2025-11-19,2033.97705078125
2025-11-20,2029.892578125
2025-11-21,1996.519287109375
2025-11-24,1989.9443359375
2025-11-25,1991.4385986328125
2025-11-26,2002.6959228515625
2025-11-27,1973.207763671875
2025-11-28,1963.04638671875
2025-12-01,1983.867431640625
2025-12-02,1979.18505859375
2025-12-03,1964.9393310546875
2025-12-04,1975.4991455078125
2025-12-05,1966.9317626953125
2025-12-08,1953.6820068359375
2025-12-09,1937.9417724609375
2025-12-10,1927.4815673828125
2025-12-11,1932.3629150390625
2025-12-12,1930.56982421875
2025-12-15,1944.417236328125
2025-12-16,1943.8194580078125
2025-12-17,1939.6353759765625
2025-12-18,1942.4248046875
2025-12-19,1946.90771484375
2025-12-22,1943.2216796875
2025-12-23,1952.685791015625
2025-12-24,1951.888916015625
2025-12-26,1942.6240234375
2025-12-29,1935.849609375
2025-12-30,1947.6051025390625
2025-12-31,1954.67822265625
2026-01-01,1949.4979248046875
2026-01-02,1966.43359375
2026-01-05,1972.410888671875
2026-01-06,2002.39697265625
2026-01-07,1958.7626953125
2026-01-08,1900.9820556640625
2026-01-09,1888.9278564453125
2026-01-12,1903.07421875
2026-01-13,1878.367919921875
2026-01-14,1850.673095703125
2026-01-15,1850.673095703125
2026-01-16,1863.125732421875
2026-01-19,1877.670654296875
2026-01-20,1854.657958984375
2026-01-21,1827.6605224609375
2026-01-22,1817.7978515625
2026-01-23,1788.9075927734375
2026-01-27,1799.069091796875
2026-01-28,1815.307373046875
2026-01-29,1818.6944580078125
2026-01-30,1807.238037109375
2026-02-02,1819.790283203125
2026-02-03,1854.458740234375
2026-02-04,1846.987060546875
2026-02-05,1867.1107177734375
2026-02-06,1854.558349609375
2026-02-09,1881.0577392578125
2026-02-10,1902.3768310546875
2026-02-11,1924.3931884765625
2026-02-12,1912.538330078125
2026-02-13,1908.8521728515625
2026-02-16,1914.7298583984375
2026-02-17,1920.9063720703125
2026-02-18,1952.2872314453125
2026-02-19,1928.677001953125
2026-02-20,1928.7764892578125
2026-02-23,1946.40966796875
2026-02-24,1896.6983642578125
2026-02-25,1931.9644775390625
2026-02-26,1939.13720703125
2026-02-27,1894.3074951171875
2026-03-02,1888.330078125
2026-03-04,1848.4814453125
2026-03-05,1868.10693359375
2026-03-06,1873.1876220703125
2026-03-09,1882.552001953125
2026-03-10,1882.1536865234375
2026-03-11,1868.10693359375
2026-03-12,1848.2822265625
2026-03-13,1830.1510009765625
2026-03-16,1843.5003662109375
2026-03-17,1828.85595703125
2026-03-18,1824.2733154296875
2026-03-19,1785.3212890625
2026-03-20,1770.4775390625
2026-03-23,1715.6856689453125
2026-03-24,1723.5557861328125
2026-03-25,1763.603759765625
2026-03-27,1740.391845703125
2026-03-30,1704.1295166015625
2026-04-01,1688.4888916015625
2026-04-02,1682.7108154296875
2026-04-06,1706.5205078125
2026-04-07,1720.0689697265625
2026-04-08,1743.878662109375
2026-04-09,1761.91015625
2026-04-10,1779.244384765625
2026-04-13,1775.4586181640625
2026-04-15,1850.971923828125
2026-04-16,1879.5633544921875
2026-04-17,1884.44482421875
2026-04-20,1869.4019775390625
2026-04-21,1833.0400390625
2026-04-22,1822.0816650390625
2026-04-23,1803.053955078125
2026-04-24,1765.3968505859375
2026-04-27,1763.802978515625
2026-04-28,1765.09814453125
2026-04-29,1763.902587890625
2026-04-30,1756.530517578125
2026-05-01,1756.530517578125
2026-05-04,1750.15478515625
2026-05-05,1770.1788330078125
2026-05-06,1803.053955078125
2026-05-07,1843.201416015625
2026-05-08,1821.08544921875
2026-05-11,1821.6832275390625
2026-05-12,1776.0565185546875
2026-05-13,1797.37548828125
2026-05-14,1841.9063720703125
2026-05-15,1828.2581787109375
2026-05-18,1806.1422119140625
2026-05-19,1815.9051513671875
2026-05-20,1778.0489501953125
2026-05-21,1794.1876220703125
2026-05-22,1819.292236328125
2026-05-25,1847.2860107421875
2026-05-26,1853.2633056640625
2026-05-27,1843.5999755859375
2026-05-28,1843.5999755859375
2026-05-29,1792.199951171875
2026-06-01,1747.9000244140625
2026-06-02,1746.5
2026-06-03,1740.800048828125
2026-06-04,1732.9000244140625
2026-06-05,1758.0
2026-06-08,1738.4000244140625
2026-06-09,1777.699951171875
2026-06-10,1732.199951171875
2026-06-11,1712.4000244140625
2026-06-12,1695.699951171875
2026-06-15,1734.0999755859375
2026-06-16,1783.5999755859375
2026-06-17,1790.5
2026-06-18,1839.0
2026-06-19,1870.0999755859375
2026-06-22,1860.199951171875
2026-06-23,1832.5
2026-06-24,1821.0999755859375
2026-06-25,1813.5999755859375
2026-06-26,1813.5999755859375
2026-06-29,1768.0999755859375
2026-06-30,1741.699951171875
2026-07-01,1757.5999755859375
2026-07-02,1761.0
2026-07-03,1772.800048828125
2026-07-06,1785.4000244140625
2026-07-07,1794.300048828125
2026-07-08,1804.199951171875
2026-07-09,1794.699951171875
2026-07-10,1826.199951171875
2026-07-13,1787.300048828125
2026-07-14,1788.0999755859375
2026-07-15,1814.5999755859375
2026-07-16,1623.800048828125
2026-07-17,1612.199951171875
2026-07-20,1621.5999755859375
2026-07-21,1624.0
2026-07-22,1583.5
2026-07-23,1619.0
2026-07-24,1661.800048828125
2026-07-27,1681.0
2026-07-28,1683.800048828125
2026-07-29,1648.800048828125
2026-07-30,1637.9000244140625
2026-07-31,1623.699951171875
2026-08-03,1675.0
2026-08-04,1644.800048828125
2026-08-05,1684.0
2026-08-06,1658.0
2026-08-07,1639.0
2026-08-10,1648.800048828125
2026-08-11,1643.5
2026-08-12,1635.0
2026-08-13,1628.0
2026-08-14,1630.0
2026-08-17,1626.300048828125
2026-08-18,1623.800048828125
2026-08-19,1615.699951171875
2026-08-20,1625.0
2026-08-21,1617.0
2026-08-24,1620.0
2026-08-25,1616.0
2026-08-26,1596.9000244140625
2026-08-27,1588.0999755859375
2026-08-28,1562.0
2026-08-31,1566.9000244140625
2026-09-01,1566.9000244140625
2026-09-02,1537.0
2026-09-03,1521.699951171875
2026-09-04,1510.0
2026-09-07,1493.4000244140625
2026-09-08,1484.4000244140625
2026-09-09,1474.0
2026-09-10,1465.0
2026-09-11,1459.800048828125
2026-09-14,1459.800048828125
2026-09-15,1427.699951171875
2026-09-16,1440.0
2026-09-18,1458.0999755859375
2026-09-21,1511.0
