Date,MAHLOG
2025-07-03,342.89691162109375
2025-07-04,348.82257080078125
2025-07-07,350.9952697753906
2025-07-08,362.4021301269531
2025-07-09,375.7348327636719
2025-07-10,375.24102783203125
2025-07-11,376.4149169921875
2025-07-14,346.8681640625
2025-07-15,346.00677490234375
2025-07-16,353.3965759277344
2025-07-17,375.0673828125
2025-07-18,373.707275390625
2025-07-21,364.095947265625
2025-07-22,369.62701416015625
2025-07-23,355.79827880859375
2025-07-24,355.301513671875
2025-07-25,347.9987487792969
2025-07-28,351.6252746582031
2025-07-29,344.5708923339844
2025-07-30,347.70068359375
2025-07-31,333.8899841308594
2025-08-01,325.3453063964844
2025-08-04,319.4831848144531
2025-08-05,312.8262939453125
2025-08-06,310.8391418457031
2025-08-07,315.657958984375
2025-08-08,319.9303283691406
2025-08-11,330.21380615234375
2025-08-12,325.8917541503906
2025-08-13,332.200927734375
2025-08-14,320.1787109375
2025-08-18,322.46392822265625
2025-08-19,325.9911193847656
2025-08-20,319.33416748046875
2025-08-21,323.159423828125
2025-08-22,325.0968933105469
2025-08-25,324.3020324707031
2025-08-26,319.7812805175781
2025-08-28,312.0314025878906
2025-08-29,314.81341552734375
2025-09-01,314.416015625
2025-09-02,319.2845153808594
2025-09-03,317.84381103515625
2025-09-04,318.0921936035156
2025-09-05,318.638671875
2025-09-08,318.9864196777344
2025-09-09,320.82452392578125
2025-09-10,326.3885498046875
2025-09-11,327.1833801269531
2025-09-12,332.7474060058594
2025-09-15,348.6445617675781
2025-09-16,348.9923095703125
2025-09-17,353.1653137207031
2025-09-18,357.08990478515625
2025-09-19,360.51776123046875
2025-09-22,361.7597351074219
2025-09-23,356.8415222167969
2025-09-24,351.27752685546875
2025-09-25,353.7117919921875
2025-09-26,343.0308837890625
2025-09-29,343.0805358886719
2025-09-30,341.9876403808594
2025-10-01,345.9619140625
2025-10-03,350.3336486816406
2025-10-06,347.402587890625
2025-10-07,356.8912353515625
2025-10-08,355.84796142578125
2025-10-09,355.2021484375
2025-10-10,349.2903747558594
2025-10-13,349.93621826171875
2025-10-14,347.30322265625
2025-10-15,345.5148010253906
2025-10-16,348.7935791015625
2025-10-17,344.521240234375
2025-10-20,361.4616394042969
2025-10-21,362.3558654785156
2025-10-23,360.5674133300781
2025-10-24,354.00982666015625
2025-10-27,351.6749572753906
2025-10-28,343.57733154296875
2025-10-29,354.10919189453125
2025-10-30,361.5610046386719
2025-10-31,351.9233703613281
2025-11-03,338.46044921875
2025-11-04,341.9876403808594
2025-11-06,338.85784912109375
2025-11-07,339.7521057128906
2025-11-10,336.2248840332031
2025-11-11,330.21380615234375
2025-11-12,336.92041015625
2025-11-13,335.2313232421875
2025-11-14,338.5101318359375
2025-11-17,332.7970886230469
2025-11-18,325.44464111328125
2025-11-19,328.42535400390625
2025-11-20,327.1833801269531
2025-11-21,319.0857849121094
2025-11-24,313.57147216796875
2025-11-25,318.3902893066406
2025-11-26,324.4013977050781
2025-11-27,323.80523681640625
2025-11-28,322.8613586425781
2025-12-01,323.159423828125
2025-12-02,317.396728515625
2025-12-03,315.5089111328125
2025-12-04,316.8999328613281
2025-12-05,312.5281982421875
2025-12-08,303.536376953125
2025-12-09,323.5071716308594
2025-12-10,323.5071716308594
2025-12-11,319.8806457519531
2025-12-12,321.12261962890625
2025-12-15,319.9303283691406
2025-12-16,316.45281982421875
2025-12-17,311.93206787109375
2025-12-18,311.88238525390625
2025-12-19,313.02496337890625
2025-12-22,320.37744140625
2025-12-23,328.6737365722656
2025-12-24,326.5375671386719
2025-12-26,320.5761413574219
2025-12-29,317.2476501464844
2025-12-30,315.4095764160156
2025-12-31,314.5650329589844
2026-01-01,317.4960632324219
2026-01-02,315.1114807128906
2026-01-05,313.9192199707031
2026-01-06,313.02496337890625
2026-01-07,315.9063720703125
2026-01-08,309.1003723144531
2026-01-09,305.77191162109375
2026-01-12,303.3873291015625
2026-01-13,301.5492248535156
2026-01-14,303.0892639160156
2026-01-15,303.0892639160156
2026-01-16,297.7736511230469
2026-01-19,294.1968078613281
2026-01-20,277.7531433105469
2026-01-21,281.2803649902344
2026-01-22,289.5270080566406
2026-01-23,288.4340515136719
2026-01-27,293.50128173828125
2026-01-28,337.36749267578125
2026-01-29,342.3353576660156
2026-01-30,358.381591796875
2026-02-02,363.9952697753906
2026-02-03,359.62353515625
2026-02-04,353.9104919433594
2026-02-05,361.0145568847656
2026-02-06,360.31903076171875
2026-02-09,372.1425476074219
2026-02-10,396.1373291015625
2026-02-11,409.947998046875
2026-02-12,407.16595458984375
2026-02-13,399.76385498046875
2026-02-16,400.9561462402344
2026-02-17,420.3804931640625
2026-02-18,423.1128234863281
2026-02-19,403.4400634765625
2026-02-20,412.28289794921875
2026-02-23,411.7861022949219
2026-02-24,403.1916809082031
2026-02-25,398.6709289550781
2026-02-26,405.228515625
2026-02-27,411.090576171875
2026-03-02,397.1805725097656
2026-03-04,383.966064453125
2026-03-05,387.69195556640625
2026-03-06,389.5797424316406
2026-03-09,388.0893859863281
2026-03-10,394.547607421875
2026-03-11,392.41143798828125
2026-03-12,395.6405334472656
2026-03-13,366.47918701171875
2026-03-16,373.2354736328125
2026-03-17,372.8380432128906
2026-03-18,379.5446472167969
2026-03-19,355.40087890625
2026-03-20,363.3494567871094
2026-03-23,346.75677490234375
2026-03-24,356.7421569824219
2026-03-25,367.77081298828125
2026-03-27,346.65740966796875
2026-03-30,330.660888671875
2026-04-01,346.1606140136719
2026-04-02,345.7135314941406
2026-04-06,356.1957092285156
2026-04-07,352.61883544921875
2026-04-08,379.4453125
2026-04-09,379.1472473144531
2026-04-10,385.2080383300781
2026-04-13,386.847412109375
2026-04-15,406.7188720703125
2026-04-16,415.909423828125
2026-04-17,428.82586669921875
2026-04-20,429.571044921875
2026-04-21,423.2121887207031
2026-04-22,431.90594482421875
2026-04-23,439.8545227050781
2026-04-24,403.5394287109375
2026-04-27,408.30859375
2026-04-28,407.46405029296875
2026-04-29,406.4207763671875
2026-04-30,400.9064636230469
2026-05-01,400.9064636230469
2026-05-04,410.0473327636719
2026-05-05,391.7159118652344
2026-05-06,395.29278564453125
2026-05-07,398.27349853515625
2026-05-08,394.5972900390625
2026-05-11,382.624755859375
2026-05-12,372.44061279296875
2026-05-13,370.00634765625
2026-05-14,363.9952697753906
2026-05-15,358.72930908203125
2026-05-18,358.0338134765625
2026-05-19,353.8111572265625
2026-05-20,352.221435546875
2026-05-21,353.562744140625
2026-05-22,352.022705078125
2026-05-25,354.5066223144531
2026-05-26,351.5259094238281
2026-05-27,346.75677490234375
2026-05-28,346.75677490234375
2026-05-29,339.9508056640625
2026-06-01,345.16705322265625
2026-06-02,346.3593444824219
2026-06-03,348.14776611328125
2026-06-04,344.7696228027344
2026-06-05,346.70709228515625
2026-06-08,335.7778015136719
2026-06-09,343.0805358886719
2026-06-10,336.27459716796875
2026-06-11,329.96539306640625
2026-06-12,335.5294189453125
2026-06-15,345.9619140625
2026-06-16,342.38507080078125
2026-06-17,342.782470703125
2026-06-18,352.2710876464844
2026-06-19,352.6685485839844
2026-06-22,367.2740478515625
2026-06-23,381.1343688964844
2026-06-24,374.8748474121094
2026-06-25,365.6346435546875
2026-06-26,365.6346435546875
2026-06-29,370.00634765625
2026-06-30,371.4967346191406
2026-07-01,369.0127868652344
2026-07-02,383.9163818359375
2026-07-03,392.0636901855469
2026-07-06,396.73345947265625
2026-07-07,389.4803771972656
2026-07-08,380.04144287109375
2026-07-09,386.45001220703125
2026-07-10,387.20001220703125
2026-07-13,382.75
2026-07-14,393.70001220703125
2026-07-15,388.3999938964844
2026-07-16,388.6499938964844
2026-07-17,387.3500061035156
2026-07-20,393.04998779296875
2026-07-21,391.1499938964844
2026-07-22,402.1499938964844
2026-07-23,391.8500061035156
2026-07-24,416.3500061035156
2026-07-27,419.1000061035156
2026-07-28,410.3999938964844
2026-07-29,409.45001220703125
2026-07-30,402.6499938964844
2026-07-31,409.5
2026-08-03,416.29998779296875
2026-08-04,421.0
2026-08-05,413.5
2026-08-06,413.8999938964844
2026-08-07,402.70001220703125
2026-08-10,411.3500061035156
2026-08-11,409.3500061035156
2026-08-12,406.95001220703125
2026-08-13,406.0
2026-08-14,405.5
2026-08-17,404.95001220703125
2026-08-18,404.54998779296875
2026-08-19,406.25
2026-08-20,406.6499938964844
2026-08-21,401.1499938964844
2026-08-24,403.1000061035156
2026-08-25,399.70001220703125
2026-08-26,399.3999938964844
2026-08-27,391.6000061035156
2026-08-28,392.75
2026-08-31,391.45001220703125
2026-09-01,387.20001220703125
2026-09-02,392.45001220703125
2026-09-03,400.29998779296875
2026-09-04,405.3500061035156
2026-09-07,403.20001220703125
2026-09-08,408.8500061035156
2026-09-09,401.75
2026-09-10,400.1000061035156
2026-09-11,397.20001220703125
2026-09-14,397.20001220703125
2026-09-15,387.25
2026-09-16,386.79998779296875
2026-09-18,392.75
2026-09-21,399.25
