symbol,company,industry,filing_date,call_date,url,engine,split,n_words,mood_remarks,mood_qna,mood_all,n_sent_rem,n_sent_qa,rem_lm_negative,rem_lm_negative_p1k,rem_lm_positive,rem_lm_positive_p1k,rem_lm_uncertainty,rem_lm_uncertainty_p1k,rem_lm_litigious,rem_lm_litigious_p1k,rem_lm_constraining,rem_lm_constraining_p1k,rem_lm_strong_modal,rem_lm_strong_modal_p1k,rem_lm_weak_modal,rem_lm_weak_modal_p1k,rem_th_positive_guidance,rem_th_positive_guidance_p1k,rem_th_negative_caution,rem_th_negative_caution_p1k,rem_th_hedging_evasion,rem_th_hedging_evasion_p1k,rem_th_capital_actions,rem_th_capital_actions_p1k,rem_n_words,qa_lm_negative,qa_lm_negative_p1k,qa_lm_positive,qa_lm_positive_p1k,qa_lm_uncertainty,qa_lm_uncertainty_p1k,qa_lm_litigious,qa_lm_litigious_p1k,qa_lm_constraining,qa_lm_constraining_p1k,qa_lm_strong_modal,qa_lm_strong_modal_p1k,qa_lm_weak_modal,qa_lm_weak_modal_p1k,qa_th_positive_guidance,qa_th_positive_guidance_p1k,qa_th_negative_caution,qa_th_negative_caution_p1k,qa_th_hedging_evasion,qa_th_hedging_evasion_p1k,qa_th_capital_actions,qa_th_capital_actions_p1k,qa_n_words
DENTA,Denta Water and Infra Solutions Limited,,2025-06-09,2025-06-03,https://nsearchives.nseindia.com/corporate/DENTA_09062025212227_DentaTranscript_Q4FY25_Earnings_Concall.pdf,pymupdf,split,7614,0.0,0.08,0.0512820512820512,14,25,0,0.0,2,5.847953216374269,0,0.0,2,5.847953216374269,12,35.08771929824562,1,2.9239766081871346,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,342,14.0,1.9660160089875016,108.0,15.1664092121893,29.0,4.072461732902682,5.0,0.7021485746383935,7.0,0.9830080044937508,63.0,8.847072040443758,12.0,1.6851565791321443,14.0,1.9660160089875016,0.0,0.0,0.0,0.0,0.0,0.0,7121.0
SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharmaceuticals,2021-11-11,2021-11-11,https://nsearchives.nseindia.com/corporate/SUNPHARMA_11112021150941_IntimationSE20211111_Q2FY22_Transcript.pdf,pymupdf,split,9795,-0.04,0.08,0.02,25,25,7,2.459592410400562,30,10.541110330288124,9,3.162333099086437,2,0.7027406886858749,6,2.1082220660576247,22,7.730147575544624,4,1.4054813773717498,0,0.0,0,0.0,0,0.0,0,0.0,2846,24.0,3.498542274052478,62.0,9.037900874635568,50.0,7.288629737609329,2.0,0.2915451895043732,4.0,0.5830903790087464,60.0,8.746355685131196,30.0,4.373177842565598,1.0,0.1457725947521866,2.0,0.2915451895043732,1.0,0.1457725947521866,1.0,0.1457725947521866,6860.0
DCMSHRIRAM,DCM Shriram Limited,,2023-05-12,,https://nsearchives.nseindia.com/corporate/DCMSHRIRAM_12052023154728_StockExchangeIntimation.pdf,pymupdf,split,7584,0.1666666666666666,0.2,0.1860465116279069,18,25,0,0.0,5,13.297872340425531,2,5.319148936170213,2,5.319148936170213,5,13.297872340425531,3,7.978723404255319,2,5.319148936170213,0,0.0,0,0.0,0,0.0,0,0.0,376,40.0,5.656108597285068,120.0,16.968325791855204,25.0,3.535067873303168,0.0,0.0,4.0,0.5656108597285068,61.0,8.625565610859729,16.0,2.262443438914027,3.0,0.4242081447963801,4.0,0.5656108597285068,1.0,0.1414027149321267,12.0,1.6968325791855203,7072.0
TDPOWERSYS,TD Power Systems Limited,Electrical Equipment,2024-08-21,2024-08-14,https://nsearchives.nseindia.com/corporate/TDPOWERSYS_21082024192033_Disclosure_Transcript_EarningsCall_Aug14_2024sg.pdf,pymupdf,whole,7732,0.36,,0.36,25,0,21,2.7877339705296693,117,15.531660692951016,38,5.044470994291783,8,1.061993893535112,34,4.513474047524227,76,10.088941988583564,24,3.1859816806053365,15,1.991238550378336,0,0.0,3,0.398247710075667,2,0.265498473383778,7533,,,,,,,,,,,,,,,,,,,,,,,
APOLLOTYRE,Apollo Tyres Limited,Tyres,2023-11-16,,https://nsearchives.nseindia.com/corporate/APOLLOTYRE_16112023131937_InvestorCallTranscript161123.pdf,pymupdf,whole,8631,0.32,,0.32,25,0,31,3.635937133474079,193,22.636640863241848,45,5.277973258268824,2,0.2345765892563922,8,0.9383063570255687,76,8.913910391742904,23,2.6976307764485106,2,0.2345765892563922,2,0.2345765892563922,1,0.1172882946281961,15,1.7593244194229416,8526,,,,,,,,,,,,,,,,,,,,,,,
PGEL,PG Electroplast Limited,Consumer Durables,2026-08-12,,https://nsearchives.nseindia.com/corporate/PGEL_12082026165312_Earning_call_transcript_SIGNED.pdf,pymupdf,whole,11331,0.12,,0.12,25,0,34,3.073585246790816,173,15.639124932200325,96,8.67835834387995,5,0.451997830410414,59,5.333574398842885,112,10.124751401193274,59,5.333574398842885,8,0.7231965286566624,2,0.1807991321641656,0,0.0,13,1.1751943590670766,11062,,,,,,,,,,,,,,,,,,,,,,,
KROSS,Kross Limited,,2025-05-22,2025-05-19,https://nsearchives.nseindia.com/corporate/8910457293_22052025164449_Reg_30_19052025_Outcome_writtentranscript.pdf,pymupdf,split,4954,0.44,0.04,0.24,25,25,6,3.898635477582846,38,24.69135802469136,13,8.447043534762834,2,1.299545159194282,18,11.695906432748538,16,10.396361273554255,8,5.198180636777128,1,0.649772579597141,0,0.0,0,0.0,1,0.649772579597141,1539,15.0,4.566210045662101,45.0,13.6986301369863,18.0,5.47945205479452,0.0,0.0,9.0,2.73972602739726,24.0,7.30593607305936,11.0,3.34855403348554,3.0,0.91324200913242,1.0,0.30441400304414,0.0,0.0,1.0,0.30441400304414,3285.0
IFBIND,IFB Industries Limited,Consumer Durables,2023-06-08,2023-06-08,https://nsearchives.nseindia.com/corporate/IFBIND_08062023164942_Transcript.pdf,pymupdf,whole,9648,-0.12,,-0.12,25,0,35,3.640145605824233,83,8.632345293811753,50,5.200208008320333,0,0.0,51,5.30421216848674,89,9.256370254810191,25,2.6001040041601664,0,0.0,1,0.1040041601664066,1,0.1040041601664066,10,1.0400416016640666,9615,,,,,,,,,,,,,,,,,,,,,,,
PRECAM,Precision Camshafts Limited,,2025-12-05,,https://nsearchives.nseindia.com/corporate/PRECAMS_05122025093233_SE_Intimation-_Earnings_Call_Q2.pdf,pymupdf,split,1997,0.08,0.04,0.06,25,25,11,10.166358595194083,18,16.635859519408502,6,5.545286506469501,3,2.7726432532347505,12,11.090573012939002,4,3.696857670979667,1,0.9242144177449167,1,0.9242144177449167,2,1.8484288354898333,1,0.9242144177449167,0,0.0,1082,2.0,2.272727272727273,5.0,5.681818181818182,5.0,5.681818181818182,3.0,3.409090909090909,3.0,3.409090909090909,9.0,10.227272727272728,2.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0
JIOFIN,Jio Financial Services Limited,,2025-04-18,,https://nsearchives.nseindia.com/corporate/JIOFINANCIAL_18042025180224_transcript.pdf,pymupdf,whole,4343,0.44,,0.44,25,0,10,2.35626767200754,95,22.38454288407163,10,2.35626767200754,11,2.591894439208294,50,11.7813383600377,11,2.591894439208294,4,0.942507068803016,1,0.235626767200754,0,0.0,0,0.0,0,0.0,4244,,,,,,,,,,,,,,,,,,,,,,,
OIL,Oil India Limited,Oil Exploration/Production,2025-02-12,2025-02-08,https://nsearchives.nseindia.com/corporate/OIL_12022025121913_REG30TRANSCRIPT12022025.pdf,pymupdf,split,9155,0.0,0.04,0.02,25,25,0,0.0,3,5.366726296958855,0,0.0,0,0.0,16,28.622540250447223,3,5.366726296958855,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,559,18.0,2.1747009786154403,28.0,3.382868188957352,60.0,7.249003262051468,1.0,0.1208167210341911,34.0,4.1077685151624985,67.0,8.094720309290805,36.0,4.349401957230881,3.0,0.3624501631025734,0.0,0.0,0.0,0.0,6.0,0.7249003262051468,8277.0
HNDFDS,Hindustan Foods Limited,,2025-02-13,2025-02-10,https://nsearchives.nseindia.com/corporate/HINDFOODS_13022025175659_Transcript.pdf,pymupdf,split,9810,0.44,0.16,0.3,25,25,4,2.554278416347382,26,16.602809706257982,9,5.747126436781609,3,1.9157088122605364,11,7.0242656449553005,14,8.939974457215836,1,0.6385696040868455,0,0.0,2,1.277139208173691,1,0.6385696040868455,1,0.6385696040868455,1566,41.0,5.073001732244494,69.0,8.537490720118782,50.0,6.186587478346944,3.0,0.3711952487008166,21.0,2.5983667409057163,104.0,12.868101954961643,25.0,3.093293739173472,0.0,0.0,2.0,0.2474634991338777,4.0,0.4949269982677555,25.0,3.093293739173472,8082.0
TEXRAIL,Texmaco Rail & Engineering Limited,Engineering,2024-08-17,2024-08-17,https://nsearchives.nseindia.com/corporate/TEXRAIL_17082024175649_TexRailSEIntimationTranscript17082024Signed.pdf,pymupdf,split,6644,0.4,0.08,0.24,25,25,5,4.108463434675431,38,31.22432210353328,4,3.286770747740345,2,1.6433853738701725,14,11.503697617091207,9,7.395234182415776,4,3.286770747740345,2,1.6433853738701725,0,0.0,0,0.0,0,0.0,1217,19.0,3.6176694592536176,66.0,12.566641279512568,38.0,7.235338918507235,9.0,1.7136329017517136,17.0,3.2368621477532367,48.0,9.13937547600914,25.0,4.76009139375476,4.0,0.7616146230007617,1.0,0.1904036557501904,0.0,0.0,6.0,1.1424219345011424,5252.0
RICOAUTO,Rico Auto Industries Limited,Auto Ancillaries,2026-02-13,2026-02-11,https://nsearchives.nseindia.com/corporate/RICOAUTO_13022026163656_Transcript.pdf,pymupdf,split,4771,0.0434782608695652,0.12,0.0833333333333333,23,25,0,0.0,4,10.471204188481677,0,0.0,0,0.0,11,28.79581151832461,2,5.235602094240837,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,382,14.0,3.288700963119568,68.0,15.973690392295044,21.0,4.933051444679352,0.0,0.0,13.0,3.05379375146817,53.0,12.45008221752408,13.0,3.05379375146817,2.0,0.4698144233027954,1.0,0.2349072116513977,1.0,0.2349072116513977,0.0,0.0,4257.0
JHS,JHS Svendgaard Laboratories Limited,Personal Care,2023-11-10,2023-09-30,https://nsearchives.nseindia.com/corporate/JHS_10112023165433_Earnings_TranscriptSep2023.pdf,pymupdf,split,6224,0.12,0.04,0.08,25,25,12,7.462686567164179,26,16.16915422885572,8,4.975124378109452,3,1.8656716417910448,23,14.303482587064677,3,1.8656716417910448,5,3.109452736318408,0,0.0,0,0.0,0,0.0,0,0.0,1608,8.0,1.7722640673460346,38.0,8.418254319893665,31.0,6.867523260965884,9.0,1.9937970757642889,17.0,3.7660611431103233,17.0,3.7660611431103233,21.0,4.65219317678334,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1076650420912717,4514.0
JYOTHYLAB,Jyothy Labs Limited,Personal Care,2025-08-14,,https://nsearchives.nseindia.com/corporate/JYOTHYLAB_14082025173641_SE_Intimation_Transcript.pdf,pymupdf,split,6142,0.44,0.28,0.36,25,25,9,6.118286879673692,48,32.63086335825969,8,5.438477226376614,3,2.0394289598912305,14,9.517335146159075,6,4.078857919782461,2,1.3596193065941535,0,0.0,3,2.0394289598912305,0,0.0,0,0.0,1471,17.0,3.7061260082842815,63.0,13.734466971877044,32.0,6.97623719206453,0.0,0.0,15.0,3.2701111837802483,28.0,6.104207543056464,19.0,4.142140832788315,1.0,0.2180074122520165,1.0,0.2180074122520165,1.0,0.2180074122520165,0.0,0.0,4587.0
ORIENTELEC,Orient Electric Limited,,2026-01-30,,https://nsearchives.nseindia.com/corporate/ORIENTELEC_30012026151146_OELQ3EarningsCallTranscriptFY26.pdf,pymupdf,split,7331,0.36,0.04,0.2,25,25,5,3.2051282051282053,62,39.74358974358975,3,1.9230769230769231,4,2.5641025641025643,18,11.538461538461538,4,2.5641025641025643,1,0.6410256410256411,2,1.2820512820512822,3,1.9230769230769231,0,0.0,0,0.0,1560,12.0,2.131438721136768,71.0,12.61101243339254,42.0,7.460035523978686,2.0,0.3552397868561279,20.0,3.552397868561279,40.0,7.104795737122558,24.0,4.262877442273535,4.0,0.7104795737122558,3.0,0.5328596802841918,2.0,0.3552397868561279,2.0,0.3552397868561279,5630.0
IIFL,IIFL Finance Limited,,2026-07-28,,https://nsearchives.nseindia.com/corporate/IIFL_28072026173440_SEIntimation_Transcript.pdf,pymupdf,split,8664,0.4,0.12,0.26,25,25,5,3.566333808844508,20,14.265335235378032,5,3.566333808844508,3,2.1398002853067046,17,12.125534950071328,4,2.8530670470756063,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1402,31.0,4.42351598173516,87.0,12.414383561643836,47.0,6.70662100456621,5.0,0.7134703196347032,19.0,2.711187214611872,63.0,8.98972602739726,32.0,4.566210045662101,3.0,0.4280821917808219,0.0,0.0,0.0,0.0,1.0,0.1426940639269406,7008.0
SHYAMMETL,Shyam Metalics and Energy Limited,,2022-05-24,,https://nsearchives.nseindia.com/corporate/SHYAMMETL_24052022163443_SMELTranscript24052022.pdf,pymupdf,split,10753,0.4,0.08,0.24,25,25,9,2.710843373493976,83,25.0,20,6.024096385542169,3,0.9036144578313252,22,6.626506024096385,15,4.518072289156627,13,3.9156626506024095,4,1.2048192771084338,1,0.3012048192771084,0,0.0,9,2.710843373493976,3320,34.0,4.749930148086057,70.0,9.779267951941884,71.0,9.918971779826768,2.0,0.2794076557697681,19.0,2.654372729812797,80.0,11.176306230790724,54.0,7.544006705783738,0.0,0.0,2.0,0.2794076557697681,0.0,0.0,12.0,1.6764459346186085,7158.0
POLYCAB,Polycab India Limited,,2026-01-22,,https://nsearchives.nseindia.com/corporate/POLYCAB_22012026193636_Intimation_of_Earnings_Call_Transcript.pdf,pymupdf,whole,8770,0.32,,0.32,25,0,37,4.321420228918477,211,24.643774818967533,59,6.890913338005139,4,0.467180565288484,40,4.67180565288484,66,7.708479327259986,29,3.387059098341509,12,1.401541695865452,5,0.583975706610605,1,0.116795141322121,10,1.16795141322121,8562,,,,,,,,,,,,,,,,,,,,,,,
BIRLACORPN,Birla Corporation Limited,Cement And Cement Products,2026-07-28,2026-07-28,https://nsearchives.nseindia.com/corporate/BIRLACORP1_28072026181534_Transcript_InvestorMeet_250726.pdf,pymupdf,split,6201,-0.04,0.08,0.02,25,25,4,2.5756600128783003,18,11.59047005795235,9,5.795235028976175,4,2.5756600128783003,23,14.810045074050226,15,9.658725048293626,5,3.219575016097875,0,0.0,0,0.0,0,0.0,0,0.0,1553,22.0,4.797208896641954,37.0,8.068033144352377,32.0,6.977758395115569,0.0,0.0,17.0,3.706934147405146,51.0,11.12080244221544,23.0,5.015263846489315,3.0,0.6541648495420846,5.0,1.0902747492368077,1.0,0.2180549498473615,8.0,1.7444395987788923,4586.0
VGUARD,V-Guard Industries Limited,Electronics - Industrial,2025-08-06,,https://nsearchives.nseindia.com/corporate/VGIL1_06082025151353_Intimation.pdf,pymupdf,split,8494,0.08,-0.08,0.0,25,25,8,7.611798287345385,17,16.175071360608943,1,0.9514747859181732,2,1.9029495718363465,15,14.272121788772598,4,3.805899143672693,0,0.0,0,0.0,1,0.9514747859181732,0,0.0,0,0.0,1051,55.0,7.465725532781322,86.0,11.67367992398534,47.0,6.37980181892222,0.0,0.0,19.0,2.579068820415366,62.0,8.415908782408035,34.0,4.615175783901181,4.0,0.5429618569295507,2.0,0.2714809284647753,1.0,0.1357404642323876,0.0,0.0,7367.0
BLUESTARCO,Blue Star Limited,Airconditioners,2022-05-10,,https://nsearchives.nseindia.com/corporate/BLUESTARCO_10052022130153_BSLQ4andFY22EarningsCallTranscriptUpload.pdf,pymupdf,split,8628,0.32,0.08,0.2,25,25,13,4.647836968180193,73,26.09939220593493,16,5.7204147300679296,4,1.4301036825169824,20,7.150518412584913,17,6.077940650697175,13,4.647836968180193,5,1.7876296031462282,2,0.7150518412584912,0,0.0,3,1.0725777618877368,2797,27.0,4.879812036869691,67.0,12.109163202602566,54.0,9.75962407373938,0.0,0.0,20.0,3.614675582866438,70.0,12.651364540032532,48.0,8.67522139887945,5.0,0.9036688957166096,0.0,0.0,0.0,0.0,1.0,0.1807337791433219,5533.0
CMSINFO,CMS Info Systems Limited,,2024-01-31,,https://nsearchives.nseindia.com/corporate/CMSINFO_31012024171534_TranscriptUpload.pdf,pymupdf,split,10012,0.52,0.2,0.36,25,25,2,1.486988847583643,28,20.817843866171003,7,5.204460966542751,3,2.2304832713754648,18,13.382899628252789,5,3.717472118959108,3,2.2304832713754648,1,0.7434944237918215,0,0.0,1,0.7434944237918215,0,0.0,1345,24.0,2.841245412572511,92.0,10.891440748194626,54.0,6.392802178288149,3.0,0.3551556765715639,26.0,3.0780158636202204,65.0,7.6950396590505505,37.0,4.380253344382621,7.0,0.8286965786669823,0.0,0.0,2.0,0.2367704510477092,13.0,1.5390079318101102,8447.0
MHRIL,Mahindra Holidays & Resorts India Limited,Hotels,2024-10-31,,https://nsearchives.nseindia.com/corporate/MHRIL_31102024145817_Transcript.pdf,pymupdf,split,7605,0.32,-0.04,0.14,25,25,4,2.3515579071134627,26,15.285126396237509,9,5.291005291005291,4,2.3515579071134627,13,7.642563198118753,15,8.818342151675486,4,2.3515579071134627,0,0.0,0,0.0,0,0.0,0,0.0,1701,17.0,2.960125370015671,38.0,6.6167508270938535,43.0,7.487375935921992,1.0,0.1741250217656277,17.0,2.960125370015671,44.0,7.66150095768762,25.0,4.353125544140693,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6965000870625109,5743.0
HGS,Hinduja Global Solutions Limited,Computers - Software,2024-08-23,,https://nsearchives.nseindia.com/corporate/HGS_23082024174827_SELetter.pdf,pymupdf,split,5760,0.32,0.16,0.24,25,25,12,3.173763554615181,50,13.224014810896588,20,5.289605924358635,3,0.7934408886537953,10,2.644802962179317,13,3.438243850833113,6,1.5868817773075905,0,0.0,2,0.5289605924358636,0,0.0,1,0.2644802962179318,3781,12.0,6.472491909385114,41.0,22.114347357065803,30.0,16.181229773462782,5.0,2.696871628910464,1.0,0.5393743257820928,17.0,9.169363538295578,19.0,10.248112189859762,1.0,0.5393743257820928,3.0,1.6181229773462784,1.0,0.5393743257820928,0.0,0.0,1854.0
ARVSMART,Arvind SmartSpaces Limited,,2022-02-02,2022-02-02,https://nsearchives.nseindia.com/corporate/ARVSMART_02022022171131_ASLConcallTranscriptQ3FY22.pdf,pymupdf,split,11042,0.28,0.16,0.22,25,25,29,5.476864966949953,74,13.975448536355051,29,5.476864966949953,5,0.9442870632672332,30,5.665722379603399,30,5.665722379603399,16,3.0217186024551466,1,0.1888574126534466,0,0.0,0,0.0,1,0.1888574126534466,5295,3.0,0.5423973964924969,59.0,10.66714879768577,40.0,7.231965286566624,0.0,0.0,14.0,2.5311878502983185,33.0,5.966371361417465,29.0,5.243174832760802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5531.0
GRWRHITECH,Garware Hi-Tech Films Limited,,2025-11-18,,https://nsearchives.nseindia.com/corporate/GRWRHITECH_18112025164749_GHFL_Earnings_Call_Transcript_Reg_30.pdf,pymupdf,whole,9970,0.16,,0.16,25,0,27,2.775208140610546,178,18.295816630691743,50,5.139274334463973,6,0.6167129201356768,36,3.700277520814061,94,9.66183574879227,34,3.494706547435502,2,0.2055709733785589,3,0.3083564600678384,0,0.0,1,0.1027854866892794,9729,,,,,,,,,,,,,,,,,,,,,,,
KIMS,Krishna Institute of Medical Sciences Limited,,2026-05-22,2026-05-22,https://nsearchives.nseindia.com/corporate/KIMS_22052026144626_Transcript_of_Invester_call_held_on_18052026_FINAL.pdf,pymupdf,split,7840,0.32,0.24,0.28,25,25,11,7.735583684950773,28,19.69057665260197,12,8.438818565400844,3,2.109704641350211,3,2.109704641350211,11,7.735583684950773,10,7.032348804500703,0,0.0,0,0.0,0,0.0,0,0.0,1422,48.0,7.712082262210797,58.0,9.318766066838046,55.0,8.836760925449871,1.0,0.1606683804627249,2.0,0.3213367609254499,72.0,11.568123393316196,39.0,6.266066838046273,3.0,0.4820051413881748,1.0,0.1606683804627249,0.0,0.0,21.0,3.374035989717224,6224.0
LALPATHLAB,Dr. Lal Path Labs Ltd.,,2023-05-16,,https://nsearchives.nseindia.com/corporate/LALPATHLAB_16052023195919_FINALConcall16052023.pdf,pymupdf,split,9400,0.36,0.16,0.26,25,25,12,4.647560030983733,46,17.815646785437647,12,4.647560030983733,2,0.774593338497289,7,2.7110766847405112,15,5.809450038729667,5,1.9364833462432225,0,0.0,0,0.0,0,0.0,0,0.0,2582,12.0,1.7777777777777777,94.0,13.925925925925926,52.0,7.703703703703703,2.0,0.2962962962962963,2.0,0.2962962962962963,36.0,5.333333333333333,23.0,3.4074074074074074,2.0,0.2962962962962963,4.0,0.5925925925925926,2.0,0.2962962962962963,0.0,0.0,6750.0
POLICYBZR,PB Fintech Limited,,2026-02-06,,https://nsearchives.nseindia.com/corporate/POLICYBZR_06022026125308_TranscriptofEarningsCallQ306022026.pdf,pymupdf,whole,11147,0.12,,0.12,25,0,17,1.543630255153001,180,16.344320348678835,79,7.17334059747571,28,2.5424498320167075,9,0.8172160174339417,77,6.991737038045946,53,4.812494324888768,2,0.1816035594297648,0,0.0,1,0.0908017797148824,5,0.454008898574412,11013,,,,,,,,,,,,,,,,,,,,,,,
IFGLEXPOR,IFGL Refractories Limited,,2024-11-18,2024-11-18,https://nsearchives.nseindia.com/corporate/IFGLEXPOR_18112024140244_Transcript.pdf,pymupdf,split,6190,0.16,0.04,0.1,25,25,17,9.315068493150685,42,23.013698630136982,7,3.835616438356164,3,1.643835616438356,17,9.315068493150685,13,7.123287671232877,0,0.0,0,0.0,3,1.643835616438356,0,0.0,0,0.0,1825,21.0,4.972768174283685,37.0,8.761543926118874,33.0,7.8143499881600755,1.0,0.2367984844896992,14.0,3.31517878285579,54.0,12.78711816244376,29.0,6.867156050201278,0.0,0.0,2.0,0.4735969689793985,0.0,0.0,2.0,0.4735969689793985,4223.0
JISLJALEQS,Jain Irrigation Systems Limited,Plastic And Plastic Products,2026-02-06,,https://nsearchives.nseindia.com/corporate/JISLJALEQS_06022026164004_SE_Letter_Transcript_04022026_signed.pdf,pymupdf,split,7376,0.24,0.16,0.2,25,25,8,2.998500749625187,71,26.611694152923537,21,7.871064467766117,0,0.0,16,5.997001499250374,17,6.371814092953524,14,5.247376311844078,0,0.0,0,0.0,0,0.0,0,0.0,2668,25.0,5.521201413427562,72.0,15.901060070671376,32.0,7.067137809187279,4.0,0.8833922261484098,11.0,2.429328621908127,24.0,5.30035335689046,28.0,6.18374558303887,0.0,0.0,1.0,0.2208480565371024,0.0,0.0,2.0,0.4416961130742049,4528.0
CUMMINSIND,Cummins India Limited,Diesel Engines,2024-02-12,,https://nsearchives.nseindia.com/corporate/CUMMINSIND_12022024111810_SignedFinalEarningsTranscriptIntimation.pdf,pymupdf,split,9875,0.24,0.16,0.2,25,25,1,1.3440860215053765,8,10.75268817204301,0,0.0,0,0.0,15,20.161290322580644,6,8.064516129032258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,744,48.0,5.392652510953825,164.0,18.424896079092235,59.0,6.628468711380744,4.0,0.4493877092461521,25.0,2.808673182788451,70.0,7.864284911807662,33.0,3.707448601280755,5.0,0.5617346365576902,5.0,0.5617346365576902,4.0,0.4493877092461521,2.0,0.224693854623076,8901.0
PPAP,PPAP Automotive Limited,Auto Ancillaries,2021-12-02,2021-12-02,https://nsearchives.nseindia.com/corporate/PPAP_02122021140722_PPAP.pdf,pymupdf,split,6893,0.32,0.04,0.18,25,25,11,5.027422303473492,33,15.082266910420476,7,3.19926873857404,0,0.0,21,9.59780621572212,11,5.027422303473492,2,0.9140767824497258,0,0.0,0,0.0,1,0.4570383912248629,0,0.0,2188,21.0,4.563233376792699,67.0,14.558887440243373,25.0,5.432420686657975,3.0,0.651890482398957,22.0,4.780530204259017,33.0,7.170795306388527,12.0,2.607561929595828,2.0,0.4345936549326379,0.0,0.0,1.0,0.2172968274663189,7.0,1.521077792264233,4602.0
GLOBUSSPR,Globus Spirits Limited,Brew/Distilleries,2021-11-18,,https://nsearchives.nseindia.com/corporate/GLOBUSSPR_18112021121641_GSL_Concall_Transcript_Q2FY22.pdf,pymupdf,split,9802,0.44,0.2,0.32,25,25,10,4.424778761061947,65,28.76106194690265,8,3.5398230088495577,0,0.0,14,6.1946902654867255,14,6.1946902654867255,4,1.7699115044247788,1,0.4424778761061947,0,0.0,0,0.0,0,0.0,2260,36.0,4.842615012106537,90.0,12.106537530266344,49.0,6.5913370998116765,2.0,0.269034167339252,21.0,2.824858757062147,78.0,10.49233252623083,26.0,3.497444175410277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7434.0
IMFA,Indian Metals & Ferro Alloys Limited,Metals,2025-05-29,2025-05-29,https://nsearchives.nseindia.com/corporate/IMFA_29052025173526_EarningsCallTranscripts.pdf,pymupdf,split,11102,0.12,0.08,0.1,25,25,0,0.0,4,8.695652173913043,4,8.695652173913043,2,4.3478260869565215,15,32.608695652173914,3,6.521739130434782,4,8.695652173913043,0,0.0,0,0.0,0,0.0,0,0.0,460,40.0,3.882741215298001,78.0,7.571345369831101,83.0,8.056688021743351,12.0,1.1648223645894,53.0,5.144632110269851,122.0,11.8423607066589,54.0,5.241700640652301,0.0,0.0,1.0,0.09706853038245,1.0,0.09706853038245,15.0,1.45602795573675,10302.0
PRINCEPIPE,Prince Pipes And Fittings Limited,,2024-05-23,,https://nsearchives.nseindia.com/corporate/PRINCEPIPE_23052024175424_Transcript_SE_Final.pdf,pymupdf,whole,9352,0.2,,0.2,25,0,41,4.561130270330404,146,16.242073645566805,76,8.45477806207587,2,0.2224941595283124,55,6.118589387028591,108,12.01468461452887,61,6.786071865613527,2,0.2224941595283124,0,0.0,1,0.1112470797641562,17,1.8912003559906552,8989,,,,,,,,,,,,,,,,,,,,,,,
MENONBE,Menon Bearings Limited,,2024-11-06,2024-11-06,https://nsearchives.nseindia.com/corporate/MENONBE_06112024110843_EARNGSCALLTRNSCRIPTMBLFILING.pdf,pymupdf,split,5325,0.0,0.16,0.08,25,25,4,5.390835579514825,5,6.738544474393531,6,8.086253369272237,4,5.390835579514825,10,13.477088948787062,9,12.129380053908356,4,5.390835579514825,0,0.0,0,0.0,0,0.0,0,0.0,742,26.0,5.893019038984588,54.0,12.239347234814144,25.0,5.666364460562104,2.0,0.4533091568449682,11.0,2.4932003626473254,48.0,10.879419764279238,23.0,5.213055303717135,3.0,0.6799637352674524,0.0,0.0,0.0,0.0,3.0,0.6799637352674524,4412.0
