date,NIFTY CONSUMER DURABLES
2019-03-25,14920.32
2019-03-26,15114.25
2019-03-27,15172.69
2019-03-28,15401.5
2019-03-29,15528.0
2019-04-01,15484.89
2019-04-02,15423.3
2019-04-03,15386.89
2019-04-04,15385.63
2019-04-05,15404.77
2019-04-08,15334.0
2019-04-09,15259.57
2019-04-10,15271.14
2019-04-11,15335.09
2019-04-12,15295.72
2019-04-15,15388.97
2019-04-16,15578.8
2019-04-18,15598.21
2019-04-22,15563.9
2019-04-23,15684.91
2019-04-24,15829.2
2019-04-25,15802.19
2019-04-26,15612.58
2019-04-30,15747.45
2019-05-02,15622.96
2019-05-03,15596.67
2019-05-06,15196.74
2019-05-07,15146.18
2019-05-08,15120.34
2019-05-09,15181.66
2019-05-10,15313.68
2019-05-13,15236.4
2019-05-14,15223.85
2019-05-15,15229.21
2019-05-16,15318.88
2019-05-17,15420.93
2019-05-20,15807.25
2019-05-21,15892.91
2019-05-22,15831.79
2019-05-23,15657.99
2019-05-24,15672.33
2019-05-27,15793.72
2019-05-28,15737.57
2019-05-29,15807.69
2019-05-30,15788.34
2019-05-31,15910.56
2019-06-03,16188.45
2019-06-04,16182.48
2019-06-06,16224.1
2019-06-07,16218.76
2019-06-10,16322.77
2019-06-11,16372.89
2019-06-12,16285.13
2019-06-13,16300.82
2019-06-14,16212.57
2019-06-17,15979.34
2019-06-18,15984.13
2019-06-19,16115.38
2019-06-20,16353.4
2019-06-21,16330.99
2019-06-24,16294.05
2019-06-25,16330.86
2019-06-26,16389.17
2019-06-27,16499.9
2019-06-28,16543.39
2019-07-01,16506.98
2019-07-02,16598.22
2019-07-03,16600.07
2019-07-04,16396.84
2019-07-05,16206.66
2019-07-08,15914.79
2019-07-09,15141.44
2019-07-10,15016.22
2019-07-11,14973.42
2019-07-12,14975.36
2019-07-15,14905.87
2019-07-16,15105.35
2019-07-17,15065.95
2019-07-18,14852.37
2019-07-19,14803.44
2019-07-22,14728.37
2019-07-23,14758.43
2019-07-24,14616.85
2019-07-25,14640.48
2019-07-26,14723.53
2019-07-29,14448.47
2019-07-30,14272.61
2019-07-31,14233.86
2019-08-01,14194.3
2019-08-02,14267.26
2019-08-05,14072.38
2019-08-06,14306.09
2019-08-07,14239.55
2019-08-08,14390.18
2019-08-09,14563.0
2019-08-13,14517.11
2019-08-14,14586.54
2019-08-16,14491.0
2019-08-19,14708.99
2019-08-20,14802.74
2019-08-21,14543.63
2019-08-22,14491.82
2019-08-23,14532.65
2019-08-26,14727.37
2019-08-27,14920.29
2019-08-28,14858.05
2019-08-29,14833.63
2019-08-30,15001.66
2019-09-03,14646.98
2019-09-04,14444.82
2019-09-05,14561.29
2019-09-06,14754.72
2019-09-09,14868.84
2019-09-11,14956.87
2019-09-12,14902.29
2019-09-13,15120.03
2019-09-16,15259.08
2019-09-17,15169.59
2019-09-18,15229.18
2019-09-19,15086.7
2019-09-20,16246.55
2019-09-23,16781.25
2019-09-24,16779.63
2019-09-25,16455.82
2019-09-26,16593.98
2019-09-27,16600.38
2019-09-30,16463.1
2019-10-01,16435.5
2019-10-03,16433.55
2019-10-04,16101.34
2019-10-07,16185.44
2019-10-09,16229.18
2019-10-10,16176.09
2019-10-11,16228.45
2019-10-14,16217.49
2019-10-15,16344.44
2019-10-16,16391.02
2019-10-17,16559.68
2019-10-18,16800.42
2019-10-22,16945.85
2019-10-23,17029.46
2019-10-24,17108.06
2019-10-25,16853.31
2019-10-27,16863.43
2019-10-29,16961.23
2019-10-30,16935.88
2019-10-31,17041.32
2019-11-01,16829.93
2019-11-04,16805.08
2019-11-05,16608.87
2019-11-06,16007.63
2019-11-07,16154.6
2019-11-08,16130.1
2019-11-11,16097.96
2019-11-13,16056.78
2019-11-14,16174.75
2019-11-15,16194.55
2019-11-18,16187.19
2019-11-19,16164.12
2019-11-20,16129.33
2019-11-21,15914.33
2019-11-22,15816.04
2019-11-25,16023.58
2019-11-26,15918.44
2019-11-27,15965.5
2019-11-28,16030.17
2019-11-29,15977.47
2019-12-02,15914.23
2019-12-03,15929.51
2019-12-04,16099.84
2019-12-05,16200.89
2019-12-06,16025.01
2019-12-09,15999.78
2019-12-10,15940.04
2019-12-11,15900.43
2019-12-12,16012.21
2019-12-13,16036.91
2019-12-16,15879.4
2019-12-17,15769.33
2019-12-18,15785.33
2019-12-19,15800.82
2019-12-20,15925.8
2019-12-23,16010.85
2019-12-24,15991.37
2019-12-26,15970.81
2019-12-27,15968.77
2019-12-30,16064.61
2019-12-31,16013.5
2020-01-01,15857.59
2020-01-02,15902.34
2020-01-03,15878.42
2020-01-06,15794.34
2020-01-07,15788.57
2020-01-08,15675.16
2020-01-09,15964.87
2020-01-10,15985.67
2020-01-13,16116.24
2020-01-14,16170.25
2020-01-15,16314.0
2020-01-16,16404.03
2020-01-17,16525.16
2020-01-20,16469.42
2020-01-21,16371.3
2020-01-22,16291.87
2020-01-23,16539.89
2020-01-24,16758.74
2020-01-27,16684.57
2020-01-28,16603.53
2020-01-29,16566.04
2020-01-30,16488.79
2020-01-31,16602.68
2020-02-01,16399.6
2020-02-03,16519.69
2020-02-04,17020.37
2020-02-05,17109.95
2020-02-06,16990.11
2020-02-07,17143.66
2020-02-10,16913.28
2020-02-11,16980.1
2020-02-12,16956.9
2020-02-13,17041.7
2020-02-14,17009.46
2020-02-17,17189.55
2020-02-18,17151.27
2020-02-19,17407.09
2020-02-20,17312.51
2020-02-24,16988.33
2020-02-25,16889.86
2020-02-26,16767.03
2020-02-27,16796.69
2020-02-28,16442.28
2020-03-02,16398.11
2020-03-03,16532.66
2020-03-04,16410.79
2020-03-05,16529.74
2020-03-06,16302.01
2020-03-09,15820.99
2020-03-11,15685.9
2020-03-12,14706.97
2020-03-13,14886.46
2020-03-16,14031.35
2020-03-17,13824.4
2020-03-18,13186.71
2020-03-19,12601.08
2020-03-20,12882.62
2020-03-23,11420.93
2020-03-24,11376.41
2020-03-25,11856.04
2020-03-26,12382.57
2020-03-27,12468.62
2020-03-30,12093.99
2020-03-31,12316.12
2020-04-01,12232.97
2020-04-03,11991.89
2020-04-07,12602.0
2020-04-08,12570.23
2020-04-09,13276.73
2020-04-13,12832.76
2020-04-15,12815.7
2020-04-16,12954.94
2020-04-17,13051.42
2020-04-20,12996.52
2020-04-21,12561.03
2020-04-22,12747.54
2020-04-23,12718.16
2020-04-24,12504.0
2020-04-27,12661.29
2020-04-28,12862.78
2020-04-29,12952.62
2020-04-30,13317.71
2020-05-04,12444.29
2020-05-05,12265.82
2020-05-06,12268.14
2020-05-07,11979.9
2020-05-08,11876.44
2020-05-11,12007.44
2020-05-12,12017.31
2020-05-13,12280.65
2020-05-14,12101.01
2020-05-15,12027.2
2020-05-18,11633.16
2020-05-19,11664.28
2020-05-20,11913.81
2020-05-21,11966.74
2020-05-22,11871.26
2020-05-26,12089.21
2020-05-27,12148.61
2020-05-28,12400.78
2020-05-29,12405.71
2020-06-01,13206.75
2020-06-02,13500.78
2020-06-03,13638.68
2020-06-04,13556.08
2020-06-05,13691.25
2020-06-08,13672.27
2020-06-09,13398.73
2020-06-10,13436.47
2020-06-11,13166.66
2020-06-12,13284.43
2020-06-15,13032.13
2020-06-16,13106.25
2020-06-17,13153.61
2020-06-18,13205.76
2020-06-19,13276.86
2020-06-22,13352.48
2020-06-23,13492.11
2020-06-24,13397.76
2020-06-25,13359.51
2020-06-26,13370.25
2020-06-29,13245.57
2020-06-30,13254.86
2020-07-01,13198.45
2020-07-02,13489.16
2020-07-03,13599.0
2020-07-06,13776.79
2020-07-07,13771.36
2020-07-08,13566.84
2020-07-09,13618.07
2020-07-10,13393.53
2020-07-13,13418.61
2020-07-14,13392.61
2020-07-15,13359.2
2020-07-16,13351.88
2020-07-17,13687.09
2020-07-20,13857.16
2020-07-21,13856.96
2020-07-22,14101.87
2020-07-23,14277.43
2020-07-24,14163.61
2020-07-27,13952.02
2020-07-28,13901.9
2020-07-29,13829.14
2020-07-30,13813.04
2020-07-31,13888.32
2020-08-03,14009.38
2020-08-04,14141.25
2020-08-05,14372.35
2020-08-06,14451.26
2020-08-07,14287.5
2020-08-10,14351.65
2020-08-11,14198.14
2020-08-12,14089.55
2020-08-13,14335.24
2020-08-14,14333.19
2020-08-17,14492.87
2020-08-18,14734.74
2020-08-19,14784.19
2020-08-20,14834.73
2020-08-21,14961.39
2020-08-24,15001.95
2020-08-25,15113.06
2020-08-26,15085.88
2020-08-27,15247.52
2020-08-28,15180.2
2020-08-31,14714.74
2020-09-01,14798.61
2020-09-02,14883.7
2020-09-03,15324.51
2020-09-04,15106.67
2020-09-07,15172.44
2020-09-08,15093.45
2020-09-09,15001.7
2020-09-10,15027.03
2020-09-11,15135.19
2020-09-14,15671.74
2020-09-15,15722.28
2020-09-16,15799.88
2020-09-17,15752.79
2020-09-18,15641.35
2020-09-21,15177.85
2020-09-22,15001.75
2020-09-23,15159.96
2020-09-24,14800.58
2020-09-25,14945.23
2020-09-28,15311.68
2020-09-29,15495.03
2020-09-30,15688.28
2020-10-01,15643.06
2020-10-05,15609.62
2020-10-06,15652.85
2020-10-07,15834.61
2020-10-08,15824.36
2020-10-09,15883.17
2020-10-12,15841.75
2020-10-13,15736.3
2020-10-14,15762.87
2020-10-15,15609.92
2020-10-16,15825.25
2020-10-19,15864.97
2020-10-20,15933.79
2020-10-21,15954.88
2020-10-22,15994.06
2020-10-23,16180.01
2020-10-26,15949.83
2020-10-27,16058.98
2020-10-28,15975.72
2020-10-29,15732.55
2020-10-30,15771.3
2020-11-02,15893.37
2020-11-03,16066.73
2020-11-04,16320.17
2020-11-05,16617.13
2020-11-06,16712.77
2020-11-09,16949.75
2020-11-10,16991.96
2020-11-11,16738.42
2020-11-12,16760.65
2020-11-13,16956.13
2020-11-14,16969.54
2020-11-17,17134.26
2020-11-18,17092.62
2020-11-19,17191.46
2020-11-20,17535.62
2020-11-23,17503.55
2020-11-24,17524.23
2020-11-25,17295.67
2020-11-26,17424.27
2020-11-27,17832.56
2020-12-01,17799.57
2020-12-02,18076.99
2020-12-03,18234.27
2020-12-04,18413.1
2020-12-07,18345.24
2020-12-08,18311.67
2020-12-09,18367.36
2020-12-10,18348.08
2020-12-11,18433.01
2020-12-14,18579.07
2020-12-15,18854.94
2020-12-16,19327.95
2020-12-17,19399.41
2020-12-18,19536.28
2020-12-21,18828.8
2020-12-22,18977.15
2020-12-23,19103.75
2020-12-24,19262.53
2020-12-28,19641.76
2020-12-29,19654.89
2020-12-30,19729.64
2020-12-31,19944.95
2021-01-01,19920.61
2021-01-04,19985.66
2021-01-05,20212.11
2021-01-06,20418.53
2021-01-07,20516.79
2021-01-08,20731.83
2021-01-11,20772.66
2021-01-12,20625.74
2021-01-13,20429.38
2021-01-14,20356.13
2021-01-15,20070.37
2021-01-18,20155.19
2021-01-19,20504.35
2021-01-20,20640.53
2021-01-21,21202.03
2021-01-22,20901.37
2021-01-25,20792.49
2021-01-27,20459.39
2021-01-28,20725.72
2021-01-29,20159.71
2021-02-01,20744.03
2021-02-02,21118.41
2021-02-03,21285.87
2021-02-04,21324.57
2021-02-05,21210.35
2021-02-08,21554.71
2021-02-09,21768.27
2021-02-10,21997.24
2021-02-11,21940.44
2021-02-12,21616.33
2021-02-15,21614.35
2021-02-16,21615.47
2021-02-17,21489.5
2021-02-18,21381.96
2021-02-19,21184.7
2021-02-22,20826.63
2021-02-23,21017.54
2021-02-24,21242.55
2021-02-25,21447.2
2021-02-26,21012.35
2021-03-01,21287.53
2021-03-02,21619.2
2021-03-03,21794.54
2021-03-04,21821.98
2021-03-05,21559.36
2021-03-08,21531.33
2021-03-09,21551.25
2021-03-10,21821.2
2021-03-12,21819.88
2021-03-15,21801.74
2021-03-16,21687.81
2021-03-17,21253.84
2021-03-18,21115.68
2021-03-19,21223.03
2021-03-22,21112.39
2021-03-23,21167.98
2021-03-24,20856.92
2021-03-25,20451.02
2021-03-26,20950.77
2021-03-30,21264.75
2021-03-31,21390.93
2021-04-01,21445.35
2021-04-05,21012.73
2021-04-06,21054.49
2021-04-07,21190.04
2021-04-08,21602.68
2021-04-09,21674.34
2021-04-12,20607.34
2021-04-13,20748.04
2021-04-15,20777.65
2021-04-16,20948.67
2021-04-19,20625.32
2021-04-20,20684.6
2021-04-22,20430.09
2021-04-23,20348.13
2021-04-26,20561.31
2021-04-27,20934.93
2021-04-28,21126.43
2021-04-29,20994.79
2021-04-30,20832.98
2021-05-03,20540.95
2021-05-04,20331.14
2021-05-05,20511.51
2021-05-06,20605.59
2021-05-07,20513.65
2021-05-10,20521.78
2021-05-11,20583.63
2021-05-12,20448.84
2021-05-14,20512.54
2021-05-17,20665.17
2021-05-18,21216.3
2021-05-19,21317.87
2021-05-20,21357.82
2021-05-21,21339.17
2021-05-24,21304.91
2021-05-25,21561.68
2021-05-26,21597.28
2021-05-27,21874.09
2021-05-28,21756.82
2021-05-31,21958.99
2021-06-01,21912.82
2021-06-02,22060.91
2021-06-03,22903.22
2021-06-04,22743.35
2021-06-07,22826.4
2021-06-08,22834.79
2021-06-09,22846.46
2021-06-10,23022.53
2021-06-11,22963.49
2021-06-14,23025.78
2021-06-15,23098.1
2021-06-16,22871.75
2021-06-17,22825.5
2021-06-18,22870.33
2021-06-21,22946.79
2021-06-22,23039.77
2021-06-23,23246.22
2021-06-24,23223.45
2021-06-25,23081.65
2021-06-28,23083.9
2021-06-29,22945.55
2021-06-30,22999.27
2021-07-01,23001.7
2021-07-02,23273.44
2021-07-05,23421.37
2021-07-06,23355.4
2021-07-07,23206.48
2021-07-08,23191.27
2021-07-09,23174.8
2021-07-12,23279.69
2021-07-13,23352.41
2021-07-14,23297.15
2021-07-15,23344.99
2021-07-16,23533.97
2021-07-19,23409.56
2021-07-20,23277.96
2021-07-22,23721.31
2021-07-23,23610.59
2021-07-26,23800.59
2021-07-27,23804.33
2021-07-28,23665.84
2021-07-29,23755.72
2021-07-30,23855.96
2021-08-02,24170.3
2021-08-03,24465.5
2021-08-04,24208.1
2021-08-05,24153.32
2021-08-06,24144.65
2021-08-09,24106.25
2021-08-10,24033.9
2021-08-11,23962.6
2021-08-12,24079.4
2021-08-13,24260.4
2021-08-16,24098.6
2021-08-17,24254.0
2021-08-18,24389.05
2021-08-20,24224.05
2021-08-23,24134.1
2021-08-24,24152.45
2021-08-25,23791.4
2021-08-26,23937.65
2021-08-27,24097.8
2021-08-30,24544.1
2021-08-31,24854.3
2021-09-01,25346.8
2021-09-02,25769.1
2021-09-03,26033.45
2021-09-06,26228.4
2021-09-07,26491.9
2021-09-08,26676.65
2021-09-09,26708.3
2021-09-13,26666.9
2021-09-14,26895.55
2021-09-15,27162.35
2021-09-16,27134.2
2021-09-17,27019.6
2021-09-20,26587.9
2021-09-21,26540.95
2021-09-22,26619.45
2021-09-23,27018.95
2021-09-24,26860.75
2021-09-27,26756.35
2021-09-28,26777.4
2021-09-29,26807.6
2021-09-30,27087.2
2021-10-01,27291.65
2021-10-04,27399.2
2021-10-05,27597.05
2021-10-06,27233.45
2021-10-07,28671.25
2021-10-08,28687.0
2021-10-11,28945.7
2021-10-12,29718.3
2021-10-13,29963.25
2021-10-14,30284.6
2021-10-18,30469.05
2021-10-19,29726.0
2021-10-20,28861.85
2021-10-21,28351.8
2021-10-22,28335.2
2021-10-25,27951.95
2021-10-26,28609.05
2021-10-27,28636.8
2021-10-28,28160.85
2021-10-29,28242.3
2021-11-01,28750.75
2021-11-02,29012.6
2021-11-03,28849.95
2021-11-04,29078.05
2021-11-08,29679.25
2021-11-09,29616.0
2021-11-10,29460.65
2021-11-11,29538.25
2021-11-12,29722.3
2021-11-15,29915.65
2021-11-16,29778.15
2021-11-17,29576.2
2021-11-18,29337.35
2021-11-22,28476.45
2021-11-23,28594.6
2021-11-24,28463.1
2021-11-25,28642.4
2021-11-26,27610.95
2021-11-29,27663.3
2021-11-30,28282.1
2021-12-01,28160.5
2021-12-02,28395.5
2021-12-03,28319.7
2021-12-06,27967.75
2021-12-07,28507.5
2021-12-08,28742.45
2021-12-09,28629.8
2021-12-10,28570.5
2021-12-13,28511.7
2021-12-14,28357.25
2021-12-15,28234.3
2021-12-16,28334.95
2021-12-17,27697.85
2021-12-20,27080.4
2021-12-21,27637.25
2021-12-22,27785.65
2021-12-23,28078.6
2021-12-24,27919.5
2021-12-27,28054.65
2021-12-28,28441.45
2021-12-29,28458.75
2021-12-30,28667.25
2021-12-31,29138.95
2022-01-03,29439.2
2022-01-04,29587.0
2022-01-05,29527.95
2022-01-06,29672.15
2022-01-07,29601.15
2022-01-10,29874.25
2022-01-11,29836.95
2022-01-12,29831.8
2022-01-13,29793.95
2022-01-14,29855.7
2022-01-17,30014.55
2022-01-18,29673.65
2022-01-19,29662.15
2022-01-20,29465.75
2022-01-21,28594.8
2022-01-24,27462.35
2022-01-25,27486.0
2022-01-27,26858.15
2022-01-28,26966.6
2022-01-31,27498.1
2022-02-01,27697.5
2022-02-02,28088.8
2022-02-03,28116.15
2022-02-04,28050.6
2022-02-07,27655.05
2022-02-08,27625.05
2022-02-09,28085.4
2022-02-10,28107.45
2022-02-11,27488.1
2022-02-14,26786.1
2022-02-15,27569.35
2022-02-16,27793.45
2022-02-17,27759.1
2022-02-18,27682.0
2022-02-21,27419.2
2022-02-22,27326.5
2022-02-23,27572.5
2022-02-24,26549.35
2022-02-25,27335.15
2022-02-28,27753.35
2022-03-02,27527.05
2022-03-03,27174.6
2022-03-04,26329.35
2022-03-07,25751.2
2022-03-08,25777.0
2022-03-09,26142.3
2022-03-10,26727.05
2022-03-11,26770.8
2022-03-14,27063.85
2022-03-15,27008.9
2022-03-16,27580.05
2022-03-17,28241.0
2022-03-21,28195.95
2022-03-22,27996.65
2022-03-23,28009.35
2022-03-24,27556.65
2022-03-25,27017.5
2022-03-28,26768.45
2022-03-29,27043.5
2022-03-30,27126.15
2022-03-31,27141.25
2022-04-01,27286.55
2022-04-04,27442.1
2022-04-05,28100.65
2022-04-06,28040.9
2022-04-07,27562.85
2022-04-08,27861.25
2022-04-11,27828.2
2022-04-12,27621.4
2022-04-13,27591.2
2022-04-18,27474.85
2022-04-19,27207.55
2022-04-20,27415.35
2022-04-21,27802.35
2022-04-22,27644.85
2022-04-25,27264.3
2022-04-26,27776.25
2022-04-27,27458.35
2022-04-28,27744.45
2022-04-29,27520.45
2022-05-02,26964.5
2022-05-04,25987.35
2022-05-05,25967.4
2022-05-06,25372.2
2022-05-09,24978.65
2022-05-10,24419.15
2022-05-11,24248.8
2022-05-12,23627.7
2022-05-13,23894.9
2022-05-16,23857.3
2022-05-17,24371.15
2022-05-18,24250.3
2022-05-19,23675.7
2022-05-20,24059.8
2022-05-23,24263.0
2022-05-24,24050.55
2022-05-25,23732.95
2022-05-26,23774.55
2022-05-27,23953.4
2022-05-30,24963.25
2022-05-31,24779.15
2022-06-01,24827.4
2022-06-02,24828.8
2022-06-03,24463.2
2022-06-06,24322.2
2022-06-07,23773.35
2022-06-08,23643.15
2022-06-09,23731.1
2022-06-10,23611.6
2022-06-13,23142.2
2022-06-14,23126.95
2022-06-15,23182.95
2022-06-16,22682.05
2022-06-17,22189.85
2022-06-20,22227.8
2022-06-21,22982.3
2022-06-22,22685.7
2022-06-23,22855.6
2022-06-24,23212.25
2022-06-27,23255.75
2022-06-28,22946.6
2022-06-29,22853.1
2022-06-30,22820.05
2022-07-01,22932.4
2022-07-04,23108.15
2022-07-05,23078.65
2022-07-06,23621.65
2022-07-07,24246.05
2022-07-08,24298.15
2022-07-11,24525.65
2022-07-12,24359.8
2022-07-13,24430.6
2022-07-14,24522.15
2022-07-15,24878.75
2022-07-18,25238.35
2022-07-19,25370.0
2022-07-20,25384.25
2022-07-21,25490.2
2022-07-22,25512.6
2022-07-25,25495.7
2022-07-26,25167.5
2022-07-27,25223.4
2022-07-28,25380.45
2022-07-29,25823.45
2022-08-01,26088.35
2022-08-02,26194.65
2022-08-03,26136.85
2022-08-04,26301.95
2022-08-05,26016.35
2022-08-08,26173.95
2022-08-10,26002.65
2022-08-11,26290.5
2022-08-12,26392.65
2022-08-16,26601.85
2022-08-17,26904.35
2022-08-18,26956.25
2022-08-19,26661.35
2022-08-22,26187.3
2022-08-23,26496.05
2022-08-24,26464.55
2022-08-25,26668.0
2022-08-26,27012.25
2022-08-29,26856.2
2022-08-30,27473.65
2022-09-01,27413.55
2022-09-02,27298.15
2022-09-05,27391.25
2022-09-06,27518.95
2022-09-07,27647.05
2022-09-08,27538.05
2022-09-09,27477.2
2022-09-12,27849.05
2022-09-13,28119.3
2022-09-14,27937.95
2022-09-15,27782.8
2022-09-16,27168.05
2022-09-19,27078.45
2022-09-20,27651.25
2022-09-21,27560.4
2022-09-22,27745.35
2022-09-23,27291.3
2022-09-26,27009.35
2022-09-27,26935.85
2022-09-28,26851.65
2022-09-29,26793.65
2022-09-30,27181.9
2022-10-03,26840.75
2022-10-04,27061.95
2022-10-06,27181.0
2022-10-07,27538.65
2022-10-10,27204.35
2022-10-11,26719.3
2022-10-12,26748.2
2022-10-13,26533.65
2022-10-14,26619.2
2022-10-17,26653.55
2022-10-18,26900.6
2022-10-19,26864.45
2022-10-20,26653.15
2022-10-21,26501.95
2022-10-24,26640.75
2022-10-25,26506.9
2022-10-27,26632.75
2022-10-28,26628.75
2022-10-31,27024.0
2022-11-01,27116.75
2022-11-02,27069.6
2022-11-03,26927.2
2022-11-04,26909.45
2022-11-07,26860.95
2022-11-09,26633.0
2022-11-10,26320.05
2022-11-11,26493.8
2022-11-14,26431.45
2022-11-15,26493.7
2022-11-16,26377.7
2022-11-17,26020.2
2022-11-18,25921.8
2022-11-21,25973.95
2022-11-22,26121.25
2022-11-23,26105.55
2022-11-24,26099.35
2022-11-25,26265.7
2022-11-28,26248.7
2022-11-29,26327.85
2022-11-30,26512.5
2022-12-01,26622.35
2022-12-02,26554.45
2022-12-05,26552.05
2022-12-06,26376.85
2022-12-07,26096.05
2022-12-08,26025.9
2022-12-09,26013.4
2022-12-12,25776.3
2022-12-13,25724.5
2022-12-14,25956.6
2022-12-15,25649.85
2022-12-16,25459.5
2022-12-19,25611.05
2022-12-20,25558.55
2022-12-21,25250.6
2022-12-22,25061.15
2022-12-23,24506.8
2022-12-26,24698.5
2022-12-27,24894.75
2022-12-28,25232.6
2022-12-29,25132.35
2022-12-30,25296.7
2023-01-02,25224.8
2023-01-03,25551.05
2023-01-04,25496.35
2023-01-05,25431.05
2023-01-06,25449.8
2023-01-09,25333.4
2023-01-10,25185.9
2023-01-11,25134.8
2023-01-12,25079.2
2023-01-13,24821.1
2023-01-16,24691.1
2023-01-17,24654.9
2023-01-18,24770.75
2023-01-19,24614.6
2023-01-20,24359.85
2023-01-23,24431.2
2023-01-24,24568.0
2023-01-25,24243.5
2023-01-27,23728.3
2023-01-30,23836.25
2023-01-31,24149.8
2023-02-01,24071.75
2023-02-02,24139.55
2023-02-03,24519.3
2023-02-06,24569.2
2023-02-07,24421.35
2023-02-08,24594.4
2023-02-09,24556.35
2023-02-10,24634.55
2023-02-13,24516.05
2023-02-14,24471.55
2023-02-15,24582.45
2023-02-16,24574.7
2023-02-17,24450.85
2023-02-20,24293.9
2023-02-21,24302.45
2023-02-22,24151.85
2023-02-23,23938.3
2023-02-24,24022.0
2023-02-27,23876.85
2023-02-28,23978.7
2023-03-01,24162.3
2023-03-02,24016.4
2023-03-03,24220.85
2023-03-06,24378.7
2023-03-08,24273.9
2023-03-09,23976.55
2023-03-10,24041.85
2023-03-13,23748.5
2023-03-14,23599.6
2023-03-15,23794.5
2023-03-16,23890.25
2023-03-17,24024.95
2023-03-20,23867.35
2023-03-21,24221.3
2023-03-22,24192.05
2023-03-23,24194.1
2023-03-24,23957.15
2023-03-27,23805.95
2023-03-28,23707.7
2023-03-29,23882.75
2023-03-31,24035.1
2023-04-03,24200.9
2023-04-05,24391.0
2023-04-06,24262.05
2023-04-10,24340.65
2023-04-11,24246.95
2023-04-12,24292.55
2023-04-13,24354.75
2023-04-17,24488.1
2023-04-18,24399.45
2023-04-19,24416.45
2023-04-20,24504.7
2023-04-21,24429.75
2023-04-24,24558.8
2023-04-25,24265.9
2023-04-26,24273.95
2023-04-27,24351.7
2023-04-28,24276.35
2023-05-02,24351.0
2023-05-03,24340.2
2023-05-04,24506.3
2023-05-05,24778.7
2023-05-08,24786.2
2023-05-09,24706.2
2023-05-10,24780.25
2023-05-11,25002.4
2023-05-12,25084.8
2023-05-15,25128.9
2023-05-16,25134.4
2023-05-17,25011.5
2023-05-18,24828.95
2023-05-19,24785.75
2023-05-22,25022.7
2023-05-23,24971.2
2023-05-24,25321.9
2023-05-25,25436.55
2023-05-26,25625.2
2023-05-29,25955.35
2023-05-30,25888.6
2023-05-31,26083.75
2023-06-01,26177.25
2023-06-02,26302.2
2023-06-05,26468.95
2023-06-06,26387.45
2023-06-07,26574.7
2023-06-08,26558.1
2023-06-09,26371.75
2023-06-12,26473.15
2023-06-13,26853.15
2023-06-14,26976.05
2023-06-15,27105.9
2023-06-16,27254.15
2023-06-19,27184.05
2023-06-20,27276.05
2023-06-21,27312.9
2023-06-22,27117.65
2023-06-23,26663.25
2023-06-26,26903.8
2023-06-27,26915.35
2023-06-28,27024.5
2023-06-30,27130.05
2023-07-03,27071.2
2023-07-04,27090.7
2023-07-05,27186.55
2023-07-06,27365.1
2023-07-07,27314.25
2023-07-10,27095.4
2023-07-11,27449.0
2023-07-12,27399.8
2023-07-13,27161.6
2023-07-14,27179.65
2023-07-17,27239.35
2023-07-18,27223.1
2023-07-19,27487.55
2023-07-20,27438.05
2023-07-21,27081.9
2023-07-24,26998.25
2023-07-25,27212.3
2023-07-26,27128.3
2023-07-27,27034.9
2023-07-28,27151.65
2023-07-31,27408.25
2023-08-01,27402.45
2023-08-02,27214.15
2023-08-03,27136.5
2023-08-04,27410.5
2023-08-07,27499.05
2023-08-08,27642.85
2023-08-09,27873.5
2023-08-10,27762.1
2023-08-11,27787.55
2023-08-14,27672.25
2023-08-16,27564.6
2023-08-17,28057.4
2023-08-18,27914.6
2023-08-21,28109.2
2023-08-22,28303.75
2023-08-23,28454.15
2023-08-24,28314.15
2023-08-25,28092.05
2023-08-28,28154.8
2023-08-29,28333.25
2023-08-30,28466.75
2023-08-31,28701.9
2023-09-01,28758.5
2023-09-04,28696.1
2023-09-05,28854.0
2023-09-06,29025.65
2023-09-07,29202.3
2023-09-08,29606.35
2023-09-11,29658.5
2023-09-12,29093.1
2023-09-13,29266.15
2023-09-14,29215.25
2023-09-15,29360.15
2023-09-18,29540.4
2023-09-20,29457.2
2023-09-21,29336.4
2023-09-22,29098.95
2023-09-25,29240.0
2023-09-26,29202.65
2023-09-27,29198.15
2023-09-28,28871.5
2023-09-29,28948.9
2023-10-03,29131.2
2023-10-04,28955.85
2023-10-05,29118.8
2023-10-06,29341.65
2023-10-09,28909.85
2023-10-10,29038.0
2023-10-11,29153.35
2023-10-12,29214.2
2023-10-13,29164.8
2023-10-16,29385.6
2023-10-17,29380.75
2023-10-18,29107.95
2023-10-19,29165.85
2023-10-20,28685.55
2023-10-23,28234.45
2023-10-25,28152.25
2023-10-26,27851.15
2023-10-27,28032.7
2023-10-30,27890.3
2023-10-31,28061.5
2023-11-01,28029.2
2023-11-02,28299.35
2023-11-03,28644.8
2023-11-06,28548.75
2023-11-07,28480.55
2023-11-08,28626.5
2023-11-09,28469.45
2023-11-10,28424.75
2023-11-12,28617.25
2023-11-13,28385.4
2023-11-15,28556.4
2023-11-16,28852.7
2023-11-17,28844.85
2023-11-20,28830.45
2023-11-21,29137.35
2023-11-22,29199.15
2023-11-23,29073.45
2023-11-24,28979.05
2023-11-28,29054.75
2023-11-29,29029.55
2023-11-30,29439.6
2023-12-01,29688.6
2023-12-04,29767.55
2023-12-05,30044.6
