date,NIFTY FMCG
2009-12-30,7234.51
2009-12-31,7207.39
2010-01-04,7293.59
2010-01-05,7354.52
2010-01-06,7398.44
2010-01-07,7374.22
2010-01-08,7382.43
2010-01-11,7405.46
2010-01-12,7287.11
2010-01-13,7274.72
2010-01-14,7224.88
2010-01-15,7263.08
2010-01-18,7260.6
2010-01-19,7223.8
2010-01-20,7215.3
2010-01-21,7120.31
2010-01-22,7170.1
2010-01-25,7241.05
2010-01-27,7163.99
2010-01-28,7149.95
2010-01-29,7012.42
2010-02-01,7015.83
2010-02-02,6961.55
2010-02-03,7088.39
2010-02-04,7061.12
2010-02-05,6963.61
2010-02-06,6993.59
2010-02-08,7028.39
2010-02-09,6999.39
2010-02-10,7005.13
2010-02-11,7080.79
2010-02-15,7062.78
2010-02-16,7113.76
2010-02-17,7163.54
2010-02-18,7133.13
2010-02-19,7126.02
2010-02-22,7130.28
2010-02-23,7119.25
2010-02-24,7087.41
2010-02-25,7002.62
2010-02-26,6885.71
2010-03-02,7027.84
2010-03-03,7130.45
2010-03-04,7182.38
2010-03-05,7177.39
2010-03-08,7230.62
2010-03-09,7205.65
2010-03-10,7263.37
2010-03-11,7191.52
2010-03-12,7155.09
2010-03-15,7206.74
2010-03-16,7215.04
2010-03-17,7213.33
2010-03-18,7191.75
2010-03-19,7216.05
2010-03-22,7183.25
2010-03-23,7189.18
2010-03-25,7258.48
2010-03-26,7300.63
2010-03-29,7327.96
2010-03-30,7346.78
2010-03-31,7273.3
2010-04-01,7264.26
2010-04-05,7326.32
2010-04-06,7351.35
2010-04-07,7366.11
2010-04-08,7332.1
2010-04-09,7371.47
2010-04-12,7409.98
2010-04-13,7365.53
2010-04-15,7303.05
2010-04-16,7379.87
2010-04-19,7295.17
2010-04-20,7324.51
2010-04-21,7367.27
2010-04-22,7416.83
2010-04-23,7465.93
2010-04-26,7467.73
2010-04-27,7509.86
2010-04-28,7493.86
2010-04-29,7415.34
2010-04-30,7467.13
2010-05-03,7439.51
2010-05-04,7357.61
2010-05-05,7364.16
2010-05-06,7351.09
2010-05-07,7314.5
2010-05-10,7373.63
2010-05-11,7332.48
2010-05-12,7410.9
2010-05-13,7471.87
2010-05-14,7486.74
2010-05-17,7519.72
2010-05-18,7561.96
2010-05-19,7340.46
2010-05-20,7402.11
2010-05-21,7419.4
2010-05-24,7374.41
2010-05-25,7221.43
2010-05-26,7344.25
2010-05-27,7462.07
2010-05-28,7623.37
2010-05-31,7665.18
2010-06-01,7613.71
2010-06-02,7665.36
2010-06-03,7803.6
2010-06-04,7916.76
2010-06-07,7876.13
2010-06-08,7924.58
2010-06-09,7765.71
2010-06-10,7825.96
2010-06-11,7857.08
2010-06-14,7951.06
2010-06-15,8057.69
2010-06-16,8016.57
2010-06-17,8024.19
2010-06-18,8077.72
2010-06-21,8170.79
2010-06-22,8226.36
2010-06-23,8309.9
2010-06-24,8402.14
2010-06-25,8307.73
2010-06-28,8285.95
2010-06-29,8236.81
2010-06-30,8404.38
2010-07-01,8398.47
2010-07-02,8343.26
2010-07-05,8328.89
2010-07-06,8362.42
2010-07-07,8389.18
2010-07-08,8412.82
2010-07-09,8362.69
2010-07-12,8354.42
2010-07-13,8336.94
2010-07-14,8305.99
2010-07-15,8382.86
2010-07-16,8412.43
2010-07-19,8328.5
2010-07-20,8286.77
2010-07-21,8293.9
2010-07-22,8378.4
2010-07-23,8414.61
2010-07-26,8378.15
2010-07-27,8408.7
2010-07-28,8389.34
2010-07-29,8444.25
2010-07-30,8370.17
2010-08-02,8459.18
2010-08-03,8425.84
2010-08-04,8483.68
2010-08-05,8520.94
2010-08-06,8586.63
2010-08-09,8603.33
2010-08-10,8569.7
2010-08-11,8511.99
2010-08-12,8468.26
2010-08-13,8567.47
2010-08-16,8632.34
2010-08-17,8639.64
2010-08-18,8765.77
2010-08-19,8888.82
2010-08-20,8785.7
2010-08-23,8718.32
2010-08-24,8715.22
2010-08-25,8698.34
2010-08-26,8767.82
2010-08-27,8673.62
2010-08-30,8616.61
2010-08-31,8746.07
2010-09-01,8828.77
2010-09-02,8881.97
2010-09-03,8908.4
2010-09-06,8960.21
2010-09-07,8985.27
2010-09-08,8969.14
2010-09-09,8978.87
2010-09-13,9032.81
2010-09-14,9032.48
2010-09-15,9076.74
2010-09-16,9070.85
2010-09-17,9201.96
2010-09-20,9483.76
2010-09-21,9361.62
2010-09-22,9390.5
2010-09-23,9458.75
2010-09-24,9659.56
2010-09-27,9567.85
2010-09-28,9543.68
2010-09-29,9439.67
2010-09-30,9571.19
2010-10-01,9625.38
2010-10-04,9570.24
2010-10-05,9493.75
2010-10-06,9466.06
2010-10-07,9407.94
2010-10-08,9382.62
2010-10-11,9395.68
2010-10-12,9276.94
2010-10-13,9476.13
2010-10-14,9449.2
2010-10-15,9323.2
2010-10-18,9294.01
2010-10-19,9286.92
2010-10-20,9179.92
2010-10-21,9464.53
2010-10-22,9321.94
2010-10-25,9308.03
2010-10-26,9369.46
2010-10-27,9219.86
2010-10-28,9144.47
2010-10-29,9274.02
2010-11-01,9296.62
2010-11-02,9350.93
2010-11-03,9419.45
2010-11-04,9492.48
2010-11-05,9531.74
2010-11-08,9493.25
2010-11-09,9674.37
2010-11-10,9597.74
2010-11-11,9471.44
2010-11-12,9353.41
2010-11-15,9406.35
2010-11-16,9207.18
2010-11-18,9272.93
2010-11-19,9236.66
2010-11-22,9369.9
2010-11-23,9252.69
2010-11-24,9276.54
2010-11-25,9116.86
2010-11-26,8981.25
2010-11-29,9042.73
2010-11-30,9184.19
2010-12-01,9201.07
2010-12-02,9193.34
2010-12-03,9193.71
2010-12-06,9146.02
2010-12-07,9084.42
2010-12-08,9041.18
2010-12-09,8939.6
2010-12-10,9063.77
2010-12-13,9012.11
2010-12-14,9068.05
2010-12-15,9039.31
2010-12-16,9048.56
2010-12-20,9052.28
2010-12-21,9042.82
2010-12-22,9055.84
2010-12-23,9014.26
2010-12-24,9131.05
2010-12-27,9109.68
2010-12-28,9171.01
2010-12-29,9326.21
2010-12-30,9367.79
2010-12-31,9409.72
2011-01-03,9424.51
2011-01-04,9560.31
2011-01-05,9625.22
2011-01-06,9546.21
2011-01-07,9275.97
2011-01-10,9131.7
2011-01-11,9108.48
2011-01-12,9224.6
2011-01-13,9191.07
2011-01-14,9126.25
2011-01-17,9139.77
2011-01-18,9285.48
2011-01-19,9240.17
2011-01-20,9135.71
2011-01-21,9021.65
2011-01-24,9019.21
2011-01-25,8882.29
2011-01-27,8778.06
2011-01-28,8748.82
2011-01-31,8595.7
2011-02-01,8449.5
2011-02-02,8440.05
2011-02-03,8491.3
2011-02-04,8230.05
2011-02-07,8331.45
2011-02-08,8260.8
2011-02-09,8181.1
2011-02-10,8194.75
2011-02-11,8186.75
2011-02-14,8393.15
2011-02-15,8376.35
2011-02-16,8412.75
2011-02-17,8474.35
2011-02-18,8410.0
2011-02-21,8473.5
2011-02-22,8422.9
2011-02-23,8384.8
2011-02-24,8157.45
2011-02-25,8357.85
2011-02-28,8730.35
2011-03-01,8943.1
2011-03-03,8976.55
2011-03-04,8926.15
2011-03-07,8883.25
2011-03-08,8881.8
2011-03-09,8855.65
2011-03-10,8828.45
2011-03-11,8838.75
2011-03-14,8910.95
2011-03-15,8775.4
2011-03-16,8803.1
2011-03-17,8674.8
2011-03-18,8649.55
2011-03-21,8623.45
2011-03-22,8686.15
2011-03-23,8756.0
2011-03-24,8790.05
2011-03-25,8930.0
2011-03-28,9006.3
2011-03-29,9030.0
2011-03-30,9005.65
2011-03-31,9188.45
2011-04-01,9209.45
2011-04-04,9280.2
2011-04-05,9270.05
2011-04-06,9257.2
2011-04-07,9249.95
2011-04-08,9283.05
2011-04-11,9282.4
2011-04-13,9501.0
2011-04-15,9488.05
2011-04-18,9450.45
2011-04-19,9334.65
2011-04-20,9504.15
2011-04-21,9520.25
2011-04-25,9525.3
2011-04-26,9528.2
2011-04-27,9583.6
2011-04-28,9500.15
2011-04-29,9585.45
2011-05-02,9521.95
2011-05-03,9335.9
2011-05-04,9345.8
2011-05-05,9151.6
2011-05-06,9262.0
2011-05-09,9360.1
2011-05-10,9458.85
2011-05-11,9526.25
2011-05-12,9423.95
2011-05-13,9619.15
2011-05-16,9507.45
2011-05-17,9578.45
2011-05-18,9611.0
2011-05-19,9617.3
2011-05-20,9564.25
2011-05-23,9612.15
2011-05-24,9520.25
2011-05-25,9556.85
2011-05-26,9552.45
2011-05-27,9606.75
2011-05-30,9603.0
2011-05-31,9827.65
2011-06-01,9874.05
2011-06-02,9960.05
2011-06-03,9898.5
2011-06-06,9862.4
2011-06-07,9855.5
2011-06-08,9935.25
2011-06-09,9926.15
2011-06-10,9828.4
2011-06-13,9815.4
2011-06-14,9923.3
2011-06-15,9942.15
2011-06-16,9926.2
2011-06-17,9874.4
2011-06-20,9686.6
2011-06-21,9623.35
2011-06-22,9553.5
2011-06-23,9762.0
2011-06-24,9939.0
2011-06-27,9898.1
2011-06-28,9925.8
2011-06-29,10187.8
2011-06-30,10369.0
2011-07-01,10313.05
2011-07-04,10266.8
2011-07-05,10157.5
2011-07-06,10168.65
2011-07-07,10446.6
2011-07-08,10319.5
2011-07-11,10361.65
2011-07-12,10328.75
2011-07-13,10393.7
2011-07-14,10361.9
2011-07-15,10298.25
2011-07-18,10313.15
2011-07-19,10382.85
2011-07-20,10411.6
2011-07-21,10428.15
2011-07-22,10473.05
2011-07-25,10405.85
2011-07-26,10232.7
2011-07-27,10239.95
2011-07-28,10350.95
2011-07-29,10435.75
2011-08-01,10445.45
2011-08-02,10306.35
2011-08-03,10337.95
2011-08-04,10128.5
2011-08-05,9967.85
2011-08-08,9892.05
2011-08-09,10011.75
2011-08-10,9975.15
2011-08-11,9993.65
2011-08-12,9969.45
2011-08-16,10017.9
2011-08-17,10156.8
2011-08-18,10109.5
2011-08-19,9950.3
2011-08-22,10072.4
2011-08-23,10120.8
2011-08-24,10079.75
2011-08-25,10089.7
2011-08-26,9892.0
2011-08-29,10063.4
2011-08-30,10050.2
2011-09-02,10148.95
2011-09-05,10137.8
2011-09-06,10142.7
2011-09-07,10108.25
2011-09-08,10083.15
2011-09-09,10059.2
2011-09-12,10048.5
2011-09-13,10047.05
2011-09-14,10178.85
2011-09-15,10152.2
2011-09-16,10023.1
2011-09-19,9924.8
2011-09-20,10034.05
2011-09-21,10012.05
2011-09-22,9726.65
2011-09-23,9743.15
2011-09-26,9594.65
2011-09-27,9817.3
2011-09-28,9893.85
2011-09-29,10069.45
2011-09-30,9947.65
2011-10-03,9774.35
2011-10-04,9640.2
2011-10-05,9679.45
2011-10-07,9896.65
2011-10-10,9945.75
2011-10-11,9934.15
2011-10-12,10124.2
2011-10-13,10062.6
2011-10-14,10164.4
2011-10-17,10208.25
2011-10-18,10118.7
2011-10-19,10237.2
2011-10-20,10143.1
2011-10-21,10077.25
2011-10-24,10215.9
2011-10-25,10369.5
2011-10-26,10427.85
2011-10-28,10592.1
2011-10-31,10670.05
2011-11-01,10577.5
2011-11-02,10604.6
2011-11-03,10580.15
2011-11-04,10605.7
2011-11-08,10643.0
2011-11-09,10762.35
2011-11-11,10744.55
2011-11-14,10736.5
2011-11-15,10599.4
2011-11-16,10646.1
2011-11-17,10492.75
2011-11-18,10306.35
2011-11-21,10236.6
2011-11-22,10104.95
2011-11-23,9977.5
2011-11-24,9966.6
2011-11-25,9909.4
2011-11-28,10079.55
2011-11-29,10149.2
2011-11-30,10271.4
2011-12-01,10335.95
2011-12-02,10458.1
2011-12-05,10401.6
2011-12-07,10459.5
2011-12-08,10274.95
2011-12-09,10143.9
2011-12-12,10063.65
2011-12-13,10132.95
2011-12-14,10162.15
2011-12-15,10211.0
2011-12-16,10043.2
2011-12-19,10094.9
2011-12-20,10126.55
2011-12-21,10262.95
2011-12-22,10358.25
2011-12-23,10370.55
2011-12-26,10447.15
2011-12-27,10429.7
2011-12-28,10304.25
2011-12-29,10244.95
2011-12-30,10217.15
2012-01-02,10103.95
2012-01-03,10215.7
2012-01-04,10151.5
2012-01-05,10130.8
2012-01-06,10206.75
2012-01-07,10190.5
2012-01-09,10183.2
2012-01-10,10298.0
2012-01-11,10241.15
2012-01-12,10314.0
2012-01-13,10354.75
2012-01-16,10415.6
2012-01-17,10483.05
2012-01-18,10465.4
2012-01-19,10451.15
2012-01-20,10211.65
2012-01-23,10315.8
2012-01-24,10331.35
2012-01-25,10389.45
2012-01-27,10257.85
2012-01-30,10188.75
2012-01-31,10327.7
2012-02-01,10326.1
2012-02-02,10309.15
2012-02-03,10466.1
2012-02-06,10451.8
2012-02-07,10484.1
2012-02-08,10498.55
2012-02-09,10528.55
2012-02-10,10496.15
2012-02-13,10479.55
2012-02-14,10485.45
2012-02-15,10505.3
2012-02-16,10499.5
2012-02-17,10545.55
2012-02-21,10589.1
2012-02-22,10528.05
2012-02-23,10604.45
2012-02-24,10629.5
2012-02-27,10654.9
2012-02-28,10642.75
2012-02-29,10560.3
2012-03-01,10517.55
2012-03-02,10482.2
2012-03-03,10463.5
2012-03-05,10494.55
2012-03-06,10574.9
2012-03-07,10580.5
2012-03-09,10561.6
2012-03-12,10570.7
2012-03-13,10692.6
2012-03-14,10784.0
2012-03-15,10692.1
2012-03-16,10894.6
2012-03-19,11020.4
2012-03-20,11136.85
2012-03-21,11241.6
2012-03-22,11053.4
2012-03-23,11165.9
2012-03-26,11165.35
2012-03-27,11359.8
2012-03-28,11371.15
2012-03-29,11292.0
2012-03-30,11426.05
2012-04-02,11438.7
2012-04-03,11461.0
2012-04-04,11431.35
2012-04-09,11377.35
2012-04-10,11578.25
2012-04-11,11590.2
2012-04-12,11764.55
2012-04-13,11822.4
2012-04-16,11955.55
2012-04-17,12125.85
2012-04-18,12041.7
2012-04-19,12155.85
2012-04-20,12175.05
2012-04-23,12057.85
2012-04-24,12098.3
2012-04-25,12152.7
2012-04-26,12215.15
2012-04-27,12115.65
2012-04-28,12177.45
2012-04-30,12139.85
2012-05-02,12168.55
2012-05-03,12115.55
2012-05-04,11990.65
2012-05-07,11879.4
2012-05-08,11580.5
2012-05-09,11944.95
2012-05-10,11940.1
2012-05-11,11769.4
2012-05-14,11795.55
2012-05-15,11701.1
2012-05-16,11564.85
2012-05-17,11794.6
2012-05-18,11935.65
2012-05-21,11764.6
2012-05-22,11677.05
2012-05-23,11666.5
2012-05-24,11714.05
2012-05-25,11668.7
2012-05-28,11783.35
2012-05-29,11661.15
2012-05-30,11668.25
2012-05-31,11646.15
2012-06-01,11687.4
2012-06-04,11502.6
2012-06-05,11377.95
2012-06-06,11720.65
2012-06-07,11813.0
2012-06-08,11909.95
2012-06-11,11944.25
2012-06-12,12030.6
2012-06-13,12177.45
2012-06-14,12137.0
2012-06-15,12289.8
2012-06-18,12094.6
2012-06-19,12274.2
2012-06-20,12245.95
2012-06-21,12435.95
2012-06-22,12395.8
2012-06-25,12383.25
2012-06-26,12282.95
2012-06-27,12346.6
2012-06-28,12462.95
2012-06-29,12729.1
2012-07-02,12455.95
2012-07-03,12347.05
2012-07-04,12316.15
2012-07-05,12465.95
2012-07-06,12548.7
2012-07-09,12465.1
2012-07-10,12673.8
2012-07-11,12499.15
2012-07-12,12484.75
2012-07-13,12523.35
2012-07-16,12476.1
2012-07-17,12605.8
2012-07-18,12614.75
2012-07-19,12603.8
2012-07-20,12589.35
2012-07-23,12450.55
2012-07-24,12682.75
2012-07-25,12754.15
2012-07-26,12555.9
2012-07-27,12724.65
2012-07-30,12854.5
2012-07-31,12893.3
2012-08-01,12945.25
2012-08-02,13036.75
2012-08-03,12987.25
2012-08-06,12959.8
2012-08-07,13036.4
2012-08-08,13076.4
2012-08-09,13269.45
2012-08-10,13359.65
2012-08-13,13376.8
2012-08-14,13406.15
2012-08-16,13136.0
2012-08-17,13306.2
2012-08-21,13350.95
2012-08-22,13357.85
2012-08-23,13466.8
2012-08-24,13490.75
2012-08-27,13530.0
2012-08-28,13629.7
2012-08-29,13698.65
2012-08-30,13793.6
2012-08-31,13641.6
2012-09-03,13670.4
2012-09-04,13703.45
2012-09-05,13794.7
2012-09-06,13557.1
2012-09-07,13660.75
2012-09-08,13708.0
2012-09-10,13693.5
2012-09-11,13738.7
2012-09-12,13827.7
2012-09-13,13918.85
2012-09-14,13857.2
2012-09-17,13329.4
2012-09-18,13350.25
2012-09-20,13368.4
2012-09-21,13575.15
2012-09-24,13370.9
2012-09-25,13620.25
2012-09-26,13720.9
2012-09-27,13940.35
2012-09-28,14136.0
2012-10-01,14167.55
2012-10-03,14197.65
2012-10-04,14343.45
2012-10-05,14419.25
2012-10-08,14418.25
2012-10-09,14575.45
2012-10-10,14572.75
2012-10-11,14694.2
2012-10-12,14710.5
2012-10-15,14807.65
2012-10-16,14793.1
2012-10-17,14844.7
2012-10-18,14945.5
2012-10-19,15063.35
2012-10-22,15006.15
2012-10-23,14890.35
2012-10-25,14913.25
2012-10-26,14643.0
2012-10-29,14613.1
2012-10-30,14550.5
2012-10-31,14523.5
2012-11-01,14414.15
2012-11-02,14502.25
2012-11-05,14670.15
2012-11-06,14687.85
2012-11-07,14753.05
2012-11-08,14782.2
2012-11-09,14744.65
2012-11-12,14838.95
2012-11-13,14893.45
2012-11-15,14713.95
2012-11-16,14510.35
2012-11-19,14644.85
2012-11-20,14620.3
2012-11-21,14821.65
2012-11-22,14905.9
2012-11-23,14915.45
2012-11-26,15091.7
2012-11-27,15417.65
2012-11-29,15586.25
2012-11-30,15551.85
2012-12-03,15514.75
2012-12-04,15530.55
2012-12-05,15550.05
2012-12-06,15635.35
2012-12-07,15610.3
2012-12-10,15679.25
2012-12-11,15795.7
2012-12-12,15778.1
2012-12-13,15355.15
2012-12-14,15368.85
2012-12-17,15283.6
2012-12-18,15334.35
2012-12-19,15264.9
2012-12-20,15282.85
2012-12-21,15193.9
2012-12-24,15222.35
2012-12-26,15305.05
2012-12-27,15178.0
2012-12-28,15237.65
2012-12-31,15175.25
2013-01-01,15259.2
2013-01-02,15225.45
2013-01-03,15172.25
2013-01-04,15134.35
2013-01-07,14966.9
2013-01-08,15148.6
2013-01-09,14918.85
2013-01-10,14947.6
2013-01-11,14582.75
2013-01-14,14737.55
2013-01-15,14852.35
2013-01-16,14815.3
2013-01-17,14806.0
2013-01-18,14818.85
2013-01-21,14992.15
2013-01-22,14802.95
2013-01-23,14785.15
2013-01-24,14910.15
2013-01-25,15056.6
2013-01-28,15082.75
2013-01-29,15166.1
2013-01-30,15176.45
2013-01-31,15265.35
2013-02-01,15302.6
2013-02-04,15257.7
2013-02-05,15069.75
2013-02-06,15133.25
2013-02-07,15119.15
2013-02-08,14989.55
2013-02-11,14950.15
2013-02-12,14997.8
2013-02-13,14916.05
2013-02-14,14977.05
2013-02-15,14978.8
2013-02-18,15036.0
2013-02-19,15150.9
2013-02-20,15089.15
2013-02-21,14882.9
2013-02-22,14665.25
2013-02-25,14634.85
2013-02-26,14545.6
2013-02-27,14669.85
2013-02-28,14594.25
2013-03-01,14631.45
2013-03-04,14580.6
2013-03-05,14703.1
2013-03-06,14516.2
2013-03-07,14645.15
2013-03-08,14891.25
2013-03-11,14915.6
2013-03-12,14981.2
2013-03-13,15052.15
2013-03-14,15117.1
2013-03-15,15127.3
2013-03-18,15245.8
2013-03-19,15200.65
2013-03-20,15257.25
2013-03-21,15145.35
2013-03-22,15128.05
2013-03-25,15054.15
2013-03-26,15240.2
2013-03-28,15321.9
2013-04-01,15323.75
2013-04-02,15321.9
2013-04-03,15289.75
2013-04-04,15051.3
2013-04-05,14826.6
2013-04-08,14945.6
2013-04-09,14717.5
2013-04-10,14634.25
2013-04-11,14697.35
2013-04-12,14977.75
2013-04-15,15162.05
2013-04-16,15455.7
2013-04-17,15649.6
2013-04-18,15710.35
2013-04-22,15788.65
2013-04-23,15769.1
2013-04-25,15861.65
2013-04-26,15751.1
2013-04-29,16115.3
2013-04-30,16815.95
2013-05-02,16988.4
2013-05-03,16903.65
2013-05-06,16779.55
2013-05-07,17119.6
2013-05-08,17337.25
2013-05-09,17347.2
2013-05-10,17625.85
2013-05-11,17668.55
2013-05-13,17133.75
2013-05-14,17124.5
2013-05-15,17380.3
2013-05-16,17233.1
2013-05-17,17236.9
2013-05-20,17152.85
2013-05-21,17057.75
2013-05-22,17220.35
2013-05-23,17070.15
2013-05-24,17093.8
2013-05-27,17293.25
2013-05-28,17424.3
2013-05-29,17547.45
2013-05-30,17884.55
2013-05-31,17509.05
2013-06-03,17412.75
2013-06-04,17485.25
2013-06-05,17394.7
2013-06-06,17378.0
2013-06-07,17315.1
2013-06-10,17373.35
2013-06-11,17251.95
2013-06-12,17066.9
2013-06-13,16872.2
2013-06-14,17037.75
2013-06-17,17123.05
2013-06-18,17063.25
2013-06-19,17061.2
2013-06-20,16747.2
2013-06-21,16696.35
2013-06-24,16341.8
2013-06-25,16425.25
2013-06-26,16567.1
2013-06-27,16564.45
2013-06-28,16688.2
2013-07-01,16965.15
2013-07-02,16938.75
2013-07-03,16998.95
2013-07-04,17489.95
2013-07-05,17636.35
2013-07-08,17748.3
2013-07-09,17782.5
2013-07-10,17666.25
2013-07-11,17953.7
2013-07-12,17874.75
2013-07-15,18067.35
2013-07-16,18362.1
2013-07-17,19001.15
2013-07-18,19133.55
2013-07-19,19100.85
2013-07-22,19105.1
2013-07-23,19407.85
2013-07-24,19344.2
2013-07-25,18685.8
2013-07-26,18743.35
2013-07-29,18258.85
2013-07-30,17898.0
2013-07-31,17480.95
2013-08-01,17435.15
2013-08-02,17148.15
2013-08-05,17262.45
2013-08-06,16950.4
2013-08-07,16687.1
2013-08-08,16797.4
2013-08-12,17198.95
2013-08-13,17325.35
2013-08-14,17353.7
2013-08-16,16684.65
2013-08-19,16313.35
2013-08-20,16336.95
2013-08-21,15805.0
2013-08-22,16050.8
2013-08-23,16176.45
2013-08-26,16210.35
2013-08-27,15766.0
2013-08-28,15703.5
2013-08-29,16059.25
2013-08-30,16283.05
2013-09-02,16828.35
2013-09-03,16048.75
2013-09-04,16126.4
2013-09-05,16606.3
2013-09-06,16678.45
2013-09-10,17576.3
2013-09-11,17376.9
2013-09-12,17506.0
2013-09-13,17306.4
2013-09-16,17382.35
2013-09-17,17499.5
2013-09-18,17748.9
2013-09-19,18316.4
2013-09-20,18149.7
2013-09-23,17907.95
2013-09-24,17905.95
2013-09-25,17726.1
2013-09-26,17833.8
2013-09-27,17872.8
2013-09-30,17637.4
2013-10-01,17667.1
2013-10-03,17533.7
2013-10-04,17572.75
2013-10-07,17602.65
2013-10-08,17793.75
2013-10-09,17839.15
2013-10-10,17833.6
2013-10-11,17673.95
2013-10-14,17558.5
2013-10-15,17545.7
2013-10-17,17722.45
2013-10-18,18091.4
2013-10-21,17839.5
2013-10-22,17795.0
2013-10-23,17842.8
2013-10-24,17889.4
2013-10-25,17723.95
2013-10-28,17268.9
2013-10-29,17363.95
2013-10-30,17568.2
2013-10-31,17617.0
2013-11-01,17385.8
2013-11-03,17496.45
2013-11-05,17040.25
2013-11-06,16949.75
2013-11-07,16904.25
2013-11-08,16835.5
2013-11-11,16614.35
2013-11-12,16727.1
2013-11-13,16543.4
2013-11-14,16596.55
2013-11-18,17059.65
2013-11-19,16976.9
2013-11-20,16823.15
2013-11-21,16509.75
2013-11-22,16414.8
2013-11-25,16763.55
2013-11-26,16606.4
2013-11-27,16732.45
2013-11-28,16765.85
2013-11-29,17004.0
2013-12-02,17013.5
2013-12-03,16886.8
2013-12-04,16643.3
2013-12-05,16469.45
2013-12-06,16505.45
2013-12-09,16571.0
2013-12-10,16724.15
2013-12-11,16829.15
2013-12-12,16714.15
2013-12-13,16622.95
2013-12-16,16501.85
2013-12-17,16612.2
2013-12-18,16675.2
2013-12-19,16617.0
2013-12-20,16750.7
2013-12-23,16811.35
2013-12-24,16811.95
2013-12-26,16853.65
2013-12-27,16975.75
2013-12-30,17020.15
2013-12-31,17024.1
2014-01-01,17050.45
2014-01-02,16719.6
2014-01-03,16768.4
2014-01-06,16816.5
2014-01-07,16801.2
2014-01-08,16837.0
2014-01-09,16745.35
2014-01-10,16969.7
2014-01-13,16990.75
2014-01-14,16942.75
2014-01-15,17087.1
2014-01-16,16942.05
2014-01-17,16923.85
2014-01-20,17122.0
2014-01-21,17088.5
2014-01-22,17074.05
2014-01-23,17113.85
2014-01-24,16886.45
2014-01-27,16826.7
2014-01-28,16899.85
2014-01-29,16904.9
2014-01-30,16763.35
2014-01-31,16861.2
2014-02-03,16709.9
2014-02-04,16849.75
2014-02-05,16679.4
2014-02-06,16925.75
2014-02-07,16852.75
2014-02-10,16827.55
2014-02-11,16803.9
2014-02-12,16663.2
2014-02-13,16479.5
2014-02-14,16575.35
2014-02-17,16569.5
2014-02-18,16505.65
2014-02-19,16500.7
2014-02-20,16336.1
2014-02-21,16556.35
2014-02-24,16630.2
2014-02-25,16688.6
2014-02-26,16867.8
2014-02-28,16845.7
2014-03-03,16837.05
2014-03-04,16969.8
2014-03-05,17038.9
2014-03-06,17084.45
2014-03-07,17190.55
2014-03-10,17116.05
2014-03-11,17074.55
2014-03-12,17299.35
2014-03-13,17352.05
2014-03-14,17416.0
2014-03-18,17752.9
2014-03-19,17945.7
2014-03-20,17888.4
2014-03-21,17993.3
2014-03-22,17996.7
2014-03-24,18088.6
2014-03-25,18209.8
2014-03-26,18085.05
2014-03-27,18175.3
2014-03-28,18191.1
2014-03-31,18085.25
2014-04-01,18102.3
2014-04-02,17821.7
2014-04-03,17889.9
2014-04-04,17824.5
2014-04-07,17828.4
2014-04-09,17951.8
2014-04-10,17868.95
2014-04-11,17817.6
2014-04-15,17858.45
2014-04-16,17983.35
2014-04-17,18241.4
2014-04-21,18186.8
2014-04-22,18104.2
2014-04-23,18161.35
2014-04-25,17783.55
2014-04-28,17715.5
2014-04-29,17557.1
2014-04-30,17573.25
2014-05-02,17538.1
2014-05-05,17637.95
2014-05-06,17709.95
2014-05-07,17645.1
2014-05-08,17491.45
2014-05-09,17633.3
2014-05-12,18106.35
2014-05-13,18261.2
2014-05-14,18427.0
2014-05-15,18510.8
2014-05-16,18140.55
2014-05-19,17436.55
2014-05-20,17549.8
2014-05-21,17632.15
2014-05-22,17816.75
2014-05-23,17760.6
2014-05-26,17736.9
2014-05-27,17713.9
2014-05-28,17698.55
2014-05-29,17621.7
2014-05-30,17831.6
2014-06-02,17689.2
2014-06-03,17600.8
2014-06-04,17547.1
2014-06-05,17799.6
2014-06-06,18034.25
2014-06-09,18010.1
2014-06-10,18048.65
2014-06-11,17873.35
2014-06-12,17952.5
2014-06-13,17857.75
2014-06-16,17957.7
2014-06-17,17906.2
2014-06-18,17766.2
2014-06-19,17833.4
2014-06-20,17815.4
2014-06-23,17114.1
2014-06-24,17302.9
2014-06-25,17259.25
2014-06-26,17197.7
2014-06-27,17270.15
2014-06-30,17434.0
2014-07-01,17494.9
2014-07-02,17719.8
2014-07-03,17765.55
2014-07-04,17846.45
2014-07-07,17894.9
2014-07-08,17818.35
2014-07-09,17961.05
2014-07-10,18000.2
2014-07-11,18100.25
2014-07-14,18012.3
2014-07-15,17987.85
2014-07-16,18071.75
2014-07-17,18142.1
2014-07-18,18109.45
2014-07-21,18313.1
2014-07-22,18450.9
2014-07-23,18483.15
2014-07-24,18609.5
2014-07-25,18741.8
2014-07-28,18805.6
2014-07-30,18879.85
2014-07-31,18778.75
2014-08-01,18565.3
2014-08-04,18779.45
2014-08-05,18843.1
2014-08-06,18563.15
2014-08-07,18522.1
2014-08-08,18534.6
2014-08-11,18500.95
2014-08-12,18516.35
2014-08-13,18922.45
2014-08-14,18972.7
2014-08-18,18886.55
2014-08-19,18904.55
2014-08-20,18767.4
2014-08-21,18821.25
2014-08-22,18689.5
2014-08-25,18895.25
2014-08-26,19110.7
2014-08-27,19192.8
