date,NIFTY POWER
2019-05-06,2025.86
2019-05-07,2009.38
2019-05-08,1981.18
2019-05-09,1963.73
2019-05-10,1960.14
2019-05-13,1921.31
2019-05-14,1935.29
2019-05-15,1907.43
2019-05-16,1917.76
2019-05-17,1918.42
2019-05-20,2024.78
2019-05-21,1999.11
2019-05-22,2008.42
2019-05-23,2011.17
2019-05-24,2038.22
2019-05-27,2082.82
2019-05-28,2105.84
2019-05-29,2076.94
2019-05-30,2100.98
2019-05-31,2079.18
2019-06-03,2089.85
2019-06-04,2085.96
2019-06-06,2067.49
2019-06-07,2050.36
2019-06-10,2053.63
2019-06-11,2057.43
2019-06-12,2044.41
2019-06-13,2051.69
2019-06-14,2036.94
2019-06-17,2017.61
2019-06-18,2020.38
2019-06-19,2013.38
2019-06-20,2033.36
2019-06-21,2046.3
2019-06-24,2049.48
2019-06-25,2079.27
2019-06-26,2127.41
2019-06-27,2123.96
2019-06-28,2124.45
2019-07-01,2159.39
2019-07-02,2198.18
2019-07-03,2210.14
2019-07-04,2198.85
2019-07-05,2141.12
2019-07-08,2082.73
2019-07-09,2110.63
2019-07-10,2089.04
2019-07-11,2108.35
2019-07-12,2109.93
2019-07-15,2104.91
2019-07-16,2120.55
2019-07-17,2118.78
2019-07-18,2077.65
2019-07-19,2074.06
2019-07-22,2076.95
2019-07-23,2095.89
2019-07-24,2070.73
2019-07-25,2057.39
2019-07-26,2056.48
2019-07-29,2028.27
2019-07-30,2002.44
2019-07-31,2022.65
2019-08-01,2016.26
2019-08-02,1998.67
2019-08-05,1947.06
2019-08-06,1973.39
2019-08-07,1975.06
2019-08-08,1988.85
2019-08-09,1985.44
2019-08-13,1946.92
2019-08-14,1959.16
2019-08-16,1981.54
2019-08-19,1992.22
2019-08-20,1976.52
2019-08-21,1940.67
2019-08-22,1919.61
2019-08-23,1941.94
2019-08-26,1966.72
2019-08-27,1988.42
2019-08-28,1962.45
2019-08-29,1961.29
2019-08-30,1965.22
2019-09-03,1927.55
2019-09-04,1930.11
2019-09-05,1962.92
2019-09-06,2004.28
2019-09-09,2021.67
2019-09-11,2036.15
2019-09-12,2030.52
2019-09-13,2052.75
2019-09-16,2052.02
2019-09-17,2020.97
2019-09-18,2033.01
2019-09-19,2016.88
2019-09-20,2024.45
2019-09-23,2013.34
2019-09-24,2006.68
2019-09-25,2015.1
2019-09-26,2018.81
2019-09-27,2003.3
2019-09-30,1999.31
2019-10-01,1958.41
2019-10-03,1965.22
2019-10-04,1949.09
2019-10-07,1943.79
2019-10-09,1984.19
2019-10-10,1986.54
2019-10-11,1989.63
2019-10-14,1981.7
2019-10-15,2011.06
2019-10-16,1988.62
2019-10-17,2014.27
2019-10-18,2052.61
2019-10-22,2058.31
2019-10-23,2079.48
2019-10-24,2063.24
2019-10-25,2042.74
2019-10-27,2050.68
2019-10-29,2058.09
2019-10-30,2062.58
2019-10-31,2074.28
2019-11-01,2078.39
2019-11-04,2091.85
2019-11-05,2075.76
2019-11-06,2078.89
2019-11-07,2090.9
2019-11-08,2066.31
2019-11-11,2062.17
2019-11-13,2030.58
2019-11-14,2018.3
2019-11-15,2009.02
2019-11-18,2021.84
2019-11-19,2026.55
2019-11-20,2029.14
2019-11-21,2010.58
2019-11-22,2035.69
2019-11-25,2054.22
2019-11-26,2055.42
2019-11-27,2069.84
2019-11-28,2075.09
2019-11-29,2108.49
2019-12-02,2105.36
2019-12-03,2063.98
2019-12-04,2083.13
2019-12-05,2078.66
2019-12-06,2040.09
2019-12-09,2049.23
2019-12-10,2018.19
2019-12-11,2039.53
2019-12-12,2054.88
2019-12-13,2063.3
2019-12-16,2066.52
2019-12-17,2087.13
2019-12-18,2070.05
2019-12-19,2069.0
2019-12-20,2083.6
2019-12-23,2080.71
2019-12-24,2099.07
2019-12-26,2097.94
2019-12-27,2111.85
2019-12-30,2130.69
2019-12-31,2149.29
2020-01-01,2190.06
2020-01-02,2224.21
2020-01-03,2213.75
2020-01-06,2184.78
2020-01-07,2210.62
2020-01-08,2215.75
2020-01-09,2244.02
2020-01-10,2238.59
2020-01-13,2249.04
2020-01-14,2245.78
2020-01-15,2243.06
2020-01-16,2235.91
2020-01-17,2260.68
2020-01-20,2268.17
2020-01-21,2247.12
2020-01-22,2219.6
2020-01-23,2230.02
2020-01-24,2233.58
2020-01-27,2213.1
2020-01-28,2190.73
2020-01-29,2197.24
2020-01-30,2178.99
2020-01-31,2158.54
2020-02-01,2107.2
2020-02-03,2127.34
2020-02-04,2166.32
2020-02-05,2162.67
2020-02-06,2186.51
2020-02-07,2201.65
2020-02-10,2178.68
2020-02-11,2195.03
2020-02-12,2174.39
2020-02-13,2169.81
2020-02-14,2129.32
2020-02-17,2091.25
2020-02-18,2059.68
2020-02-19,2093.32
2020-02-20,2105.04
2020-02-24,2057.79
2020-02-25,2041.21
2020-02-26,1985.87
2020-02-27,1972.24
2020-02-28,1914.73
2020-03-02,1896.57
2020-03-03,1948.91
2020-03-04,1933.18
2020-03-05,1931.91
2020-03-06,1872.06
2020-03-09,1772.03
2020-03-11,1750.74
2020-03-12,1621.46
2020-03-13,1666.29
2020-03-16,1571.69
2020-03-17,1567.35
2020-03-18,1493.35
2020-03-19,1496.52
2020-03-20,1557.52
2020-03-23,1447.52
2020-03-24,1465.74
2020-03-25,1493.47
2020-03-26,1527.26
2020-03-27,1520.78
2020-03-30,1494.41
2020-03-31,1533.98
2020-04-01,1504.62
2020-04-03,1503.25
2020-04-07,1554.56
2020-04-08,1584.7
2020-04-09,1628.82
2020-04-13,1638.46
2020-04-15,1647.29
2020-04-16,1681.93
2020-04-17,1720.99
2020-04-20,1731.19
2020-04-21,1688.93
2020-04-22,1703.7
2020-04-23,1692.2
2020-04-24,1666.29
2020-04-27,1669.53
2020-04-28,1666.93
2020-04-29,1691.34
2020-04-30,1742.09
2020-05-04,1694.12
2020-05-05,1713.27
2020-05-06,1711.87
2020-05-07,1678.61
2020-05-08,1648.04
2020-05-11,1647.09
2020-05-12,1678.11
2020-05-13,1717.02
2020-05-14,1686.12
2020-05-15,1687.96
2020-05-18,1649.72
2020-05-19,1680.05
2020-05-20,1694.28
2020-05-21,1676.0
2020-05-22,1676.21
2020-05-26,1701.33
2020-05-27,1716.1
2020-05-28,1732.52
2020-05-29,1737.47
2020-06-01,1790.64
2020-06-02,1845.74
2020-06-03,1828.22
2020-06-04,1838.51
2020-06-05,1890.35
2020-06-08,1902.56
2020-06-09,1912.84
2020-06-10,1941.78
2020-06-11,1936.37
2020-06-12,1936.7
2020-06-15,1929.12
2020-06-16,1938.15
2020-06-17,1950.12
2020-06-18,2004.53
2020-06-19,2046.3
2020-06-22,2111.87
2020-06-23,2199.25
2020-06-24,2141.72
2020-06-25,2130.26
2020-06-26,2165.55
2020-06-29,2127.08
2020-06-30,2110.35
2020-07-01,2119.25
2020-07-02,2150.53
2020-07-03,2162.86
2020-07-06,2178.75
2020-07-07,2151.9
2020-07-08,2141.67
2020-07-09,2142.64
2020-07-10,2114.19
2020-07-13,2113.66
2020-07-14,2062.56
2020-07-15,2048.54
2020-07-16,2030.45
2020-07-17,2063.66
2020-07-20,2059.87
2020-07-21,2086.2
2020-07-22,2108.49
2020-07-23,2115.77
2020-07-24,2095.19
2020-07-27,2074.96
2020-07-28,2092.59
2020-07-29,2103.34
2020-07-30,2072.38
2020-07-31,2070.65
2020-08-03,2059.95
2020-08-04,2074.02
2020-08-05,2064.78
2020-08-06,2069.15
2020-08-07,2103.84
2020-08-10,2142.78
2020-08-11,2142.55
2020-08-12,2156.18
2020-08-13,2173.22
2020-08-14,2165.34
2020-08-17,2218.85
2020-08-18,2213.94
2020-08-19,2234.65
2020-08-20,2368.54
2020-08-21,2412.76
2020-08-24,2402.63
2020-08-25,2395.86
2020-08-26,2395.86
2020-08-27,2379.57
2020-08-28,2359.09
2020-08-31,2257.63
2020-09-01,2299.72
2020-09-02,2316.95
2020-09-03,2305.34
2020-09-04,2256.2
2020-09-07,2249.7
2020-09-08,2206.97
2020-09-09,2202.37
2020-09-10,2224.97
2020-09-11,2219.86
2020-09-14,2229.23
2020-09-15,2247.07
2020-09-16,2226.08
2020-09-17,2202.82
2020-09-18,2215.32
2020-09-21,2147.41
2020-09-22,2121.07
2020-09-23,2105.45
2020-09-24,2039.4
2020-09-25,2091.36
2020-09-28,2138.27
2020-09-29,2110.2
2020-09-30,2087.73
2020-10-01,2100.88
2020-10-05,2101.09
2020-10-06,2106.55
2020-10-07,2102.12
2020-10-08,2096.52
2020-10-09,2106.07
2020-10-12,2094.28
2020-10-13,2102.15
2020-10-14,2067.3
2020-10-15,2052.97
2020-10-16,2085.46
2020-10-19,2097.52
2020-10-20,2085.03
2020-10-21,2112.37
2020-10-22,2151.91
2020-10-23,2178.32
2020-10-26,2159.06
2020-10-27,2179.0
2020-10-28,2153.53
2020-10-29,2142.35
2020-10-30,2148.75
2020-11-02,2157.16
2020-11-03,2169.94
2020-11-04,2162.76
2020-11-05,2198.05
2020-11-06,2209.55
2020-11-09,2241.51
2020-11-10,2267.14
2020-11-11,2288.32
2020-11-12,2272.34
2020-11-13,2279.5
2020-11-14,2295.92
2020-11-17,2314.59
2020-11-18,2337.36
2020-11-19,2337.55
2020-11-20,2358.95
2020-11-23,2376.78
2020-11-24,2392.01
2020-11-25,2393.51
2020-11-26,2408.64
2020-11-27,2427.71
2020-12-01,2456.46
2020-12-02,2494.78
2020-12-03,2553.94
2020-12-04,2579.83
2020-12-07,2598.93
2020-12-08,2579.63
2020-12-09,2583.84
2020-12-10,2561.61
2020-12-11,2602.61
2020-12-14,2634.06
2020-12-15,2642.49
2020-12-16,2661.42
2020-12-17,2637.63
2020-12-18,2629.93
2020-12-21,2468.39
2020-12-22,2525.33
2020-12-23,2574.11
2020-12-24,2586.15
2020-12-28,2615.22
2020-12-29,2592.63
2020-12-30,2604.18
2020-12-31,2597.64
2021-01-01,2608.07
2021-01-04,2640.32
2021-01-05,2642.9
2021-01-06,2691.48
2021-01-07,2691.25
2021-01-08,2739.46
2021-01-11,2726.97
2021-01-12,2766.99
2021-01-13,2772.83
2021-01-14,2772.06
2021-01-15,2747.54
2021-01-18,2654.32
2021-01-19,2716.98
2021-01-20,2731.57
2021-01-21,2713.21
2021-01-22,2673.98
2021-01-25,2638.27
2021-01-27,2601.94
2021-01-28,2588.29
2021-01-29,2563.56
2021-02-01,2632.05
2021-02-02,2692.47
2021-02-03,2768.77
2021-02-04,2823.96
2021-02-05,2828.15
2021-02-08,2901.81
2021-02-09,2878.05
2021-02-10,2886.39
2021-02-11,2907.61
2021-02-12,2924.95
2021-02-15,2969.6
2021-02-16,3108.35
2021-02-17,3126.13
2021-02-18,3226.45
2021-02-19,3187.2
2021-02-22,3138.9
2021-02-23,3135.64
2021-02-24,3143.97
2021-02-25,3219.59
2021-02-26,3171.28
2021-03-01,3251.84
2021-03-02,3323.56
2021-03-03,3403.22
2021-03-04,3432.15
2021-03-05,3364.62
2021-03-08,3381.18
2021-03-09,3319.13
2021-03-10,3302.4
2021-03-12,3371.82
2021-03-15,3381.2
2021-03-16,3370.51
2021-03-17,3263.49
2021-03-18,3251.66
2021-03-19,3330.58
2021-03-22,3341.59
2021-03-23,3375.05
2021-03-24,3353.36
2021-03-25,3268.56
2021-03-26,3332.59
2021-03-30,3396.17
2021-03-31,3387.04
2021-04-01,3498.47
2021-04-05,3526.5
2021-04-06,3528.04
2021-04-07,3497.14
2021-04-08,3457.75
2021-04-09,3425.49
2021-04-12,3239.43
2021-04-13,3277.68
2021-04-15,3311.03
2021-04-16,3386.47
2021-04-19,3309.11
2021-04-20,3324.42
2021-04-22,3349.46
2021-04-23,3430.23
2021-04-26,3441.83
2021-04-27,3447.93
2021-04-28,3484.26
2021-04-29,3483.08
2021-04-30,3486.4
2021-05-03,3531.7
2021-05-04,3523.65
2021-05-05,3561.23
2021-05-06,3579.1
2021-05-07,3645.27
2021-05-10,3736.82
2021-05-11,3833.94
2021-05-12,3842.16
2021-05-14,3757.37
2021-05-17,3807.63
2021-05-18,3890.29
2021-05-19,3933.97
2021-05-20,3951.21
2021-05-21,4032.4
2021-05-24,4112.06
2021-05-25,4067.47
2021-05-26,3977.42
2021-05-27,4029.51
2021-05-28,4001.3
2021-05-31,4048.0
2021-06-01,4054.28
2021-06-02,4154.16
2021-06-03,4186.83
2021-06-04,4210.97
2021-06-07,4327.07
2021-06-08,4360.39
2021-06-09,4431.35
2021-06-10,4487.59
2021-06-11,4511.43
2021-06-14,4451.26
2021-06-15,4403.52
2021-06-16,4387.75
2021-06-17,4302.44
2021-06-18,4197.06
2021-06-21,4301.19
2021-06-22,4355.91
2021-06-23,4289.56
2021-06-24,4214.0
2021-06-25,4154.39
2021-06-28,4138.1
2021-06-29,4143.02
2021-06-30,4094.87
2021-07-01,4055.87
2021-07-02,4018.99
2021-07-05,4027.24
2021-07-06,4017.63
2021-07-07,4011.43
2021-07-08,4047.92
2021-07-09,4072.7
2021-07-12,4079.16
2021-07-13,4086.24
2021-07-14,4092.39
2021-07-15,4104.89
2021-07-16,4142.6
2021-07-19,4142.51
2021-07-20,4050.64
2021-07-22,4117.22
2021-07-23,4122.17
2021-07-26,4117.9
2021-07-27,4079.35
2021-07-28,4059.25
2021-07-29,4044.66
2021-07-30,4073.55
2021-08-02,4121.57
2021-08-03,4135.83
2021-08-04,4138.66
2021-08-05,4131.41
2021-08-06,4166.71
2021-08-09,4129.23
2021-08-10,4037.55
2021-08-11,4061.46
2021-08-12,4180.77
2021-08-13,4172.06
2021-08-16,4145.07
2021-08-17,4158.92
2021-08-18,4166.95
2021-08-20,4124.52
2021-08-23,4108.66
2021-08-24,4171.43
2021-08-25,4230.9
2021-08-26,4273.69
2021-08-27,4361.9
2021-08-30,4461.61
2021-08-31,4524.93
2021-09-01,4587.53
2021-09-02,4624.13
2021-09-03,4685.13
2021-09-06,4646.62
2021-09-07,4594.2
2021-09-08,4649.72
2021-09-09,4724.9
2021-09-13,4791.79
2021-09-14,4884.37
2021-09-15,5013.78
2021-09-16,5003.63
2021-09-17,4931.35
2021-09-20,4841.07
2021-09-21,4785.27
2021-09-22,4747.3
2021-09-23,4801.23
2021-09-24,4750.77
2021-09-27,4785.36
2021-09-28,4864.27
2021-09-29,5074.68
2021-09-30,5123.0
2021-10-01,5127.79
2021-10-04,5201.97
2021-10-05,5289.84
2021-10-06,5227.05
2021-10-07,5249.9
2021-10-08,5261.58
2021-10-11,5466.58
2021-10-12,5458.12
2021-10-13,5712.93
2021-10-14,5757.32
2021-10-18,6038.94
2021-10-19,5771.0
2021-10-20,5673.09
2021-10-21,5648.15
2021-10-22,5624.16
2021-10-25,5543.76
2021-10-26,5602.09
2021-10-27,5565.37
2021-10-28,5400.37
2021-10-29,5330.52
2021-11-01,5415.99
2021-11-02,5457.96
2021-11-03,5422.44
2021-11-04,5475.23
2021-11-08,5538.57
2021-11-09,5560.12
2021-11-10,5506.58
2021-11-11,5517.61
2021-11-12,5504.7
2021-11-15,5541.36
2021-11-16,5561.48
2021-11-17,5603.01
2021-11-18,5471.66
2021-11-22,5331.94
2021-11-23,5518.44
2021-11-24,5559.66
2021-11-25,5611.31
2021-11-26,5392.42
2021-11-29,5253.43
2021-11-30,5300.39
2021-12-01,5378.85
2021-12-02,5478.61
2021-12-03,5434.65
2021-12-06,5343.35
2021-12-07,5427.89
2021-12-08,5472.42
2021-12-09,5435.22
2021-12-10,5433.61
2021-12-13,5461.8
2021-12-14,5503.59
2021-12-15,5477.28
2021-12-16,5408.9
2021-12-17,5328.23
2021-12-20,5199.91
2021-12-21,5245.36
2021-12-22,5293.81
2021-12-23,5350.71
2021-12-24,5297.2
2021-12-27,5327.82
2021-12-28,5401.65
2021-12-29,5367.75
2021-12-30,5394.54
2021-12-31,5400.19
2022-01-03,5462.54
2022-01-04,5571.24
2022-01-05,5517.1
2022-01-06,5556.5
2022-01-07,5581.3
2022-01-10,5644.85
2022-01-11,5668.81
2022-01-12,5713.46
2022-01-13,5773.89
2022-01-14,5775.01
2022-01-17,5817.9
2022-01-18,5720.69
2022-01-19,5768.85
2022-01-20,5837.57
2022-01-21,5747.5
2022-01-24,5586.65
2022-01-25,5707.94
2022-01-27,5671.16
2022-01-28,5720.28
2022-01-31,5789.62
2022-02-01,5794.66
2022-02-02,5816.34
2022-02-03,5778.85
2022-02-04,5779.95
2022-02-07,5778.77
2022-02-08,5641.15
2022-02-09,5662.7
2022-02-10,5721.51
2022-02-11,5654.83
2022-02-14,5456.28
2022-02-15,5540.71
2022-02-16,5490.85
2022-02-17,5465.99
2022-02-18,5437.13
2022-02-21,5417.66
2022-02-22,5338.11
2022-02-23,5339.53
2022-02-24,5080.21
2022-02-25,5309.3
2022-02-28,5438.98
2022-03-02,5455.57
2022-03-03,5511.93
2022-03-04,5399.46
2022-03-07,5314.78
2022-03-08,5384.66
2022-03-09,5399.97
2022-03-10,5444.98
2022-03-11,5451.65
2022-03-14,5439.57
2022-03-15,5366.35
2022-03-16,5400.0
2022-03-17,5396.35
2022-03-21,5347.64
2022-03-22,5371.85
2022-03-23,5386.64
2022-03-24,5447.32
2022-03-25,5438.27
2022-03-28,5446.44
2022-03-29,5418.8
2022-03-30,5492.27
2022-03-31,5505.69
2022-04-01,5683.23
2022-04-04,5859.16
2022-04-05,6117.85
2022-04-06,6264.33
2022-04-07,6167.94
2022-04-08,6262.22
2022-04-11,6508.3
2022-04-12,6529.98
2022-04-13,6562.73
2022-04-18,6664.59
2022-04-19,6533.12
2022-04-20,6497.02
2022-04-21,6576.0
2022-04-22,6551.56
2022-04-25,6407.79
2022-04-26,6550.9
2022-04-27,6449.15
2022-04-28,6566.08
2022-04-29,6438.43
2022-05-02,6473.51
2022-05-04,6370.58
2022-05-05,6459.68
2022-05-06,6477.0
2022-05-09,6328.88
2022-05-10,6094.08
2022-05-11,6123.89
2022-05-12,5903.87
2022-05-13,5739.54
2022-05-16,5864.38
2022-05-17,5997.89
2022-05-18,5977.31
2022-05-19,5874.88
2022-05-20,5909.84
2022-05-23,5856.34
2022-05-24,5763.61
2022-05-25,5774.39
2022-05-26,5804.35
2022-05-27,5781.13
2022-05-30,5845.06
2022-05-31,5780.24
2022-06-01,5756.38
2022-06-02,5806.69
2022-06-03,5690.4
2022-06-06,5661.7
2022-06-07,5711.86
2022-06-08,5685.21
2022-06-09,5669.21
2022-06-10,5619.22
2022-06-13,5495.79
2022-06-14,5529.46
2022-06-15,5464.5
2022-06-16,5300.44
2022-06-17,5245.35
2022-06-20,5116.67
2022-06-21,5271.26
2022-06-22,5195.74
2022-06-23,5240.57
2022-06-24,5309.49
2022-06-27,5397.67
2022-06-28,5392.58
2022-06-29,5380.28
2022-06-30,5373.5
2022-07-01,5373.47
2022-07-04,5395.83
2022-07-05,5417.67
2022-07-06,5418.29
2022-07-07,5451.7
2022-07-08,5545.11
2022-07-11,5716.68
2022-07-12,5774.07
2022-07-13,5701.06
2022-07-14,5703.28
2022-07-15,5712.5
2022-07-18,5752.2
2022-07-19,5771.23
2022-07-20,5737.22
2022-07-21,5784.75
2022-07-22,5764.42
2022-07-25,5777.41
2022-07-26,5724.6
2022-07-27,5688.6
2022-07-28,5745.85
2022-07-29,5820.52
2022-08-01,5991.99
2022-08-02,6071.5
2022-08-03,6024.67
2022-08-04,5932.55
2022-08-05,5935.5
2022-08-08,5963.11
2022-08-10,5931.73
2022-08-11,5917.8
2022-08-12,6013.13
2022-08-16,6077.76
2022-08-17,6115.84
2022-08-18,6177.43
2022-08-19,6167.14
2022-08-22,6154.14
2022-08-23,6159.25
2022-08-24,6151.86
2022-08-25,6122.65
2022-08-26,6237.69
2022-08-29,6164.77
2022-08-30,6302.26
2022-09-01,6235.19
2022-09-02,6231.49
2022-09-05,6246.99
2022-09-06,6357.71
2022-09-07,6328.07
2022-09-08,6306.76
2022-09-09,6247.2
2022-09-12,6299.65
2022-09-13,6289.07
2022-09-14,6329.88
2022-09-15,6453.45
2022-09-16,6328.35
2022-09-19,6292.89
2022-09-20,6348.33
2022-09-21,6246.97
2022-09-22,6235.06
2022-09-23,6021.19
2022-09-26,5809.86
2022-09-27,5814.55
2022-09-28,5729.16
2022-09-29,5702.9
2022-09-30,5837.38
2022-10-03,5661.58
2022-10-04,5801.79
2022-10-06,5878.15
2022-10-07,5894.94
2022-10-10,5835.1
2022-10-11,5749.62
2022-10-12,5805.33
2022-10-13,5755.72
2022-10-14,5692.85
2022-10-17,5802.82
2022-10-18,5874.31
2022-10-19,5792.19
2022-10-20,5886.55
2022-10-21,5853.62
2022-10-24,5899.29
2022-10-25,5874.22
2022-10-27,5980.82
2022-10-28,5997.78
2022-10-31,6033.9
2022-11-01,6161.39
2022-11-02,6124.27
2022-11-03,6047.19
2022-11-04,6059.47
2022-11-07,6102.57
2022-11-09,6046.14
2022-11-10,5985.86
2022-11-11,5993.94
2022-11-14,5985.96
2022-11-15,6025.84
2022-11-16,5941.52
2022-11-17,5863.24
2022-11-18,5829.21
2022-11-21,5748.16
2022-11-22,5698.51
2022-11-23,5723.76
2022-11-24,5751.65
2022-11-25,5747.58
2022-11-28,5736.87
2022-11-29,5746.03
2022-11-30,5885.95
2022-12-01,5851.87
2022-12-02,5793.55
2022-12-05,5800.01
2022-12-06,5851.58
2022-12-07,5774.04
2022-12-08,5733.19
2022-12-09,5682.35
2022-12-12,5674.34
2022-12-13,5669.61
2022-12-14,5719.69
2022-12-15,5695.93
2022-12-16,5650.2
2022-12-19,5708.49
2022-12-20,5689.98
2022-12-21,5560.21
2022-12-22,5487.4
2022-12-23,5208.25
2022-12-26,5371.28
2022-12-27,5427.11
2022-12-28,5476.67
2022-12-29,5518.35
2022-12-30,5491.59
2023-01-02,5493.03
2023-01-03,5501.58
2023-01-04,5408.39
2023-01-05,5430.14
2023-01-06,5387.81
2023-01-09,5472.85
2023-01-10,5480.59
2023-01-11,5431.0
2023-01-12,5452.25
2023-01-13,5504.98
2023-01-16,5599.57
2023-01-17,5680.09
2023-01-18,5658.89
2023-01-19,5584.12
2023-01-20,5614.79
2023-01-23,5603.34
2023-01-24,5554.89
2023-01-25,5397.17
2023-01-27,4986.69
2023-01-30,4689.09
2023-01-31,4812.54
2023-02-01,4714.32
2023-02-02,4537.38
2023-02-03,4440.4
2023-02-06,4391.39
2023-02-07,4348.18
2023-02-08,4360.26
2023-02-09,4327.43
2023-02-10,4275.01
2023-02-13,4253.38
2023-02-14,4186.24
2023-02-15,4173.03
2023-02-16,4164.62
2023-02-17,4150.77
2023-02-20,4114.88
2023-02-21,4136.16
2023-02-22,4050.63
2023-02-23,4000.73
2023-02-24,3994.32
2023-02-27,3983.94
2023-02-28,4011.63
2023-03-01,4047.21
2023-03-02,4072.43
2023-03-03,4142.08
2023-03-06,4250.89
2023-03-08,4328.61
2023-03-09,4336.71
2023-03-10,4382.56
2023-03-13,4371.78
2023-03-14,4325.9
2023-03-15,4382.24
2023-03-16,4443.67
2023-03-17,4462.32
2023-03-20,4434.26
2023-03-21,4438.49
2023-03-22,4455.96
2023-03-23,4483.83
2023-03-24,4475.85
2023-03-27,4372.88
2023-03-28,4332.37
2023-03-29,4361.94
2023-03-31,4370.06
2023-04-03,4354.37
2023-04-05,4323.54
2023-04-06,4372.4
2023-04-10,4447.8
2023-04-11,4532.43
2023-04-12,4497.21
2023-04-13,4503.02
2023-04-17,4523.16
2023-04-18,4490.92
2023-04-19,4445.1
2023-04-20,4473.06
2023-04-21,4451.77
2023-04-24,4430.78
2023-04-25,4495.35
2023-04-26,4506.68
2023-04-27,4501.87
2023-04-28,4569.3
2023-05-02,4605.46
2023-05-03,4591.91
2023-05-04,4603.76
2023-05-05,4577.87
2023-05-08,4575.31
2023-05-09,4515.19
2023-05-10,4536.07
2023-05-11,4580.68
2023-05-12,4502.29
2023-05-15,4467.54
2023-05-16,4461.58
2023-05-17,4421.27
2023-05-18,4365.55
2023-05-19,4388.77
2023-05-22,4446.42
2023-05-23,4501.71
2023-05-24,4541.79
2023-05-25,4545.24
2023-05-26,4515.87
2023-05-29,4529.89
2023-05-30,4527.22
2023-05-31,4478.66
2023-06-01,4518.19
2023-06-02,4506.9
2023-06-05,4558.72
2023-06-06,4577.8
2023-06-07,4657.11
2023-06-08,4681.28
2023-06-09,4692.61
2023-06-12,4693.97
2023-06-13,4697.2
2023-06-14,4722.53
2023-06-15,4705.0
2023-06-16,4724.81
2023-06-19,4696.56
2023-06-20,4741.95
2023-06-21,4796.64
2023-06-22,4743.36
2023-06-23,4680.21
2023-06-26,4688.76
2023-06-27,4695.49
2023-06-28,4726.96
2023-06-30,4723.79
2023-07-03,4731.49
2023-07-04,4736.25
2023-07-05,4764.17
2023-07-06,4882.34
2023-07-07,4805.98
2023-07-10,4761.46
2023-07-11,4799.47
2023-07-12,4786.53
2023-07-13,4690.53
2023-07-14,4693.01
2023-07-17,4710.68
2023-07-18,4716.03
2023-07-19,4764.09
2023-07-20,4776.27
2023-07-21,4774.1
2023-07-24,4804.81
2023-07-25,4970.35
2023-07-26,5009.51
2023-07-27,4982.07
2023-07-28,5100.01
2023-07-31,5196.17
2023-08-01,5200.62
2023-08-02,5066.38
2023-08-03,5072.93
2023-08-04,5041.27
2023-08-07,5030.12
2023-08-08,5030.21
2023-08-09,5045.16
2023-08-10,5086.67
2023-08-11,5074.03
2023-08-14,5037.45
2023-08-16,5100.45
2023-08-17,5037.6
2023-08-18,5098.38
2023-08-21,5221.09
2023-08-22,5283.96
2023-08-23,5233.76
2023-08-24,5231.84
2023-08-25,5168.66
2023-08-28,5205.54
2023-08-29,5246.81
2023-08-30,5209.95
2023-08-31,5138.13
2023-09-01,5285.88
2023-09-04,5384.5
2023-09-05,5387.83
2023-09-06,5434.87
2023-09-07,5482.65
2023-09-08,5535.39
2023-09-11,5673.11
2023-09-12,5460.64
2023-09-13,5494.65
2023-09-14,5554.74
2023-09-15,5537.71
2023-09-18,5599.63
2023-09-20,5637.27
2023-09-21,5560.81
2023-09-22,5557.79
2023-09-25,5559.24
2023-09-26,5570.11
2023-09-27,5573.56
2023-09-28,5553.58
2023-09-29,5647.71
2023-10-03,5639.03
2023-10-04,5516.15
2023-10-05,5508.0
2023-10-06,5537.03
2023-10-09,5434.33
2023-10-10,5475.63
2023-10-11,5504.16
2023-10-12,5527.67
2023-10-13,5519.84
2023-10-16,5562.25
2023-10-17,5624.03
2023-10-18,5557.25
2023-10-19,5560.82
2023-10-20,5518.11
2023-10-23,5338.03
2023-10-25,5266.5
2023-10-26,5288.91
2023-10-27,5376.5
2023-10-30,5391.0
2023-10-31,5391.48
2023-11-01,5342.16
2023-11-02,5470.85
2023-11-03,5494.67
2023-11-06,5563.23
2023-11-07,5625.27
2023-11-08,5639.63
2023-11-09,5639.22
2023-11-10,5688.0
2023-11-12,5728.1
2023-11-13,5803.78
2023-11-15,5830.4
2023-11-16,5864.94
2023-11-17,5899.11
2023-11-20,5866.89
2023-11-21,5868.72
2023-11-22,5892.51
2023-11-23,5886.85
2023-11-24,5896.64
2023-11-28,5951.67
2023-11-29,6043.17
2023-11-30,6028.09
2023-12-01,6134.26
2023-12-04,6245.21
2023-12-05,6391.68
2023-12-06,6483.3
2023-12-07,6770.64
2023-12-08,6713.72
2023-12-11,6802.33
2023-12-12,6725.79
2023-12-13,6916.19
2023-12-14,6879.81
2023-12-15,6909.01
2023-12-18,6906.53
2023-12-19,6919.5
2023-12-20,6585.44
2023-12-21,6767.31
2023-12-22,6769.06
2023-12-26,6855.54
2023-12-27,6830.87
2023-12-28,6917.91
2023-12-29,6944.41
2024-01-01,6986.01
2024-01-02,6985.41
2024-01-03,6979.1
2024-01-04,7234.21
2024-01-05,7274.03
2024-01-08,7265.07
2024-01-09,7317.6
2024-01-10,7297.39
2024-01-11,7398.23
