symbol,fy,industry,fy_start,fy_end,filing_date,basis,taxonomy,src,pat,pbt,interest,share_capital,reserves,equity,ctx_inferred,ok_roe
UBL,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-06-25,Consolidated,INDAS,legacy,4282900000.0,5689200000.0,311200000.0,264400000.0,34938200000.0,35202600000.0,True,True
UBL,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-04-28,Consolidated,INDAS,legacy,1138300000.0,1694100000.0,226700000.0,264400000.0,35558400000.0,35822800000.0,True,True
UBL,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-04-27,Consolidated,INDAS,legacy,36608000.0,49444000.0,1478000.0,2644000.0,390868000.0,393512000.0,True,True
UBL,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-16,Consolidated,INTEGRATED_FILING_INDAS,integrated,4424100000.0,6051100000.0,128600000.0,264400000.0,43374800000.0,43639200000.0,False,True
UBL,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-05,Consolidated,INTEGRATED_FILING_INDAS,integrated,4133900000.0,5622900000.0,717200000.0,264400000.0,44956600000.0,45221000000.0,False,True
UCOBANK,2021,FINANCIAL SERVICES,2021-04-01,2022-03-31,2022-05-18,Consolidated,BANKING,legacy,9297700000.0,17503700000.0,85083900000.0,119559600000.0,89053500000.0,208613100000.0,True,True
UCOBANK,2022,FINANCIAL SERVICES,2022-04-01,2023-03-31,2023-05-03,Consolidated,BANKING,legacy,18623400000.0,29051100000.0,103073900000.0,119559600000.0,108444400000.0,228004000000.0,True,True
UCOBANK,2024,FINANCIAL SERVICES,2024-04-01,2025-03-31,2025-04-28,Consolidated,INTEGRATED_FILING_BANKING,integrated,24449600000.0,38335500000.0,154368300000.0,125395600000.0,152984700000.0,278380300000.0,False,True
UCOBANK,2025,FINANCIAL SERVICES,2025-04-01,2026-03-31,2026-04-25,Standalone,INTEGRATED_FILING_BANKING,integrated,27678600000.0,43734900000.0,160849800000.0,125395600000.0,175600700000.0,300996300000.0,False,True
UFLEX,2019,INDUSTRIAL MANUFACTURING,2019-04-01,2020-03-31,2020-06-30,Consolidated,INDAS,legacy,3708800000.0,4808600000.0,2247900000.0,722100000.0,46175600000.0,46897700000.0,True,True
UFLEX,2020,INDUSTRIAL MANUFACTURING,2020-04-01,2021-03-31,2021-06-29,Consolidated,INDAS,legacy,8436800000.0,11421900000.0,2290700000.0,722100000.0,54762900000.0,55485000000.0,True,True
UFLEX,2021,INDUSTRIAL MANUFACTURING,2021-04-01,2022-03-31,2022-05-28,Consolidated,INDAS,legacy,10994300000.0,13823000000.0,3224700000.0,722100000.0,66143500000.0,66865600000.0,True,True
UFLEX,2024,INDUSTRIAL MANUFACTURING,2024-04-01,2025-03-31,2025-05-17,Consolidated,INTEGRATED_FILING_INDAS,integrated,1423200000.0,2481000000.0,6980700000.0,722100000.0,73150500000.0,73872600000.0,False,True
UFLEX,2025,INDUSTRIAL MANUFACTURING,2025-04-01,2026-03-31,2026-05-30,Consolidated,INTEGRATED_FILING_INDAS,integrated,3169600000.0,4002400000.0,7771900000.0,722100000.0,80411300000.0,81133400000.0,False,True
UJJIVAN,2020,FINANCIAL SERVICES,2020-04-01,2021-03-31,2021-05-28,Consolidated,INDAS,legacy,-2391069000.0,-3193276000.0,11209510000.0,1216560000.0,25371195000.0,26587755000.0,True,True
UJJIVANSFB,2019,FINANCIAL SERVICES,2019-04-01,2020-03-31,2020-05-29,Non-Consolidated,BANKING,legacy,3499200000.0,4662400000.0,10700100000.0,17282200000.0,1795900000.0,19078100000.0,True,True
UJJIVANSFB,2020,FINANCIAL SERVICES,2020-04-01,2021-03-31,2021-05-19,Non-Consolidated,BANKING,legacy,82974000.0,101980000.0,10775140000.0,17283143000.0,12380830000.0,29663973000.0,True,True
UJJIVANSFB,2021,FINANCIAL SERVICES,2021-04-01,2022-03-31,2022-05-13,Non-Consolidated,BANKING,legacy,-4145823000.0,-5503504000.0,10392070000.0,17283143000.0,12467143000.0,29750286000.0,True,True
UJJIVANSFB,2024,FINANCIAL SERVICES,2024-04-01,2025-03-31,2025-04-30,Standalone,INTEGRATED_FILING_BANKING,integrated,7261031000.0,9415681000.0,27181225000.0,19350036000.0,41484100000.0,60834136000.0,False,True
UJJIVANSFB,2025,FINANCIAL SERVICES,2025-04-01,2026-03-31,2026-05-08,Standalone,INTEGRATED_FILING_BANKING,integrated,6926300000.0,9110300000.0,30604500000.0,19427100000.0,48729600000.0,68156700000.0,False,True
ULTRACEMCO,2018,CEMENT & CEMENT PRODUCTS,2018-04-01,2019-03-31,2019-06-26,Consolidated,INDAS,legacy,24315900000.0,35378300000.0,15485700000.0,2746400000.0,281136600000.0,283883000000.0,True,True
ULTRACEMCO,2019,CEMENT & CEMENT PRODUCTS,2019-04-01,2020-03-31,2020-06-03,Consolidated,INDAS,legacy,58104600000.0,52435300000.0,19856500000.0,2886300000.0,388268500000.0,391154800000.0,True,True
ULTRACEMCO,2020,CEMENT & CEMENT PRODUCTS,2020-04-01,2021-03-31,2021-05-08,Consolidated,INDAS,legacy,54618500000.0,78554600000.0,14856500000.0,2886500000.0,438860300000.0,441746800000.0,True,True
ULTRACEMCO,2021,CEMENT & CEMENT PRODUCTS,2021-04-01,2022-03-31,2022-04-29,Consolidated,INDAS,legacy,73342600000.0,83627000000.0,9447100000.0,2886700000.0,501466000000.0,504352700000.0,True,True
ULTRACEMCO,2024,CEMENT & CEMENT PRODUCTS,2024-04-01,2025-03-31,2025-04-28,Consolidated,INTEGRATED_FILING_INDAS,integrated,60396400000.0,75387000000.0,16505400000.0,2946800000.0,704115300000.0,707062100000.0,False,True
ULTRACEMCO,2025,CEMENT & CEMENT PRODUCTS,2025-04-01,2026-03-31,2026-04-27,Consolidated,INTEGRATED_FILING_INDAS,integrated,81883500000.0,109430200000.0,18717100000.0,2946800000.0,763288600000.0,766235400000.0,False,True
UNIONBANK,2018,FINANCIAL SERVICES,2018-04-01,2019-03-31,2019-05-17,Consolidated,BANKING,legacy,-29334100000.0,-39331600000.0,238960900000.0,0.0,227338200000.0,227338200000.0,True,True
UNIONBANK,2019,FINANCIAL SERVICES,2019-04-01,2020-03-31,2020-07-19,Consolidated,BANKING,legacy,-30408300000.0,-41512200000.0,258368100000.0,34228200000.0,272884300000.0,307112500000.0,True,True
UNIONBANK,2020,FINANCIAL SERVICES,2020-04-01,2021-03-31,2021-06-08,Consolidated,BANKING,legacy,28280200000.0,23271800000.0,441124000000.0,64068400000.0,272884300000.0,336952700000.0,True,True
UNIONBANK,2021,FINANCIAL SERVICES,2021-04-01,2022-03-31,2022-05-13,Consolidated,BANKING,legacy,52085000000.0,85663400000.0,401784700000.0,68347500000.0,591653000000.0,660000500000.0,True,True
UNIONBANK,2022,FINANCIAL SERVICES,2022-04-01,2023-03-31,2023-05-06,Consolidated,BANKING,legacy,84303500000.0,121464700000.0,480328400000.0,68347500000.0,591653000000.0,660000500000.0,True,True
UNIONBANK,2024,FINANCIAL SERVICES,2024-04-01,2025-03-31,2025-05-08,Consolidated,INTEGRATED_FILING_BANKING,integrated,179211700000.0,234238800000.0,707333100000.0,76336100000.0,1006312100000.0,1082648200000.0,False,True
UNIONBANK,2025,FINANCIAL SERVICES,2025-04-01,2026-03-31,2026-04-23,Consolidated,INTEGRATED_FILING_BANKING,integrated,187806200000.0,242845000000.0,694773300000.0,76336100000.0,1188319900000.0,1264656000000.0,False,True
UPL,2018,FERTILISERS & PESTICIDES,2018-04-01,2019-03-31,2019-06-25,Consolidated,INDAS,legacy,15190000000.0,16700000000.0,9630000000.0,1020000000.0,145430000000.0,146450000000.0,True,True
UPL,2019,FERTILISERS & PESTICIDES,2019-04-01,2020-03-31,2020-06-03,Consolidated,INDAS,legacy,21780000000.0,27610000000.0,14810000000.0,1530000000.0,191290000000.0,192820000000.0,True,True
UPL,2020,FERTILISERS & PESTICIDES,2020-04-01,2021-03-31,2021-05-13,Consolidated,INDAS,legacy,34950000000.0,41390000000.0,20600000000.0,1530000000.0,207340000000.0,208870000000.0,True,True
UPL,2021,FERTILISERS & PESTICIDES,2021-04-01,2022-03-31,2022-05-10,Consolidated,INDAS,legacy,44370000000.0,48320000000.0,22950000000.0,1530000000.0,215220000000.0,216750000000.0,True,True
UPL,2024,FERTILISERS & PESTICIDES,2024-04-01,2025-03-31,2025-05-12,Consolidated,INTEGRATED_FILING_INDAS,integrated,8200000000.0,13010000000.0,36270000000.0,1590000000.0,290540000000.0,292130000000.0,False,True
UPL,2025,FERTILISERS & PESTICIDES,2025-04-01,2026-03-31,2026-05-11,Consolidated,INTEGRATED_FILING_INDAS,integrated,22200000000.0,33510000000.0,34010000000.0,1690000000.0,0.0,1690000000.0,False,True
VAIBHAVGBL,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-06-25,Consolidated,INDAS,legacy,1541703000.0,1881574000.0,46575000.0,326624000.0,0.0,326624000.0,True,True
VAIBHAVGBL,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-07-21,Consolidated,INDAS,legacy,1902573000.0,2363416000.0,86483000.0,322750000.0,0.0,322750000.0,True,True
VAIBHAVGBL,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-13,Consolidated,INDAS,legacy,2717534000.0,3441627000.0,46294000.0,325367000.0,0.0,325367000.0,True,True
VAIBHAVGBL,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-24,Consolidated,INDAS,legacy,2371116000.0,2705459000.0,60969000.0,327596000.0,0.0,327596000.0,True,True
VAIBHAVGBL,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-22,Consolidated,INTEGRATED_FILING_INDAS,integrated,1531302000.0,2001594000.0,149426000.0,332226000.0,0.0,332226000.0,False,True
VAIBHAVGBL,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-22,Consolidated,INTEGRATED_FILING_INDAS,integrated,2661291000.0,2818524000.0,149376000.0,334048000.0,0.0,334048000.0,False,True
VAKRANGEE,2019,IT,2019-04-01,2020-03-31,2020-07-31,Consolidated,INDAS,legacy,712801000.0,915527000.0,0.0,1059406000.0,24963237000.0,26022643000.0,True,True
VAKRANGEE,2020,IT,2020-04-01,2021-03-31,2021-06-19,Consolidated,INDAS,legacy,627913000.0,828181000.0,0.0,1059406000.0,25313644000.0,26373050000.0,True,True
VAKRANGEE,2021,IT,2021-04-01,2022-03-31,2022-05-13,Consolidated,INDAS,legacy,1095247000.0,1415476000.0,0.0,1059500000.0,25581398000.0,26640898000.0,True,True
VAKRANGEE,2024,IT,2024-04-01,2025-03-31,2025-04-26,Consolidated,INTEGRATED_FILING_INDAS,integrated,63901000.0,95989000.0,18276000.0,1083192000.0,941167000.0,2024359000.0,False,True
VAKRANGEE,2025,IT,2025-04-01,2026-03-31,2026-04-29,Consolidated,INTEGRATED_FILING_INDAS,integrated,111186000.0,151877000.0,15184000.0,1083192000.0,1054184000.0,2137376000.0,False,True
VARROC,2018,AUTOMOBILE,2018-04-01,2019-03-31,2019-06-24,Consolidated,INDAS,legacy,4497790000.0,5172100000.0,968450000.0,134810000.0,30736210000.0,30871020000.0,True,True
VARROC,2019,AUTOMOBILE,2019-04-01,2020-03-31,2020-06-26,Consolidated,INDAS,legacy,25060000.0,486510000.0,1391670000.0,134810000.0,29910450000.0,30045260000.0,True,True
VARROC,2020,AUTOMOBILE,2020-04-01,2021-03-31,2021-06-07,Consolidated,INDAS,legacy,-6286410000.0,-5338310000.0,1626290000.0,152790000.0,30126340000.0,30279130000.0,True,True
VARROC,2021,AUTOMOBILE,2021-04-01,2022-03-31,2022-05-30,Consolidated,INDAS,legacy,-11067270000.0,-296270000.0,1183520000.0,152790000.0,19734420000.0,19887210000.0,True,True
VARROC,2024,AUTOMOBILE,2024-04-01,2025-03-31,2025-05-29,Consolidated,INTEGRATED_FILING_INDAS,integrated,696760000.0,1655500000.0,1702290000.0,152790000.0,15497850000.0,15650640000.0,False,True
VARROC,2025,AUTOMOBILE,2025-04-01,2026-03-31,2026-05-27,Consolidated,INTEGRATED_FILING_INDAS,integrated,2298330000.0,3377320000.0,1342190000.0,152790000.0,17650570000.0,17803360000.0,False,True
VEDL,2018,METALS,2018-04-01,2019-03-31,2019-05-09,Consolidated,INDAS,legacy,96980000000.0,135600000000.0,56890000000.0,3720000000.0,619250000000.0,622970000000.0,True,True
VEDL,2019,METALS,2019-04-01,2020-03-31,2020-06-06,Consolidated,INDAS,legacy,-47440000000.0,-82590000000.0,49770000000.0,3720000000.0,542630000000.0,546350000000.0,True,True
VEDL,2020,METALS,2020-04-01,2021-03-31,2021-05-13,Consolidated,INDAS,legacy,150320000000.0,172130000000.0,52100000000.0,3720000000.0,619060000000.0,622780000000.0,True,True
VEDL,2021,METALS,2021-04-01,2022-03-31,2022-04-29,Consolidated,INDAS,legacy,237100000000.0,329640000000.0,47970000000.0,3720000000.0,650110000000.0,653830000000.0,True,True
VEDL,2024,METALS,2024-04-01,2025-03-31,2025-04-30,Consolidated,INTEGRATED_FILING_INDAS,integrated,205350000000.0,268760000000.0,99140000000.0,3910000000.0,408210000000.0,412120000000.0,False,True
VEDL,2025,METALS,2025-04-01,2026-03-31,2026-04-29,Consolidated,INTEGRATED_FILING_INDAS,integrated,250960000000.0,171270000000.0,28170000000.0,3910000000.0,492610000000.0,496520000000.0,False,True
VENKEYS,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-05-11,Non-Consolidated,INDAS,legacy,1741400000.0,2765200000.0,315500000.0,140900000.0,8674000000.0,8814900000.0,True,True
VENKEYS,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-06-30,Non-Consolidated,INDAS,legacy,-271600000.0,-497000000.0,295100000.0,140900000.0,8221700000.0,8362600000.0,True,True
VENKEYS,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-11,Non-Consolidated,INDAS,legacy,2677400000.0,3606600000.0,284800000.0,140900000.0,10903300000.0,11044200000.0,True,True
VENKEYS,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-11,Non-Consolidated,INDAS,legacy,1647800000.0,2265000000.0,175800000.0,140900000.0,12347400000.0,12488300000.0,True,True
VENKEYS,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-12,Standalone,INTEGRATED_FILING_INDAS,integrated,1152000000.0,1627100000.0,163400000.0,140900000.0,0.0,140900000.0,False,True
VENKEYS,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-14,Standalone,INTEGRATED_FILING_INDAS,integrated,1346000000.0,1855500000.0,170400000.0,140900000.0,0.0,140900000.0,False,True
VGUARD,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-06-04,Consolidated,INDAS,legacy,1882536000.0,2495819000.0,41612000.0,428288000.0,0.0,428288000.0,True,True
VGUARD,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-26,Consolidated,INDAS,legacy,2018917000.0,2881001000.0,60992000.0,430188000.0,0.0,430188000.0,True,True
VGUARD,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-19,Consolidated,INDAS,legacy,2284375000.0,2939645000.0,78806000.0,431542000.0,0.0,431542000.0,True,True
VGUARD,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-14,Consolidated,INTEGRATED_FILING_INDAS,integrated,3137200000.0,4139500000.0,245100000.0,435800000.0,0.0,435800000.0,False,True
VGUARD,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-12,Consolidated,INTEGRATED_FILING_INDAS,integrated,3083300000.0,4078900000.0,123800000.0,436800000.0,23293700000.0,23730500000.0,False,True
VINATIORGA,2018,CHEMICALS,2018-04-01,2019-03-31,2019-05-11,Non-Consolidated,INDAS,legacy,2824884000.0,4252408000.0,9440000.0,102782000.0,10410006000.0,10512788000.0,True,True
VINATIORGA,2019,CHEMICALS,2019-04-01,2020-03-31,2020-06-13,Non-Consolidated,INDAS,legacy,3338248000.0,4246726000.0,10922000.0,102782000.0,12691275000.0,12794057000.0,True,True
VINATIORGA,2020,CHEMICALS,2020-04-01,2021-03-31,2021-05-13,Consolidated,INDAS,legacy,2693209000.0,3352395000.0,2119000.0,102782000.0,15331314000.0,15434096000.0,True,True
VINATIORGA,2021,CHEMICALS,2021-04-01,2022-03-31,2022-05-14,Consolidated,INDAS,legacy,3466186000.0,4492494000.0,2587000.0,102782000.0,18177399000.0,18280181000.0,True,True
VINATIORGA,2024,CHEMICALS,2024-04-01,2025-03-31,2025-05-15,Consolidated,INTEGRATED_FILING_INDAS,integrated,4052500000.0,5361800000.0,5200000.0,103700000.0,27829100000.0,27932800000.0,False,True
VINATIORGA,2025,CHEMICALS,2025-04-01,2026-03-31,2026-05-12,Consolidated,INTEGRATED_FILING_INDAS,integrated,4437400000.0,5947400000.0,4100000.0,103700000.0,31513100000.0,31616800000.0,False,True
VIPIND,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-05-09,Consolidated,INDAS,legacy,1452700000.0,2149400000.0,14900000.0,282600000.0,5531200000.0,5813800000.0,True,True
VIPIND,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-06-08,Consolidated,INDAS,legacy,1117300000.0,1484100000.0,230000000.0,282600000.0,5818500000.0,6101100000.0,True,True
VIPIND,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-26,Consolidated,INDAS,legacy,-974900000.0,-1246100000.0,297500000.0,282600000.0,4889200000.0,5171800000.0,True,True
VIPIND,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-16,Consolidated,INDAS,legacy,669300000.0,861600000.0,246400000.0,282900000.0,5313800000.0,5596700000.0,True,True
VIPIND,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-13,Consolidated,INTEGRATED_FILING_INDAS,integrated,-687900000.0,-912200000.0,732000000.0,284000000.0,5877600000.0,6161600000.0,False,True
VIPIND,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-15,Consolidated,INTEGRATED_FILING_INDAS,integrated,-3380100000.0,-3380200000.0,703400000.0,284100000.0,2610900000.0,2895000000.0,False,True
VMART,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-05-11,Non-Consolidated,INDAS,legacy,616262000.0,998110000.0,16127000.0,181300000.0,0.0,181300000.0,True,True
VMART,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-05-30,Non-Consolidated,INDAS,legacy,493453000.0,695302000.0,547839000.0,181555000.0,493453000.0,675008000.0,True,True
VMART,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-28,Non-Consolidated,INDAS,legacy,-62030000.0,-96648000.0,589453000.0,197061000.0,8055206000.0,8252267000.0,True,True
VMART,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-26,Non-Consolidated,INDAS,legacy,116407000.0,103967000.0,771924000.0,197495000.0,8298685000.0,8496180000.0,True,True
VMART,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-02,Standalone,INTEGRATED_FILING_INDAS,integrated,457700000.0,439600000.0,1364600000.0,198000000.0,7903800000.0,8101800000.0,False,True
VMART,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-07,Standalone,INTEGRATED_FILING_INDAS,integrated,1240000000.0,1547800000.0,754800000.0,794600000.0,8716400000.0,9511000000.0,False,True
VOLTAS,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-06-26,Consolidated,INDAS,legacy,5138800000.0,7292300000.0,329800000.0,330800000.0,40769100000.0,41099900000.0,True,True
VOLTAS,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-06-04,Consolidated,INDAS,legacy,5210500000.0,8130100000.0,211000000.0,330800000.0,42471300000.0,42802100000.0,True,True
VOLTAS,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-05-13,Consolidated,INDAS,legacy,5287900000.0,7701800000.0,261500000.0,330800000.0,49602700000.0,49933500000.0,True,True
VOLTAS,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-05-06,Consolidated,INDAS,legacy,5060000000.0,8076100000.0,258700000.0,330800000.0,54664800000.0,54995600000.0,True,True
VOLTAS,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-05-07,Consolidated,INTEGRATED_FILING_INDAS,integrated,8342800000.0,13167500000.0,621100000.0,330800000.0,64801700000.0,65132500000.0,False,True
VOLTAS,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-05-14,Consolidated,INTEGRATED_FILING_INDAS,integrated,3700000000.0,6876800000.0,867800000.0,330800000.0,63431300000.0,63762100000.0,False,True
VRLLOG,2018,SERVICES,2018-04-01,2019-03-31,2019-05-18,Non-Consolidated,INDAS,legacy,919161000.0,1404746000.0,108637000.0,903435000.0,5555945000.0,6459380000.0,True,True
VRLLOG,2019,SERVICES,2019-04-01,2020-03-31,2020-06-21,Non-Consolidated,INDAS,legacy,901149000.0,1043168000.0,367337000.0,903435000.0,5265258000.0,6168693000.0,True,True
VRLLOG,2020,SERVICES,2020-04-01,2021-03-31,2021-06-12,Non-Consolidated,INDAS,legacy,450679000.0,637407000.0,368196000.0,883435000.0,0.0,883435000.0,True,True
VRLLOG,2021,SERVICES,2021-04-01,2022-03-31,2022-05-28,Non-Consolidated,INDAS,legacy,1601126000.0,2098922000.0,430918000.0,883435000.0,5632872000.0,6516307000.0,True,True
VRLLOG,2024,SERVICES,2024-04-01,2025-03-31,2025-05-21,Standalone,INTEGRATED_FILING_INDAS,integrated,1829329000.0,2499556000.0,948375000.0,874685000.0,9970871000.0,10845556000.0,False,True
VRLLOG,2025,SERVICES,2025-04-01,2026-03-31,2026-05-18,Standalone,INTEGRATED_FILING_INDAS,integrated,2368300000.0,3178800000.0,949800000.0,1749400000.0,9675000000.0,11424400000.0,False,True
VSTIND,2018,CONSUMER GOODS,2018-04-01,2019-03-31,2019-05-07,Non-Consolidated,INDAS,legacy,2268400000.0,3506700000.0,0.0,154400000.0,6485900000.0,6640300000.0,True,True
VSTIND,2019,CONSUMER GOODS,2019-04-01,2020-03-31,2020-05-21,Non-Consolidated,INDAS,legacy,3040900000.0,4202500000.0,0.0,154400000.0,7716500000.0,7870900000.0,True,True
VSTIND,2020,CONSUMER GOODS,2020-04-01,2021-03-31,2021-04-28,Non-Consolidated,INDAS,legacy,3107900000.0,4173000000.0,0.0,154400000.0,9250000000.0,9404400000.0,True,True
VSTIND,2021,CONSUMER GOODS,2021-04-01,2022-03-31,2022-04-26,Non-Consolidated,INDAS,legacy,3202300000.0,4282100000.0,0.0,154400000.0,10588600000.0,10743000000.0,True,True
VSTIND,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-04-25,Standalone,INTEGRATED_FILING_INDAS,integrated,2904000000.0,3696100000.0,0.0,1698600000.0,0.0,1698600000.0,False,True
VSTIND,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-04-16,Standalone,INTEGRATED_FILING_INDAS,integrated,2922600000.0,3900400000.0,0.0,1698600000.0,12758100000.0,14456700000.0,False,True
VTL,2018,TEXTILES,2018-04-01,2019-03-31,2019-05-09,Consolidated,INDAS,legacy,7405500000.0,10428100000.0,1196500000.0,564800000.0,901000000.0,1465800000.0,True,True
VTL,2019,TEXTILES,2019-04-01,2020-03-31,2020-06-24,Consolidated,INDAS,legacy,5909700000.0,6433300000.0,1352700000.0,565200000.0,59913500000.0,60478700000.0,True,True
VTL,2020,TEXTILES,2020-04-01,2021-03-31,2021-05-26,Consolidated,INDAS,legacy,4224700000.0,5382700000.0,1133200000.0,565600000.0,64173100000.0,64738700000.0,True,True
VTL,2021,TEXTILES,2021-04-01,2022-03-31,2022-05-21,Consolidated,INDAS,legacy,15512300000.0,20311900000.0,997200000.0,568400000.0,76469200000.0,77037600000.0,True,True
VTL,2024,TEXTILES,2024-04-01,2025-03-31,2025-05-03,Consolidated,INTEGRATED_FILING_INDAS,integrated,8867200000.0,11205100000.0,772800000.0,569000000.0,98391200000.0,98960200000.0,False,True
VTL,2025,TEXTILES,2025-04-01,2026-03-31,2026-05-07,Consolidated,INTEGRATED_FILING_INDAS,integrated,7532000000.0,9050700000.0,924900000.0,569200000.0,104568200000.0,105137400000.0,False,True
